MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP23_A||Lee-Escribe Idioma 1,PCP23_B||Lee-Escribe Idioma 2,PCP23_C||Lee-Escribe Idioma 3
406,8,1,Mujer,Kaqchiquel,Akateko,
407,8,1,Hombre,Akateko,,
407,8,1,Hombre,Español,Kaqchiquel,Inglés
407,8,1,Mujer,Akateko,,
407,8,1,Mujer,Xinka,Kaqchiquel,
409,8,1,Hombre,Achí,Español,
409,8,1,Hombre,Español,Kaqchiquel,
409,8,1,Mujer,Achí,Español,
409,8,1,Mujer,Chalchiteko,,
410,8,1,Hombre,Achí,Español,
410,8,1,Hombre,Español,Kaqchiquel,Inglés
410,8,1,Hombre,Tz'utujil,,
410,8,1,Mujer,Kaqchiquel,,
411,8,1,Hombre,Achí,Español,
411,8,1,Hombre,Señas,,
412,8,1,Hombre,K'iche',Español,
412,8,1,Mujer,Achí,Español,
413,8,1,Hombre,Español,Inglés,
413,8,1,Mujer,Achí,Español,
413,8,1,Mujer,Akateko,,
413,8,1,Mujer,Español,Kaqchiquel,
415,8,1,Hombre,Español,Q'eqchi',
415,8,1,Hombre,Mam,,
415,8,1,Mujer,Akateko,,
415,8,1,Mujer,Español,Inglés,
415,8,1,Mujer,Español,Kaqchiquel,
415,8,1,Mujer,Kaqchiquel,,
416,8,1,Hombre,Español,Akateko,
416,8,1,Hombre,Español,Kaqchiquel,
416,8,1,Hombre,Español,Kaqchiquel,Inglés
416,8,1,Mujer,Xinka,,
2001,8,1,Hombre,Xinka,,
2001,8,1,Mujer,Español,Kaqchiquel,
2001,8,1,Mujer,Xinka,,
2002,8,1,Hombre,Achí,Español,
2002,8,1,Hombre,Español,Akateko,
2002,8,1,Hombre,Español,Inglés,
2003,8,1,Hombre,Achí,Español,
2003,8,1,Hombre,Akateko,,
2003,8,1,Hombre,Español,Akateko,
2004,8,1,Hombre,Achí,Español,
2004,8,1,Mujer,Achí,Español,
2004,8,1,Mujer,Akateko,,
2004,8,1,Mujer,Akateko,Itza',Awakateko
2004,8,1,Mujer,Xinka,,
2005,8,1,Mujer,Achí,Español,
2005,8,1,Mujer,Tektiteka,,
2006,8,1,Hombre,Akateko,,
2006,8,1,Hombre,Señas,,
2006,8,1,Hombre,Tektiteka,,
2006,8,1,Mujer,Garífuna,,
2007,8,1,Hombre,Achí,Español,
2007,8,1,Mujer,Akateko,,
2007,8,1,Mujer,Español,Awakateko,Ch'orti'
2007,8,1,Mujer,Español,Q'eqchi',
2007,8,1,Mujer,Q'eqchi',Español,
2008,8,1,Hombre,Xinka,,
2008,8,1,Mujer,Español,Akateko,
2009,8,1,Hombre,Español,Inglés,
2010,8,1,Hombre,Akateko,,
2010,8,1,Mujer,Español,Akateko,
2011,8,1,Hombre,Akateko,,
2011,8,1,Hombre,Español,Inglés,
2011,8,1,Hombre,Español,Kaqchiquel,
2011,8,1,Mujer,Español,Inglés,
401,9,1,Hombre,Achí,Español,
401,9,1,Hombre,Español,Inglés,Kaqchiquel
401,9,1,Hombre,Español,Kaqchiquel,Inglés
401,9,1,Hombre,Uspanteka,,
401,9,1,Mujer,Español,Inglés,Kaqchiquel
401,9,1,Mujer,Español,Kaqchiquel,Inglés
401,9,1,Mujer,Inglés,Español,
401,9,1,Mujer,K'iche',Español,
402,9,1,Hombre,Achí,Español,
402,9,1,Hombre,Español,Awakateko,
402,9,1,Mujer,Kaqchiquel,,
402,9,1,Mujer,Mam,Español,
403,9,1,Hombre,Achí,Español,
403,9,1,Hombre,Español,K'iche',
403,9,1,Hombre,Kaqchiquel,Español,
403,9,1,Mujer,Español,Inglés,
403,9,1,Mujer,Español,K'iche',
403,9,1,Mujer,Inglés,,
403,9,1,Mujer,K'iche',Español,
403,9,1,Mujer,Mam,,
403,9,1,Mujer,Otro idioma,,
403,9,1,Mujer,Tz'utujil,,
404,9,1,Hombre,Español,Achí,
404,9,1,Hombre,Español,Akateko,
404,9,1,Hombre,Español,Inglés,
404,9,1,Hombre,Español,Kaqchiquel,Achí
404,9,1,Hombre,Español,Kaqchiquel,Akateko
404,9,1,Hombre,Inglés,,
404,9,1,Hombre,Kaqchiquel,Español,K'iche'
404,9,1,Mujer,Español,Akateko,
404,9,1,Mujer,Inglés,,
404,9,1,Mujer,Kaqchiquel,,
405,9,1,Hombre,Ch'orti',,
405,9,1,Hombre,Español,Kaqchiquel,
406,9,1,Hombre,Achí,,
406,9,1,Hombre,Chalchiteko,,
406,9,1,Mujer,Español,Inglés,
406,9,1,Mujer,Español,Inglés,Kaqchiquel
406,9,1,Mujer,Español,Kaqchiquel,Achí
406,9,1,Mujer,Español,Kaqchiquel,Inglés
407,9,1,Mujer,Achí,Español,
407,9,1,Mujer,Español,Achí,
407,9,1,Mujer,Español,Akateko,
407,9,1,Mujer,Español,Awakateko,
407,9,1,Mujer,Español,Kaqchiquel,Inglés
407,9,1,Mujer,Xinka,,
409,9,1,Mujer,Achí,Español,
409,9,1,Mujer,Kaqchiquel,,
410,9,1,Hombre,Español,Inglés,
410,9,1,Hombre,Kaqchiquel,,
410,9,1,Mujer,Chalchiteko,,
411,9,1,Hombre,Poqomchi',,
412,9,1,Hombre,Español,Akateko,
412,9,1,Hombre,Mam,Español,
412,9,1,Hombre,Uspanteka,Español,
412,9,1,Mujer,K'iche',Español,
413,9,1,Hombre,Achí,Español,
413,9,1,Hombre,Uspanteka,Akateko,
413,9,1,Mujer,Español,Kaqchiquel,
413,9,1,Mujer,Kaqchiquel,,
414,9,1,Hombre,Achí,Español,
414,9,1,Hombre,Chalchiteko,,
414,9,1,Mujer,Español,Q'anjob'al,Kaqchiquel
415,9,1,Hombre,Español,Akateko,
415,9,1,Mujer,Mam,,
416,9,1,Hombre,Español,Inglés,
416,9,1,Mujer,Español,Kaqchiquel,
2001,9,1,Hombre,Achí,Español,
2001,9,1,Mujer,Español,Inglés,Otro idioma
2001,9,1,Mujer,Xinka,,
2002,9,1,Mujer,Español,Akateko,
2003,9,1,Mujer,Akateko,,
2004,9,1,Hombre,Akateko,,
2004,9,1,Hombre,Tektiteka,Ch'orti',
2004,9,1,Mujer,Achí,,
2004,9,1,Mujer,Achí,Español,
2004,9,1,Mujer,Akateko,,
2004,9,1,Mujer,Garífuna,,
2004,9,1,Mujer,Tektiteka,,
2005,9,1,Mujer,Achí,Español,
2005,9,1,Mujer,Akateko,,
2006,9,1,Hombre,Español,Akateko,
2006,9,1,Hombre,Español,Awakateko,
2006,9,1,Hombre,Español,Inglés,
2006,9,1,Hombre,Tektiteka,,
2006,9,1,Mujer,Akateko,,
2006,9,1,Mujer,Español,Achí,
2006,9,1,Mujer,Inglés,Español,
2007,9,1,Hombre,Achí,Español,
2007,9,1,Hombre,Chalchiteko,,
2007,9,1,Hombre,Español,K'iche',
2007,9,1,Hombre,Mam,Español,
2007,9,1,Hombre,Q'eqchi',Español,
2007,9,1,Mujer,K'iche',Inglés,
2007,9,1,Mujer,Señas,,
2008,9,1,Hombre,Akateko,,
2008,9,1,Hombre,Español,Awakateko,
2008,9,1,Mujer,Español,Akateko,
2009,9,1,Hombre,Q'eqchi',Español,
2009,9,1,Mujer,Español,Akateko,
2009,9,1,Mujer,Q'eqchi',Español,
2010,9,1,Hombre,Español,Akateko,
2011,9,1,Hombre,Español,Akateko,
2011,9,1,Hombre,Tektiteka,,
401,10,1,Hombre,Akateko,,
401,10,1,Hombre,Español,Akateko,
401,10,1,Hombre,Español,Awakateko,
401,10,1,Hombre,Español,Inglés,Kaqchiquel
401,10,1,Hombre,Español,Otro idioma,
401,10,1,Hombre,Otro idioma,,
401,10,1,Hombre,Tz'utujil,,
401,10,1,Hombre,Xinka,,
401,10,1,Mujer,Achí,Español,
401,10,1,Mujer,Akateko,,
401,10,1,Mujer,Chalchiteko,,
401,10,1,Mujer,Español,Kaqchiquel,Inglés
401,10,1,Mujer,Español,Tektiteka,
402,10,1,Hombre,Akateko,,
402,10,1,Hombre,Español,Kaqchiquel,Awakateko
402,10,1,Mujer,Achí,Español,
402,10,1,Mujer,Uspanteka,Español,
402,10,1,Mujer,Uspanteka,Kaqchiquel,
403,10,1,Hombre,Español,Inglés,
403,10,1,Hombre,Español,Kaqchiquel,K'iche'
403,10,1,Hombre,Inglés,Español,
403,10,1,Hombre,Otro idioma,,
403,10,1,Mujer,Garífuna,,
403,10,1,Mujer,Kaqchiquel,,
403,10,1,Mujer,Kaqchiquel,Español,
404,10,1,Hombre,Akateko,,
404,10,1,Hombre,Español,Akateko,
404,10,1,Hombre,Español,Awakateko,
404,10,1,Hombre,Español,Inglés,
404,10,1,Hombre,Español,Kaqchiquel,Inglés
404,10,1,Hombre,Inglés,Español,
404,10,1,Hombre,Kaqchiquel,,
404,10,1,Hombre,Tektiteka,,
404,10,1,Mujer,Español,Kaqchiquel,Inglés
404,10,1,Mujer,Tz'utujil,,
405,10,1,Hombre,Kaqchiquel,Español,
405,10,1,Mujer,Kaqchiquel,,
406,10,1,Hombre,Akateko,,
406,10,1,Hombre,Español,Inglés,
406,10,1,Hombre,Español,Kaqchiquel,Akateko
406,10,1,Hombre,Xinka,,
406,10,1,Mujer,Español,Achí,
406,10,1,Mujer,Español,Inglés,
407,10,1,Hombre,Achí,Español,
407,10,1,Hombre,Chalchiteko,,
407,10,1,Hombre,Español,Inglés,
407,10,1,Hombre,Español,Poqomam,
407,10,1,Hombre,Español,Q'eqchi',Achí
407,10,1,Hombre,Kaqchiquel,Español,Inglés
407,10,1,Hombre,Tz'utujil,,
407,10,1,Mujer,Español,Inglés,Kaqchiquel
409,10,1,Hombre,Español,Inglés,
409,10,1,Hombre,Español,Inglés,Kaqchiquel
409,10,1,Hombre,Tz'utujil,Español,
409,10,1,Mujer,Español,Kaqchiquel,Inglés
409,10,1,Mujer,Kaqchiquel,,
409,10,1,Mujer,Tz'utujil,Español,
410,10,1,Hombre,Chalchiteko,,
410,10,1,Hombre,Español,Inglés,
410,10,1,Mujer,Español,Achí,
410,10,1,Mujer,Español,Akateko,
411,10,1,Hombre,Español,Kaqchiquel,
411,10,1,Mujer,Kaqchiquel,Español,
411,10,1,Mujer,Xinka,,
412,10,1,Hombre,Akateko,,
412,10,1,Mujer,Chalchiteko,,
412,10,1,Mujer,Uspanteka,,
413,10,1,Hombre,Español,Akateko,
413,10,1,Hombre,Español,Kaqchiquel,
413,10,1,Mujer,Chalchiteko,,
413,10,1,Mujer,Español,Inglés,
415,10,1,Hombre,Español,Achí,
415,10,1,Hombre,Español,Inglés,
415,10,1,Hombre,Español,Inglés,Kaqchiquel
415,10,1,Hombre,Español,Kaqchiquel,
415,10,1,Hombre,Kaqchiquel,Español,
415,10,1,Mujer,Achí,Español,
415,10,1,Mujer,Español,Achí,
415,10,1,Mujer,Kaqchiquel,,
416,10,1,Hombre,K'iche',,
416,10,1,Mujer,Español,Inglés,
2001,10,1,Hombre,Español,Kaqchiquel,
2001,10,1,Hombre,Tz'utujil,,
2001,10,1,Hombre,Xinka,,
2001,10,1,Mujer,Akateko,,
2001,10,1,Mujer,Español,Inglés,Otro idioma
2001,10,1,Mujer,Xinka,,
2002,10,1,Mujer,Akateko,,
2003,10,1,Hombre,Akateko,,
2003,10,1,Mujer,Español,Akateko,
2004,10,1,Hombre,Achí,Español,
2004,10,1,Hombre,Chalchiteko,,
2004,10,1,Hombre,Tektiteka,Ch'orti',
2004,10,1,Mujer,Achí,Español,
2004,10,1,Mujer,Akateko,,
2004,10,1,Mujer,Awakateko,,
2004,10,1,Mujer,Chalchiteko,,
2004,10,1,Mujer,Español,Achí,
2005,10,1,Hombre,Akateko,,
2005,10,1,Mujer,Achí,Español,
2005,10,1,Mujer,Español,Achí,Akateko
2006,10,1,Hombre,Español,Akateko,
2006,10,1,Mujer,Español,Akateko,
2007,10,1,Hombre,Achí,Español,
2007,10,1,Hombre,Akateko,,
2007,10,1,Hombre,Español,Q'eqchi',
2007,10,1,Hombre,Inglés,Akateko,
2007,10,1,Hombre,Q'eqchi',Español,
2007,10,1,Mujer,Achí,Español,
2007,10,1,Mujer,Akateko,Español,
2007,10,1,Mujer,Español,Akateko,
2007,10,1,Mujer,Español,K'iche',
2007,10,1,Mujer,Inglés,Español,Achí
2008,10,1,Hombre,Achí,,
2008,10,1,Mujer,Inglés,Español,
2009,10,1,Hombre,Achí,Español,
2009,10,1,Hombre,Español,Akateko,
2009,10,1,Mujer,Uspanteka,,
2010,10,1,Hombre,Español,Akateko,
2011,10,1,Hombre,Achí,Español,
2011,10,1,Mujer,Achí,Español,
2011,10,1,Mujer,Akateko,,
401,11,1,Hombre,Chalchiteko,,
401,11,1,Hombre,Español,K'iche',
401,11,1,Hombre,Mam,,
401,11,1,Hombre,Otro idioma,Español,
401,11,1,Mujer,Chalchiteko,,
401,11,1,Mujer,Español,Akateko,
401,11,1,Mujer,Español,Inglés,
401,11,1,Mujer,Español,K'iche',
401,11,1,Mujer,Español,Poqomam,
401,11,1,Mujer,Español,Tz'utujil,Inglés
402,11,1,Mujer,Achí,Español,
402,11,1,Mujer,Español,Awakateko,
402,11,1,Mujer,Kaqchiquel,,
403,11,1,Hombre,Achí,Español,
403,11,1,Hombre,Akateko,,
403,11,1,Hombre,Chalchiteko,,
403,11,1,Hombre,Español,Akateko,
403,11,1,Hombre,Inglés,Español,
403,11,1,Hombre,Kaqchiquel,,
403,11,1,Hombre,K'iche',Español,
403,11,1,Mujer,Achí,Español,
403,11,1,Mujer,Kaqchiquel,Español,
404,11,1,Hombre,Español,Achí,
404,11,1,Hombre,Español,Akateko,
404,11,1,Hombre,Español,Inglés,
404,11,1,Hombre,Español,Inglés,Kaqchiquel
404,11,1,Hombre,Inglés,Kaqchiquel,Español
404,11,1,Mujer,Español,Achí,
404,11,1,Mujer,Kaqchiquel,,
404,11,1,Mujer,Tz'utujil,,
405,11,1,Hombre,Chalchiteko,,
405,11,1,Hombre,Kaqchiquel,,
405,11,1,Mujer,Kaqchiquel,Español,
406,11,1,Hombre,Achí,Español,
406,11,1,Hombre,Español,Achí,
406,11,1,Hombre,Inglés,Español,
406,11,1,Hombre,Poqomam,Español,
406,11,1,Mujer,Español,Awakateko,
406,11,1,Mujer,Español,Inglés,
406,11,1,Mujer,Español,Kaqchiquel,Inglés
406,11,1,Mujer,Inglés,Español,
407,11,1,Hombre,Akateko,,
407,11,1,Hombre,Español,Achí,
407,11,1,Hombre,Español,Kaqchiquel,Inglés
407,11,1,Mujer,Achí,,
407,11,1,Mujer,Achí,Español,
407,11,1,Mujer,Español,Inglés,
407,11,1,Mujer,Español,Kaqchiquel,Achí
407,11,1,Mujer,Español,K'iche',
408,11,1,Hombre,Ixil,Español,
409,11,1,Mujer,Español,Inglés,
409,11,1,Mujer,Español,Inglés,Kaqchiquel
409,11,1,Mujer,Kaqchiquel,Inglés,Español
410,11,1,Hombre,Achí,Español,
410,11,1,Hombre,Español,Akateko,
410,11,1,Hombre,Español,Inglés,
410,11,1,Hombre,Kaqchiquel,Español,
410,11,1,Mujer,Español,Kaqchiquel,
410,11,1,Mujer,Español,Kaqchiquel,Inglés
411,11,1,Hombre,Español,Inglés,
411,11,1,Hombre,Inglés,,
411,11,1,Mujer,Akateko,,
411,11,1,Mujer,Español,Kaqchiquel,
412,11,1,Hombre,Chalchiteko,,
412,11,1,Mujer,Achí,Español,
412,11,1,Mujer,Akateko,Chalchiteko,
412,11,1,Mujer,Español,Awakateko,
413,11,1,Hombre,Español,Inglés,
413,11,1,Mujer,Español,Awakateko,
414,11,1,Hombre,Español,Akateko,
414,11,1,Hombre,Español,Inglés,
414,11,1,Hombre,Poqomchi',,
415,11,1,Hombre,Español,Kaqchiquel,
415,11,1,Hombre,Garífuna,,
415,11,1,Hombre,Inglés,Español,
415,11,1,Mujer,Español,Inglés,
416,11,1,Mujer,Achí,Español,
416,11,1,Mujer,Español,Inglés,
2001,11,1,Hombre,Español,Inglés,
2001,11,1,Hombre,Inglés,,
2001,11,1,Hombre,Inglés,Achí,
2001,11,1,Hombre,Tektiteka,,
2001,11,1,Mujer,Inglés,,
2001,11,1,Mujer,Xinka,,
2002,11,1,Hombre,Español,Inglés,
2002,11,1,Mujer,Español,Akateko,
2004,11,1,Hombre,Akateko,,
2004,11,1,Hombre,Español,Achí,
2004,11,1,Hombre,Ixil,,
2004,11,1,Hombre,Tektiteka,,
2004,11,1,Mujer,Achí,Español,
2004,11,1,Mujer,Español,Ch'orti',Akateko
2005,11,1,Hombre,Achí,Akateko,
2005,11,1,Hombre,Achí,Español,
2005,11,1,Hombre,Akateko,,
2005,11,1,Mujer,Español,Akateko,Achí
2005,11,1,Mujer,Uspanteka,,
2006,11,1,Hombre,Akateko,,
2007,11,1,Hombre,Achí,Español,
2007,11,1,Hombre,Español,K'iche',
2007,11,1,Mujer,Akateko,,
2007,11,1,Mujer,Q'eqchi',Español,
2008,11,1,Mujer,,,
2008,11,1,Mujer,Español,Akateko,
2009,11,1,Hombre,Achí,Español,
2009,11,1,Hombre,Español,Achí,
2009,11,1,Hombre,Español,K'iche',Achí
2009,11,1,Mujer,Akateko,,
2009,11,1,Mujer,Español,Akateko,
2009,11,1,Mujer,Itza',Awakateko,
2010,11,1,Hombre,Achí,,
2010,11,1,Mujer,Español,Akateko,
2011,11,1,Hombre,Español,Akateko,
401,12,1,Hombre,Achí,Español,
401,12,1,Hombre,Español,Kaqchiquel,Inglés
401,12,1,Hombre,Kaqchiquel,,
401,12,1,Hombre,Kaqchiquel,Español,
401,12,1,Mujer,Achí,Español,
401,12,1,Mujer,Akateko,,
401,12,1,Mujer,Español,Inglés,Kaqchiquel
401,12,1,Mujer,Español,Kaqchiquel,Inglés
401,12,1,Mujer,Español,Uspanteka,Kaqchiquel
401,12,1,Mujer,Ixil,Español,
401,12,1,Mujer,Xinka,,
402,12,1,Hombre,Achí,Español,
402,12,1,Hombre,Español,Kaqchiquel,Achí
402,12,1,Hombre,Uspanteka,Español,
402,12,1,Mujer,Achí,Español,
402,12,1,Mujer,Español,K'iche',
402,12,1,Mujer,Español,Mam,
402,12,1,Mujer,Kaqchiquel,,
402,12,1,Mujer,Uspanteka,Español,
403,12,1,Hombre,Kaqchiquel,,
403,12,1,Mujer,Akateko,,
403,12,1,Mujer,Español,Inglés,
403,12,1,Mujer,Español,Kaqchiquel,
403,12,1,Mujer,Español,Kaqchiquel,K'iche'
403,12,1,Mujer,Español,K'iche',
403,12,1,Mujer,Inglés,Español,
403,12,1,Mujer,Mam,,
404,12,1,Hombre,Español,Inglés,
404,12,1,Hombre,Español,Inglés,Kaqchiquel
404,12,1,Hombre,Inglés,Español,
404,12,1,Mujer,Akateko,,
404,12,1,Mujer,Chalchiteko,,
404,12,1,Mujer,Español,Achí,
404,12,1,Mujer,Kaqchiquel,,
405,12,1,Hombre,Achí,,
405,12,1,Hombre,Achí,Español,
405,12,1,Hombre,Español,Achí,
405,12,1,Hombre,Kaqchiquel,Español,
405,12,1,Mujer,Kaqchiquel,,
406,12,1,Hombre,Español,Achí,
406,12,1,Hombre,Español,Kaqchiquel,Achí
406,12,1,Hombre,Español,Kaqchiquel,Inglés
406,12,1,Hombre,Español,K'iche',
406,12,1,Hombre,Inglés,Español,
406,12,1,Hombre,Kaqchiquel,,
406,12,1,Mujer,Chalchiteko,,
406,12,1,Mujer,Español,Inglés,Kaqchiquel
406,12,1,Mujer,Kaqchiquel,Uspanteka,
407,12,1,Hombre,Achí,Español,
407,12,1,Hombre,Akateko,,
407,12,1,Hombre,Chalchiteko,,
407,12,1,Hombre,Español,Inglés,
407,12,1,Hombre,Español,Uspanteka,
407,12,1,Hombre,Kaqchiquel,Español,Inglés
407,12,1,Mujer,Achí,Español,
407,12,1,Mujer,Español,Achí,
407,12,1,Mujer,Español,Awakateko,
407,12,1,Mujer,Español,Kaqchiquel,Inglés
407,12,1,Mujer,Español,K'iche',
407,12,1,Mujer,Inglés,Español,
407,12,1,Mujer,Kaqchiquel,Español,Inglés
408,12,1,Mujer,Achí,Español,
408,12,1,Mujer,Español,Inglés,
409,12,1,Hombre,Achí,Español,
409,12,1,Hombre,Español,Awakateko,
409,12,1,Hombre,Kaqchiquel,,
409,12,1,Hombre,Kaqchiquel,Español,
410,12,1,Hombre,,,
410,12,1,Hombre,Español,Inglés,
410,12,1,Hombre,Español,Kaqchiquel,
410,12,1,Mujer,Español,Kaqchiquel,
410,12,1,Mujer,Kaqchiquel,Español,
411,12,1,Hombre,Español,Awakateko,
411,12,1,Mujer,Akateko,,
411,12,1,Mujer,Chalchiteko,,
412,12,1,Hombre,Akateko,,
412,12,1,Mujer,Achí,Español,
412,12,1,Mujer,Español,Kaqchiquel,
412,12,1,Mujer,K'iche',Español,
412,12,1,Mujer,Tz'utujil,,
412,12,1,Mujer,Uspanteka,,
413,12,1,Hombre,Akateko,,
413,12,1,Hombre,Español,Achí,
413,12,1,Hombre,Español,Inglés,Kaqchiquel
413,12,1,Mujer,Español,Inglés,Kaqchiquel
413,12,1,Mujer,Español,K'iche',
413,12,1,Mujer,Kaqchiquel,Español,
414,12,1,Hombre,Mam,Español,
414,12,1,Mujer,Inglés,Español,
415,12,1,Mujer,Achí,Español,
415,12,1,Mujer,Kaqchiquel,,
415,12,1,Mujer,Poqomchi',,
416,12,1,Hombre,Español,Inglés,
416,12,1,Mujer,Español,Inglés,
2001,12,1,Hombre,Achí,Español,
2001,12,1,Hombre,Akateko,,
2001,12,1,Hombre,Español,Inglés,Otro idioma
2001,12,1,Mujer,Achí,,
2001,12,1,Mujer,Akateko,,
2001,12,1,Mujer,Español,K'iche',
2001,12,1,Mujer,Mam,,
2002,12,1,Hombre,Español,Achí,Ch'orti'
2002,12,1,Mujer,Español,Akateko,
2004,12,1,Hombre,Akateko,,
2004,12,1,Hombre,Español,Inglés,
2004,12,1,Hombre,Inglés,,
2004,12,1,Hombre,Ixil,,
2004,12,1,Hombre,Tektiteka,,
2004,12,1,Mujer,Garífuna,,
2004,12,1,Mujer,Tektiteka,,
2004,12,1,Mujer,Xinka,,
2005,12,1,Hombre,Achí,Español,
2005,12,1,Hombre,Akateko,,
2005,12,1,Hombre,Español,Achí,
2005,12,1,Mujer,Achí,Español,
2005,12,1,Mujer,Akateko,,
2005,12,1,Mujer,Uspanteka,,
2006,12,1,Hombre,Español,Inglés,
2006,12,1,Mujer,Achí,Español,
2006,12,1,Mujer,Español,Inglés,
2006,12,1,Mujer,Inglés,Español,
2007,12,1,Hombre,Akateko,,
2007,12,1,Hombre,K'iche',Inglés,
