MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP15||Idioma Materno
1318,20,1,Mujer,Itza'
1318,20,1,Mujer,No habla
1318,20,56,Mujer,Q'anjob'al
1319,20,1,Hombre,Achí
1319,20,5,Hombre,Español
1319,20,2,Hombre,K'iche'
1319,20,313,Hombre,Mam
1319,20,1,Hombre,No habla
1319,20,6,Mujer,Español
1319,20,1,Mujer,K'iche'
1319,20,366,Mujer,Mam
1319,20,1,Mujer,Mopan
1319,20,1,Mujer,Q'anjob'al
1319,20,1,Mujer,Uspanteko
1320,20,1,Hombre,Achí
1320,20,16,Hombre,Español
1320,20,317,Hombre,Mam
1320,20,2,Mujer,Achí
1320,20,17,Mujer,Español
1320,20,1,Mujer,Jakalteko/Popti'
1320,20,330,Mujer,Mam
1320,20,1,Mujer,Otro idioma
1320,20,1,Mujer,Poqomchi'
1320,20,2,Mujer,Uspanteko
1321,20,83,Hombre,Español
1321,20,2,Hombre,Mam
1321,20,1,Hombre,Poqomchi'
1321,20,106,Mujer,Español
1321,20,8,Mujer,Tektiteko
1322,20,1,Hombre,Achí
1322,20,25,Hombre,Akateko
1322,20,9,Hombre,Español
1322,20,96,Hombre,Jakalteko/Popti'
1322,20,29,Hombre,Mam
1322,20,4,Hombre,Q'anjob'al
1322,20,1,Mujer,Achí
1322,20,37,Mujer,Akateko
1322,20,1,Mujer,Chuj
1322,20,11,Mujer,Español
1322,20,161,Mujer,Jakalteko/Popti'
1322,20,46,Mujer,Mam
1322,20,2,Mujer,Q'anjob'al
1323,20,6,Hombre,Akateko
1323,20,60,Hombre,Español
1323,20,1,Hombre,Inglés
1323,20,20,Hombre,Mam
1323,20,1,Hombre,No habla
1323,20,114,Hombre,Q'anjob'al
1323,20,4,Mujer,Achí
1323,20,9,Mujer,Akateko
1323,20,75,Mujer,Español
1323,20,1,Mujer,Inglés
1323,20,12,Mujer,Mam
1323,20,142,Mujer,Q'anjob'al
1323,20,1,Mujer,Q'eqchi'
1324,20,5,Hombre,Akateko
1324,20,121,Hombre,Español
1324,20,1,Hombre,Jakalteko/Popti'
1324,20,26,Hombre,Mam
1324,20,1,Hombre,Q'anjob'al
1324,20,2,Mujer,Achí
1324,20,1,Mujer,Akateko
1324,20,1,Mujer,Chalchiteko
1324,20,138,Mujer,Español
1324,20,2,Mujer,Jakalteko/Popti'
1324,20,44,Mujer,Mam
1324,20,1,Mujer,No habla
1324,20,1,Mujer,Q'anjob'al
1325,20,2,Hombre,Akateko
1325,20,1,Hombre,Español
1325,20,222,Hombre,Otro idioma
1325,20,1,Hombre,Q'anjob'al
1325,20,2,Mujer,Akateko
1325,20,3,Mujer,Awakateko
1325,20,1,Mujer,Chuj
1325,20,2,Mujer,Español
1325,20,1,Mujer,No habla
1325,20,227,Mujer,Otro idioma
1325,20,3,Mujer,Q'anjob'al
1326,20,3,Hombre,Achí
1326,20,32,Hombre,Akateko
1326,20,46,Hombre,Chuj
1326,20,202,Hombre,Español
1326,20,1,Hombre,K'iche'
1326,20,30,Hombre,Mam
1326,20,2,Hombre,No habla
1326,20,1,Hombre,Poqomchi'
1326,20,814,Hombre,Q'anjob'al
1326,20,1,Hombre,Q'eqchi'
1326,20,3,Mujer,Achí
1326,20,22,Mujer,Akateko
1326,20,63,Mujer,Chuj
1326,20,217,Mujer,Español
1326,20,1,Mujer,Inglés
1326,20,2,Mujer,Jakalteko/Popti'
1326,20,1,Mujer,K'iche'
1326,20,36,Mujer,Mam
1326,20,1,Mujer,Mopan
1326,20,1,Mujer,No habla
1326,20,791,Mujer,Q'anjob'al
1326,20,3,Mujer,Q'eqchi'
1326,20,1,Mujer,Sakapulteko
1327,20,2,Hombre,Achí
1327,20,1,Hombre,Akateko
1327,20,88,Hombre,Awakateko
1327,20,140,Hombre,Chalchiteko
1327,20,73,Hombre,Español
1327,20,98,Hombre,K'iche'
1327,20,11,Hombre,Mam
1327,20,1,Hombre,No habla
1327,20,1,Hombre,Q'anjob'al
1327,20,1,Hombre,Xinka
1327,20,4,Mujer,Achí
1327,20,1,Mujer,Akateko
1327,20,108,Mujer,Awakateko
1327,20,189,Mujer,Chalchiteko
1327,20,97,Mujer,Español
1327,20,1,Mujer,Ixil
1327,20,2,Mujer,Kaqchiquel
1327,20,199,Mujer,K'iche'
1327,20,19,Mujer,Mam
1327,20,1,Mujer,No habla
1327,20,1,Mujer,Q'anjob'al
1327,20,1,Mujer,Tektiteko
1327,20,1,Mujer,Tz'utujil
1328,20,1,Hombre,Español
1328,20,92,Hombre,Mam
1328,20,1,Hombre,Tz'utujil
1328,20,7,Mujer,Español
1328,20,111,Mujer,Mam
1329,20,62,Hombre,Mam
1329,20,1,Mujer,Español
1329,20,101,Mujer,Mam
1330,20,1,Hombre,Español
1330,20,115,Hombre,Mam
1330,20,2,Mujer,Español
1330,20,113,Mujer,Mam
1331,20,91,Hombre,Español
1331,20,9,Hombre,Mam
1331,20,89,Mujer,Español
1331,20,3,Mujer,Jakalteko/Popti'
1331,20,10,Mujer,Mam
1331,20,1,Mujer,Otro idioma
1332,20,126,Hombre,Español
1332,20,3,Hombre,Mam
1332,20,1,Hombre,No habla
1332,20,1,Mujer,Chalchiteko
1332,20,189,Mujer,Español
1332,20,1,Mujer,Jakalteko/Popti'
1332,20,7,Mujer,Mam
1332,20,1,Mujer,No habla
1333,20,27,Hombre,Español
1333,20,24,Hombre,Jakalteko/Popti'
1333,20,4,Hombre,Mam
1333,20,1,Mujer,Chalchiteko
1333,20,54,Mujer,Español
1333,20,33,Mujer,Jakalteko/Popti'
1333,20,7,Mujer,Mam
1333,20,2,Mujer,Q'anjob'al
1801,20,4,Hombre,Achí
1801,20,1,Hombre,Chalchiteko
1801,20,973,Hombre,Español
1801,20,2,Hombre,Garífuna
1801,20,1,Hombre,Inglés
1801,20,1,Hombre,Kaqchiquel
1801,20,3,Hombre,K'iche'
1801,20,2,Hombre,No habla
1801,20,35,Hombre,Q'eqchi'
1801,20,1,Hombre,Sakapulteko
1801,20,1,Hombre,Tektiteko
1801,20,2,Mujer,Achí
1801,20,1,Mujer,Chalchiteko
1801,20,1035,Mujer,Español
1801,20,1,Mujer,Garífuna
1801,20,1,Mujer,Kaqchiquel
1801,20,2,Mujer,K'iche'
1801,20,1,Mujer,Mam
1801,20,2,Mujer,No habla
1801,20,45,Mujer,Q'eqchi'
1802,20,3,Hombre,Achí
1802,20,403,Hombre,Español
1802,20,5,Hombre,Garífuna
1802,20,2,Hombre,Kaqchiquel
1802,20,4,Hombre,K'iche'
1802,20,1,Hombre,No habla
1802,20,362,Hombre,Q'eqchi'
1802,20,3,Mujer,Achí
1802,20,1,Mujer,Akateko
1802,20,381,Mujer,Español
1802,20,2,Mujer,Garífuna
1802,20,1,Mujer,Inglés
1802,20,3,Mujer,Kaqchiquel
1802,20,2,Mujer,K'iche'
1802,20,2,Mujer,No habla
1802,20,1,Mujer,Poqomam
1802,20,403,Mujer,Q'eqchi'
1802,20,1,Mujer,Tz'utujil
1803,20,1,Hombre,Achí
1803,20,1,Hombre,Akateko
1803,20,87,Hombre,Español
1803,20,3,Hombre,Kaqchiquel
1803,20,1,Hombre,K'iche'
1803,20,1,Hombre,Mam
1803,20,4,Hombre,No habla
1803,20,672,Hombre,Q'eqchi'
1803,20,1,Hombre,Señas
1803,20,2,Mujer,Achí
1803,20,133,Mujer,Español
1803,20,1,Mujer,Mam
1803,20,1,Mujer,No habla
1803,20,2,Mujer,Otro idioma
1803,20,2,Mujer,Poqomam
1803,20,2,Mujer,Poqomchi'
1803,20,686,Mujer,Q'eqchi'
1803,20,1,Mujer,Señas
1804,20,1,Hombre,Achí
1804,20,1012,Hombre,Español
1804,20,1,Hombre,Kaqchiquel
1804,20,4,Hombre,K'iche'
1804,20,1,Hombre,Otro idioma
1804,20,1,Hombre,Poqomchi'
1804,20,12,Hombre,Q'eqchi'
1804,20,1,Mujer,Akateko
1804,20,1,Mujer,Chalchiteko
1804,20,1102,Mujer,Español
1804,20,1,Mujer,Kaqchiquel
1804,20,2,Mujer,K'iche'
1804,20,17,Mujer,Q'eqchi'
1804,20,2,Mujer,Tz'utujil
1805,20,1,Hombre,Akateko
1805,20,2,Hombre,Chalchiteko
1805,20,674,Hombre,Español
1805,20,1,Hombre,K'iche'
1805,20,2,Hombre,No habla
1805,20,1,Hombre,Poqomchi'
1805,20,4,Hombre,Q'eqchi'
1805,20,1,Hombre,Tz'utujil
1805,20,3,Mujer,Achí
1805,20,609,Mujer,Español
1805,20,1,Mujer,Inglés
1805,20,1,Mujer,K'iche'
1805,20,3,Mujer,Q'eqchi'
1805,20,1,Mujer,Señas
1301,21,3,Hombre,Achí
1301,21,1,Hombre,Akateko
1301,21,2,Hombre,Awakateko
1301,21,1,Hombre,Chalchiteko
1301,21,1,Hombre,Chuj
1301,21,970,Hombre,Español
1301,21,2,Hombre,Inglés
1301,21,20,Hombre,K'iche'
1301,21,7,Hombre,Mam
1301,21,2,Hombre,No habla
1301,21,14,Hombre,Q'anjob'al
1301,21,1,Hombre,Q'eqchi'
1301,21,1,Hombre,Sakapulteko
1301,21,1,Hombre,Xinka
1301,21,1,Mujer,Achí
1301,21,3,Mujer,Akateko
1301,21,2,Mujer,Awakateko
1301,21,2,Mujer,Chalchiteko
1301,21,2,Mujer,Chuj
1301,21,1068,Mujer,Español
1301,21,1,Mujer,Garífuna
1301,21,2,Mujer,Jakalteko/Popti'
1301,21,16,Mujer,K'iche'
1301,21,16,Mujer,Mam
1301,21,2,Mujer,No habla
1301,21,21,Mujer,Q'anjob'al
1301,21,1,Mujer,Sakapulteko
1301,21,1,Mujer,Tz'utujil
1302,21,2,Hombre,Akateko
1302,21,1,Hombre,Awakateko
1302,21,2,Hombre,Chalchiteko
1302,21,764,Hombre,Español
1302,21,3,Hombre,K'iche'
1302,21,31,Hombre,Mam
1302,21,1,Hombre,No habla
1302,21,5,Hombre,Q'anjob'al
1302,21,5,Mujer,Awakateko
1302,21,4,Mujer,Chalchiteko
1302,21,852,Mujer,Español
1302,21,4,Mujer,K'iche'
1302,21,41,Mujer,Mam
1302,21,1,Mujer,Otro idioma
1302,21,1,Mujer,Poqomam
1302,21,6,Mujer,Q'anjob'al
1303,21,1,Hombre,Akateko
1303,21,123,Hombre,Español
1303,21,31,Hombre,K'iche'
1303,21,3,Hombre,Mam
1303,21,1,Mujer,Akateko
1303,21,1,Mujer,Awakateko
1303,21,141,Mujer,Español
1303,21,1,Mujer,Kaqchiquel
1303,21,33,Mujer,K'iche'
1303,21,12,Mujer,Mam
1303,21,1,Mujer,Otro idioma
1304,21,355,Hombre,Español
1304,21,62,Hombre,Mam
1304,21,1,Hombre,Poqomam
1304,21,1,Hombre,Q'anjob'al
1304,21,2,Mujer,Achí
1304,21,475,Mujer,Español
1304,21,1,Mujer,Kaqchiquel
1304,21,75,Mujer,Mam
1304,21,2,Mujer,Poqomam
1305,21,1,Hombre,Achí
1305,21,51,Hombre,Akateko
1305,21,1,Hombre,Chalchiteko
1305,21,183,Hombre,Chuj
1305,21,119,Hombre,Español
1305,21,10,Hombre,Jakalteko/Popti'
1305,21,2,Hombre,K'iche'
1305,21,6,Hombre,Mam
1305,21,14,Hombre,Otro idioma
1305,21,3,Hombre,Q'anjob'al
1305,21,51,Mujer,Akateko
1305,21,1,Mujer,Awakateko
1305,21,226,Mujer,Chuj
1305,21,126,Mujer,Español
1305,21,15,Mujer,Jakalteko/Popti'
1305,21,3,Mujer,Mam
1305,21,1,Mujer,No habla
1305,21,16,Mujer,Otro idioma
1305,21,2,Mujer,Q'anjob'al
1306,21,1,Hombre,Akateko
1306,21,65,Hombre,Español
1306,21,296,Hombre,Mam
1306,21,3,Hombre,No habla
1306,21,1,Hombre,Uspanteko
1306,21,1,Mujer,Achí
1306,21,60,Mujer,Español
1306,21,1,Mujer,K'iche'
1306,21,292,Mujer,Mam
1306,21,1,Mujer,Tz'utujil
1307,21,10,Hombre,Akateko
1307,21,178,Hombre,Español
1307,21,163,Hombre,Jakalteko/Popti'
1307,21,4,Hombre,Mam
1307,21,1,Hombre,No habla
1307,21,1,Hombre,Q'anjob'al
1307,21,1,Hombre,Xinka
1307,21,2,Mujer,Achí
1307,21,19,Mujer,Akateko
1307,21,184,Mujer,Español
1307,21,180,Mujer,Jakalteko/Popti'
1307,21,3,Mujer,Mam
1307,21,1,Mujer,No habla
1307,21,1,Mujer,Poqomchi'
1308,21,1,Hombre,Achí
1308,21,58,Hombre,Español
1308,21,1,Hombre,Jakalteko/Popti'
1308,21,254,Hombre,Q'anjob'al
1308,21,1,Hombre,Uspanteko
1308,21,1,Mujer,Chuj
1308,21,66,Mujer,Español
1308,21,2,Mujer,Jakalteko/Popti'
1308,21,1,Mujer,Kaqchiquel
1308,21,3,Mujer,K'iche'
1308,21,1,Mujer,Poqomchi'
1308,21,416,Mujer,Q'anjob'al
1308,21,1,Mujer,Tz'utujil
1309,21,1,Hombre,Achí
1309,21,1,Hombre,Akateko
1309,21,24,Hombre,Español
1309,21,372,Hombre,Mam
1309,21,1,Hombre,No habla
1309,21,1,Mujer,Achí
1309,21,35,Mujer,Español
1309,21,1,Mujer,Kaqchiquel
1309,21,1,Mujer,K'iche'
1309,21,404,Mujer,Mam
1310,21,2,Hombre,Achí
1310,21,14,Hombre,Español
1310,21,279,Hombre,Mam
1310,21,9,Mujer,Español
1310,21,1,Mujer,Ixil
1310,21,1,Mujer,K'iche'
1310,21,301,Mujer,Mam
1311,21,1,Hombre,Chalchiteko
1311,21,299,Hombre,Español
1311,21,1,Hombre,Kaqchiquel
1311,21,63,Hombre,Mam
1311,21,1,Hombre,Tz'utujil
1311,21,355,Mujer,Español
1311,21,1,Mujer,Inglés
1311,21,51,Mujer,Mam
1312,21,3,Hombre,Achí
1312,21,288,Hombre,Español
1312,21,1,Hombre,Kaqchiquel
1312,21,2,Hombre,K'iche'
1312,21,222,Hombre,Mam
1312,21,2,Hombre,Poqomam
1312,21,1,Mujer,Achí
1312,21,2,Mujer,Akateko
1312,21,1,Mujer,Awakateko
1312,21,320,Mujer,Español
1312,21,5,Mujer,K'iche'
1312,21,223,Mujer,Mam
1312,21,1,Mujer,Q'anjob'al
1312,21,1,Mujer,Tz'utujil
1313,21,193,Hombre,Akateko
1313,21,1,Hombre,Awakateko
1313,21,4,Hombre,Español
1313,21,252,Mujer,Akateko
1313,21,2,Mujer,Chuj
1313,21,4,Mujer,Español
1313,21,1,Mujer,Jakalteko/Popti'
1313,21,4,Mujer,Q'anjob'al
1314,21,106,Hombre,Akateko
1314,21,2,Hombre,Q'anjob'al
1314,21,1,Mujer,Achí
1314,21,126,Mujer,Akateko
1314,21,1,Mujer,Chalchiteko
1314,21,1,Mujer,Español
1315,21,1,Hombre,Akateko
1315,21,27,Hombre,Español
1315,21,181,Hombre,Mam
1315,21,1,Hombre,Q'anjob'al
1315,21,41,Mujer,Español
1315,21,270,Mujer,Mam
1315,21,1,Mujer,Uspanteko
1316,21,1,Hombre,Achí
1316,21,134,Hombre,Mam
1316,21,3,Mujer,Español
1316,21,207,Mujer,Mam
1317,21,1,Hombre,Achí
1317,21,1,Hombre,Akateko
1317,21,2,Hombre,Chuj
1317,21,5,Hombre,Español
1317,21,1,Hombre,Mam
1317,21,286,Hombre,Q'anjob'al
1317,21,1,Hombre,Sakapulteko
1317,21,2,Mujer,Achí
1317,21,2,Mujer,Akateko
1317,21,4,Mujer,Español
1317,21,1,Mujer,Kaqchiquel
1317,21,1,Mujer,K'iche'
1317,21,324,Mujer,Q'anjob'al
1318,21,1,Hombre,Akateko
1318,21,282,Hombre,Chuj
1318,21,8,Hombre,Español
1318,21,50,Hombre,Q'anjob'al
1318,21,1,Mujer,Achí
1318,21,1,Mujer,Akateko
1318,21,425,Mujer,Chuj
1318,21,6,Mujer,Español
1318,21,48,Mujer,Q'anjob'al
1319,21,1,Hombre,Achí
1319,21,4,Hombre,Español
1319,21,1,Hombre,Kaqchiquel
1319,21,300,Hombre,Mam
1319,21,8,Mujer,Español
1319,21,345,Mujer,Mam
1319,21,1,Mujer,Q'anjob'al
1320,21,11,Hombre,Español
1320,21,275,Hombre,Mam
1320,21,1,Hombre,Uspanteko
1320,21,1,Mujer,Achí
1320,21,15,Mujer,Español
1320,21,1,Mujer,Ixil
1320,21,1,Mujer,Kaqchiquel
1320,21,3,Mujer,K'iche'
1320,21,301,Mujer,Mam
1320,21,1,Mujer,No habla
1320,21,1,Mujer,Q'anjob'al
1320,21,1,Mujer,Sipakapense
1321,21,71,Hombre,Español
1321,21,5,Hombre,Tektiteko
1321,21,80,Mujer,Español
1321,21,4,Mujer,Tektiteko
1322,21,23,Hombre,Akateko
1322,21,12,Hombre,Español
1322,21,103,Hombre,Jakalteko/Popti'
1322,21,1,Hombre,K'iche'
1322,21,22,Hombre,Mam
1322,21,4,Hombre,Q'anjob'al
1322,21,1,Mujer,Achí
1322,21,26,Mujer,Akateko
1322,21,17,Mujer,Español
1322,21,127,Mujer,Jakalteko/Popti'
1322,21,28,Mujer,Mam
1322,21,1,Mujer,Q'anjob'al
1323,21,1,Hombre,Achí
1323,21,3,Hombre,Akateko
1323,21,46,Hombre,Español
1323,21,18,Hombre,Mam
1323,21,1,Hombre,Poqomchi'
1323,21,112,Hombre,Q'anjob'al
1323,21,2,Mujer,Achí
1323,21,5,Mujer,Akateko
1323,21,1,Mujer,Chuj
1323,21,81,Mujer,Español
1323,21,18,Mujer,Mam
1323,21,151,Mujer,Q'anjob'al
1324,21,1,Hombre,Achí
1324,21,5,Hombre,Akateko
1324,21,1,Hombre,Chalchiteko
1324,21,128,Hombre,Español
1324,21,1,Hombre,Jakalteko/Popti'
1324,21,39,Hombre,Mam
1324,21,1,Hombre,No habla
1324,21,2,Hombre,Q'anjob'al
1324,21,1,Hombre,Tz'utujil
1324,21,1,Mujer,Akateko
1324,21,130,Mujer,Español
1324,21,6,Mujer,Jakalteko/Popti'
1324,21,23,Mujer,Mam
1324,21,1,Mujer,Q'anjob'al
1325,21,3,Hombre,Akateko
1325,21,2,Hombre,Español
1325,21,1,Hombre,No habla
1325,21,205,Hombre,Otro idioma
1325,21,1,Hombre,Q'anjob'al
1325,21,1,Hombre,Uspanteko
1325,21,6,Mujer,Akateko
1325,21,1,Mujer,Ch'orti'
1325,21,2,Mujer,Chuj
1325,21,5,Mujer,Español
1325,21,1,Mujer,Kaqchiquel
1325,21,1,Mujer,Mam
1325,21,193,Mujer,Otro idioma
1325,21,1,Mujer,Q'anjob'al
1325,21,2,Mujer,Q'eqchi'
1326,21,27,Hombre,Akateko
1326,21,30,Hombre,Chuj
1326,21,168,Hombre,Español
1326,21,1,Hombre,Kaqchiquel
1326,21,1,Hombre,K'iche'
1326,21,33,Hombre,Mam
1326,21,1,Hombre,No habla
1326,21,1,Hombre,Poqomchi'
1326,21,708,Hombre,Q'anjob'al
1326,21,1,Hombre,Q'eqchi'
1326,21,1,Hombre,Tz'utujil
1326,21,4,Mujer,Achí
1326,21,28,Mujer,Akateko
1326,21,50,Mujer,Chuj
1326,21,174,Mujer,Español
1326,21,2,Mujer,Jakalteko/Popti'
1326,21,3,Mujer,K'iche'
1326,21,26,Mujer,Mam
1326,21,1,Mujer,No habla
1326,21,643,Mujer,Q'anjob'al
1326,21,1,Mujer,Q'eqchi'
1326,21,1,Mujer,Sipakapense
1326,21,1,Mujer,Tz'utujil
1327,21,66,Hombre,Awakateko
1327,21,122,Hombre,Chalchiteko
1327,21,1,Hombre,Chuj
1327,21,63,Hombre,Español
1327,21,111,Hombre,K'iche'
1327,21,10,Hombre,Mam
1327,21,1,Hombre,No habla
1327,21,1,Hombre,Q'anjob'al
1327,21,110,Mujer,Awakateko
1327,21,167,Mujer,Chalchiteko
1327,21,73,Mujer,Español
1327,21,221,Mujer,K'iche'
1327,21,18,Mujer,Mam
1327,21,3,Mujer,No habla
1328,21,6,Hombre,Español
1328,21,93,Hombre,Mam
1328,21,1,Mujer,Achí
1328,21,5,Mujer,Español
1328,21,94,Mujer,Mam
1328,21,1,Mujer,No habla
1328,21,1,Mujer,Uspanteko
1329,21,2,Hombre,Español
1329,21,59,Hombre,Mam
1329,21,1,Mujer,Español
1329,21,68,Mujer,Mam
1330,21,1,Hombre,Achí
1330,21,1,Hombre,Español
1330,21,77,Hombre,Mam
1330,21,132,Mujer,Mam
1330,21,1,Mujer,No habla
1331,21,78,Hombre,Español
1331,21,1,Hombre,Jakalteko/Popti'
1331,21,11,Hombre,Mam
1331,21,2,Hombre,No habla
1331,21,81,Mujer,Español
1331,21,1,Mujer,Jakalteko/Popti'
1331,21,8,Mujer,Mam
1332,21,119,Hombre,Español
1332,21,5,Hombre,Mam
1332,21,167,Mujer,Español
1332,21,1,Mujer,Jakalteko/Popti'
1332,21,3,Mujer,Mam
1332,21,1,Mujer,No habla
1333,21,25,Hombre,Español
1333,21,26,Hombre,Jakalteko/Popti'
1333,21,2,Hombre,Mam
1333,21,1,Mujer,Achí
1333,21,35,Mujer,Español
1333,21,29,Mujer,Jakalteko/Popti'
1333,21,1,Mujer,Mam
1801,21,2,Hombre,Achí
1801,21,2,Hombre,Chalchiteko
1801,21,867,Hombre,Español
1801,21,2,Hombre,Garífuna
1801,21,1,Hombre,Inglés
1801,21,2,Hombre,Kaqchiquel
1801,21,1,Hombre,K'iche'
1801,21,2,Hombre,No habla
1801,21,1,Hombre,Poqomchi'
1801,21,38,Hombre,Q'eqchi'
1801,21,1,Hombre,Tz'utujil
1801,21,971,Mujer,Español
1801,21,2,Mujer,Garífuna
1801,21,1,Mujer,Kaqchiquel
1801,21,2,Mujer,K'iche'
1801,21,1,Mujer,Otro idioma
1801,21,46,Mujer,Q'eqchi'
1802,21,2,Hombre,Achí
1802,21,1,Hombre,Chalchiteko
1802,21,346,Hombre,Español
1802,21,5,Hombre,Garífuna
1802,21,3,Hombre,K'iche'
1802,21,1,Hombre,No habla
1802,21,399,Hombre,Q'eqchi'
1802,21,386,Mujer,Español
1802,21,8,Mujer,Garífuna
1802,21,5,Mujer,K'iche'
1802,21,396,Mujer,Q'eqchi'
1803,21,94,Hombre,Español
1803,21,1,Hombre,Mam
1803,21,2,Hombre,No habla
1803,21,1,Hombre,Poqomchi'
1803,21,682,Hombre,Q'eqchi'
1803,21,4,Hombre,Señas
1803,21,1,Mujer,Achí
1803,21,113,Mujer,Español
1803,21,2,Mujer,Kaqchiquel
1803,21,1,Mujer,K'iche'
1803,21,3,Mujer,No habla
1803,21,1,Mujer,Poqomam
1803,21,607,Mujer,Q'eqchi'
1804,21,2,Hombre,Achí
1804,21,990,Hombre,Español
1804,21,1,Hombre,Kaqchiquel
1804,21,5,Hombre,K'iche'
1804,21,1,Hombre,No habla
1804,21,1,Hombre,Otro idioma
1804,21,13,Hombre,Q'eqchi'
1804,21,1,Mujer,Achí
1804,21,988,Mujer,Español
1804,21,7,Mujer,K'iche'
1804,21,2,Mujer,Mam
1804,21,1,Mujer,No habla
1804,21,1,Mujer,Poqomchi'
1804,21,19,Mujer,Q'eqchi'
1804,21,1,Mujer,Tz'utujil
1805,21,1,Hombre,Achí
1805,21,1,Hombre,Chalchiteko
1805,21,576,Hombre,Español
1805,21,4,Hombre,No habla
1805,21,4,Hombre,Q'eqchi'
1805,21,1,Hombre,Tz'utujil
1805,21,1,Hombre,Xinka
1805,21,3,Mujer,Achí
1805,21,1,Mujer,Chalchiteko
1805,21,556,Mujer,Español
1805,21,2,Mujer,K'iche'
1805,21,1,Mujer,No habla
1805,21,3,Mujer,Q'eqchi'
1805,21,1,Mujer,Xinka
1301,22,2,Hombre,Akateko
1301,22,1,Hombre,Awakateko
1301,22,1,Hombre,Chalchiteko
1301,22,4,Hombre,Chuj
1301,22,1132,Hombre,Español
1301,22,1,Hombre,Inglés
1301,22,1,Hombre,Jakalteko/Popti'
1301,22,1,Hombre,Kaqchiquel
1301,22,14,Hombre,K'iche'
1301,22,17,Hombre,Mam
1301,22,1,Hombre,No habla
1301,22,24,Hombre,Q'anjob'al
1301,22,2,Hombre,Tz'utujil
1301,22,1,Hombre,Uspanteko
1301,22,2,Mujer,Achí
1301,22,8,Mujer,Akateko
1301,22,2,Mujer,Awakateko
1301,22,1,Mujer,Chalchiteko
1301,22,4,Mujer,Chuj
1301,22,1154,Mujer,Español
1301,22,1,Mujer,Inglés
1301,22,2,Mujer,Jakalteko/Popti'
1301,22,18,Mujer,K'iche'
1301,22,26,Mujer,Mam
1301,22,2,Mujer,Poqomchi'
1301,22,32,Mujer,Q'anjob'al
1301,22,1,Mujer,Q'eqchi'
1301,22,2,Mujer,Tz'utujil
1302,22,2,Hombre,Akateko
1302,22,5,Hombre,Awakateko
1302,22,2,Hombre,Chalchiteko
1302,22,784,Hombre,Español
1302,22,2,Hombre,K'iche'
1302,22,47,Hombre,Mam
1302,22,1,Hombre,Poqomam
1302,22,5,Hombre,Q'anjob'al
1302,22,1,Hombre,Xinka
1302,22,2,Mujer,Achí
1302,22,3,Mujer,Awakateko
1302,22,4,Mujer,Chalchiteko
1302,22,896,Mujer,Español
1302,22,9,Mujer,K'iche'
1302,22,41,Mujer,Mam
1302,22,3,Mujer,No habla
1302,22,5,Mujer,Q'anjob'al
1302,22,1,Mujer,Q'eqchi'
1302,22,1,Mujer,Tz'utujil
1303,22,1,Hombre,Awakateko
1303,22,1,Hombre,Chalchiteko
1303,22,145,Hombre,Español
1303,22,43,Hombre,K'iche'
1303,22,8,Hombre,Mam
1303,22,1,Hombre,Uspanteko
1303,22,1,Mujer,Awakateko
1303,22,147,Mujer,Español
1303,22,42,Mujer,K'iche'
1303,22,4,Mujer,Mam
1303,22,1,Mujer,No habla
1303,22,1,Mujer,Tektiteko
1304,22,418,Hombre,Español
1304,22,1,Hombre,Garífuna
1304,22,2,Hombre,K'iche'
1304,22,49,Hombre,Mam
1304,22,2,Mujer,Akateko
1304,22,564,Mujer,Español
1304,22,1,Mujer,K'iche'
1304,22,76,Mujer,Mam
1305,22,43,Hombre,Akateko
1305,22,201,Hombre,Chuj
1305,22,128,Hombre,Español
1305,22,9,Hombre,Jakalteko/Popti'
1305,22,10,Hombre,Mam
1305,22,15,Hombre,Otro idioma
1305,22,1,Hombre,Q'anjob'al
1305,22,58,Mujer,Akateko
1305,22,1,Mujer,Chalchiteko
1305,22,229,Mujer,Chuj
1305,22,128,Mujer,Español
1305,22,8,Mujer,Jakalteko/Popti'
1305,22,2,Mujer,K'iche'
1305,22,8,Mujer,Mam
1305,22,1,Mujer,No habla
1305,22,15,Mujer,Otro idioma
1305,22,4,Mujer,Q'anjob'al
1305,22,1,Mujer,Tz'utujil
1306,22,74,Hombre,Español
1306,22,1,Hombre,K'iche'
1306,22,368,Hombre,Mam
1306,22,2,Mujer,Achí
1306,22,85,Mujer,Español
1306,22,3,Mujer,K'iche'
1306,22,365,Mujer,Mam
1306,22,1,Mujer,Poqomchi'
1306,22,2,Mujer,Q'anjob'al
1307,22,18,Hombre,Akateko
1307,22,206,Hombre,Español
1307,22,1,Hombre,Inglés
1307,22,174,Hombre,Jakalteko/Popti'
1307,22,1,Hombre,K'iche'
1307,22,4,Hombre,Mam
1307,22,1,Hombre,No habla
1307,22,1,Hombre,Tektiteko
1307,22,2,Mujer,Achí
1307,22,18,Mujer,Akateko
1307,22,1,Mujer,Awakateko
1307,22,1,Mujer,Chuj
1307,22,179,Mujer,Español
1307,22,1,Mujer,Itza'
1307,22,219,Mujer,Jakalteko/Popti'
1307,22,1,Mujer,K'iche'
1307,22,3,Mujer,Mam
1307,22,2,Mujer,No habla
1307,22,3,Mujer,Q'anjob'al
1307,22,1,Mujer,Xinka
1308,22,1,Hombre,Achí
1308,22,62,Hombre,Español
1308,22,1,Hombre,K'iche'
1308,22,1,Hombre,No habla
