MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP15||Idioma Materno
2101,5,1,Hombre,Tz'utujil
2101,5,1,Hombre,Xinka
2101,5,5,Mujer,Achí
2101,5,3,Mujer,Akateko
2101,5,3,Mujer,Chalchiteko
2101,5,2109,Mujer,Español
2101,5,1,Mujer,Kaqchiquel
2101,5,3,Mujer,K'iche'
2101,5,1,Mujer,Mam
2101,5,2,Mujer,No habla
2101,5,2,Mujer,Tz'utujil
2101,5,1,Mujer,Uspanteko
2102,5,1,Hombre,Achí
2102,5,1,Hombre,Chalchiteko
2102,5,807,Hombre,Español
2102,5,1,Hombre,K'iche'
2102,5,2,Hombre,No habla
2102,5,1,Mujer,Achí
2102,5,1,Mujer,Chalchiteko
2102,5,798,Mujer,Español
2103,5,1,Hombre,Achí
2103,5,1,Hombre,Akateko
2103,5,260,Hombre,Español
2103,5,1,Hombre,Inglés
2103,5,1,Hombre,Poqomam
2103,5,249,Mujer,Español
2103,5,1,Mujer,Otro idioma
2103,5,1,Mujer,Poqomam
2103,5,1,Mujer,Uspanteko
2104,5,95,Hombre,Español
2104,5,84,Mujer,Español
2104,5,1,Mujer,Mopan
2105,5,2,Hombre,Akateko
2105,5,255,Hombre,Español
2105,5,1,Hombre,Tz'utujil
2105,5,248,Mujer,Español
2105,5,1,Mujer,Uspanteko
2106,5,1,Hombre,Achí
2106,5,1,Hombre,Chalchiteko
2106,5,284,Hombre,Español
2106,5,1,Hombre,Kaqchiquel
2106,5,270,Mujer,Español
2106,5,1,Mujer,Sakapulteko
2107,5,1,Hombre,Achí
2107,5,3,Hombre,Akateko
2107,5,481,Hombre,Español
2107,5,1,Hombre,Inglés
2107,5,2,Hombre,K'iche'
2107,5,2,Mujer,Achí
2107,5,1,Mujer,Akateko
2107,5,1,Mujer,Chalchiteko
2107,5,523,Mujer,Español
2107,5,1,Mujer,K'iche'
2201,5,1,Hombre,Achí
2201,5,1,Hombre,Akateko
2201,5,1676,Hombre,Español
2201,5,1,Hombre,Kaqchiquel
2201,5,1,Hombre,K'iche'
2201,5,4,Hombre,No habla
2201,5,2,Hombre,Uspanteko
2201,5,1,Hombre,Xinka
2201,5,4,Mujer,Achí
2201,5,1685,Mujer,Español
2201,5,1,Mujer,Garífuna
2201,5,1,Mujer,Inglés
2201,5,2,Mujer,K'iche'
2201,5,6,Mujer,No habla
2201,5,1,Mujer,Q'eqchi'
2201,5,1,Mujer,Tz'utujil
2201,5,2,Mujer,Xinka
2202,5,219,Hombre,Español
2202,5,1,Hombre,No habla
2202,5,245,Mujer,Español
2203,5,285,Hombre,Español
2203,5,2,Hombre,No habla
2203,5,316,Mujer,Español
2204,5,1,Hombre,Ch'orti'
2204,5,172,Hombre,Español
2204,5,1,Hombre,Mam
2204,5,186,Mujer,Español
2205,5,1,Hombre,Chalchiteko
2205,5,471,Hombre,Español
2205,5,1,Hombre,Uspanteko
2205,5,1,Mujer,Chalchiteko
2205,5,464,Mujer,Español
2205,5,1,Mujer,Inglés
2205,5,1,Mujer,K'iche'
2206,5,2,Hombre,Achí
2206,5,165,Hombre,Español
2206,5,161,Mujer,Español
2207,5,158,Hombre,Español
2207,5,198,Mujer,Español
2207,5,1,Mujer,No habla
2208,5,58,Hombre,Español
2208,5,1,Hombre,No habla
2208,5,1,Mujer,Chalchiteko
2208,5,55,Mujer,Español
2209,5,66,Hombre,Español
2209,5,1,Mujer,Achí
2209,5,81,Mujer,Español
2210,5,1,Hombre,Achí
2210,5,101,Hombre,Español
2210,5,116,Mujer,Español
2211,5,413,Hombre,Español
2211,5,4,Mujer,Achí
2211,5,414,Mujer,Español
2212,5,347,Hombre,Español
2212,5,1,Hombre,K'iche'
2212,5,1,Hombre,No habla
2212,5,334,Mujer,Español
2212,5,1,Mujer,Mam
2212,5,1,Mujer,Señas
2212,5,1,Mujer,Tz'utujil
2213,5,2,Hombre,Achí
2213,5,1,Hombre,Chalchiteko
2213,5,330,Hombre,Español
2213,5,1,Hombre,No habla
2213,5,1,Mujer,Akateko
2213,5,1,Mujer,Chalchiteko
2213,5,308,Mujer,Español
2213,5,1,Mujer,Xinka
2214,5,463,Hombre,Español
2214,5,1,Hombre,No habla
2214,5,2,Hombre,Xinka
2214,5,1,Mujer,Achí
2214,5,436,Mujer,Español
2214,5,1,Mujer,K'iche'
2214,5,1,Mujer,Uspanteko
2214,5,6,Mujer,Xinka
2215,5,112,Hombre,Español
2215,5,85,Mujer,Español
2215,5,1,Mujer,Uspanteko
2216,5,118,Hombre,Español
2216,5,132,Mujer,Español
2216,5,1,Mujer,Kaqchiquel
2217,5,251,Hombre,Español
2217,5,1,Hombre,Uspanteko
2217,5,1,Mujer,Achí
2217,5,1,Mujer,Akateko
2217,5,239,Mujer,Español
2217,5,1,Mujer,Uspanteko
2101,6,7,Hombre,Achí
2101,6,2,Hombre,Akateko
2101,6,1,Hombre,Chalchiteko
2101,6,2113,Hombre,Español
2101,6,1,Hombre,Inglés
2101,6,4,Hombre,K'iche'
2101,6,2,Hombre,No habla
2101,6,1,Hombre,Otro idioma
2101,6,1,Hombre,Tz'utujil
2101,6,1,Hombre,Uspanteko
2101,6,1,Hombre,Xinka
2101,6,8,Mujer,Achí
2101,6,6,Mujer,Akateko
2101,6,1,Mujer,Chalchiteko
2101,6,1,Mujer,Chuj
2101,6,1959,Mujer,Español
2101,6,1,Mujer,Inglés
2101,6,2,Mujer,No habla
2101,6,1,Mujer,Uspanteko
2102,6,2,Hombre,Achí
2102,6,798,Hombre,Español
2102,6,1,Hombre,K'iche'
2102,6,1,Hombre,Poqomam
2102,6,1,Mujer,Achí
2102,6,1,Mujer,Akateko
2102,6,799,Mujer,Español
2102,6,1,Mujer,No habla
2103,6,1,Hombre,Achí
2103,6,240,Hombre,Español
2103,6,244,Mujer,Español
2103,6,1,Mujer,Poqomam
2103,6,1,Mujer,Q'eqchi'
2103,6,1,Mujer,Tz'utujil
2104,6,95,Hombre,Español
2104,6,88,Mujer,Español
2105,6,1,Hombre,Achí
2105,6,1,Hombre,Akateko
2105,6,261,Hombre,Español
2105,6,268,Mujer,Español
2106,6,304,Hombre,Español
2106,6,1,Hombre,Inglés
2106,6,1,Hombre,K'iche'
2106,6,2,Mujer,Achí
2106,6,1,Mujer,Chalchiteko
2106,6,295,Mujer,Español
2106,6,1,Mujer,Inglés
2106,6,1,Mujer,Tz'utujil
2107,6,5,Hombre,Achí
2107,6,493,Hombre,Español
2107,6,1,Hombre,Inglés
2107,6,1,Hombre,Kaqchiquel
2107,6,1,Hombre,K'iche'
2107,6,1,Mujer,Akateko
2107,6,468,Mujer,Español
2107,6,3,Mujer,K'iche'
2107,6,2,Mujer,No habla
2201,6,4,Hombre,Achí
2201,6,3,Hombre,Akateko
2201,6,2,Hombre,Chalchiteko
2201,6,1592,Hombre,Español
2201,6,2,Hombre,K'iche'
2201,6,3,Mujer,Achí
2201,6,1,Mujer,Akateko
2201,6,1,Mujer,Chalchiteko
2201,6,1695,Mujer,Español
2201,6,5,Mujer,K'iche'
2201,6,1,Mujer,Mam
2201,6,3,Mujer,No habla
2202,6,225,Hombre,Español
2202,6,207,Mujer,Español
2202,6,1,Mujer,Inglés
2202,6,1,Mujer,No habla
2203,6,338,Hombre,Español
2203,6,1,Mujer,Achí
2203,6,328,Mujer,Español
2203,6,1,Mujer,No habla
2204,6,143,Hombre,Español
2204,6,1,Hombre,Uspanteko
2204,6,153,Mujer,Español
2205,6,1,Hombre,Achí
2205,6,1,Hombre,Ch'orti'
2205,6,447,Hombre,Español
2205,6,1,Hombre,Inglés
2205,6,1,Mujer,Chalchiteko
2205,6,423,Mujer,Español
2205,6,1,Mujer,Poqomam
2205,6,1,Mujer,Uspanteko
2206,6,189,Hombre,Español
2206,6,1,Mujer,Achí
2206,6,184,Mujer,Español
2207,6,170,Hombre,Español
2207,6,1,Hombre,Inglés
2207,6,2,Hombre,K'iche'
2207,6,188,Mujer,Español
2207,6,1,Mujer,No habla
2207,6,1,Mujer,Tz'utujil
2208,6,62,Hombre,Español
2208,6,53,Mujer,Español
2208,6,1,Mujer,K'iche'
2209,6,88,Hombre,Español
2209,6,65,Mujer,Español
2209,6,1,Mujer,Inglés
2210,6,1,Hombre,Chalchiteko
2210,6,94,Hombre,Español
2210,6,115,Mujer,Español
2211,6,370,Hombre,Español
2211,6,1,Hombre,K'iche'
2211,6,2,Mujer,Achí
2211,6,406,Mujer,Español
2212,6,1,Hombre,Achí
2212,6,313,Hombre,Español
2212,6,1,Hombre,K'iche'
2212,6,276,Mujer,Español
2212,6,1,Mujer,K'iche'
2213,6,1,Hombre,Achí
2213,6,1,Hombre,Chalchiteko
2213,6,274,Hombre,Español
2213,6,1,Hombre,Jakalteko/Popti'
2213,6,4,Mujer,Achí
2213,6,313,Mujer,Español
2214,6,456,Hombre,Español
2214,6,1,Hombre,Xinka
2214,6,2,Mujer,Achí
2214,6,1,Mujer,Akateko
2214,6,451,Mujer,Español
2214,6,1,Mujer,Garífuna
2214,6,2,Mujer,K'iche'
2214,6,1,Mujer,No habla
2214,6,1,Mujer,Xinka
2215,6,110,Hombre,Español
2215,6,1,Hombre,Uspanteko
2215,6,85,Mujer,Español
2216,6,128,Hombre,Español
2216,6,1,Hombre,Kaqchiquel
2216,6,1,Mujer,Achí
2216,6,123,Mujer,Español
2216,6,1,Mujer,Garífuna
2217,6,266,Hombre,Español
2217,6,1,Hombre,Garífuna
2217,6,1,Hombre,No habla
2217,6,1,Mujer,Achí
2217,6,232,Mujer,Español
2217,6,1,Mujer,No habla
2217,6,1,Mujer,Xinka
2101,7,3,Hombre,Achí
2101,7,2,Hombre,Akateko
2101,7,3,Hombre,Chalchiteko
2101,7,1941,Hombre,Español
2101,7,3,Hombre,Inglés
2101,7,1,Hombre,Kaqchiquel
2101,7,4,Hombre,K'iche'
2101,7,1,Hombre,Señas
2101,7,1,Hombre,Tz'utujil
2101,7,1,Mujer,Achí
2101,7,6,Mujer,Akateko
2101,7,2,Mujer,Chalchiteko
2101,7,1942,Mujer,Español
2101,7,1,Mujer,Inglés
2101,7,1,Mujer,Tektiteko
2101,7,2,Mujer,Tz'utujil
2101,7,1,Mujer,Xinka
2102,7,1,Hombre,Achí
2102,7,1,Hombre,Akateko
2102,7,803,Hombre,Español
2102,7,1,Hombre,No habla
2102,7,791,Mujer,Español
2102,7,2,Mujer,No habla
2103,7,2,Hombre,Akateko
2103,7,255,Hombre,Español
2103,7,258,Mujer,Español
2103,7,1,Mujer,Inglés
2103,7,2,Mujer,Poqomam
2103,7,1,Mujer,Tz'utujil
2103,7,1,Mujer,Uspanteko
2104,7,78,Hombre,Español
2104,7,83,Mujer,Español
2105,7,1,Hombre,Akateko
2105,7,231,Hombre,Español
2105,7,1,Hombre,Otro idioma
2105,7,1,Hombre,Señas
2105,7,1,Hombre,Uspanteko
2105,7,258,Mujer,Español
2105,7,1,Mujer,Garífuna
2106,7,307,Hombre,Español
2106,7,1,Hombre,K'iche'
2106,7,2,Hombre,No habla
2106,7,2,Mujer,Achí
2106,7,315,Mujer,Español
2106,7,2,Mujer,No habla
2106,7,1,Mujer,Sakapulteko
2107,7,1,Hombre,Akateko
2107,7,1,Hombre,Chalchiteko
2107,7,451,Hombre,Español
2107,7,1,Hombre,K'iche'
2107,7,1,Hombre,No habla
2107,7,1,Hombre,Otro idioma
2107,7,1,Mujer,Achí
2107,7,1,Mujer,Chalchiteko
2107,7,419,Mujer,Español
2107,7,2,Mujer,K'iche'
2201,7,1,Hombre,Achí
2201,7,1,Hombre,Akateko
2201,7,1676,Hombre,Español
2201,7,1,Hombre,K'iche'
2201,7,1,Hombre,Señas
2201,7,1,Hombre,Xinka
2201,7,6,Mujer,Achí
2201,7,1,Mujer,Akateko
2201,7,1,Mujer,Chalchiteko
2201,7,1640,Mujer,Español
2201,7,4,Mujer,Inglés
2201,7,2,Mujer,K'iche'
2201,7,2,Mujer,No habla
2201,7,1,Mujer,Q'eqchi'
2201,7,1,Mujer,Señas
2201,7,1,Mujer,Tz'utujil
2201,7,1,Mujer,Uspanteko
2201,7,1,Mujer,Xinka
2202,7,231,Hombre,Español
2202,7,1,Hombre,Inglés
2202,7,1,Hombre,No habla
2202,7,195,Mujer,Español
2202,7,1,Mujer,K'iche'
2203,7,1,Hombre,Chalchiteko
2203,7,323,Hombre,Español
2203,7,301,Mujer,Español
2204,7,1,Hombre,Chalchiteko
2204,7,154,Hombre,Español
2204,7,1,Hombre,K'iche'
2204,7,177,Mujer,Español
2205,7,3,Hombre,Achí
2205,7,480,Hombre,Español
2205,7,1,Hombre,Garífuna
2205,7,1,Hombre,K'iche'
2205,7,1,Mujer,Akateko
2205,7,1,Mujer,Chalchiteko
2205,7,445,Mujer,Español
2205,7,2,Mujer,K'iche'
2206,7,1,Hombre,Achí
2206,7,200,Hombre,Español
2206,7,1,Mujer,Achí
2206,7,183,Mujer,Español
2207,7,172,Hombre,Español
2207,7,2,Hombre,No habla
2207,7,153,Mujer,Español
2208,7,69,Hombre,Español
2208,7,1,Hombre,K'iche'
2208,7,67,Mujer,Español
2209,7,1,Hombre,Achí
2209,7,76,Hombre,Español
2209,7,1,Hombre,No habla
2209,7,67,Mujer,Español
2210,7,91,Hombre,Español
2210,7,1,Hombre,No habla
2210,7,95,Mujer,Español
2211,7,422,Hombre,Español
2211,7,400,Mujer,Español
2211,7,1,Mujer,K'iche'
2211,7,1,Mujer,No habla
2211,7,1,Mujer,Poqomam
2212,7,309,Hombre,Español
2212,7,1,Hombre,Kaqchiquel
2212,7,1,Hombre,K'iche'
2212,7,1,Hombre,No habla
2212,7,1,Mujer,Achí
2212,7,291,Mujer,Español
2212,7,1,Mujer,No habla
2213,7,1,Hombre,Achí
2213,7,265,Hombre,Español
2213,7,1,Hombre,Mam
2213,7,1,Mujer,Achí
2213,7,296,Mujer,Español
2213,7,1,Mujer,Jakalteko/Popti'
2213,7,1,Mujer,No habla
2213,7,1,Mujer,Poqomchi'
2213,7,1,Mujer,Xinka
2214,7,2,Hombre,Achí
2214,7,471,Hombre,Español
2214,7,1,Hombre,Garífuna
2214,7,1,Hombre,Inglés
2214,7,1,Hombre,Uspanteko
2214,7,2,Hombre,Xinka
2214,7,1,Mujer,Chalchiteko
2214,7,444,Mujer,Español
2214,7,1,Mujer,Inglés
2214,7,1,Mujer,Kaqchiquel
2214,7,1,Mujer,No habla
2214,7,1,Mujer,Otro idioma
2214,7,1,Mujer,Xinka
2215,7,99,Hombre,Español
2215,7,113,Mujer,Español
2216,7,1,Hombre,Achí
2216,7,126,Hombre,Español
2216,7,134,Mujer,Español
2216,7,1,Mujer,Kaqchiquel
2217,7,4,Hombre,Achí
2217,7,226,Hombre,Español
2217,7,237,Mujer,Español
2101,8,5,Hombre,Achí
2101,8,1,Hombre,Akateko
2101,8,1948,Hombre,Español
2101,8,1,Hombre,Inglés
2101,8,2,Hombre,K'iche'
2101,8,4,Hombre,No habla
2101,8,1,Hombre,Otro idioma
2101,8,1,Hombre,Q'anjob'al
2101,8,1,Hombre,Uspanteko
2101,8,2,Hombre,Xinka
2101,8,4,Mujer,Achí
2101,8,1,Mujer,Akateko
2101,8,1871,Mujer,Español
2101,8,1,Mujer,Inglés
2101,8,1,Mujer,K'iche'
2101,8,2,Mujer,Señas
2101,8,3,Mujer,Tz'utujil
2101,8,1,Mujer,Uspanteko
2102,8,2,Hombre,Achí
2102,8,784,Hombre,Español
2102,8,1,Hombre,Garífuna
2102,8,1,Hombre,K'iche'
2102,8,2,Mujer,Achí
2102,8,712,Mujer,Español
2102,8,1,Mujer,Inglés
2102,8,1,Mujer,K'iche'
2102,8,1,Mujer,Uspanteko
2103,8,246,Hombre,Español
2103,8,2,Hombre,No habla
2103,8,1,Hombre,Poqomam
2103,8,199,Mujer,Español
2103,8,1,Mujer,Poqomam
2103,8,1,Mujer,Q'eqchi'
2103,8,1,Mujer,Señas
2104,8,77,Hombre,Español
2104,8,97,Mujer,Español
2105,8,1,Hombre,Achí
2105,8,1,Hombre,Chalchiteko
2105,8,234,Hombre,Español
2105,8,206,Mujer,Español
2105,8,1,Mujer,Tz'utujil
2106,8,1,Hombre,Achí
2106,8,259,Hombre,Español
2106,8,1,Mujer,Achí
2106,8,294,Mujer,Español
2107,8,462,Hombre,Español
2107,8,1,Hombre,Inglés
2107,8,1,Hombre,K'iche'
2107,8,1,Hombre,Señas
2107,8,1,Mujer,Achí
2107,8,2,Mujer,Chalchiteko
2107,8,432,Mujer,Español
2107,8,1,Mujer,K'iche'
2107,8,1,Mujer,No habla
2107,8,1,Mujer,Otro idioma
2107,8,3,Mujer,Uspanteko
2201,8,2,Hombre,Achí
2201,8,1,Hombre,Chalchiteko
2201,8,1579,Hombre,Español
2201,8,1,Hombre,Kaqchiquel
2201,8,2,Hombre,K'iche'
2201,8,1,Hombre,Mam
2201,8,1,Hombre,No habla
2201,8,2,Mujer,Achí
