MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP12||Autoidentificación
1406,0,1,Mujer,Extranjera (o)
1406,0,9,Mujer,Ladina (o)
1406,0,1499,Mujer,Maya
1407,0,1,Hombre,Extranjera (o)
1407,0,2,Hombre,Ladina (o)
1407,0,82,Hombre,Maya
1407,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
1407,0,1,Mujer,Ladina (o)
1407,0,84,Mujer,Maya
1408,0,425,Hombre,Maya
1408,0,2,Mujer,Ladina (o)
1408,0,403,Mujer,Maya
1409,0,1,Hombre,Garífuna
1409,0,23,Hombre,Ladina (o)
1409,0,429,Hombre,Maya
1409,0,17,Mujer,Ladina (o)
1409,0,395,Mujer,Maya
1410,0,4,Hombre,Afrodescendiente/Creole/Afromestizo
1410,0,46,Hombre,Ladina (o)
1410,0,521,Hombre,Maya
1410,0,4,Mujer,Afrodescendiente/Creole/Afromestizo
1410,0,42,Mujer,Ladina (o)
1410,0,509,Mujer,Maya
1411,0,1,Hombre,Afrodescendiente/Creole/Afromestizo
1411,0,18,Hombre,Ladina (o)
1411,0,404,Hombre,Maya
1411,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
1411,0,16,Mujer,Ladina (o)
1411,0,422,Mujer,Maya
1412,0,1,Hombre,Garífuna
1412,0,79,Hombre,Ladina (o)
1412,0,1129,Hombre,Maya
1412,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
1412,0,63,Mujer,Ladina (o)
1412,0,1106,Mujer,Maya
1412,0,1,Mujer,Xinka
1413,0,2,Hombre,Afrodescendiente/Creole/Afromestizo
1413,0,1,Hombre,Garífuna
1413,0,38,Hombre,Ladina (o)
1413,0,744,Hombre,Maya
1413,0,3,Mujer,Afrodescendiente/Creole/Afromestizo
1413,0,30,Mujer,Ladina (o)
1413,0,755,Mujer,Maya
1414,0,21,Hombre,Ladina (o)
1414,0,265,Hombre,Maya
1414,0,23,Mujer,Ladina (o)
1414,0,240,Mujer,Maya
1415,0,10,Hombre,Afrodescendiente/Creole/Afromestizo
1415,0,1,Hombre,Garífuna
1415,0,112,Hombre,Ladina (o)
1415,0,785,Hombre,Maya
1415,0,2,Mujer,Afrodescendiente/Creole/Afromestizo
1415,0,111,Mujer,Ladina (o)
1415,0,793,Mujer,Maya
1416,0,13,Hombre,Ladina (o)
1416,0,718,Hombre,Maya
1416,0,12,Mujer,Ladina (o)
1416,0,615,Mujer,Maya
1417,0,187,Hombre,Maya
1417,0,1,Mujer,Ladina (o)
1417,0,168,Mujer,Maya
1418,0,70,Hombre,Ladina (o)
1418,0,73,Hombre,Maya
1418,0,1,Mujer,Garífuna
1418,0,58,Mujer,Ladina (o)
1418,0,77,Mujer,Maya
1419,0,1,Hombre,Afrodescendiente/Creole/Afromestizo
1419,0,117,Hombre,Ladina (o)
1419,0,467,Hombre,Maya
1419,0,113,Mujer,Ladina (o)
1419,0,452,Mujer,Maya
1420,0,7,Hombre,Afrodescendiente/Creole/Afromestizo
1420,0,1,Hombre,Extranjera (o)
1420,0,2,Hombre,Garífuna
1420,0,304,Hombre,Ladina (o)
1420,0,1196,Hombre,Maya
1420,0,5,Mujer,Afrodescendiente/Creole/Afromestizo
1420,0,1,Mujer,Garífuna
1420,0,276,Mujer,Ladina (o)
1420,0,1036,Mujer,Maya
1421,0,61,Hombre,Ladina (o)
1421,0,16,Hombre,Maya
1421,0,68,Mujer,Ladina (o)
1421,0,21,Mujer,Maya
1101,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1101,1,938,Hombre,Ladina (o)
1101,1,14,Hombre,Maya
1101,1,2,Mujer,Extranjera (o)
1101,1,911,Mujer,Ladina (o)
1101,1,21,Mujer,Maya
1102,1,199,Hombre,Ladina (o)
1102,1,99,Hombre,Maya
1102,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
1102,1,175,Mujer,Ladina (o)
1102,1,110,Mujer,Maya
1103,1,162,Hombre,Ladina (o)
1103,1,2,Hombre,Maya
1103,1,171,Mujer,Ladina (o)
1104,1,1,Hombre,Extranjera (o)
1104,1,147,Hombre,Ladina (o)
1104,1,4,Hombre,Maya
1104,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
1104,1,110,Mujer,Ladina (o)
1104,1,4,Mujer,Maya
1105,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1105,1,1,Hombre,Extranjera (o)
1105,1,267,Hombre,Ladina (o)
1105,1,27,Hombre,Maya
1105,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1105,1,2,Mujer,Extranjera (o)
1105,1,234,Mujer,Ladina (o)
1105,1,21,Mujer,Maya
1106,1,3,Hombre,Afrodescendiente/Creole/Afromestizo
1106,1,431,Hombre,Ladina (o)
1106,1,159,Hombre,Maya
1106,1,425,Mujer,Ladina (o)
1106,1,156,Mujer,Maya
1107,1,353,Hombre,Ladina (o)
1107,1,54,Hombre,Maya
1107,1,1,Mujer,Extranjera (o)
1107,1,290,Mujer,Ladina (o)
1107,1,56,Mujer,Maya
1108,1,424,Hombre,Ladina (o)
1108,1,9,Hombre,Maya
1108,1,1,Mujer,Extranjera (o)
1108,1,369,Mujer,Ladina (o)
1108,1,8,Mujer,Maya
1109,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1109,1,252,Hombre,Ladina (o)
1109,1,127,Hombre,Maya
1109,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1109,1,281,Mujer,Ladina (o)
1109,1,130,Mujer,Maya
1401,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1401,1,104,Hombre,Ladina (o)
1401,1,739,Hombre,Maya
1401,1,112,Mujer,Ladina (o)
1401,1,775,Mujer,Maya
1402,1,7,Hombre,Ladina (o)
1402,1,378,Hombre,Maya
1402,1,12,Mujer,Ladina (o)
1402,1,357,Mujer,Maya
1403,1,20,Hombre,Ladina (o)
1403,1,119,Hombre,Maya
1403,1,18,Mujer,Ladina (o)
1403,1,99,Mujer,Maya
1404,1,1,Hombre,Garífuna
1404,1,8,Hombre,Ladina (o)
1404,1,419,Hombre,Maya
1404,1,11,Mujer,Ladina (o)
1404,1,397,Mujer,Maya
1405,1,1,Hombre,Garífuna
1405,1,46,Hombre,Ladina (o)
1405,1,603,Hombre,Maya
1405,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
1405,1,55,Mujer,Ladina (o)
1405,1,538,Mujer,Maya
1406,1,1,Hombre,Extranjera (o)
1406,1,2,Hombre,Garífuna
1406,1,14,Hombre,Ladina (o)
1406,1,1638,Hombre,Maya
1406,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
1406,1,5,Mujer,Ladina (o)
1406,1,1629,Mujer,Maya
1407,1,1,Hombre,Ladina (o)
1407,1,89,Hombre,Maya
1407,1,1,Mujer,Ladina (o)
1407,1,80,Mujer,Maya
1408,1,393,Hombre,Maya
1408,1,1,Mujer,Garífuna
1408,1,1,Mujer,Ladina (o)
1408,1,389,Mujer,Maya
1409,1,18,Hombre,Ladina (o)
1409,1,412,Hombre,Maya
1409,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1409,1,1,Mujer,Garífuna
1409,1,26,Mujer,Ladina (o)
1409,1,431,Mujer,Maya
1410,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1410,1,50,Hombre,Ladina (o)
1410,1,572,Hombre,Maya
1410,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
1410,1,1,Mujer,Garífuna
1410,1,49,Mujer,Ladina (o)
1410,1,604,Mujer,Maya
1411,1,11,Hombre,Ladina (o)
1411,1,410,Hombre,Maya
1411,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
1411,1,13,Mujer,Ladina (o)
1411,1,381,Mujer,Maya
1412,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1412,1,64,Hombre,Ladina (o)
1412,1,1099,Hombre,Maya
1412,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1412,1,62,Mujer,Ladina (o)
1412,1,1163,Mujer,Maya
1413,1,5,Hombre,Afrodescendiente/Creole/Afromestizo
1413,1,1,Hombre,Extranjera (o)
1413,1,1,Hombre,Garífuna
1413,1,33,Hombre,Ladina (o)
1413,1,793,Hombre,Maya
1413,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1413,1,1,Mujer,Extranjera (o)
1413,1,38,Mujer,Ladina (o)
1413,1,732,Mujer,Maya
1414,1,30,Hombre,Ladina (o)
1414,1,249,Hombre,Maya
1414,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1414,1,23,Mujer,Ladina (o)
1414,1,246,Mujer,Maya
1415,1,22,Hombre,Afrodescendiente/Creole/Afromestizo
1415,1,1,Hombre,Garífuna
1415,1,112,Hombre,Ladina (o)
1415,1,745,Hombre,Maya
1415,1,4,Mujer,Afrodescendiente/Creole/Afromestizo
1415,1,2,Mujer,Garífuna
1415,1,128,Mujer,Ladina (o)
1415,1,779,Mujer,Maya
1416,1,3,Hombre,Afrodescendiente/Creole/Afromestizo
1416,1,20,Hombre,Ladina (o)
1416,1,627,Hombre,Maya
1416,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
1416,1,19,Mujer,Ladina (o)
1416,1,619,Mujer,Maya
1417,1,2,Hombre,Ladina (o)
1417,1,202,Hombre,Maya
1417,1,2,Mujer,Ladina (o)
1417,1,219,Mujer,Maya
1418,1,1,Hombre,Extranjera (o)
1418,1,64,Hombre,Ladina (o)
1418,1,86,Hombre,Maya
1418,1,1,Mujer,Extranjera (o)
1418,1,80,Mujer,Ladina (o)
1418,1,92,Mujer,Maya
1419,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1419,1,106,Hombre,Ladina (o)
1419,1,489,Hombre,Maya
1419,1,87,Mujer,Ladina (o)
1419,1,457,Mujer,Maya
1420,1,4,Hombre,Afrodescendiente/Creole/Afromestizo
1420,1,1,Hombre,Garífuna
1420,1,314,Hombre,Ladina (o)
1420,1,1060,Hombre,Maya
1420,1,5,Mujer,Afrodescendiente/Creole/Afromestizo
1420,1,1,Mujer,Garífuna
1420,1,315,Mujer,Ladina (o)
1420,1,1040,Mujer,Maya
1421,1,58,Hombre,Ladina (o)
1421,1,19,Hombre,Maya
1421,1,72,Mujer,Ladina (o)
1421,1,19,Mujer,Maya
1101,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1101,2,3,Hombre,Extranjera (o)
1101,2,1,Hombre,Garífuna
1101,2,1026,Hombre,Ladina (o)
1101,2,21,Hombre,Maya
1101,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1101,2,1,Mujer,Extranjera (o)
1101,2,968,Mujer,Ladina (o)
1101,2,14,Mujer,Maya
1102,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1102,2,206,Hombre,Ladina (o)
1102,2,113,Hombre,Maya
1102,2,2,Mujer,Garífuna
1102,2,204,Mujer,Ladina (o)
1102,2,102,Mujer,Maya
1103,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1103,2,158,Hombre,Ladina (o)
1103,2,3,Hombre,Maya
1103,2,152,Mujer,Ladina (o)
1103,2,1,Mujer,Maya
1104,2,122,Hombre,Ladina (o)
1104,2,2,Hombre,Maya
1104,2,137,Mujer,Ladina (o)
1104,2,6,Mujer,Maya
1105,2,2,Hombre,Afrodescendiente/Creole/Afromestizo
1105,2,256,Hombre,Ladina (o)
1105,2,30,Hombre,Maya
1105,2,1,Mujer,Extranjera (o)
1105,2,281,Mujer,Ladina (o)
1105,2,23,Mujer,Maya
1106,2,6,Hombre,Afrodescendiente/Creole/Afromestizo
1106,2,1,Hombre,Extranjera (o)
1106,2,472,Hombre,Ladina (o)
1106,2,149,Hombre,Maya
1106,2,1,Mujer,Garífuna
1106,2,462,Mujer,Ladina (o)
1106,2,148,Mujer,Maya
1106,2,1,Mujer,Xinka
1107,2,1,Hombre,Extranjera (o)
1107,2,336,Hombre,Ladina (o)
1107,2,54,Hombre,Maya
1107,2,1,Mujer,Garífuna
1107,2,353,Mujer,Ladina (o)
1107,2,54,Mujer,Maya
1108,2,1,Hombre,Extranjera (o)
1108,2,464,Hombre,Ladina (o)
1108,2,4,Hombre,Maya
1108,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1108,2,1,Mujer,Garífuna
1108,2,439,Mujer,Ladina (o)
1108,2,9,Mujer,Maya
1109,2,289,Hombre,Ladina (o)
1109,2,133,Hombre,Maya
1109,2,265,Mujer,Ladina (o)
1109,2,143,Mujer,Maya
1401,2,2,Hombre,Afrodescendiente/Creole/Afromestizo
1401,2,1,Hombre,Garífuna
1401,2,98,Hombre,Ladina (o)
1401,2,738,Hombre,Maya
1401,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1401,2,109,Mujer,Ladina (o)
1401,2,764,Mujer,Maya
1402,2,1,Hombre,Garífuna
1402,2,9,Hombre,Ladina (o)
1402,2,367,Hombre,Maya
1402,2,8,Mujer,Ladina (o)
1402,2,352,Mujer,Maya
1403,2,17,Hombre,Ladina (o)
1403,2,118,Hombre,Maya
1403,2,13,Mujer,Ladina (o)
1403,2,137,Mujer,Maya
1404,2,12,Hombre,Ladina (o)
1404,2,389,Hombre,Maya
1404,2,3,Mujer,Afrodescendiente/Creole/Afromestizo
1404,2,11,Mujer,Ladina (o)
1404,2,365,Mujer,Maya
1405,2,64,Hombre,Ladina (o)
1405,2,583,Hombre,Maya
1405,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
1405,2,61,Mujer,Ladina (o)
1405,2,562,Mujer,Maya
1406,2,2,Hombre,Afrodescendiente/Creole/Afromestizo
1406,2,1,Hombre,Extranjera (o)
1406,2,10,Hombre,Ladina (o)
1406,2,1652,Hombre,Maya
1406,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
1406,2,1,Mujer,Extranjera (o)
1406,2,1,Mujer,Garífuna
1406,2,15,Mujer,Ladina (o)
1406,2,1555,Mujer,Maya
1406,2,1,Mujer,Xinka
1407,2,3,Hombre,Ladina (o)
1407,2,78,Hombre,Maya
1407,2,2,Mujer,Ladina (o)
1407,2,78,Mujer,Maya
1408,2,1,Hombre,Ladina (o)
1408,2,381,Hombre,Maya
1408,2,408,Mujer,Maya
1409,2,18,Hombre,Ladina (o)
1409,2,404,Hombre,Maya
1409,2,24,Mujer,Ladina (o)
1409,2,396,Mujer,Maya
1410,2,3,Hombre,Afrodescendiente/Creole/Afromestizo
1410,2,46,Hombre,Ladina (o)
1410,2,582,Hombre,Maya
1410,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1410,2,1,Mujer,Garífuna
1410,2,38,Mujer,Ladina (o)
1410,2,509,Mujer,Maya
1411,2,2,Hombre,Afrodescendiente/Creole/Afromestizo
1411,2,14,Hombre,Ladina (o)
1411,2,371,Hombre,Maya
1411,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1411,2,1,Mujer,Extranjera (o)
1411,2,18,Mujer,Ladina (o)
1411,2,398,Mujer,Maya
1412,2,2,Hombre,Afrodescendiente/Creole/Afromestizo
1412,2,2,Hombre,Extranjera (o)
1412,2,1,Hombre,Garífuna
1412,2,77,Hombre,Ladina (o)
1412,2,1145,Hombre,Maya
1412,2,1,Hombre,Xinka
1412,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1412,2,2,Mujer,Garífuna
1412,2,76,Mujer,Ladina (o)
1412,2,1091,Mujer,Maya
1413,2,3,Hombre,Afrodescendiente/Creole/Afromestizo
1413,2,41,Hombre,Ladina (o)
1413,2,847,Hombre,Maya
1413,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
1413,2,43,Mujer,Ladina (o)
1413,2,833,Mujer,Maya
1414,2,21,Hombre,Ladina (o)
1414,2,266,Hombre,Maya
1414,2,24,Mujer,Ladina (o)
1414,2,263,Mujer,Maya
1415,2,9,Hombre,Afrodescendiente/Creole/Afromestizo
1415,2,131,Hombre,Ladina (o)
1415,2,825,Hombre,Maya
1415,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
1415,2,131,Mujer,Ladina (o)
1415,2,833,Mujer,Maya
1416,2,15,Hombre,Ladina (o)
1416,2,640,Hombre,Maya
1416,2,19,Mujer,Ladina (o)
1416,2,625,Mujer,Maya
1417,2,3,Hombre,Ladina (o)
1417,2,198,Hombre,Maya
1417,2,5,Mujer,Ladina (o)
1417,2,173,Mujer,Maya
1418,2,75,Hombre,Ladina (o)
1418,2,91,Hombre,Maya
1418,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1418,2,76,Mujer,Ladina (o)
1418,2,64,Mujer,Maya
1419,2,104,Hombre,Ladina (o)
1419,2,509,Hombre,Maya
1419,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1419,2,110,Mujer,Ladina (o)
1419,2,465,Mujer,Maya
1420,2,7,Hombre,Afrodescendiente/Creole/Afromestizo
1420,2,3,Hombre,Garífuna
1420,2,314,Hombre,Ladina (o)
1420,2,1192,Hombre,Maya
1420,2,7,Mujer,Afrodescendiente/Creole/Afromestizo
1420,2,345,Mujer,Ladina (o)
1420,2,1133,Mujer,Maya
1421,2,75,Hombre,Ladina (o)
1421,2,14,Hombre,Maya
1421,2,69,Mujer,Ladina (o)
1421,2,11,Mujer,Maya
1101,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1101,3,2,Hombre,Extranjera (o)
1101,3,1000,Hombre,Ladina (o)
1101,3,25,Hombre,Maya
1101,3,1,Mujer,Extranjera (o)
1101,3,1008,Mujer,Ladina (o)
1101,3,28,Mujer,Maya
1102,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1102,3,204,Hombre,Ladina (o)
1102,3,115,Hombre,Maya
1102,3,1,Mujer,Garífuna
1102,3,219,Mujer,Ladina (o)
1102,3,108,Mujer,Maya
1103,3,159,Hombre,Ladina (o)
1103,3,3,Hombre,Maya
1103,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
1103,3,165,Mujer,Ladina (o)
1103,3,3,Mujer,Maya
1104,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1104,3,131,Hombre,Ladina (o)
1104,3,9,Hombre,Maya
1104,3,2,Mujer,Afrodescendiente/Creole/Afromestizo
1104,3,1,Mujer,Extranjera (o)
1104,3,101,Mujer,Ladina (o)
1104,3,8,Mujer,Maya
1105,3,2,Hombre,Afrodescendiente/Creole/Afromestizo
1105,3,1,Hombre,Extranjera (o)
1105,3,262,Hombre,Ladina (o)
1105,3,24,Hombre,Maya
1105,3,249,Mujer,Ladina (o)
1105,3,24,Mujer,Maya
1106,3,484,Hombre,Ladina (o)
1106,3,176,Hombre,Maya
1106,3,3,Mujer,Afrodescendiente/Creole/Afromestizo
1106,3,454,Mujer,Ladina (o)
1106,3,146,Mujer,Maya
1107,3,1,Hombre,Extranjera (o)
1107,3,340,Hombre,Ladina (o)
1107,3,54,Hombre,Maya
1107,3,381,Mujer,Ladina (o)
1107,3,59,Mujer,Maya
1108,3,459,Hombre,Ladina (o)
1108,3,8,Hombre,Maya
1108,3,427,Mujer,Ladina (o)
1108,3,7,Mujer,Maya
1109,3,293,Hombre,Ladina (o)
1109,3,135,Hombre,Maya
1109,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
1109,3,288,Mujer,Ladina (o)
1109,3,114,Mujer,Maya
1401,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1401,3,116,Hombre,Ladina (o)
1401,3,796,Hombre,Maya
1401,3,3,Mujer,Afrodescendiente/Creole/Afromestizo
1401,3,117,Mujer,Ladina (o)
1401,3,776,Mujer,Maya
1402,3,8,Hombre,Ladina (o)
1402,3,365,Hombre,Maya
1402,3,9,Mujer,Ladina (o)
1402,3,350,Mujer,Maya
1403,3,1,Hombre,Garífuna
1403,3,12,Hombre,Ladina (o)
1403,3,110,Hombre,Maya
1403,3,21,Mujer,Ladina (o)
1403,3,128,Mujer,Maya
1404,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1404,3,1,Hombre,Garífuna
1404,3,15,Hombre,Ladina (o)
1404,3,424,Hombre,Maya
1404,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
1404,3,15,Mujer,Ladina (o)
1404,3,427,Mujer,Maya
1405,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1405,3,68,Hombre,Ladina (o)
1405,3,567,Hombre,Maya
1405,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
1405,3,1,Mujer,Garífuna
1405,3,64,Mujer,Ladina (o)
1405,3,555,Mujer,Maya
1406,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1406,3,14,Hombre,Ladina (o)
1406,3,1811,Hombre,Maya
1406,3,2,Mujer,Extranjera (o)
1406,3,10,Mujer,Ladina (o)
1406,3,1681,Mujer,Maya
1407,3,2,Hombre,Ladina (o)
1407,3,85,Hombre,Maya
1407,3,1,Mujer,Ladina (o)
1407,3,75,Mujer,Maya
1408,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1408,3,3,Hombre,Ladina (o)
1408,3,386,Hombre,Maya
1408,3,384,Mujer,Maya
1409,3,26,Hombre,Ladina (o)
1409,3,404,Hombre,Maya
1409,3,15,Mujer,Ladina (o)
1409,3,381,Mujer,Maya
1410,3,4,Hombre,Afrodescendiente/Creole/Afromestizo
1410,3,1,Hombre,Garífuna
1410,3,41,Hombre,Ladina (o)
1410,3,541,Hombre,Maya
1410,3,4,Mujer,Afrodescendiente/Creole/Afromestizo
1410,3,57,Mujer,Ladina (o)
1410,3,557,Mujer,Maya
1411,3,13,Hombre,Ladina (o)
1411,3,393,Hombre,Maya
1411,3,2,Mujer,Afrodescendiente/Creole/Afromestizo
1411,3,17,Mujer,Ladina (o)
1411,3,394,Mujer,Maya
1412,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1412,3,1,Hombre,Extranjera (o)
1412,3,73,Hombre,Ladina (o)
1412,3,1136,Hombre,Maya
1412,3,72,Mujer,Ladina (o)
1412,3,1211,Mujer,Maya
1413,3,2,Hombre,Afrodescendiente/Creole/Afromestizo
1413,3,47,Hombre,Ladina (o)
1413,3,811,Hombre,Maya
1413,3,2,Mujer,Afrodescendiente/Creole/Afromestizo
1413,3,41,Mujer,Ladina (o)
1413,3,804,Mujer,Maya
1414,3,40,Hombre,Ladina (o)
1414,3,264,Hombre,Maya
1414,3,23,Mujer,Ladina (o)
1414,3,272,Mujer,Maya
1415,3,23,Hombre,Afrodescendiente/Creole/Afromestizo
1415,3,121,Hombre,Ladina (o)
1415,3,817,Hombre,Maya
1415,3,7,Mujer,Afrodescendiente/Creole/Afromestizo
1415,3,116,Mujer,Ladina (o)
1415,3,786,Mujer,Maya
1416,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1416,3,23,Hombre,Ladina (o)
1416,3,636,Hombre,Maya
1416,3,19,Mujer,Ladina (o)
1416,3,692,Mujer,Maya
1417,3,2,Hombre,Ladina (o)
1417,3,190,Hombre,Maya
1417,3,4,Mujer,Ladina (o)
1417,3,179,Mujer,Maya
1418,3,69,Hombre,Ladina (o)
1418,3,95,Hombre,Maya
1418,3,64,Mujer,Ladina (o)
1418,3,79,Mujer,Maya
1419,3,1,Hombre,Garífuna
1419,3,105,Hombre,Ladina (o)
1419,3,443,Hombre,Maya
1419,3,1,Mujer,Garífuna
1419,3,117,Mujer,Ladina (o)
1419,3,501,Mujer,Maya
1420,3,11,Hombre,Afrodescendiente/Creole/Afromestizo
1420,3,1,Hombre,Garífuna
1420,3,350,Hombre,Ladina (o)
1420,3,1188,Hombre,Maya
1420,3,8,Mujer,Afrodescendiente/Creole/Afromestizo
1420,3,1,Mujer,Garífuna
1420,3,326,Mujer,Ladina (o)
1420,3,1128,Mujer,Maya
1420,3,1,Mujer,Xinka
1421,3,65,Hombre,Ladina (o)
1421,3,16,Hombre,Maya
1421,3,63,Mujer,Ladina (o)
1421,3,22,Mujer,Maya
1101,4,1,Hombre,Afrodescendiente/Creole/Afromestizo
1101,4,1,Hombre,Extranjera (o)
1101,4,1006,Hombre,Ladina (o)
1101,4,20,Hombre,Maya
1101,4,3,Mujer,Afrodescendiente/Creole/Afromestizo
1101,4,1,Mujer,Extranjera (o)
1101,4,1000,Mujer,Ladina (o)
1101,4,19,Mujer,Maya
1102,4,1,Hombre,Garífuna
1102,4,213,Hombre,Ladina (o)
1102,4,126,Hombre,Maya
1102,4,1,Mujer,Extranjera (o)
1102,4,191,Mujer,Ladina (o)
1102,4,102,Mujer,Maya
1103,4,156,Hombre,Ladina (o)
