MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP12||Autoidentificación
1603,0,2,Mujer,Afrodescendiente/Creole/Afromestizo
1603,0,1,Mujer,Extranjera (o)
1603,0,76,Mujer,Ladina (o)
1603,0,850,Mujer,Maya
1603,0,1,Mujer,Xinka
1604,0,1,Hombre,Afrodescendiente/Creole/Afromestizo
1604,0,1,Hombre,Garífuna
1604,0,49,Hombre,Ladina (o)
1604,0,400,Hombre,Maya
1604,0,1,Mujer,Garífuna
1604,0,65,Mujer,Ladina (o)
1604,0,396,Mujer,Maya
1605,0,5,Hombre,Ladina (o)
1605,0,266,Hombre,Maya
1605,0,5,Mujer,Ladina (o)
1605,0,310,Mujer,Maya
1606,0,1,Hombre,Afrodescendiente/Creole/Afromestizo
1606,0,8,Hombre,Ladina (o)
1606,0,602,Hombre,Maya
1606,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
1606,0,9,Mujer,Ladina (o)
1606,0,629,Mujer,Maya
1607,0,9,Hombre,Ladina (o)
1607,0,1077,Hombre,Maya
1607,0,2,Mujer,Garífuna
1607,0,9,Mujer,Ladina (o)
1607,0,1090,Mujer,Maya
1608,0,1,Hombre,Garífuna
1608,0,4,Hombre,Ladina (o)
1608,0,1222,Hombre,Maya
1608,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
1608,0,7,Mujer,Ladina (o)
1608,0,1230,Mujer,Maya
1609,0,1,Hombre,Extranjera (o)
1609,0,51,Hombre,Ladina (o)
1609,0,3042,Hombre,Maya
1609,0,1,Mujer,Extranjera (o)
1609,0,4,Mujer,Garífuna
1609,0,58,Mujer,Ladina (o)
1609,0,2939,Mujer,Maya
1610,0,1,Hombre,Garífuna
1610,0,22,Hombre,Ladina (o)
1610,0,683,Hombre,Maya
1610,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
1610,0,1,Mujer,Extranjera (o)
1610,0,1,Mujer,Garífuna
1610,0,18,Mujer,Ladina (o)
1610,0,719,Mujer,Maya
1611,0,3,Hombre,Ladina (o)
1611,0,290,Hombre,Maya
1611,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
1611,0,2,Mujer,Ladina (o)
1611,0,249,Mujer,Maya
1612,0,2,Hombre,Garífuna
1612,0,10,Hombre,Ladina (o)
1612,0,755,Hombre,Maya
1612,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
1612,0,1,Mujer,Garífuna
1612,0,4,Mujer,Ladina (o)
1612,0,746,Mujer,Maya
1613,0,1,Hombre,Afrodescendiente/Creole/Afromestizo
1613,0,63,Hombre,Ladina (o)
1613,0,1177,Hombre,Maya
1613,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
1613,0,62,Mujer,Ladina (o)
1613,0,1089,Mujer,Maya
1614,0,2,Hombre,Afrodescendiente/Creole/Afromestizo
1614,0,25,Hombre,Ladina (o)
1614,0,317,Hombre,Maya
1614,0,14,Mujer,Ladina (o)
1614,0,305,Mujer,Maya
1615,0,2,Hombre,Garífuna
1615,0,90,Hombre,Ladina (o)
1615,0,852,Hombre,Maya
1615,0,1,Mujer,Garífuna
1615,0,82,Mujer,Ladina (o)
1615,0,786,Mujer,Maya
1616,0,1,Hombre,Afrodescendiente/Creole/Afromestizo
1616,0,18,Hombre,Ladina (o)
1616,0,533,Hombre,Maya
1616,0,2,Mujer,Afrodescendiente/Creole/Afromestizo
1616,0,17,Mujer,Ladina (o)
1616,0,520,Mujer,Maya
1617,0,74,Hombre,Ladina (o)
1617,0,402,Hombre,Maya
1617,0,59,Mujer,Ladina (o)
1617,0,445,Mujer,Maya
1501,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1501,1,2,Hombre,Extranjera (o)
1501,1,559,Hombre,Ladina (o)
1501,1,160,Hombre,Maya
1501,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
1501,1,1,Mujer,Extranjera (o)
1501,1,553,Mujer,Ladina (o)
1501,1,163,Mujer,Maya
1502,1,43,Hombre,Ladina (o)
1502,1,404,Hombre,Maya
1502,1,38,Mujer,Ladina (o)
1502,1,407,Mujer,Maya
1503,1,1,Hombre,Garífuna
1503,1,73,Hombre,Ladina (o)
1503,1,366,Hombre,Maya
1503,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1503,1,79,Mujer,Ladina (o)
1503,1,339,Mujer,Maya
1504,1,173,Hombre,Ladina (o)
1504,1,541,Hombre,Maya
1504,1,3,Mujer,Afrodescendiente/Creole/Afromestizo
1504,1,156,Mujer,Ladina (o)
1504,1,529,Mujer,Maya
1505,1,139,Hombre,Ladina (o)
1505,1,17,Hombre,Maya
1505,1,117,Mujer,Ladina (o)
1505,1,10,Mujer,Maya
1506,1,89,Hombre,Ladina (o)
1506,1,7,Hombre,Maya
1506,1,1,Mujer,Extranjera (o)
1506,1,83,Mujer,Ladina (o)
1506,1,6,Mujer,Maya
1507,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1507,1,237,Hombre,Ladina (o)
1507,1,43,Hombre,Maya
1507,1,3,Mujer,Afrodescendiente/Creole/Afromestizo
1507,1,232,Mujer,Ladina (o)
1507,1,43,Mujer,Maya
1508,1,20,Hombre,Ladina (o)
1508,1,897,Hombre,Maya
1508,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1508,1,1,Mujer,Garífuna
1508,1,34,Mujer,Ladina (o)
1508,1,905,Mujer,Maya
1601,1,6,Hombre,Afrodescendiente/Creole/Afromestizo
1601,1,1,Hombre,Garífuna
1601,1,267,Hombre,Ladina (o)
1601,1,2229,Hombre,Maya
1601,1,7,Mujer,Afrodescendiente/Creole/Afromestizo
1601,1,3,Mujer,Extranjera (o)
1601,1,1,Mujer,Garífuna
1601,1,265,Mujer,Ladina (o)
1601,1,2143,Mujer,Maya
1602,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1602,1,1,Hombre,Garífuna
1602,1,62,Hombre,Ladina (o)
1602,1,328,Hombre,Maya
1602,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
1602,1,1,Mujer,Garífuna
1602,1,63,Mujer,Ladina (o)
1602,1,339,Mujer,Maya
1602,1,1,Mujer,Xinka
1603,1,4,Hombre,Afrodescendiente/Creole/Afromestizo
1603,1,88,Hombre,Ladina (o)
1603,1,874,Hombre,Maya
1603,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
1603,1,1,Mujer,Garífuna
1603,1,65,Mujer,Ladina (o)
1603,1,850,Mujer,Maya
1604,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1604,1,1,Hombre,Garífuna
1604,1,60,Hombre,Ladina (o)
1604,1,455,Hombre,Maya
1604,1,1,Mujer,Garífuna
1604,1,55,Mujer,Ladina (o)
1604,1,423,Mujer,Maya
1605,1,1,Hombre,Ladina (o)
1605,1,274,Hombre,Maya
1605,1,1,Mujer,Garífuna
1605,1,3,Mujer,Ladina (o)
1605,1,275,Mujer,Maya
1606,1,12,Hombre,Ladina (o)
1606,1,665,Hombre,Maya
1606,1,1,Mujer,Garífuna
1606,1,8,Mujer,Ladina (o)
1606,1,643,Mujer,Maya
1607,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1607,1,2,Hombre,Garífuna
1607,1,16,Hombre,Ladina (o)
1607,1,1128,Hombre,Maya
1607,1,1,Mujer,Garífuna
1607,1,3,Mujer,Ladina (o)
1607,1,1056,Mujer,Maya
1607,1,1,Mujer,Xinka
1608,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1608,1,1,Hombre,Garífuna
1608,1,8,Hombre,Ladina (o)
1608,1,1460,Hombre,Maya
1608,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1608,1,1,Mujer,Garífuna
1608,1,6,Mujer,Ladina (o)
1608,1,1463,Mujer,Maya
1609,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1609,1,1,Hombre,Extranjera (o)
1609,1,2,Hombre,Garífuna
1609,1,59,Hombre,Ladina (o)
1609,1,3171,Hombre,Maya
1609,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1609,1,1,Mujer,Extranjera (o)
1609,1,2,Mujer,Garífuna
1609,1,69,Mujer,Ladina (o)
1609,1,3197,Mujer,Maya
1610,1,1,Hombre,Garífuna
1610,1,20,Hombre,Ladina (o)
1610,1,705,Hombre,Maya
1610,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1610,1,1,Mujer,Garífuna
1610,1,15,Mujer,Ladina (o)
1610,1,742,Mujer,Maya
1611,1,1,Hombre,Ladina (o)
1611,1,352,Hombre,Maya
1611,1,1,Mujer,Ladina (o)
1611,1,354,Mujer,Maya
1612,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1612,1,1,Hombre,Garífuna
1612,1,10,Hombre,Ladina (o)
1612,1,886,Hombre,Maya
1612,1,3,Mujer,Garífuna
1612,1,5,Mujer,Ladina (o)
1612,1,818,Mujer,Maya
1613,1,1,Hombre,Garífuna
1613,1,79,Hombre,Ladina (o)
1613,1,1162,Hombre,Maya
1613,1,1,Mujer,Garífuna
1613,1,72,Mujer,Ladina (o)
1613,1,1156,Mujer,Maya
1614,1,14,Hombre,Ladina (o)
1614,1,350,Hombre,Maya
1614,1,20,Mujer,Ladina (o)
1614,1,368,Mujer,Maya
1615,1,2,Hombre,Garífuna
1615,1,88,Hombre,Ladina (o)
1615,1,814,Hombre,Maya
1615,1,2,Mujer,Garífuna
1615,1,92,Mujer,Ladina (o)
1615,1,805,Mujer,Maya
1616,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1616,1,10,Hombre,Ladina (o)
1616,1,583,Hombre,Maya
1616,1,10,Mujer,Ladina (o)
1616,1,519,Mujer,Maya
1617,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1617,1,1,Hombre,Extranjera (o)
1617,1,64,Hombre,Ladina (o)
1617,1,465,Hombre,Maya
1617,1,75,Mujer,Ladina (o)
1617,1,438,Mujer,Maya
1501,2,5,Hombre,Afrodescendiente/Creole/Afromestizo
1501,2,1,Hombre,Garífuna
1501,2,596,Hombre,Ladina (o)
1501,2,163,Hombre,Maya
1501,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1501,2,1,Mujer,Extranjera (o)
1501,2,549,Mujer,Ladina (o)
1501,2,177,Mujer,Maya
1502,2,46,Hombre,Ladina (o)
1502,2,385,Hombre,Maya
1502,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1502,2,31,Mujer,Ladina (o)
1502,2,379,Mujer,Maya
1503,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1503,2,73,Hombre,Ladina (o)
1503,2,370,Hombre,Maya
1503,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
1503,2,85,Mujer,Ladina (o)
1503,2,339,Mujer,Maya
1504,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1504,2,185,Hombre,Ladina (o)
1504,2,516,Hombre,Maya
1504,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1504,2,1,Mujer,Garífuna
1504,2,175,Mujer,Ladina (o)
1504,2,512,Mujer,Maya
1505,2,121,Hombre,Ladina (o)
1505,2,11,Hombre,Maya
1505,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1505,2,117,Mujer,Ladina (o)
1505,2,5,Mujer,Maya
1506,2,1,Hombre,Extranjera (o)
1506,2,100,Hombre,Ladina (o)
1506,2,7,Hombre,Maya
1506,2,85,Mujer,Ladina (o)
1506,2,3,Mujer,Maya
1507,2,3,Hombre,Afrodescendiente/Creole/Afromestizo
1507,2,1,Hombre,Extranjera (o)
1507,2,273,Hombre,Ladina (o)
1507,2,54,Hombre,Maya
1507,2,4,Mujer,Afrodescendiente/Creole/Afromestizo
1507,2,262,Mujer,Ladina (o)
1507,2,44,Mujer,Maya
1507,2,2,Mujer,Xinka
1508,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1508,2,28,Hombre,Ladina (o)
1508,2,926,Hombre,Maya
1508,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1508,2,34,Mujer,Ladina (o)
1508,2,849,Mujer,Maya
1601,2,8,Hombre,Afrodescendiente/Creole/Afromestizo
1601,2,1,Hombre,Extranjera (o)
1601,2,2,Hombre,Garífuna
1601,2,289,Hombre,Ladina (o)
1601,2,2265,Hombre,Maya
1601,2,7,Mujer,Afrodescendiente/Creole/Afromestizo
1601,2,3,Mujer,Extranjera (o)
1601,2,3,Mujer,Garífuna
1601,2,287,Mujer,Ladina (o)
1601,2,2364,Mujer,Maya
1601,2,1,Mujer,Xinka
1602,2,2,Hombre,Afrodescendiente/Creole/Afromestizo
1602,2,67,Hombre,Ladina (o)
1602,2,318,Hombre,Maya
1602,2,71,Mujer,Ladina (o)
1602,2,357,Mujer,Maya
1603,2,4,Hombre,Afrodescendiente/Creole/Afromestizo
1603,2,1,Hombre,Garífuna
1603,2,81,Hombre,Ladina (o)
1603,2,890,Hombre,Maya
1603,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1603,2,1,Mujer,Garífuna
1603,2,85,Mujer,Ladina (o)
1603,2,913,Mujer,Maya
1604,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1604,2,58,Hombre,Ladina (o)
1604,2,416,Hombre,Maya
1604,2,2,Mujer,Garífuna
1604,2,55,Mujer,Ladina (o)
1604,2,429,Mujer,Maya
1605,2,5,Hombre,Ladina (o)
1605,2,271,Hombre,Maya
1605,2,1,Mujer,Garífuna
1605,2,6,Mujer,Ladina (o)
1605,2,250,Mujer,Maya
1606,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1606,2,7,Hombre,Ladina (o)
1606,2,678,Hombre,Maya
1606,2,8,Mujer,Ladina (o)
1606,2,695,Mujer,Maya
1607,2,2,Hombre,Garífuna
1607,2,14,Hombre,Ladina (o)
1607,2,1216,Hombre,Maya
1607,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1607,2,1,Mujer,Garífuna
1607,2,13,Mujer,Ladina (o)
1607,2,1102,Mujer,Maya
1608,2,3,Hombre,Garífuna
1608,2,10,Hombre,Ladina (o)
1608,2,1433,Hombre,Maya
1608,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
1608,2,1,Mujer,Garífuna
1608,2,12,Mujer,Ladina (o)
1608,2,1482,Mujer,Maya
1609,2,2,Hombre,Afrodescendiente/Creole/Afromestizo
1609,2,4,Hombre,Garífuna
1609,2,76,Hombre,Ladina (o)
1609,2,3259,Hombre,Maya
1609,2,1,Hombre,Xinka
1609,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1609,2,1,Mujer,Garífuna
1609,2,70,Mujer,Ladina (o)
1609,2,3280,Mujer,Maya
1609,2,2,Mujer,Xinka
1610,2,12,Hombre,Ladina (o)
1610,2,728,Hombre,Maya
1610,2,1,Mujer,Extranjera (o)
1610,2,15,Mujer,Ladina (o)
1610,2,749,Mujer,Maya
1611,2,2,Hombre,Ladina (o)
1611,2,327,Hombre,Maya
1611,2,1,Mujer,Ladina (o)
1611,2,288,Mujer,Maya
1612,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1612,2,6,Hombre,Ladina (o)
1612,2,926,Hombre,Maya
1612,2,5,Mujer,Ladina (o)
1612,2,839,Mujer,Maya
1613,2,1,Hombre,Garífuna
1613,2,73,Hombre,Ladina (o)
1613,2,1219,Hombre,Maya
1613,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1613,2,1,Mujer,Garífuna
1613,2,76,Mujer,Ladina (o)
1613,2,1199,Mujer,Maya
1614,2,16,Hombre,Ladina (o)
1614,2,321,Hombre,Maya
1614,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1614,2,16,Mujer,Ladina (o)
1614,2,391,Mujer,Maya
1615,2,78,Hombre,Ladina (o)
1615,2,822,Hombre,Maya
1615,2,2,Mujer,Garífuna
1615,2,82,Mujer,Ladina (o)
1615,2,839,Mujer,Maya
1616,2,25,Hombre,Ladina (o)
1616,2,618,Hombre,Maya
1616,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
1616,2,26,Mujer,Ladina (o)
1616,2,587,Mujer,Maya
1617,2,3,Hombre,Afrodescendiente/Creole/Afromestizo
1617,2,91,Hombre,Ladina (o)
1617,2,429,Hombre,Maya
1617,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
1617,2,78,Mujer,Ladina (o)
1617,2,424,Mujer,Maya
1501,3,3,Hombre,Afrodescendiente/Creole/Afromestizo
1501,3,1,Hombre,Garífuna
1501,3,561,Hombre,Ladina (o)
1501,3,176,Hombre,Maya
1501,3,2,Mujer,Afrodescendiente/Creole/Afromestizo
1501,3,1,Mujer,Extranjera (o)
1501,3,1,Mujer,Garífuna
1501,3,531,Mujer,Ladina (o)
1501,3,178,Mujer,Maya
1502,3,37,Hombre,Ladina (o)
1502,3,362,Hombre,Maya
1502,3,22,Mujer,Ladina (o)
1502,3,398,Mujer,Maya
1503,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1503,3,1,Hombre,Garífuna
1503,3,103,Hombre,Ladina (o)
1503,3,359,Hombre,Maya
1503,3,1,Hombre,Xinka
1503,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
1503,3,1,Mujer,Garífuna
1503,3,75,Mujer,Ladina (o)
1503,3,335,Mujer,Maya
1504,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1504,3,1,Hombre,Garífuna
1504,3,150,Hombre,Ladina (o)
1504,3,540,Hombre,Maya
1504,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
1504,3,175,Mujer,Ladina (o)
1504,3,462,Mujer,Maya
1505,3,121,Hombre,Ladina (o)
1505,3,13,Hombre,Maya
1505,3,125,Mujer,Ladina (o)
1505,3,16,Mujer,Maya
1506,3,82,Hombre,Ladina (o)
1506,3,7,Hombre,Maya
1506,3,93,Mujer,Ladina (o)
1506,3,7,Mujer,Maya
1507,3,2,Hombre,Afrodescendiente/Creole/Afromestizo
1507,3,283,Hombre,Ladina (o)
1507,3,62,Hombre,Maya
1507,3,1,Hombre,Xinka
1507,3,216,Mujer,Ladina (o)
1507,3,41,Mujer,Maya
1508,3,2,Hombre,Afrodescendiente/Creole/Afromestizo
1508,3,1,Hombre,Extranjera (o)
1508,3,28,Hombre,Ladina (o)
1508,3,815,Hombre,Maya
1508,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
1508,3,25,Mujer,Ladina (o)
1508,3,827,Mujer,Maya
1601,3,6,Hombre,Afrodescendiente/Creole/Afromestizo
1601,3,5,Hombre,Garífuna
1601,3,276,Hombre,Ladina (o)
1601,3,2188,Hombre,Maya
1601,3,4,Mujer,Afrodescendiente/Creole/Afromestizo
1601,3,3,Mujer,Extranjera (o)
1601,3,4,Mujer,Garífuna
1601,3,270,Mujer,Ladina (o)
1601,3,2203,Mujer,Maya
1601,3,1,Mujer,Xinka
1602,3,2,Hombre,Afrodescendiente/Creole/Afromestizo
1602,3,65,Hombre,Ladina (o)
1602,3,347,Hombre,Maya
1602,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
1602,3,71,Mujer,Ladina (o)
1602,3,347,Mujer,Maya
1603,3,2,Hombre,Afrodescendiente/Creole/Afromestizo
1603,3,84,Hombre,Ladina (o)
1603,3,910,Hombre,Maya
1603,3,2,Mujer,Afrodescendiente/Creole/Afromestizo
1603,3,1,Mujer,Extranjera (o)
1603,3,78,Mujer,Ladina (o)
1603,3,833,Mujer,Maya
1604,3,68,Hombre,Ladina (o)
1604,3,413,Hombre,Maya
1604,3,1,Mujer,Garífuna
1604,3,48,Mujer,Ladina (o)
1604,3,462,Mujer,Maya
1605,3,1,Hombre,Garífuna
1605,3,6,Hombre,Ladina (o)
1605,3,300,Hombre,Maya
1605,3,1,Mujer,Ladina (o)
1605,3,276,Mujer,Maya
1606,3,1,Hombre,Garífuna
1606,3,3,Hombre,Ladina (o)
1606,3,644,Hombre,Maya
1606,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
1606,3,18,Mujer,Ladina (o)
1606,3,643,Mujer,Maya
1607,3,11,Hombre,Ladina (o)
1607,3,1086,Hombre,Maya
1607,3,2,Mujer,Garífuna
1607,3,18,Mujer,Ladina (o)
1607,3,1085,Mujer,Maya
1608,3,2,Hombre,Afrodescendiente/Creole/Afromestizo
1608,3,1,Hombre,Garífuna
1608,3,15,Hombre,Ladina (o)
1608,3,1341,Hombre,Maya
1608,3,1,Mujer,Garífuna
1608,3,11,Mujer,Ladina (o)
1608,3,1293,Mujer,Maya
1609,3,3,Hombre,Afrodescendiente/Creole/Afromestizo
1609,3,1,Hombre,Extranjera (o)
1609,3,2,Hombre,Garífuna
1609,3,62,Hombre,Ladina (o)
1609,3,3102,Hombre,Maya
1609,3,3,Mujer,Afrodescendiente/Creole/Afromestizo
1609,3,70,Mujer,Ladina (o)
1609,3,3105,Mujer,Maya
1609,3,1,Mujer,Xinka
1610,3,1,Hombre,Extranjera (o)
1610,3,12,Hombre,Ladina (o)
1610,3,760,Hombre,Maya
1610,3,20,Mujer,Ladina (o)
1610,3,712,Mujer,Maya
1611,3,352,Hombre,Maya
1611,3,1,Mujer,Ladina (o)
1611,3,315,Mujer,Maya
1612,3,1,Hombre,Garífuna
1612,3,8,Hombre,Ladina (o)
1612,3,859,Hombre,Maya
1612,3,1,Mujer,Garífuna
1612,3,12,Mujer,Ladina (o)
1612,3,843,Mujer,Maya
1613,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1613,3,2,Hombre,Garífuna
1613,3,74,Hombre,Ladina (o)
1613,3,1226,Hombre,Maya
1613,3,1,Mujer,Garífuna
1613,3,70,Mujer,Ladina (o)
1613,3,1156,Mujer,Maya
1613,3,1,Mujer,Xinka
1614,3,13,Hombre,Ladina (o)
1614,3,409,Hombre,Maya
1614,3,13,Mujer,Ladina (o)
1614,3,394,Mujer,Maya
1615,3,109,Hombre,Ladina (o)
1615,3,849,Hombre,Maya
1615,3,81,Mujer,Ladina (o)
1615,3,835,Mujer,Maya
1616,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1616,3,25,Hombre,Ladina (o)
1616,3,529,Hombre,Maya
1616,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
1616,3,1,Mujer,Garífuna
1616,3,23,Mujer,Ladina (o)
1616,3,533,Mujer,Maya
1617,3,73,Hombre,Ladina (o)
1617,3,456,Hombre,Maya
1617,3,1,Mujer,Extranjera (o)
1617,3,1,Mujer,Garífuna
1617,3,82,Mujer,Ladina (o)
1617,3,464,Mujer,Maya
1501,4,1,Hombre,Afrodescendiente/Creole/Afromestizo
1501,4,1,Hombre,Extranjera (o)
1501,4,2,Hombre,Garífuna
1501,4,603,Hombre,Ladina (o)
1501,4,179,Hombre,Maya
1501,4,1,Hombre,Xinka
1501,4,2,Mujer,Afrodescendiente/Creole/Afromestizo
1501,4,562,Mujer,Ladina (o)
1501,4,168,Mujer,Maya
1502,4,1,Hombre,Afrodescendiente/Creole/Afromestizo
1502,4,40,Hombre,Ladina (o)
1502,4,366,Hombre,Maya
1502,4,39,Mujer,Ladina (o)
1502,4,358,Mujer,Maya
1503,4,87,Hombre,Ladina (o)
1503,4,364,Hombre,Maya
1503,4,1,Hombre,Xinka
1503,4,1,Mujer,Afrodescendiente/Creole/Afromestizo
1503,4,1,Mujer,Extranjera (o)
1503,4,1,Mujer,Garífuna
1503,4,77,Mujer,Ladina (o)
1503,4,359,Mujer,Maya
1504,4,1,Hombre,Garífuna
1504,4,185,Hombre,Ladina (o)
1504,4,540,Hombre,Maya
1504,4,1,Mujer,Garífuna
1504,4,190,Mujer,Ladina (o)
1504,4,526,Mujer,Maya
1505,4,150,Hombre,Ladina (o)
1505,4,11,Hombre,Maya
1505,4,1,Mujer,Extranjera (o)
1505,4,132,Mujer,Ladina (o)
1505,4,24,Mujer,Maya
1506,4,95,Hombre,Ladina (o)
1506,4,8,Hombre,Maya
1506,4,95,Mujer,Ladina (o)
1506,4,5,Mujer,Maya
1507,4,241,Hombre,Ladina (o)
1507,4,48,Hombre,Maya
1507,4,2,Mujer,Afrodescendiente/Creole/Afromestizo
1507,4,210,Mujer,Ladina (o)
1507,4,57,Mujer,Maya
1508,4,1,Hombre,Afrodescendiente/Creole/Afromestizo
1508,4,28,Hombre,Ladina (o)
1508,4,863,Hombre,Maya
1508,4,1,Mujer,Afrodescendiente/Creole/Afromestizo
1508,4,23,Mujer,Ladina (o)
1508,4,799,Mujer,Maya
1601,4,8,Hombre,Afrodescendiente/Creole/Afromestizo
1601,4,2,Hombre,Extranjera (o)
1601,4,3,Hombre,Garífuna
1601,4,265,Hombre,Ladina (o)
1601,4,2303,Hombre,Maya
1601,4,12,Mujer,Afrodescendiente/Creole/Afromestizo
