MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,"PCP14||Utiliza ropa maya, garífuna, afrodescendiente o xinka"
1206,17,668,Mujer,Sí
1206,6,665,Mujer,Sí
1202,11,665,Hombre,
1206,15,665,Mujer,Sí
1202,25,663,Mujer,
1202,30,663,Mujer,
1207,22,660,Mujer,
1202,0,657,Mujer,
1215,32,657,Mujer,
1205,2,655,Hombre,No
1206,0,650,Mujer,No
1202,28,650,Mujer,
1202,14,648,Hombre,
1202,21,646,Mujer,
1206,10,645,Mujer,Sí
1207,20,644,Hombre,
1202,26,641,Mujer,
1219,3,636,Hombre,
1204,16,635,Hombre,No
1215,26,635,Hombre,
1219,2,634,Mujer,
1204,10,634,Mujer,Sí
1204,13,634,Mujer,Sí
1207,24,634,Mujer,
1204,8,632,Mujer,Sí
1202,24,632,Mujer,
1202,23,630,Hombre,
1206,5,628,Mujer,Sí
1215,40,628,Mujer,
1207,23,625,Mujer,
1215,27,624,Hombre,
1202,11,623,Mujer,
1204,14,622,Mujer,Sí
1215,29,622,Mujer,
1215,35,622,Mujer,
1202,9,620,Mujer,
1206,9,619,Mujer,Sí
1204,12,619,Mujer,Sí
1207,25,619,Mujer,
1202,19,618,Hombre,
1209,12,617,Hombre,No
1202,20,616,Hombre,
1202,21,614,Hombre,
1206,11,613,Mujer,Sí
1207,19,609,Hombre,
1205,5,607,Hombre,No
1219,17,606,Mujer,
1205,1,605,Hombre,No
1215,33,604,Mujer,
1202,0,602,Hombre,
1206,20,602,Mujer,Sí
1213,2,601,Hombre,
1205,3,601,Hombre,No
1209,4,601,Hombre,No
1219,5,601,Hombre,
1219,12,601,Hombre,
1205,6,599,Hombre,No
1219,2,598,Hombre,
1209,6,597,Hombre,No
1209,7,596,Hombre,No
1206,16,594,Mujer,Sí
1213,18,593,Hombre,
1219,3,592,Mujer,
1202,27,592,Mujer,
1202,24,591,Hombre,
1205,4,589,Hombre,No
1209,3,588,Hombre,No
1204,11,588,Mujer,Sí
1206,4,587,Mujer,Sí
1215,37,587,Mujer,
1202,32,586,Mujer,
1215,38,585,Mujer,
1209,1,584,Hombre,No
1204,15,583,Mujer,Sí
1204,16,582,Mujer,Sí
1206,19,582,Mujer,Sí
1215,35,582,Hombre,
1205,7,581,Hombre,No
1219,17,581,Hombre,
1209,2,580,Hombre,No
1209,5,580,Hombre,No
1219,18,580,Hombre,
1215,32,580,Hombre,
1219,13,578,Mujer,
1204,7,577,Mujer,Sí
1202,25,576,Hombre,
1207,25,575,Hombre,
1206,1,574,Mujer,No
1219,7,573,Hombre,
1215,34,573,Mujer,
1219,6,571,Hombre,
1204,9,571,Mujer,Sí
1219,15,571,Hombre,
1209,8,568,Hombre,No
1207,23,568,Hombre,
1219,8,566,Mujer,
1213,2,565,Mujer,
1219,6,563,Mujer,
1219,7,563,Mujer,
1215,36,563,Mujer,
1202,35,562,Mujer,
1205,0,561,Hombre,No
1219,0,560,Hombre,
1219,14,560,Mujer,
1209,15,560,Hombre,No
1215,29,560,Hombre,
1205,9,559,Hombre,No
1219,10,559,Mujer,
1219,13,558,Hombre,
1219,10,557,Hombre,
1205,12,557,Hombre,No
1219,1,556,Hombre,
1219,4,556,Mujer,
1204,18,556,Hombre,No
1215,38,556,Hombre,
1202,30,555,Hombre,
1201,5,554,Hombre,
1207,24,554,Hombre,
1202,38,554,Mujer,
1215,33,553,Hombre,
1210,2,552,Hombre,
1219,15,551,Mujer,
1204,6,550,Mujer,Sí
1219,12,550,Mujer,
1202,29,549,Mujer,
1215,40,549,Hombre,
1213,7,548,Hombre,
1219,18,546,Mujer,
1219,22,546,Mujer,
1205,1,545,Mujer,No
1205,8,545,Hombre,No
1206,22,545,Mujer,Sí
1209,13,544,Hombre,No
1213,5,543,Mujer,
1201,15,541,Mujer,
1213,3,540,Hombre,
1219,14,539,Hombre,
1206,21,539,Mujer,Sí
1206,2,538,Mujer,No
1213,4,538,Mujer,
1205,0,537,Mujer,No
1209,14,537,Hombre,No
1202,28,537,Hombre,
1219,4,536,Hombre,
1213,6,536,Mujer,
1205,14,535,Hombre,No
1206,19,535,Hombre,No
1219,5,534,Mujer,
1204,18,533,Mujer,Sí
1213,4,532,Hombre,
1204,5,532,Mujer,Sí
1204,17,532,Mujer,Sí
1213,17,532,Hombre,
1202,26,531,Hombre,
1202,27,531,Hombre,
1201,2,530,Mujer,
1201,7,530,Mujer,
1202,33,526,Mujer,
1204,4,525,Mujer,Sí
1213,12,525,Mujer,
1219,8,524,Hombre,
1213,12,524,Hombre,
1201,4,523,Mujer,
1205,11,523,Hombre,No
1213,18,523,Mujer,
1213,6,522,Hombre,
1213,13,522,Hombre,
1213,8,521,Hombre,
1219,16,520,Mujer,
1206,20,520,Hombre,No
1209,10,519,Hombre,No
1213,5,517,Hombre,
1205,2,516,Mujer,No
1210,3,516,Mujer,
1201,8,516,Mujer,
1219,21,515,Mujer,
1205,13,514,Hombre,No
1213,15,514,Hombre,
1202,40,514,Mujer,
1201,17,513,Mujer,
1210,1,512,Hombre,
1213,3,510,Mujer,
1219,11,510,Hombre,
1201,3,509,Hombre,
1213,9,509,Hombre,
1219,11,509,Mujer,
1202,36,509,Mujer,
1205,10,508,Hombre,No
1201,24,508,Mujer,
1213,7,507,Mujer,
1219,9,506,Hombre,
1213,10,505,Hombre,
1209,16,504,Hombre,No
1213,17,504,Mujer,
1207,27,504,Mujer,
1210,3,503,Hombre,
1210,4,502,Hombre,
1201,6,502,Hombre,
1207,30,502,Hombre,
1219,19,501,Mujer,
1201,14,500,Mujer,
1213,1,499,Mujer,
1209,9,499,Hombre,No
1205,17,499,Hombre,No
1201,18,498,Mujer,
1219,0,497,Mujer,
1213,1,497,Hombre,
1210,2,497,Mujer,
1219,9,497,Mujer,
1213,14,497,Hombre,
1204,19,497,Hombre,No
1207,28,497,Hombre,
1207,28,497,Mujer,
1213,10,496,Mujer,
1207,26,496,Mujer,
1219,1,495,Mujer,
1219,16,495,Hombre,
1206,23,495,Mujer,Sí
1201,7,494,Hombre,
1202,37,494,Mujer,
1206,3,493,Mujer,Sí
1201,18,493,Hombre,
1207,30,493,Mujer,
1207,21,492,Mujer,
1210,1,491,Mujer,
1219,22,491,Hombre,
1201,1,490,Mujer,
1202,34,490,Mujer,
1201,13,489,Hombre,
1201,16,489,Mujer,
1219,20,489,Mujer,
1202,31,489,Mujer,
1215,39,488,Mujer,
1207,40,488,Hombre,
1206,25,487,Mujer,Sí
1204,3,486,Mujer,Sí
1205,3,486,Mujer,No
1210,5,485,Mujer,
1210,8,485,Hombre,
1201,22,485,Mujer,
1201,25,485,Mujer,
1213,11,484,Hombre,
1213,16,484,Mujer,
1205,16,483,Hombre,No
1201,17,483,Hombre,
1204,2,482,Mujer,Sí
1210,4,482,Mujer,
1217,6,482,Hombre,
1209,17,482,Hombre,No
1201,1,481,Hombre,
1201,13,481,Mujer,
1205,15,481,Hombre,No
1210,5,480,Hombre,
1202,29,480,Hombre,
1201,3,479,Mujer,
1201,22,479,Hombre,
1215,37,479,Hombre,
1209,0,478,Hombre,No
1201,4,477,Hombre,
1201,12,477,Mujer,
1219,23,477,Mujer,
1206,3,476,Mujer,No
1217,3,476,Hombre,
1201,23,476,Mujer,
1202,32,476,Hombre,
1209,2,475,Mujer,No
1201,10,475,Mujer,
1217,18,475,Hombre,
1201,20,475,Mujer,
1210,7,474,Mujer,
1201,10,474,Hombre,
1201,11,474,Hombre,
1213,15,474,Mujer,
1201,28,474,Mujer,
1204,0,473,Mujer,No
1210,6,473,Hombre,
301,17,473,Mujer,
1202,34,473,Hombre,
1201,9,472,Hombre,
1204,19,472,Mujer,Sí
1210,0,471,Hombre,
1207,21,470,Hombre,
301,22,470,Mujer,
1205,4,469,Mujer,No
1215,31,469,Mujer,
1215,34,469,Hombre,
1210,0,468,Mujer,
1201,16,467,Hombre,
1213,22,467,Hombre,
1209,1,466,Mujer,No
1210,8,466,Mujer,
1217,1,465,Mujer,
1201,2,465,Hombre,
1210,6,465,Mujer,
1201,12,465,Hombre,
1213,0,464,Mujer,
1206,21,464,Hombre,No
1213,8,462,Mujer,
1213,22,462,Mujer,
301,18,461,Hombre,
1213,19,461,Hombre,
1215,39,461,Hombre,
1213,16,460,Hombre,
301,20,460,Mujer,
1206,22,460,Hombre,No
1202,40,460,Hombre,
1209,11,459,Hombre,No
1201,8,458,Hombre,
1213,20,458,Hombre,
1210,10,457,Mujer,
1215,31,457,Hombre,
301,18,456,Mujer,
1202,38,456,Hombre,
1215,50,456,Mujer,
1207,35,455,Mujer,
1210,7,454,Hombre,
1213,11,454,Mujer,
1219,19,454,Hombre,
1215,45,454,Mujer,
1215,42,453,Mujer,
1210,9,452,Hombre,
1213,9,452,Mujer,
1217,17,452,Hombre,
301,22,452,Hombre,
301,23,452,Hombre,
1217,1,451,Hombre,
1201,6,451,Mujer,
1201,9,451,Mujer,
1201,14,450,Hombre,
1202,39,450,Mujer,
1206,2,449,Mujer,Sí
1219,20,449,Hombre,
301,23,449,Mujer,
1213,13,448,Mujer,
1213,14,448,Mujer,
1213,0,447,Hombre,
1217,7,447,Hombre,
1210,17,447,Hombre,
1201,15,446,Hombre,
301,20,446,Hombre,
1202,33,446,Hombre,
1213,23,445,Mujer,
1219,25,445,Mujer,
1217,17,444,Mujer,
1213,23,444,Hombre,
1217,5,443,Hombre,
1210,11,443,Hombre,
1210,12,443,Hombre,
1213,20,443,Mujer,
1201,5,442,Mujer,
1201,23,442,Hombre,
1219,23,442,Hombre,
1206,28,442,Mujer,Sí
1204,20,441,Mujer,Sí
1209,3,440,Mujer,No
1217,5,440,Mujer,
1205,18,439,Hombre,No
1217,18,439,Mujer,
1201,11,438,Mujer,
301,25,438,Hombre,
1204,2,437,Mujer,No
301,17,437,Hombre,
1201,19,437,Mujer,
1206,30,437,Mujer,Sí
1217,8,436,Hombre,
1207,40,436,Mujer,
1219,24,434,Mujer,
1219,26,434,Mujer,
1217,2,433,Hombre,
1217,4,433,Mujer,
1210,10,433,Hombre,
1207,26,433,Hombre,
1201,30,433,Mujer,
1201,0,432,Mujer,
1217,0,432,Hombre,
1204,1,432,Mujer,No
1210,18,432,Hombre,
1215,36,432,Hombre,
1201,21,430,Mujer,
1210,12,429,Mujer,
1215,42,429,Hombre,
1209,0,427,Mujer,No
1206,25,427,Hombre,No
1206,26,427,Mujer,Sí
1207,29,427,Mujer,
1201,20,426,Hombre,
1201,27,426,Mujer,
1202,35,426,Hombre,
1201,0,425,Hombre,
1215,43,425,Mujer,
1206,24,423,Mujer,Sí
1205,6,422,Mujer,No
1206,23,422,Hombre,No
1217,2,421,Mujer,
1204,22,421,Mujer,Sí
1204,22,420,Hombre,No
1210,13,419,Hombre,
1217,7,418,Mujer,
1213,19,418,Mujer,
1209,4,417,Mujer,No
1205,5,417,Mujer,No
1212,18,417,Hombre,
301,19,417,Mujer,
1217,3,416,Mujer,
1204,20,416,Hombre,No
1207,27,416,Hombre,
1202,39,415,Hombre,
1230,2,414,Hombre,
1209,6,414,Mujer,No
312,18,414,Mujer,
301,24,414,Hombre,
1206,27,413,Mujer,Sí
1210,16,412,Hombre,
1210,14,411,Mujer,
1202,37,411,Hombre,
1210,14,410,Hombre,
1201,19,410,Hombre,
1209,7,409,Mujer,No
1209,18,409,Hombre,No
1217,6,408,Mujer,
1212,12,408,Hombre,
1207,35,408,Hombre,
1217,20,407,Mujer,
1207,36,407,Mujer,
1210,15,406,Mujer,
1210,17,406,Mujer,
1207,32,406,Hombre,
1217,12,405,Mujer,
1210,15,405,Hombre,
301,16,405,Hombre,
1206,24,405,Hombre,No
1202,36,405,Hombre,
1210,20,404,Mujer,
301,19,403,Hombre,
1210,9,402,Mujer,
1210,11,401,Mujer,
301,14,401,Hombre,
1230,1,399,Hombre,
1230,6,399,Hombre,
1217,8,398,Mujer,
1210,13,398,Mujer,
1217,22,398,Mujer,
1230,2,397,Mujer,
301,15,397,Hombre,
312,17,397,Hombre,
1204,21,397,Mujer,Sí
1217,21,397,Mujer,
1215,50,397,Hombre,
301,25,396,Mujer,
1216,2,395,Mujer,
1212,14,395,Hombre,
1212,15,395,Mujer,
1217,16,395,Hombre,
1219,30,395,Mujer,
312,17,394,Mujer,
1213,21,394,Mujer,
1217,23,394,Mujer,
1201,26,394,Mujer,
301,10,393,Hombre,
1201,21,393,Hombre,
1204,21,393,Hombre,No
1207,32,393,Mujer,
1207,45,393,Mujer,
1212,16,392,Hombre,
1212,18,392,Mujer,
301,21,392,Mujer,
1217,12,391,Hombre,
1210,18,391,Mujer,
1219,24,391,Hombre,
1201,25,391,Hombre,
1215,48,391,Mujer,
1230,7,390,Hombre,
1204,25,390,Mujer,Sí
301,28,390,Mujer,
301,30,390,Mujer,
1217,10,389,Hombre,
1219,21,389,Hombre,
1202,31,389,Hombre,
1219,32,389,Mujer,
1207,38,389,Mujer,
1217,0,388,Mujer,
1230,4,388,Hombre,
1219,25,388,Hombre,
301,40,388,Mujer,
1209,5,387,Mujer,No
1206,35,387,Mujer,Sí
1217,9,386,Hombre,
1202,42,386,Mujer,
1217,10,385,Mujer,
1217,24,385,Mujer,
1230,5,384,Mujer,
1230,7,384,Mujer,
1205,8,384,Mujer,No
1217,19,384,Mujer,
301,28,384,Hombre,
1212,2,383,Mujer,
1210,16,383,Mujer,
301,24,383,Mujer,
1207,29,383,Hombre,
1207,33,383,Mujer,
1212,2,382,Hombre,
1217,4,382,Hombre,
1217,15,382,Mujer,
1213,24,381,Hombre,
1207,38,381,Hombre,
1212,5,380,Hombre,
1217,14,380,Hombre,
1207,37,380,Mujer,
1212,17,379,Mujer,
1230,18,379,Hombre,
1201,24,379,Hombre,
1215,45,379,Hombre,
1217,16,378,Mujer,
1217,25,378,Mujer,
1212,12,377,Mujer,
312,15,377,Mujer,
301,16,377,Mujer,
1230,18,377,Mujer,
1217,20,377,Hombre,
301,21,377,Hombre,
1207,34,377,Mujer,
1213,24,376,Mujer,
1206,4,375,Mujer,No
1212,7,375,Hombre,
312,22,375,Hombre,
1212,15,374,Hombre,
1213,25,374,Hombre,
1213,25,374,Mujer,
1230,3,373,Mujer,
1212,10,372,Mujer,
312,12,372,Hombre,
312,13,372,Hombre,
1217,15,372,Hombre,
1217,22,372,Hombre,
1201,26,372,Hombre,
1212,7,371,Mujer,
301,12,370,Hombre,
301,15,370,Mujer,
1230,17,370,Mujer,
312,20,370,Mujer,
301,26,370,Mujer,
1213,26,370,Mujer,
301,27,370,Hombre,
1202,43,370,Mujer,
301,3,369,Mujer,
1212,13,369,Mujer,
301,26,369,Hombre,
1202,50,369,Mujer,
1217,9,368,Mujer,
1212,4,367,Hombre,
1210,22,367,Mujer,
1212,14,366,Mujer,
304,18,366,Hombre,No
1230,3,365,Hombre,
301,6,365,Hombre,
1209,15,365,Mujer,Sí
1213,28,365,Mujer,
1204,23,364,Mujer,Sí
1219,28,364,Mujer,
1201,29,364,Mujer,
1213,21,363,Hombre,
1216,18,362,Hombre,
1216,18,362,Mujer,
1215,41,362,Mujer,
1202,42,362,Hombre,
1212,6,361,Mujer,
1205,7,361,Mujer,No
301,13,361,Hombre,
1217,21,361,Hombre,
1201,30,361,Hombre,
1205,9,360,Mujer,No
301,13,360,Mujer,
1212,13,360,Hombre,
1210,19,360,Mujer,
1215,43,360,Hombre,
301,3,359,Hombre,
301,12,359,Mujer,
301,27,359,Mujer,
1206,37,359,Mujer,Sí
1206,38,359,Mujer,Sí
1215,60,359,Hombre,
301,2,358,Hombre,
1217,13,358,Hombre,
1212,10,357,Hombre,
1217,23,357,Hombre,
1217,26,357,Mujer,
1212,17,356,Hombre,
1202,41,356,Mujer,
1202,48,356,Mujer,
301,9,355,Mujer,
301,14,355,Mujer,
1212,16,355,Mujer,
304,17,355,Hombre,No
301,38,355,Mujer,
1230,17,354,Hombre,
312,18,354,Hombre,
312,20,354,Hombre,
312,25,354,Mujer,
1206,40,354,Mujer,Sí
1204,1,353,Mujer,Sí
1205,14,353,Mujer,Sí
1201,40,353,Mujer,
1215,47,353,Mujer,
1216,6,352,Hombre,
1216,7,352,Hombre,
312,23,352,Hombre,
1213,27,352,Mujer,
1216,5,351,Hombre,
1217,13,351,Mujer,
1219,27,351,Mujer,
1202,45,351,Mujer,
1230,1,350,Mujer,
301,4,350,Hombre,
1212,8,350,Hombre,
1217,11,349,Hombre,
1204,24,349,Mujer,Sí
1219,29,349,Mujer,
301,11,348,Hombre,
1206,32,348,Mujer,Sí
1207,36,348,Hombre,
1201,38,348,Mujer,
301,1,347,Hombre,
1212,3,347,Mujer,
1217,24,347,Hombre,
1201,27,347,Hombre,
1213,28,347,Hombre,
1215,44,347,Mujer,
1212,3,346,Hombre,
312,5,346,Hombre,
1206,5,346,Mujer,No
1212,6,346,Hombre,
301,30,346,Hombre,
1207,50,346,Mujer,
1202,52,346,Mujer,
1230,0,345,Hombre,
312,3,345,Hombre,
1212,5,345,Mujer,
1230,6,345,Mujer,
1217,19,345,Hombre,
1207,33,345,Hombre,
301,6,344,Mujer,
301,7,344,Mujer,
1230,8,344,Hombre,
1204,23,344,Hombre,No
1217,28,344,Hombre,
1217,28,344,Mujer,
1201,33,344,Mujer,
1220,3,343,Hombre,
1230,4,343,Mujer,
1217,11,343,Mujer,
1209,18,343,Mujer,Sí
1201,28,343,Hombre,
1212,4,342,Mujer,
1209,8,342,Mujer,No
1212,11,342,Mujer,
301,4,341,Mujer,
1230,16,341,Hombre,
312,22,341,Mujer,
1204,27,341,Mujer,Sí
312,28,341,Hombre,
1219,35,341,Mujer,
1202,47,341,Mujer,
312,1,340,Hombre,
1230,15,340,Hombre,
1217,25,340,Hombre,
1201,32,340,Mujer,
1230,15,339,Mujer,
1217,30,339,Hombre,
1201,35,339,Mujer,
301,5,338,Mujer,
1204,25,338,Hombre,No
1213,26,338,Hombre,
1219,27,338,Hombre,
1219,28,338,Hombre,
301,35,338,Mujer,
1230,5,337,Hombre,
312,28,337,Mujer,
1206,29,337,Mujer,Sí
301,9,336,Hombre,
301,10,336,Mujer,
1216,14,336,Hombre,
1217,14,336,Mujer,
312,25,336,Hombre,
1219,38,336,Mujer,
1207,48,336,Mujer,
1212,9,335,Hombre,
1209,13,335,Mujer,No
1230,0,334,Mujer,
1220,2,334,Mujer,
1216,8,334,Hombre,
1220,14,334,Hombre,
312,16,334,Hombre,
1206,30,334,Hombre,No
1207,45,334,Hombre,
1216,2,333,Hombre,
1216,4,333,Hombre,
1216,7,333,Mujer,
312,14,333,Mujer,
1210,22,333,Hombre,
1206,36,333,Mujer,Sí
1215,55,333,Mujer,
1205,11,332,Mujer,Sí
1216,14,332,Mujer,
1204,24,332,Hombre,No
301,29,332,Mujer,
1204,30,332,Mujer,Sí
1202,44,332,Mujer,
1202,50,332,Hombre,
1220,2,331,Hombre,
1201,29,331,Hombre,
1206,35,331,Hombre,No
1220,3,330,Mujer,
1205,7,330,Mujer,Sí
1230,20,330,Mujer,
312,23,330,Mujer,
1206,26,330,Hombre,No
1202,46,330,Mujer,
1215,52,330,Mujer,
312,9,329,Mujer,
301,11,329,Mujer,
1220,15,329,Hombre,
301,36,329,Mujer,
1207,39,329,Hombre,
312,3,328,Mujer,
312,8,328,Mujer,
1212,8,328,Mujer,
1216,12,328,Hombre,
1216,16,328,Mujer,
1209,17,328,Mujer,Sí
1217,27,328,Mujer,
1206,28,328,Hombre,No
1215,48,328,Hombre,
1216,3,327,Hombre,
304,8,327,Hombre,No
312,9,327,Hombre,
1209,10,327,Mujer,No
312,19,327,Mujer,
312,24,327,Hombre,
301,38,327,Hombre,
1216,3,326,Mujer,
304,12,326,Hombre,No
1205,15,326,Mujer,Sí
1216,17,326,Hombre,
1210,19,326,Hombre,
1230,23,326,Hombre,
1219,30,326,Hombre,
1230,11,325,Mujer,
1216,17,325,Mujer,
1205,19,325,Hombre,No
1210,20,325,Hombre,
1210,25,325,Mujer,
301,8,324,Hombre,
1209,12,324,Mujer,No
1212,19,324,Hombre,
312,21,324,Mujer,
1230,22,324,Hombre,
304,30,324,Hombre,No
1205,9,323,Mujer,Sí
1230,9,323,Mujer,
312,13,323,Mujer,
312,24,323,Mujer,
312,14,322,Hombre,
1216,15,322,Hombre,
1205,19,322,Mujer,Sí
1217,30,322,Mujer,
1219,36,322,Mujer,
1206,39,322,Mujer,Sí
312,7,321,Mujer,
1212,9,321,Mujer,
1230,10,321,Mujer,
1212,11,321,Hombre,
1210,23,321,Mujer,
1201,40,321,Hombre,
301,8,320,Mujer,
1220,12,320,Mujer,
304,13,320,Hombre,No
1207,42,320,Mujer,
1207,50,320,Hombre,
312,10,319,Mujer,
1220,17,319,Hombre,
1213,29,319,Mujer,
1212,1,318,Mujer,
301,2,318,Mujer,
312,4,318,Hombre,
301,7,318,Hombre,
1205,20,318,Hombre,No
304,22,318,Hombre,No
1204,27,318,Hombre,No
304,6,317,Hombre,No
312,8,317,Hombre,
1230,9,317,Hombre,
301,33,317,Mujer,
1201,37,317,Mujer,
304,2,316,Hombre,No
1216,6,316,Mujer,
1220,6,316,Hombre,
304,10,316,Hombre,No
1205,13,316,Mujer,Sí
312,15,316,Hombre,
1209,15,316,Mujer,No
1217,29,316,Mujer,
1216,4,315,Mujer,
1205,17,315,Mujer,Sí
1230,19,315,Hombre,
1209,20,315,Mujer,Sí
1216,23,315,Hombre,
1204,26,315,Mujer,Sí
1213,30,315,Mujer,
301,32,315,Mujer,
1207,39,315,Mujer,
312,11,314,Hombre,
1230,14,314,Mujer,
312,16,314,Mujer,
1230,10,313,Hombre,
1230,16,313,Mujer,
1220,18,313,Hombre,
1230,20,313,Hombre,
312,27,313,Mujer,
301,42,313,Mujer,
1215,49,313,Mujer,
1212,1,312,Hombre,
1220,5,312,Hombre,
304,9,312,Hombre,No
1216,10,312,Hombre,
1204,28,312,Mujer,Sí
1201,32,312,Hombre,
1215,46,312,Mujer,
1215,52,312,Hombre,
304,3,311,Hombre,No
1220,9,311,Hombre,
312,10,311,Hombre,
1205,11,311,Mujer,No
1230,12,311,Mujer,
1230,23,311,Mujer,
1210,24,311,Mujer,
301,32,311,Hombre,
301,35,311,Hombre,
1207,37,311,Hombre,
1212,0,310,Hombre,
1205,10,310,Mujer,No
1220,15,310,Mujer,
304,16,310,Hombre,No
1230,19,310,Mujer,
1213,30,310,Hombre,
304,5,309,Hombre,No
1205,6,309,Mujer,Sí
1205,18,309,Mujer,Sí
304,20,309,Hombre,No
1213,27,309,Hombre,
301,29,309,Hombre,
1204,3,308,Mujer,No
1216,22,308,Hombre,
312,26,308,Mujer,
1230,11,307,Hombre,
1230,13,307,Hombre,
1216,20,307,Hombre,
312,26,307,Hombre,
301,42,307,Hombre,
312,2,306,Mujer,
312,6,306,Hombre,
1216,9,306,Hombre,
1205,12,306,Mujer,No
1230,14,306,Hombre,
312,19,306,Hombre,
1209,19,306,Mujer,Sí
