MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP23_A||Lee-Escribe Idioma 1,PCP23_B||Lee-Escribe Idioma 2,PCP23_C||Lee-Escribe Idioma 3
204,8,1,Mujer,Español,Akateko,
205,8,1,Mujer,Español,Akateko,
206,8,1,Mujer,Español,Akateko,
207,8,1,Hombre,Akateko,,
207,8,1,Mujer,Achí,Español,
207,8,1,Mujer,Español,Inglés,
207,8,1,Mujer,Español,Kaqchiquel,
207,8,1,Mujer,Tz'utujil,,
208,8,1,Hombre,Akateko,,
208,8,1,Hombre,Español,Akateko,
208,8,1,Hombre,Mam,Achí,
208,8,1,Mujer,Akateko,,
208,8,1,Mujer,Q'eqchi',Español,
501,8,1,Hombre,Achí,Español,
501,8,1,Hombre,Español,Akateko,
501,8,1,Hombre,Español,Inglés,
501,8,1,Hombre,Español,Inglés,Poqomam
501,8,1,Hombre,Español,Kaqchiquel,
501,8,1,Hombre,Español,Poqomam,
501,8,1,Hombre,Garífuna,,
501,8,1,Hombre,K'iche',,
501,8,1,Hombre,Xinka,,
501,8,1,Mujer,Chalchiteko,,
501,8,1,Mujer,Español,Achí,
501,8,1,Mujer,K'iche',Español,
502,8,1,Hombre,Achí,Español,
502,8,1,Hombre,Akateko,,
502,8,1,Hombre,Español,Poqomam,
502,8,1,Hombre,K'iche',Español,
502,8,1,Hombre,Poqomam,Inglés,
502,8,1,Mujer,Chalchiteko,,
502,8,1,Mujer,Español,Akateko,
502,8,1,Mujer,Español,Inglés,
502,8,1,Mujer,Tektiteka,,
503,8,1,Hombre,Español,Inglés,
504,8,1,Hombre,Español,Inglés,
504,8,1,Hombre,K'iche',,
504,8,1,Hombre,K'iche',Español,
504,8,1,Mujer,Awakateko,Akateko,
504,8,1,Mujer,Chalchiteko,,
504,8,1,Mujer,K'iche',,
504,8,1,Mujer,K'iche',Español,
505,8,1,Hombre,K'iche',,
505,8,1,Mujer,Akateko,,
506,8,1,Hombre,Achí,Español,
506,8,1,Hombre,Akateko,,
506,8,1,Hombre,Chalchiteko,Español,
506,8,1,Hombre,Español,Awakateko,
506,8,1,Mujer,Español,Akateko,
506,8,1,Mujer,Español,Mam,
506,8,1,Mujer,Inglés,,
506,8,1,Mujer,Poqomchi',,
507,8,1,Hombre,Akateko,,
507,8,1,Hombre,Chalchiteko,,
507,8,1,Mujer,Kaqchiquel,Español,
508,8,1,Hombre,Español,K'iche',
508,8,1,Hombre,Español,Mam,
508,8,1,Hombre,Mam,,
508,8,1,Hombre,Mam,Español,
508,8,1,Hombre,Q'eqchi',Español,
508,8,1,Hombre,Tz'utujil,,
508,8,1,Mujer,Español,Achí,
508,8,1,Mujer,Español,Mam,
508,8,1,Mujer,Mam,Español,
509,8,1,Hombre,Achí,Español,
509,8,1,Hombre,Akateko,,
509,8,1,Mujer,Español,Inglés,
509,8,1,Mujer,Español,Kaqchiquel,
509,8,1,Mujer,Español,K'iche',
510,8,1,Mujer,Español,Q'eqchi',
511,8,1,Hombre,Kaqchiquel,Español,
511,8,1,Hombre,Poqomam,,
511,8,1,Hombre,Poqomam,Español,
511,8,1,Hombre,Uspanteka,,
511,8,1,Mujer,Español,Inglés,Otro idioma
511,8,1,Mujer,Español,Poqomam,Achí
511,8,1,Mujer,K'iche',,
511,8,1,Mujer,Poqomam,,
513,8,1,Hombre,Español,Akateko,
513,8,1,Hombre,Español,Inglés,
513,8,1,Hombre,Uspanteka,,
513,8,1,Mujer,Akateko,,
513,8,1,Mujer,Español,Inglés,Poqomam
513,8,1,Mujer,Español,K'iche',
514,8,1,Hombre,Español,Akateko,
514,8,1,Mujer,Kaqchiquel,,
201,9,1,Hombre,Español,Inglés,
201,9,1,Mujer,Español,Awakateko,
201,9,1,Mujer,Español,Inglés,
201,9,1,Mujer,Español,K'iche',
202,9,1,Hombre,Español,Akateko,
202,9,1,Hombre,Español,Q'eqchi',
202,9,1,Hombre,Otro idioma,,
203,9,1,Hombre,Akateko,,
203,9,1,Hombre,Español,Kaqchiquel,
203,9,1,Mujer,Achí,Español,
206,9,1,Hombre,Español,Achí,
206,9,1,Mujer,Español,Akateko,
207,9,1,Hombre,Achí,,
207,9,1,Hombre,Akateko,,
207,9,1,Hombre,Español,Inglés,
207,9,1,Hombre,Español,Inglés,Kaqchiquel
207,9,1,Hombre,Español,K'iche',
207,9,1,Mujer,Español,Inglés,Kaqchiquel
207,9,1,Mujer,Español,K'iche',
208,9,1,Hombre,Achí,Español,
208,9,1,Hombre,Español,Ixil,
208,9,1,Hombre,Q'eqchi',Español,
208,9,1,Hombre,Tz'utujil,,
208,9,1,Mujer,Akateko,,
501,9,1,Hombre,Akateko,,
501,9,1,Hombre,Chalchiteko,,
501,9,1,Hombre,Español,Poqomam,
501,9,1,Hombre,Garífuna,,
501,9,1,Hombre,Q'eqchi',Español,
501,9,1,Hombre,Señas,,
501,9,1,Hombre,Tektiteka,,
501,9,1,Mujer,Español,Achí,
501,9,1,Mujer,Español,Inglés,
501,9,1,Mujer,Español,Poqomam,
501,9,1,Mujer,Mam,,
501,9,1,Mujer,Uspanteka,,
501,9,1,Mujer,Xinka,,
502,9,1,Hombre,Akateko,,
502,9,1,Hombre,Chalchiteko,,
502,9,1,Hombre,Español,Inglés,
502,9,1,Hombre,Español,Poqomam,Inglés
502,9,1,Hombre,Tektiteka,,
502,9,1,Mujer,Achí,,
502,9,1,Mujer,Akateko,,
502,9,1,Mujer,Chalchiteko,,
502,9,1,Mujer,Español,Akateko,
502,9,1,Mujer,Kaqchiquel,Español,
503,9,1,Hombre,Español,Akateko,
503,9,1,Mujer,Español,Inglés,
504,9,1,Hombre,Achí,Español,
504,9,1,Hombre,Chalchiteko,Español,
504,9,1,Hombre,Español,Inglés,
504,9,1,Hombre,Español,K'iche',
504,9,1,Hombre,K'iche',Español,
504,9,1,Hombre,Otro idioma,Akateko,
504,9,1,Mujer,Español,Achí,
504,9,1,Mujer,Español,K'iche',
505,9,1,Hombre,K'iche',,
505,9,1,Mujer,Español,Awakateko,
506,9,1,Hombre,Achí,Español,
506,9,1,Hombre,Akateko,,
506,9,1,Hombre,Español,Kaqchiquel,
506,9,1,Hombre,K'iche',Español,
506,9,1,Hombre,Mam,,
506,9,1,Hombre,Poqomchi',,
506,9,1,Mujer,Español,Awakateko,
506,9,1,Mujer,Q'anjob'al,,
507,9,1,Hombre,Akateko,Chalchiteko,
507,9,1,Hombre,Español,Inglés,
507,9,1,Hombre,Español,Kaqchiquel,
507,9,1,Mujer,Español,Q'eqchi',
508,9,1,Hombre,Mam,Español,
508,9,1,Mujer,Español,Mam,
508,9,1,Mujer,Kaqchiquel,Español,
508,9,1,Mujer,Mam,Español,
508,9,1,Mujer,Q'eqchi',Español,
509,9,1,Hombre,Achí,Español,
509,9,1,Hombre,Akateko,,
509,9,1,Hombre,Español,Achí,
509,9,1,Hombre,Español,Inglés,
509,9,1,Hombre,Español,Kaqchiquel,
509,9,1,Hombre,Tz'utujil,,
509,9,1,Mujer,Achí,Español,
509,9,1,Mujer,Akateko,,
509,9,1,Mujer,Español,Akateko,
509,9,1,Mujer,Español,Inglés,
509,9,1,Mujer,Kaqchiquel,,
509,9,1,Mujer,Kaqchiquel,Español,
511,9,1,Hombre,Achí,Español,
511,9,1,Hombre,Inglés,Español,
511,9,1,Mujer,Achí,,
511,9,1,Mujer,Achí,Español,
511,9,1,Mujer,Akateko,,
511,9,1,Mujer,Español,Akateko,
511,9,1,Mujer,Español,Inglés,
511,9,1,Mujer,Español,Poqomam,Inglés
511,9,1,Mujer,Español,Poqomam,Q'anjob'al
511,9,1,Mujer,Español,Q'eqchi',
513,9,1,Hombre,Español,Akateko,
513,9,1,Hombre,Español,Inglés,
513,9,1,Hombre,Inglés,Español,
513,9,1,Mujer,Español,Akateko,
513,9,1,Mujer,Español,Kaqchiquel,
513,9,1,Mujer,K'iche',Español,
513,9,1,Mujer,Xinka,,
514,9,1,Hombre,Tektiteka,,
514,9,1,Mujer,Kaqchiquel,Achí,Español
201,10,1,Hombre,Español,Inglés,Q'eqchi'
201,10,1,Hombre,Kaqchiquel,,
201,10,1,Hombre,Xinka,,
201,10,1,Mujer,Español,Inglés,
201,10,1,Mujer,Español,Q'eqchi',
202,10,1,Hombre,Español,Akateko,
202,10,1,Hombre,Español,Q'eqchi',
202,10,1,Hombre,Kaqchiquel,Español,
202,10,1,Hombre,K'iche',Español,
202,10,1,Hombre,Q'eqchi',Español,
202,10,1,Mujer,Akateko,,
203,10,1,Hombre,Achí,,
203,10,1,Hombre,Akateko,,
203,10,1,Hombre,Español,K'iche',
203,10,1,Hombre,Otro idioma,,
203,10,1,Hombre,Xinka,,
203,10,1,Mujer,K'iche',,
203,10,1,Mujer,K'iche',Español,
204,10,1,Mujer,Q'eqchi',Español,
205,10,1,Mujer,,,
205,10,1,Mujer,Español,Akateko,
206,10,1,Mujer,K'iche',,
207,10,1,Hombre,Español,Achí,
207,10,1,Mujer,Akateko,,
207,10,1,Mujer,Español,Achí,
207,10,1,Mujer,Tz'utujil,,
208,10,1,Hombre,Español,Inglés,
208,10,1,Hombre,Español,Ixil,
208,10,1,Hombre,K'iche',,
208,10,1,Mujer,Achí,Español,
208,10,1,Mujer,Español,Q'eqchi',
208,10,1,Mujer,Q'eqchi',Español,
501,10,1,Hombre,Achí,Español,
501,10,1,Hombre,Akateko,,
501,10,1,Hombre,Español,Akateko,
501,10,1,Hombre,Español,Kaqchiquel,
501,10,1,Hombre,Español,Mam,
501,10,1,Hombre,Español,Tz'utujil,Akateko
501,10,1,Hombre,Uspanteka,,
501,10,1,Hombre,Xinka,,
501,10,1,Mujer,Español,Akateko,
501,10,1,Mujer,Español,Inglés,
501,10,1,Mujer,Español,Inglés,Poqomam
501,10,1,Mujer,Español,Kaqchiquel,
501,10,1,Mujer,Español,K'iche',
501,10,1,Mujer,Mam,,
501,10,1,Mujer,Xinka,,
502,10,1,Hombre,Achí,Español,
502,10,1,Hombre,Chalchiteko,,
502,10,1,Hombre,Inglés,Español,
502,10,1,Hombre,Kaqchiquel,Español,
502,10,1,Hombre,Tz'utujil,,
502,10,1,Mujer,Akateko,,
502,10,1,Mujer,Español,Akateko,
502,10,1,Mujer,Español,Inglés,
502,10,1,Mujer,Español,Poqomam,
502,10,1,Mujer,Otro idioma,,
502,10,1,Mujer,Tektiteka,,
502,10,1,Mujer,Xinka,,
503,10,1,Hombre,Akateko,,
503,10,1,Hombre,Español,Inglés,
503,10,1,Mujer,Español,Akateko,
504,10,1,Hombre,Akateko,,
504,10,1,Hombre,K'iche',,
504,10,1,Hombre,K'iche',Español,
504,10,1,Mujer,Español,Inglés,
504,10,1,Mujer,K'iche',,
505,10,1,Hombre,Español,Kaqchiquel,
505,10,1,Mujer,Español,Kaqchiquel,
505,10,1,Mujer,K'iche',,
506,10,1,Hombre,Inglés,Español,
506,10,1,Hombre,K'iche',Español,
506,10,1,Mujer,Chalchiteko,,
506,10,1,Mujer,Poqomchi',,
507,10,1,Hombre,Tz'utujil,,
507,10,1,Mujer,Achí,,
507,10,1,Mujer,Akateko,,
508,10,1,Hombre,Achí,Español,
508,10,1,Hombre,Mam,,
508,10,1,Mujer,Español,Akateko,
508,10,1,Mujer,Español,Mam,
508,10,1,Mujer,Kaqchiquel,Español,
508,10,1,Mujer,Mam,Español,
509,10,1,Hombre,Awakateko,Tektiteka,Español
509,10,1,Hombre,Español,Akateko,
509,10,1,Hombre,Español,Kaqchiquel,
509,10,1,Hombre,Kaqchiquel,Español,
509,10,1,Mujer,Achí,Español,
509,10,1,Mujer,Español,Akateko,
509,10,1,Mujer,Español,Inglés,
509,10,1,Mujer,Español,Kaqchiquel,Achí
509,10,1,Mujer,K'iche',Español,
509,10,1,Mujer,Uspanteka,,
510,10,1,Hombre,Q'eqchi',Español,
510,10,1,Mujer,Achí,Español,
511,10,1,Hombre,Español,Akateko,
511,10,1,Hombre,Español,Inglés,
511,10,1,Hombre,Español,Otro idioma,Inglés
511,10,1,Hombre,Mam,,
511,10,1,Hombre,Otro idioma,,
511,10,1,Hombre,Poqomam,,
511,10,1,Hombre,Poqomam,Inglés,Español
511,10,1,Mujer,Achí,Español,
511,10,1,Mujer,Chalchiteko,,
511,10,1,Mujer,Español,Inglés,
511,10,1,Mujer,Español,Kaqchiquel,
511,10,1,Mujer,K'iche',,
511,10,1,Mujer,Otro idioma,,
511,10,1,Mujer,Poqomam,,
512,10,1,Hombre,Achí,Español,
512,10,1,Hombre,Español,Kaqchiquel,
512,10,1,Mujer,Español,Inglés,
512,10,1,Mujer,Español,Kaqchiquel,
513,10,1,Hombre,Español,Awakateko,
513,10,1,Hombre,Español,Inglés,
513,10,1,Hombre,Español,Kaqchiquel,Achí
513,10,1,Hombre,Español,K'iche',
513,10,1,Mujer,Achí,Español,
513,10,1,Mujer,Español,Inglés,
513,10,1,Mujer,Español,Kaqchiquel,
513,10,1,Mujer,Inglés,Español,
514,10,1,Hombre,Akateko,,
514,10,1,Mujer,K'iche',Español,
201,11,1,Mujer,Achí,Español,
201,11,1,Mujer,Akateko,,
201,11,1,Mujer,Xinka,,
202,11,1,Hombre,Achí,Español,
202,11,1,Hombre,Español,Akateko,
202,11,1,Hombre,Q'eqchi',Español,
202,11,1,Mujer,Español,Akateko,
202,11,1,Mujer,Inglés,Español,
203,11,1,Hombre,Achí,Español,
203,11,1,Hombre,Akateko,,
203,11,1,Hombre,Chalchiteko,,
203,11,1,Hombre,Español,Achí,
203,11,1,Mujer,Achí,Español,
204,11,1,Hombre,Uspanteka,,
204,11,1,Mujer,Español,Akateko,
204,11,1,Mujer,Español,K'iche',
205,11,1,Mujer,Español,Akateko,
206,11,1,Mujer,Español,Akateko,
207,11,1,Hombre,Akateko,,
207,11,1,Hombre,Español,Inglés,
207,11,1,Mujer,Achí,,
207,11,1,Mujer,Achí,Español,
207,11,1,Mujer,Akateko,,
208,11,1,Mujer,Achí,Español,
501,11,1,Hombre,Chalchiteko,,
501,11,1,Hombre,Español,Akateko,
501,11,1,Hombre,Español,Ixil,
501,11,1,Hombre,Español,K'iche',
501,11,1,Hombre,Español,Poqomam,
501,11,1,Hombre,Español,Señas,
501,11,1,Hombre,Garífuna,,
501,11,1,Hombre,Uspanteka,,
501,11,1,Mujer,Achí,Español,
501,11,1,Mujer,Chalchiteko,,
501,11,1,Mujer,Español,Akateko,
501,11,1,Mujer,Español,K'iche',
501,11,1,Mujer,Español,Mam,
501,11,1,Mujer,Español,Otro idioma,
501,11,1,Mujer,Garífuna,,
501,11,1,Mujer,K'iche',Español,
501,11,1,Mujer,Señas,,
502,11,1,Hombre,Español,Achí,
502,11,1,Hombre,Español,Poqomam,
502,11,1,Hombre,Otro idioma,,
502,11,1,Hombre,Xinka,,
502,11,1,Mujer,Achí,Español,
502,11,1,Mujer,Español,Akateko,
502,11,1,Mujer,Español,Awakateko,
502,11,1,Mujer,Español,K'iche',
503,11,1,Mujer,Achí,Español,
503,11,1,Mujer,Chalchiteko,,
503,11,1,Mujer,Español,Akateko,
504,11,1,Hombre,Akateko,,
504,11,1,Hombre,K'iche',,
504,11,1,Mujer,Chalchiteko,,
505,11,1,Hombre,K'iche',,
505,11,1,Hombre,Tektiteka,,
505,11,1,Hombre,Xinka,,
505,11,1,Mujer,Chalchiteko,,
505,11,1,Mujer,Español,Kaqchiquel,
506,11,1,Hombre,Español,Mam,
506,11,1,Hombre,Kaqchiquel,Español,
506,11,1,Hombre,Mam,,
506,11,1,Hombre,Tz'utujil,,
506,11,1,Mujer,Achí,Español,
506,11,1,Mujer,Español,Akateko,
506,11,1,Mujer,Español,Inglés,
506,11,1,Mujer,Garífuna,,
507,11,1,Hombre,Achí,Español,
507,11,1,Hombre,Español,Kaqchiquel,
507,11,1,Hombre,Español,Q'eqchi',
507,11,1,Hombre,Kaqchiquel,,
507,11,1,Hombre,Q'eqchi',Español,
507,11,1,Hombre,Tz'utujil,,
507,11,1,Mujer,Chalchiteko,,
507,11,1,Mujer,Español,Kaqchiquel,
508,11,1,Hombre,Q'eqchi',Español,
508,11,1,Mujer,Español,Poqomchi',
508,11,1,Mujer,Kaqchiquel,Español,
508,11,1,Mujer,Uspanteka,,
509,11,1,Hombre,Español,Akateko,
509,11,1,Hombre,Español,Inglés,
509,11,1,Hombre,Kaqchiquel,Español,
509,11,1,Mujer,Español,Akateko,
509,11,1,Mujer,Español,Inglés,
509,11,1,Mujer,Español,Poqomam,
510,11,1,Mujer,Q'eqchi',Español,
511,11,1,Hombre,Akateko,,
511,11,1,Hombre,Español,Inglés,Garífuna
511,11,1,Hombre,Español,Poqomam,Inglés
511,11,1,Hombre,Inglés,Español,Achí
511,11,1,Hombre,Otro idioma,,
511,11,1,Hombre,Uspanteka,,
511,11,1,Mujer,Achí,Español,
511,11,1,Mujer,Chalchiteko,,
511,11,1,Mujer,Español,Tz'utujil,
511,11,1,Mujer,Inglés,Español,
511,11,1,Mujer,Otro idioma,Español,
511,11,1,Mujer,Poqomam,Poqomchi',
512,11,1,Hombre,Chalchiteko,,
512,11,1,Hombre,K'iche',Español,
512,11,1,Hombre,Mam,Español,
512,11,1,Mujer,Achí,Español,
512,11,1,Mujer,Mam,Español,
512,11,1,Mujer,Q'eqchi',Español,
513,11,1,Hombre,K'iche',Español,
513,11,1,Hombre,Otro idioma,,
513,11,1,Mujer,Chalchiteko,,
513,11,1,Mujer,Español,Akateko,
513,11,1,Mujer,Español,Inglés,
513,11,1,Mujer,Xinka,,
514,11,1,Hombre,Español,Akateko,
514,11,1,Hombre,Español,Q'eqchi',
514,11,1,Mujer,Español,Inglés,
514,11,1,Mujer,Español,Poqomam,
514,11,1,Mujer,K'iche',Español,
201,12,1,Hombre,Achí,Español,
201,12,1,Mujer,Kaqchiquel,,
202,12,1,Hombre,Español,Inglés,Achí
202,12,1,Mujer,,,
202,12,1,Mujer,Kaqchiquel,Español,
202,12,1,Mujer,Otro idioma,,
202,12,1,Mujer,Xinka,,
203,12,1,Hombre,Akateko,,
203,12,1,Hombre,Español,Kaqchiquel,
203,12,1,Hombre,Español,K'iche',
203,12,1,Hombre,Garífuna,,
203,12,1,Hombre,Mam,,
203,12,1,Mujer,K'iche',,
203,12,1,Mujer,Mam,,
204,12,1,Hombre,Español,Akateko,
204,12,1,Mujer,Español,Achí,
204,12,1,Mujer,Español,Akateko,
205,12,1,Mujer,Español,Akateko,
206,12,1,Mujer,Akateko,Itza',
206,12,1,Mujer,Xinka,,
207,12,1,Hombre,Achí,Español,
207,12,1,Hombre,Achí,Español,Akateko
207,12,1,Hombre,Español,Inglés,
207,12,1,Mujer,Akateko,,
208,12,1,Hombre,Akateko,,
208,12,1,Hombre,Mam,Español,
208,12,1,Mujer,Akateko,,
501,12,1,Hombre,Akateko,,
501,12,1,Hombre,Español,Akateko,
501,12,1,Hombre,Español,Inglés,Poqomam
501,12,1,Hombre,Español,Kaqchiquel,
501,12,1,Hombre,Español,Tz'utujil,
501,12,1,Hombre,Inglés,Español,
501,12,1,Hombre,K'iche',,
501,12,1,Hombre,Poqomam,Español,
501,12,1,Hombre,Poqomchi',,
501,12,1,Hombre,Uspanteka,,
501,12,1,Mujer,Español,Kaqchiquel,
501,12,1,Mujer,Español,K'iche',
501,12,1,Mujer,Español,Poqomam,
501,12,1,Mujer,Garífuna,,
501,12,1,Mujer,K'iche',,
501,12,1,Mujer,Otro idioma,,
501,12,1,Mujer,Poqomchi',,
501,12,1,Mujer,Tz'utujil,,
501,12,1,Mujer,Uspanteka,,
502,12,1,Hombre,Achí,Español,
502,12,1,Hombre,Español,Mam,
502,12,1,Hombre,Inglés,Español,
502,12,1,Mujer,Achí,Español,
502,12,1,Mujer,Español,Akateko,
502,12,1,Mujer,Español,Inglés,Achí
502,12,1,Mujer,Español,Poqomam,
503,12,1,Hombre,Achí,Español,
503,12,1,Mujer,Achí,Español,
504,12,1,Mujer,Akateko,,
504,12,1,Mujer,Chalchiteko,,
504,12,1,Mujer,K'iche',,
505,12,1,Hombre,Achí,Español,
505,12,1,Hombre,Chalchiteko,,
505,12,1,Hombre,Español,Inglés,Poqomam
505,12,1,Hombre,Mam,,
505,12,1,Mujer,Kaqchiquel,,
505,12,1,Mujer,K'iche',,
506,12,1,Hombre,Chalchiteko,,
506,12,1,Hombre,Mam,Español,
506,12,1,Hombre,Uspanteka,,
506,12,1,Mujer,Akateko,,
506,12,1,Mujer,Chalchiteko,Español,
506,12,1,Mujer,Mam,Español,
507,12,1,Hombre,Mam,Español,
507,12,1,Hombre,Poqomchi',,
507,12,1,Mujer,Akateko,,
507,12,1,Mujer,K'iche',Español,
507,12,1,Mujer,Q'eqchi',Español,
508,12,1,Hombre,Español,Achí,
508,12,1,Hombre,Mam,Español,
508,12,1,Hombre,Q'eqchi',Español,
508,12,1,Mujer,Mam,Español,
509,12,1,Hombre,Akateko,,
509,12,1,Hombre,Español,Akateko,
509,12,1,Hombre,Español,Kaqchiquel,
509,12,1,Hombre,K'iche',Español,
509,12,1,Mujer,Achí,Español,
509,12,1,Mujer,Español,K'iche',
509,12,1,Mujer,Tz'utujil,,
510,12,1,Mujer,Achí,,
510,12,1,Mujer,Achí,Español,
510,12,1,Mujer,Awakateko,,
510,12,1,Mujer,Chalchiteko,,
510,12,1,Mujer,K'iche',Español,
511,12,1,Hombre,Español,Achí,
511,12,1,Hombre,Español,Poqomam,Inglés
511,12,1,Hombre,Inglés,,
511,12,1,Hombre,Inglés,Español,
511,12,1,Hombre,Kaqchiquel,Español,
511,12,1,Hombre,K'iche',,
511,12,1,Hombre,Poqomam,,
511,12,1,Mujer,Español,Awakateko,
511,12,1,Mujer,Español,Ixil,
511,12,1,Mujer,Español,Otro idioma,Inglés
511,12,1,Mujer,Poqomam,,
513,12,1,Hombre,Achí,,
513,12,1,Hombre,Español,Akateko,
513,12,1,Hombre,Español,Awakateko,
513,12,1,Mujer,Achí,Español,
513,12,1,Mujer,Español,K'iche',
513,12,1,Mujer,Inglés,Español,
514,12,1,Hombre,Achí,Español,
514,12,1,Hombre,Español,Poqomam,
201,13,1,Hombre,Español,Akateko,
201,13,1,Hombre,Kaqchiquel,,
201,13,1,Mujer,,,
201,13,1,Mujer,Akateko,,
201,13,1,Mujer,Español,Akateko,
201,13,1,Mujer,Kaqchiquel,,
202,13,1,Hombre,,,
202,13,1,Mujer,Español,Akateko,
203,13,1,Mujer,Achí,Español,
203,13,1,Mujer,Akateko,,
203,13,1,Mujer,K'iche',Español,
204,13,1,Hombre,Español,K'iche',
204,13,1,Mujer,Achí,Español,
204,13,1,Mujer,Español,Inglés,
205,13,1,Hombre,Español,Akateko,
205,13,1,Hombre,K'iche',Español,
205,13,1,Mujer,,,
205,13,1,Mujer,Achí,Español,
206,13,1,Hombre,,,
206,13,1,Hombre,Akateko,,
206,13,1,Mujer,,,
207,13,1,Hombre,Achí,Español,
207,13,1,Hombre,Chalchiteko,,
207,13,1,Hombre,Español,Inglés,Kaqchiquel
207,13,1,Hombre,Español,K'iche',
207,13,1,Hombre,Garífuna,,
207,13,1,Hombre,K'iche',Achí,Español
207,13,1,Mujer,Achí,Español,
207,13,1,Mujer,Akateko,,
207,13,1,Mujer,Español,Inglés,
207,13,1,Mujer,Español,Inglés,Kaqchiquel
207,13,1,Mujer,Inglés,Kaqchiquel,
207,13,1,Mujer,Q'eqchi',,
208,13,1,Hombre,Akateko,,
208,13,1,Hombre,Español,Q'eqchi',
208,13,1,Mujer,Español,Akateko,
501,13,1,Hombre,Akateko,Chalchiteko,
501,13,1,Hombre,Chalchiteko,,
501,13,1,Hombre,Español,Inglés,Kaqchiquel
501,13,1,Hombre,Español,Ixil,
501,13,1,Hombre,Español,Kaqchiquel,
501,13,1,Hombre,Español,Mam,
501,13,1,Hombre,K'iche',,
501,13,1,Hombre,K'iche',Español,
501,13,1,Hombre,Otro idioma,,
501,13,1,Mujer,Español,Achí,
501,13,1,Mujer,Español,Inglés,Otro idioma
501,13,1,Mujer,Español,Kaqchiquel,
501,13,1,Mujer,Garífuna,,
501,13,1,Mujer,Kaqchiquel,,
501,13,1,Mujer,K'iche',Español,
501,13,1,Mujer,Tektiteka,,
502,13,1,Hombre,Achí,Español,
502,13,1,Hombre,Español,Inglés,
502,13,1,Hombre,Inglés,Español,
502,13,1,Hombre,K'iche',Español,
502,13,1,Hombre,Señas,,
