MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,"PCP14||Utiliza ropa maya, garífuna, afrodescendiente o xinka"
1705,14,712,Mujer,
901,19,712,Hombre,No
1705,22,706,Hombre,
1705,15,703,Mujer,
920,33,700,Hombre,
901,31,699,Mujer,
1705,13,696,Mujer,
901,15,694,Hombre,No
1705,12,692,Hombre,
901,36,692,Hombre,
1710,2,691,Hombre,No
1705,9,688,Mujer,
1705,20,688,Hombre,
920,34,686,Mujer,
920,35,685,Hombre,
901,14,684,Hombre,No
1705,16,683,Hombre,
1705,0,678,Mujer,
1705,20,678,Mujer,
920,32,678,Hombre,
1710,6,676,Hombre,No
901,21,675,Hombre,No
901,31,672,Hombre,
1710,4,666,Hombre,No
901,45,666,Mujer,
1705,11,665,Hombre,
1705,22,664,Mujer,
920,36,664,Mujer,
901,12,660,Hombre,No
920,31,658,Mujer,
1705,12,651,Mujer,
901,5,645,Hombre,No
1705,23,645,Mujer,
1710,2,642,Mujer,No
901,3,642,Hombre,No
1705,23,641,Hombre,
920,38,641,Hombre,
901,37,639,Hombre,
901,30,637,Hombre,No
1705,11,634,Mujer,
901,13,633,Hombre,No
1705,21,633,Mujer,
920,40,633,Hombre,
1710,1,632,Hombre,No
920,42,632,Mujer,
1710,3,631,Hombre,No
917,15,629,Hombre,
1710,8,626,Hombre,No
901,2,623,Hombre,No
901,10,621,Hombre,No
909,20,614,Mujer,Sí
901,26,613,Hombre,No
901,28,612,Hombre,No
917,7,611,Hombre,
1710,10,611,Hombre,No
901,50,611,Mujer,
917,18,610,Hombre,
920,34,610,Hombre,
920,39,610,Mujer,
1710,3,608,Mujer,No
901,8,608,Hombre,No
1710,5,607,Hombre,No
917,3,606,Hombre,
901,42,606,Hombre,
901,43,602,Mujer,
901,27,601,Hombre,No
901,1,599,Hombre,No
901,7,597,Hombre,No
1710,9,596,Hombre,No
1710,7,594,Hombre,No
901,4,590,Hombre,No
917,17,589,Hombre,
917,17,589,Mujer,
920,36,589,Hombre,
917,2,588,Mujer,
917,12,588,Hombre,
909,18,588,Mujer,Sí
917,6,587,Hombre,
920,45,587,Mujer,
1710,1,583,Mujer,No
901,48,583,Mujer,
901,45,577,Hombre,
901,9,576,Hombre,No
1710,4,575,Hombre,
917,9,575,Hombre,
1710,0,574,Hombre,No
1705,24,574,Hombre,
901,52,572,Mujer,
901,6,571,Hombre,No
917,15,569,Mujer,
1703,18,569,Mujer,
917,13,567,Hombre,
917,16,566,Hombre,
1710,18,566,Hombre,No
1710,5,565,Hombre,
901,41,565,Mujer,
1710,2,563,Hombre,
1710,14,563,Hombre,No
1710,18,563,Mujer,Sí
1710,2,562,Mujer,
901,46,562,Mujer,
1710,5,560,Mujer,No
1705,25,560,Mujer,
901,39,558,Hombre,
920,37,557,Hombre,
901,47,557,Mujer,
917,2,556,Hombre,
1710,4,555,Mujer,
1705,25,554,Hombre,
917,3,553,Mujer,
1705,21,551,Hombre,
901,50,551,Hombre,
917,10,550,Hombre,
1710,5,547,Mujer,
909,17,546,Mujer,Sí
917,18,546,Mujer,
1710,0,545,Mujer,No
1710,6,545,Hombre,
1703,18,545,Hombre,
1710,3,544,Mujer,
917,6,543,Mujer,
1705,24,543,Mujer,
901,44,542,Mujer,
917,5,539,Hombre,
1710,16,539,Hombre,No
917,16,538,Mujer,
901,11,537,Hombre,No
1710,0,535,Mujer,
1710,4,534,Mujer,No
1710,12,534,Hombre,No
917,5,533,Mujer,
1710,8,533,Mujer,
1710,13,533,Hombre,No
901,49,533,Mujer,
917,8,531,Hombre,
1710,6,528,Mujer,
1710,7,528,Hombre,
917,14,528,Hombre,
1710,17,528,Hombre,No
917,4,527,Hombre,
917,14,527,Mujer,
917,11,526,Mujer,
901,18,526,Mujer,No
1710,17,524,Hombre,
1710,17,524,Mujer,Sí
1710,18,524,Hombre,
920,39,524,Hombre,
917,11,523,Hombre,
917,12,523,Mujer,
914,18,523,Hombre,No
1710,18,521,Mujer,
1710,3,520,Hombre,
1710,17,520,Mujer,
1705,26,520,Mujer,
920,42,520,Hombre,
901,0,519,Hombre,No
901,2,519,Mujer,No
901,43,519,Hombre,
917,13,518,Mujer,
917,0,517,Hombre,
909,2,515,Hombre,No
1703,17,515,Hombre,
1703,17,515,Mujer,
920,31,515,Hombre,
1710,15,514,Mujer,Sí
917,19,514,Hombre,
920,45,514,Hombre,
917,7,512,Mujer,
909,22,512,Mujer,Sí
1710,0,511,Hombre,
1710,15,511,Hombre,No
920,50,510,Mujer,
1703,5,506,Hombre,
1709,5,506,Hombre,No
1712,18,506,Hombre,
1710,16,505,Mujer,Sí
1705,28,505,Mujer,
901,38,505,Hombre,No
901,41,504,Hombre,
909,3,503,Hombre,No
920,43,503,Mujer,
1709,2,502,Hombre,No
1712,18,502,Mujer,
1703,19,502,Mujer,
1709,4,501,Hombre,No
920,48,501,Mujer,
901,54,501,Mujer,
1710,11,500,Hombre,No
901,22,500,Mujer,No
909,23,500,Mujer,Sí
917,10,499,Mujer,
909,5,498,Hombre,No
917,9,496,Mujer,
1703,20,496,Mujer,
901,0,495,Mujer,No
917,1,495,Hombre,
917,4,494,Mujer,
917,20,494,Mujer,
917,8,493,Mujer,
909,15,493,Mujer,Sí
901,35,493,Hombre,No
901,56,493,Mujer,
909,6,492,Hombre,No
1709,6,492,Hombre,No
1710,6,491,Mujer,No
1705,30,491,Hombre,
901,23,490,Mujer,Sí
909,1,489,Hombre,No
1701,18,489,Mujer,
901,29,489,Hombre,No
1703,5,488,Mujer,
1710,19,488,Mujer,Sí
1703,7,487,Hombre,
1709,10,487,Hombre,No
917,1,486,Mujer,
909,8,485,Mujer,Sí
1710,1,484,Hombre,
909,4,484,Hombre,No
1709,18,484,Hombre,No
909,19,484,Mujer,Sí
901,25,484,Mujer,Sí
1710,1,483,Mujer,
1709,8,482,Hombre,No
1710,20,482,Mujer,
917,22,482,Mujer,
920,50,482,Hombre,
909,6,481,Mujer,Sí
1710,7,480,Mujer,
1710,8,480,Hombre,
1710,15,480,Mujer,
1710,15,479,Hombre,
1703,16,478,Hombre,
1712,17,478,Mujer,
917,22,478,Hombre,
1703,23,478,Mujer,
901,55,478,Mujer,
1710,9,477,Hombre,
1703,19,477,Hombre,
901,53,477,Mujer,
1710,14,476,Mujer,Sí
1701,18,476,Hombre,
901,58,475,Mujer,
901,36,473,Hombre,No
920,47,473,Mujer,
901,60,473,Mujer,
1710,10,472,Hombre,
1703,15,472,Mujer,
901,17,472,Mujer,No
901,32,472,Hombre,No
917,21,471,Mujer,
1709,17,470,Hombre,No
1703,25,469,Mujer,
901,48,469,Hombre,
901,20,468,Mujer,No
1705,27,468,Hombre,
920,43,468,Hombre,
901,57,468,Mujer,
1710,22,467,Mujer,Sí
1712,1,466,Mujer,
1710,7,466,Mujer,No
909,16,466,Mujer,Sí
1710,22,466,Hombre,
1703,6,465,Mujer,
901,33,465,Hombre,No
901,1,464,Mujer,No
1709,3,464,Hombre,No
1705,30,464,Mujer,
1709,12,463,Hombre,No
1710,13,463,Hombre,
917,19,463,Mujer,
1710,19,463,Mujer,
901,3,462,Mujer,No
901,17,462,Mujer,Sí
901,15,461,Mujer,No
1703,22,461,Mujer,
917,23,461,Hombre,
1705,28,461,Hombre,
1703,20,460,Hombre,
1709,1,459,Hombre,No
1703,2,459,Mujer,
914,22,459,Hombre,No
909,24,459,Mujer,Sí
909,25,459,Mujer,Sí
901,34,459,Hombre,No
909,5,458,Mujer,Sí
1710,10,458,Mujer,
1710,16,458,Mujer,
1710,21,458,Mujer,Sí
901,40,458,Hombre,No
1712,2,457,Mujer,
1703,3,457,Hombre,
1710,16,456,Hombre,
1710,20,456,Mujer,Sí
901,20,455,Mujer,Sí
909,0,454,Hombre,No
1710,9,454,Mujer,
1703,2,453,Hombre,
1703,3,453,Mujer,
1710,12,452,Hombre,
1709,16,452,Hombre,No
901,22,452,Mujer,Sí
1703,22,452,Hombre,
1703,4,451,Hombre,
1710,20,451,Hombre,
909,7,450,Mujer,Sí
1703,16,450,Mujer,
1701,19,450,Mujer,
901,52,450,Hombre,
1703,8,449,Mujer,
1703,6,448,Hombre,
1712,17,448,Hombre,
1701,20,448,Mujer,
1710,21,448,Hombre,No
901,46,448,Hombre,
1712,6,447,Hombre,
1710,12,447,Mujer,
1712,1,446,Hombre,
909,4,445,Mujer,Sí
1703,4,445,Mujer,
1709,11,445,Hombre,No
909,14,445,Mujer,Sí
909,21,445,Mujer,Sí
1703,9,444,Hombre,
1701,20,444,Hombre,
1709,7,442,Hombre,No
909,10,442,Hombre,No
1710,14,441,Hombre,
1703,10,440,Hombre,
901,24,440,Mujer,Sí
1703,24,440,Mujer,
917,0,439,Mujer,
1712,20,439,Mujer,
920,41,439,Mujer,
901,23,438,Mujer,No
1710,23,438,Mujer,Sí
920,49,438,Mujer,
909,18,437,Hombre,No
1701,22,437,Mujer,
920,48,437,Hombre,
920,55,437,Mujer,
909,8,436,Hombre,No
1710,14,436,Mujer,
1710,19,436,Hombre,
917,20,436,Hombre,
1701,22,436,Hombre,
1705,26,436,Hombre,
914,17,435,Hombre,No
1710,22,435,Mujer,
1709,0,434,Hombre,No
1703,21,434,Mujer,
1710,11,433,Mujer,
901,18,433,Mujer,Sí
1701,23,433,Mujer,
1712,8,432,Hombre,
1710,13,432,Mujer,Sí
914,25,432,Hombre,No
920,46,432,Mujer,
920,52,432,Mujer,
1712,2,431,Hombre,
1709,9,431,Hombre,No
909,14,431,Hombre,No
909,16,431,Hombre,No
1710,25,431,Mujer,Sí
901,37,431,Hombre,No
1712,7,430,Hombre,
1712,22,430,Mujer,
901,25,430,Mujer,No
1712,15,429,Mujer,
1709,18,429,Mujer,Sí
1709,2,428,Mujer,No
1703,15,428,Hombre,
1701,25,428,Mujer,
901,47,428,Hombre,
901,51,428,Mujer,
1712,16,427,Mujer,
1705,27,427,Mujer,
1712,4,426,Hombre,
1712,8,426,Mujer,
1701,17,426,Hombre,
917,21,426,Hombre,
901,30,426,Mujer,Sí
909,12,425,Hombre,No
901,19,425,Mujer,Sí
1712,20,425,Hombre,
1712,9,424,Hombre,
909,17,424,Hombre,No
909,3,423,Mujer,Sí
909,10,423,Mujer,Sí
1712,19,423,Mujer,
914,20,423,Hombre,No
901,21,423,Mujer,No
1703,23,423,Hombre,
1712,23,423,Mujer,
1710,24,423,Mujer,Sí
909,7,422,Hombre,No
1712,10,422,Hombre,
914,15,422,Hombre,No
1709,17,422,Mujer,Sí
920,44,422,Mujer,
920,58,422,Mujer,
1709,14,421,Hombre,No
1703,28,421,Mujer,
1704,0,420,Hombre,
1703,7,420,Mujer,
1709,21,420,Hombre,No
901,24,420,Mujer,No
1703,26,420,Mujer,
909,9,418,Mujer,Sí
1710,11,418,Hombre,
1709,22,418,Hombre,No
1703,30,418,Mujer,
901,35,418,Mujer,Sí
901,44,418,Hombre,
901,53,418,Hombre,
1712,3,417,Mujer,
901,5,417,Mujer,No
1701,6,416,Hombre,
1703,14,416,Mujer,
1712,19,416,Hombre,
1710,22,416,Hombre,No
1704,5,415,Mujer,
917,23,414,Mujer,
1701,23,414,Hombre,
1710,23,414,Hombre,No
901,26,414,Mujer,Sí
920,54,414,Mujer,
1712,5,413,Hombre,
1712,15,413,Hombre,
901,19,413,Mujer,No
1710,20,413,Hombre,No
1709,23,413,Hombre,No
901,60,413,Hombre,
1712,3,412,Hombre,
1704,4,412,Hombre,
1710,9,412,Mujer,No
914,16,412,Hombre,No
917,24,412,Hombre,
1701,24,412,Mujer,
901,54,412,Hombre,
1703,8,411,Hombre,
1703,13,411,Hombre,
901,16,411,Mujer,No
901,4,410,Mujer,No
1710,13,410,Mujer,
1712,13,410,Hombre,
1710,8,409,Mujer,No
1710,19,409,Hombre,No
917,25,409,Mujer,
909,30,409,Mujer,Sí
920,52,409,Hombre,
1703,12,408,Hombre,
901,38,408,Mujer,Sí
901,6,407,Mujer,No
901,8,407,Mujer,No
914,23,407,Hombre,No
920,44,407,Hombre,
1712,12,406,Hombre,
917,28,406,Mujer,
1705,32,406,Mujer,
1703,10,405,Mujer,
1712,10,405,Mujer,
909,2,404,Mujer,Sí
1704,3,404,Hombre,
1712,5,404,Mujer,
909,12,404,Mujer,Sí
1709,20,404,Mujer,Sí
917,25,404,Hombre,
1703,25,404,Hombre,
920,53,404,Mujer,
1704,4,403,Mujer,
1709,15,403,Hombre,No
1701,19,403,Hombre,
1710,23,403,Hombre,
1701,3,402,Hombre,
1712,4,402,Mujer,
1710,12,401,Mujer,Sí
1701,17,401,Mujer,
901,28,401,Mujer,Sí
1709,16,400,Mujer,Sí
1703,21,400,Hombre,
1712,22,399,Hombre,
1703,24,399,Hombre,
1705,29,399,Hombre,
909,13,398,Hombre,No
1710,24,398,Hombre,No
901,40,398,Mujer,Sí
901,49,398,Hombre,
1701,4,397,Hombre,
901,55,397,Hombre,
1713,5,396,Hombre,
1704,8,396,Hombre,
1703,13,395,Mujer,
1701,15,395,Mujer,
909,28,395,Mujer,Sí
917,30,395,Mujer,
1704,2,394,Hombre,
909,9,394,Hombre,No
1701,9,394,Mujer,
1703,14,394,Hombre,
914,19,394,Hombre,No
901,32,394,Mujer,Sí
1709,2,393,Hombre,
1704,7,393,Hombre,
1712,7,393,Mujer,
1701,16,393,Mujer,
901,21,393,Mujer,Sí
1713,1,392,Hombre,
1701,6,392,Mujer,
1701,10,392,Mujer,
1710,10,392,Mujer,Sí
901,14,392,Mujer,No
917,24,392,Mujer,
1703,28,391,Hombre,
1705,29,391,Mujer,
1701,7,390,Hombre,
909,13,390,Mujer,Sí
1712,14,390,Mujer,
909,15,390,Hombre,No
1709,18,390,Hombre,
1709,20,390,Hombre,No
1710,21,390,Mujer,
1703,30,390,Hombre,
1709,2,389,Mujer,
1709,4,389,Hombre,
1712,6,388,Mujer,
901,7,388,Mujer,No
914,14,388,Hombre,No
921,18,388,Hombre,
1701,5,387,Hombre,
1709,15,387,Mujer,Sí
1705,40,387,Hombre,
920,47,387,Hombre,
921,3,386,Mujer,
1710,24,386,Mujer,
1710,25,386,Hombre,No
901,27,386,Mujer,Sí
1710,28,386,Mujer,Sí
901,42,386,Hombre,No
1701,7,385,Mujer,
1710,11,385,Mujer,Sí
1701,14,385,Mujer,
1709,19,385,Hombre,No
1713,4,384,Mujer,
1704,6,384,Hombre,
1710,10,384,Mujer,No
1703,11,384,Hombre,
1710,21,384,Hombre,
901,26,384,Mujer,No
914,10,383,Hombre,No
1701,10,383,Hombre,
1712,11,383,Hombre,
921,15,383,Mujer,
1704,17,383,Hombre,
914,0,382,Hombre,No
1703,1,382,Mujer,
1704,3,382,Mujer,
1709,3,382,Hombre,
1712,9,382,Mujer,
1701,21,382,Hombre,
1710,25,382,Mujer,
1701,5,381,Mujer,
1704,18,381,Hombre,
1703,0,380,Mujer,
1713,4,380,Hombre,
1701,25,380,Hombre,
901,63,380,Mujer,
901,13,379,Mujer,No
921,13,379,Hombre,
1704,18,379,Mujer,
921,5,378,Mujer,
1711,17,378,Hombre,
901,58,378,Hombre,
1701,0,377,Hombre,
1703,1,377,Hombre,
1709,1,377,Mujer,No
921,3,377,Hombre,
1704,5,377,Hombre,
1703,9,377,Mujer,
901,10,377,Mujer,No
1704,1,376,Hombre,
1709,1,376,Mujer,
1704,7,376,Mujer,
1712,12,376,Mujer,
1709,13,376,Hombre,No
1710,25,376,Hombre,
921,5,375,Hombre,
1713,5,375,Mujer,
921,7,375,Hombre,
1705,32,375,Hombre,
920,56,375,Mujer,
921,2,374,Hombre,
1709,6,374,Mujer,
901,9,374,Mujer,No
921,18,374,Mujer,
1709,12,373,Mujer,Sí
1701,21,373,Mujer,
914,24,373,Hombre,No
1713,2,372,Hombre,
921,4,372,Mujer,
1703,11,372,Mujer,
921,17,372,Hombre,
1712,21,372,Mujer,
1710,26,372,Hombre,No
914,1,371,Hombre,No
901,12,371,Mujer,No
1703,27,371,Mujer,
901,59,371,Mujer,
921,4,370,Hombre,
1709,17,370,Hombre,
1710,23,370,Mujer,
1710,24,370,Hombre,
917,26,370,Mujer,
917,30,370,Hombre,
901,50,370,Hombre,No
1701,16,369,Hombre,
909,27,369,Mujer,Sí
917,28,369,Hombre,
1703,12,368,Mujer,
1712,16,368,Hombre,
1709,23,368,Mujer,Sí
920,55,368,Hombre,
901,57,368,Hombre,
1711,4,367,Mujer,
921,6,367,Mujer,
921,7,367,Mujer,
901,31,367,Hombre,No
1704,2,366,Mujer,
1712,13,366,Mujer,
1705,35,366,Mujer,
1701,4,365,Mujer,
1704,6,365,Mujer,
1712,14,365,Hombre,
909,22,365,Hombre,No
917,26,365,Hombre,
914,7,364,Hombre,No
1701,28,364,Hombre,
921,1,363,Hombre,
1712,11,363,Mujer,
921,15,363,Hombre,
1709,17,363,Mujer,
914,3,362,Hombre,No
914,5,362,Hombre,No
1701,8,362,Hombre,
1708,18,362,Mujer,
901,28,362,Mujer,No
917,29,362,Mujer,
917,33,362,Mujer,
921,11,361,Hombre,
912,3,360,Hombre,No
1701,3,360,Mujer,
1711,4,360,Hombre,
1704,8,360,Mujer,
1709,19,360,Mujer,Sí
914,21,360,Hombre,No
1703,0,359,Hombre,
1709,3,359,Mujer,No
1713,3,359,Hombre,
1701,13,359,Mujer,
1711,18,359,Mujer,
1710,26,359,Mujer,
914,12,358,Hombre,No
921,16,358,Hombre,
1709,18,358,Mujer,
1713,18,358,Hombre,
920,57,358,Mujer,
1713,3,357,Mujer,
914,8,357,Hombre,No
921,10,357,Hombre,
909,11,357,Hombre,No
917,27,357,Mujer,
901,39,357,Hombre,No
1711,1,356,Hombre,
921,2,355,Mujer,
901,11,355,Mujer,No
1704,17,355,Mujer,
1713,6,354,Hombre,
912,7,354,Hombre,No
914,18,354,Mujer,Sí
1712,23,354,Hombre,
1709,24,354,Hombre,No
1712,25,354,Hombre,
920,54,354,Hombre,
1701,12,353,Hombre,
901,15,353,Mujer,Sí
1713,2,352,Mujer,
1710,9,352,Mujer,Sí
1713,17,352,Hombre,
1713,18,352,Mujer,
1710,26,352,Mujer,Sí
1701,27,352,Mujer,
914,6,351,Hombre,No
1701,8,351,Mujer,
1709,14,351,Mujer,Sí
1712,25,351,Mujer,
1709,30,351,Hombre,No
1708,3,350,Hombre,
1704,9,350,Hombre,
1710,11,350,Mujer,No
901,16,350,Mujer,Sí
901,27,350,Mujer,No
901,42,350,Mujer,Sí
901,65,350,Mujer,
1709,10,349,Mujer,Sí
1712,21,349,Hombre,
909,26,349,Mujer,Sí
1701,28,349,Mujer,
1704,0,348,Mujer,
1709,0,348,Hombre,
1709,5,348,Mujer,
921,8,348,Mujer,
914,9,348,Hombre,No
1701,14,348,Hombre,
1705,33,348,Mujer,
1705,35,348,Hombre,
914,2,347,Hombre,No
1701,13,347,Hombre,
909,20,347,Hombre,No
1703,32,347,Mujer,
1703,35,347,Mujer,
1713,6,346,Mujer,
921,14,346,Mujer,
1709,6,345,Hombre,
921,14,345,Hombre,
921,17,345,Mujer,
1711,18,345,Hombre,
1713,1,344,Mujer,
1701,2,344,Mujer,
1704,10,344,Hombre,
1701,11,344,Mujer,
1709,24,344,Mujer,Sí
914,27,344,Hombre,No
1710,28,344,Mujer,
1705,38,344,Mujer,
920,46,344,Hombre,
1709,5,343,Hombre,
1701,15,343,Hombre,
1704,15,343,Mujer,
901,45,343,Hombre,No
1709,22,342,Hombre,
909,23,342,Hombre,No
914,28,342,Hombre,No
920,41,342,Hombre,
901,56,342,Hombre,
920,60,342,Mujer,
914,17,341,Mujer,Sí
901,37,341,Mujer,Sí
901,64,341,Mujer,
1709,0,340,Mujer,
1708,4,340,Mujer,
1711,7,340,Mujer,
1709,25,340,Hombre,No
920,49,340,Hombre,
912,1,339,Hombre,No
1701,2,339,Hombre,
1704,16,339,Mujer,
1704,19,339,Hombre,
1703,26,339,Hombre,
1703,34,339,Mujer,
901,45,339,Mujer,Sí
921,16,338,Mujer,
1701,24,338,Hombre,
1712,24,338,Mujer,
1701,26,338,Mujer,
1703,32,338,Hombre,
1709,1,337,Hombre,
1708,2,337,Hombre,
1708,6,337,Hombre,
1713,8,337,Hombre,
909,11,337,Mujer,Sí
1710,28,337,Hombre,
1712,30,337,Mujer,
1705,40,337,Mujer,
1711,3,336,Mujer,
1713,7,336,Mujer,
1713,12,336,Hombre,
921,13,336,Mujer,
1713,16,336,Hombre,
1703,27,336,Hombre,
901,61,336,Mujer,
1713,0,335,Mujer,
1709,3,335,Mujer,
914,4,335,Hombre,No
1701,11,335,Hombre,
921,12,335,Hombre,
920,58,335,Hombre,
1711,2,334,Hombre,
1709,4,334,Mujer,
914,13,334,Hombre,No
1709,15,334,Hombre,
1711,17,334,Mujer,
1709,23,334,Mujer,
1705,34,334,Hombre,
1705,36,334,Mujer,
901,51,334,Hombre,
901,62,334,Mujer,
1713,9,333,Hombre,
914,11,333,Hombre,No
1701,30,333,Hombre,
920,60,333,Hombre,
1701,1,332,Hombre,
1711,3,332,Hombre,
1711,10,332,Hombre,
1709,14,332,Hombre,
1711,15,332,Mujer,
1708,18,332,Hombre,
914,20,332,Mujer,Sí
1709,20,332,Mujer,
1704,22,332,Hombre,
914,23,332,Mujer,Sí
1703,33,332,Mujer,
920,51,332,Mujer,
1701,9,331,Hombre,
1704,12,331,Mujer,
1701,26,331,Hombre,
917,27,331,Hombre,
901,29,331,Mujer,Sí
1703,29,331,Mujer,
912,6,330,Hombre,No
1713,7,330,Hombre,
917,32,330,Hombre,
901,50,330,Mujer,Sí
1711,0,329,Hombre,
1713,0,329,Hombre,
1708,5,329,Mujer,
1709,7,329,Hombre,
1704,10,329,Mujer,
1704,16,329,Hombre,
901,36,329,Mujer,Sí
1711,6,328,Hombre,
921,8,328,Hombre,
1704,9,328,Mujer,
1704,20,328,Mujer,
1709,22,328,Mujer,Sí
901,30,328,Mujer,No
909,1,327,Mujer,Sí
912,2,327,Hombre,No
1711,9,327,Hombre,
1704,23,327,Mujer,
917,32,327,Mujer,
920,53,327,Hombre,
1708,7,326,Mujer,
1709,8,326,Hombre,
1701,12,326,Mujer,
1713,16,326,Mujer,
1711,20,326,Mujer,
1712,0,325,Mujer,
1704,12,325,Hombre,
1704,13,325,Mujer,
901,14,325,Mujer,Sí
1704,15,325,Hombre,
1713,15,325,Mujer,
1704,20,325,Hombre,
1713,22,325,Hombre,
1712,27,325,Mujer,
1712,28,325,Mujer,
901,48,325,Mujer,Sí
1704,1,324,Mujer,
1711,2,324,Mujer,
1713,15,324,Hombre,
921,12,323,Mujer,
1705,33,323,Hombre,
901,34,323,Mujer,Sí
1703,40,323,Mujer,
1709,15,322,Mujer,
914,22,322,Mujer,Sí
1710,29,322,Hombre,No
1705,38,322,Hombre,
914,0,321,Mujer,No
1711,5,321,Hombre,
1711,5,321,Mujer,
901,41,321,Hombre,No
901,48,321,Hombre,No
1701,1,320,Mujer,
912,5,320,Hombre,No
921,6,320,Hombre,
901,13,320,Mujer,Sí
1711,19,320,Hombre,
1704,22,320,Mujer,
1713,8,319,Mujer,
901,52,319,Hombre,No
