MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP13||Comunidad Lingüística
1301,3,20,Mujer,K'iche'
1301,3,15,Mujer,Mam
1301,3,40,Mujer,Q'anjob'al
1301,3,1,Mujer,Q'eqchi'
1301,4,1115,Hombre,
1301,4,5,Hombre,Akateka
1301,4,1,Hombre,Awakateka
1301,4,2,Hombre,Chalchiteka
1301,4,4,Hombre,Chuj
1301,4,1,Hombre,Ixil
1301,4,1,Hombre,Kaqchiquel
1301,4,34,Hombre,K'iche'
1301,4,21,Hombre,Mam
1301,4,31,Hombre,Q'anjob'al
1301,4,1,Hombre,Sakapulteka
1301,4,1098,Mujer,
1301,4,6,Mujer,Akateka
1301,4,1,Mujer,Awakateka
1301,4,2,Mujer,Chalchiteka
1301,4,18,Mujer,K'iche'
1301,4,17,Mujer,Mam
1301,4,26,Mujer,Q'anjob'al
1301,5,1188,Hombre,
1301,5,4,Hombre,Akateka
1301,5,2,Hombre,Awakateka
1301,5,2,Hombre,Chalchiteka
1301,5,2,Hombre,Chuj
1301,5,25,Hombre,K'iche'
1301,5,15,Hombre,Mam
1301,5,35,Hombre,Q'anjob'al
1301,5,1,Hombre,Q'eqchi'
1301,5,1,Hombre,Tz'utujil
1301,5,1173,Mujer,
1301,5,4,Mujer,Akateka
1301,5,2,Mujer,Awakateka
1301,5,1,Mujer,Chalchiteka
1301,5,1,Mujer,Chuj
1301,5,1,Mujer,Ixil
1301,5,1,Mujer,Jakalteko/Popti'
1301,5,1,Mujer,Kaqchiquel
1301,5,25,Mujer,K'iche'
1301,5,22,Mujer,Mam
1301,5,37,Mujer,Q'anjob'al
1301,6,1157,Hombre,
1301,6,1,Hombre,Achi
1301,6,5,Hombre,Akateka
1301,6,4,Hombre,Awakateka
1301,6,3,Hombre,Chalchiteka
1301,6,2,Hombre,Chuj
1301,6,20,Hombre,K'iche'
1301,6,19,Hombre,Mam
1301,6,29,Hombre,Q'anjob'al
1301,6,1,Hombre,Tz'utujil
1301,6,1123,Mujer,
1301,6,6,Mujer,Akateka
1301,6,3,Mujer,Awakateka
1301,6,22,Mujer,K'iche'
1301,6,16,Mujer,Mam
1301,6,36,Mujer,Q'anjob'al
1301,6,1,Mujer,Sipakapense
1301,7,1132,Hombre,
1301,7,6,Hombre,Akateka
1301,7,3,Hombre,Awakateka
1301,7,5,Hombre,Chalchiteka
1301,7,1,Hombre,Kaqchiquel
1301,7,26,Hombre,K'iche'
1301,7,14,Hombre,Mam
1301,7,40,Hombre,Q'anjob'al
1301,7,1,Hombre,Q'eqchi'
1301,7,1,Hombre,Sakapulteka
1301,7,1221,Mujer,
1301,7,8,Mujer,Akateka
1301,7,4,Mujer,Awakateka
1301,7,1,Mujer,Chuj
1301,7,15,Mujer,K'iche'
1301,7,14,Mujer,Mam
1301,7,37,Mujer,Q'anjob'al
1301,7,1,Mujer,Q'eqchi'
1301,7,1,Mujer,Sakapulteka
1301,8,1231,Hombre,
1301,8,2,Hombre,Achi
1301,8,4,Hombre,Akateka
1301,8,2,Hombre,Awakateka
1301,8,2,Hombre,Chalchiteka
1301,8,1,Hombre,Jakalteko/Popti'
1301,8,1,Hombre,Kaqchiquel
1301,8,23,Hombre,K'iche'
1301,8,16,Hombre,Mam
1301,8,42,Hombre,Q'anjob'al
1301,8,1,Hombre,Q'eqchi'
1301,8,1088,Mujer,
1301,8,1,Mujer,Achi
1301,8,6,Mujer,Akateka
1301,8,2,Mujer,Awakateka
1301,8,5,Mujer,Chalchiteka
1301,8,15,Mujer,K'iche'
1301,8,16,Mujer,Mam
1301,8,21,Mujer,Q'anjob'al
1301,8,1,Mujer,Q'eqchi'
1301,9,1206,Hombre,
1301,9,3,Hombre,Akateka
1301,9,3,Hombre,Awakateka
1301,9,2,Hombre,Jakalteko/Popti'
1301,9,20,Hombre,K'iche'
1301,9,17,Hombre,Mam
1301,9,33,Hombre,Q'anjob'al
1301,9,1101,Mujer,
1301,9,3,Mujer,Akateka
1301,9,4,Mujer,Awakateka
1301,9,1,Mujer,Chuj
1301,9,1,Mujer,Kaqchiquel
1301,9,20,Mujer,K'iche'
1301,9,18,Mujer,Mam
1301,9,36,Mujer,Q'anjob'al
1301,10,1191,Hombre,
1301,10,6,Hombre,Akateka
1301,10,2,Hombre,Awakateka
1301,10,2,Hombre,Chalchiteka
1301,10,1,Hombre,Chuj
1301,10,1,Hombre,Jakalteko/Popti'
1301,10,1,Hombre,Kaqchiquel
1301,10,27,Hombre,K'iche'
1301,10,14,Hombre,Mam
1301,10,37,Hombre,Q'anjob'al
1301,10,1,Hombre,Q'eqchi'
1301,10,1115,Mujer,
1301,10,5,Mujer,Akateka
1301,10,2,Mujer,Awakateka
1301,10,2,Mujer,Chalchiteka
1301,10,1,Mujer,Kaqchiquel
1301,10,18,Mujer,K'iche'
1301,10,14,Mujer,Mam
1301,10,31,Mujer,Q'anjob'al
1301,10,1,Mujer,Q'eqchi'
1301,10,1,Mujer,Tz'utujil
1301,11,1124,Hombre,
1301,11,2,Hombre,Akateka
1301,11,3,Hombre,Awakateka
1301,11,2,Hombre,Chalchiteka
1301,11,1,Hombre,Chuj
1301,11,2,Hombre,Jakalteko/Popti'
1301,11,1,Hombre,Kaqchiquel
1301,11,23,Hombre,K'iche'
1301,11,12,Hombre,Mam
1301,11,26,Hombre,Q'anjob'al
1301,11,1,Hombre,Q'eqchi'
1301,11,1,Hombre,Sakapulteka
1301,11,1048,Mujer,
1301,11,5,Mujer,Akateka
1301,11,1,Mujer,Chalchiteka
1301,11,1,Mujer,Jakalteko/Popti'
1301,11,19,Mujer,K'iche'
1301,11,14,Mujer,Mam
1301,11,28,Mujer,Q'anjob'al
1301,12,1074,Hombre,
1301,12,2,Hombre,Achi
1301,12,8,Hombre,Akateka
1301,12,3,Hombre,Awakateka
1301,12,1,Hombre,Chalchiteka
1301,12,3,Hombre,Chuj
1301,12,22,Hombre,K'iche'
1301,12,20,Hombre,Mam
1301,12,35,Hombre,Q'anjob'al
1301,12,1,Hombre,Sakapulteka
1301,12,1111,Mujer,
1301,12,1,Mujer,Achi
1301,12,6,Mujer,Akateka
1301,12,5,Mujer,Awakateka
1301,12,2,Mujer,Chalchiteka
1301,12,2,Mujer,Chuj
1301,12,1,Mujer,Kaqchiquel
1301,12,23,Mujer,K'iche'
1301,12,10,Mujer,Mam
1301,12,31,Mujer,Q'anjob'al
1301,12,1,Mujer,Q'eqchi'
1301,12,1,Mujer,Sakapulteka
1301,13,1068,Hombre,
1301,13,4,Hombre,Akateka
1301,13,2,Hombre,Awakateka
1301,13,4,Hombre,Chalchiteka
1301,13,2,Hombre,Chuj
1301,13,2,Hombre,Jakalteko/Popti'
1301,13,26,Hombre,K'iche'
1301,13,17,Hombre,Mam
1301,13,29,Hombre,Q'anjob'al
1301,13,1,Hombre,Sakapulteka
1301,13,1110,Mujer,
1301,13,5,Mujer,Akateka
1301,13,2,Mujer,Awakateka
1301,13,1,Mujer,Chalchiteka
1301,13,1,Mujer,Chuj
1301,13,2,Mujer,Kaqchiquel
1301,13,26,Mujer,K'iche'
1301,13,15,Mujer,Mam
1301,13,31,Mujer,Q'anjob'al
1301,14,1131,Hombre,
1301,14,1,Hombre,Akateka
1301,14,2,Hombre,Awakateka
1301,14,4,Hombre,Chalchiteka
1301,14,1,Hombre,Chuj
1301,14,2,Hombre,Jakalteko/Popti'
1301,14,21,Hombre,K'iche'
1301,14,11,Hombre,Mam
1301,14,29,Hombre,Q'anjob'al
1301,14,1105,Mujer,
1301,14,2,Mujer,Achi
1301,14,2,Mujer,Akateka
1301,14,3,Mujer,Awakateka
1301,14,3,Mujer,Chalchiteka
1301,14,1,Mujer,Chuj
1301,14,1,Mujer,Ixil
1301,14,24,Mujer,K'iche'
1301,14,18,Mujer,Mam
1301,14,1,Mujer,Poqomam
1301,14,34,Mujer,Q'anjob'al
1301,14,1,Mujer,Q'eqchi'
1301,14,1,Mujer,Sakapulteka
1301,15,1105,Hombre,
1301,15,7,Hombre,Akateka
1301,15,3,Hombre,Awakateka
1301,15,2,Hombre,Chalchiteka
1301,15,2,Hombre,Jakalteko/Popti'
1301,15,1,Hombre,Kaqchiquel
1301,15,17,Hombre,K'iche'
1301,15,16,Hombre,Mam
1301,15,34,Hombre,Q'anjob'al
1301,15,1129,Mujer,
1301,15,8,Mujer,Akateka
1301,15,3,Mujer,Awakateka
1301,15,3,Mujer,Chalchiteka
1301,15,33,Mujer,K'iche'
1301,15,20,Mujer,Mam
1301,15,34,Mujer,Q'anjob'al
1301,15,1,Mujer,Q'eqchi'
1301,16,1045,Hombre,
1301,16,5,Hombre,Akateka
1301,16,4,Hombre,Chuj
1301,16,2,Hombre,Jakalteko/Popti'
1301,16,23,Hombre,K'iche'
1301,16,12,Hombre,Mam
1301,16,1,Hombre,Mopan
1301,16,19,Hombre,Q'anjob'al
1301,16,1,Hombre,Q'eqchi'
1301,16,1133,Mujer,
1301,16,1,Mujer,Achi
1301,16,2,Mujer,Akateka
1301,16,2,Mujer,Awakateka
1301,16,1,Mujer,Chalchiteka
1301,16,1,Mujer,Chuj
1301,16,1,Mujer,Jakalteko/Popti'
1301,16,2,Mujer,Kaqchiquel
1301,16,26,Mujer,K'iche'
1301,16,22,Mujer,Mam
1301,16,1,Mujer,Poqomam
1301,16,31,Mujer,Q'anjob'al
1301,17,1137,Hombre,
1301,17,6,Hombre,Akateka
1301,17,2,Hombre,Awakateka
1301,17,2,Hombre,Chalchiteka
1301,17,4,Hombre,Chuj
1301,17,31,Hombre,K'iche'
1301,17,15,Hombre,Mam
1301,17,1,Hombre,Poqomam
1301,17,41,Hombre,Q'anjob'al
1301,17,1,Hombre,Sakapulteka
1301,17,1284,Mujer,
1301,17,8,Mujer,Akateka
1301,17,2,Mujer,Awakateka
1301,17,4,Mujer,Chalchiteka
1301,17,3,Mujer,Chuj
1301,17,1,Mujer,Jakalteko/Popti'
1301,17,2,Mujer,Kaqchiquel
1301,17,34,Mujer,K'iche'
1301,17,37,Mujer,Mam
1301,17,37,Mujer,Q'anjob'al
1301,17,1,Mujer,Q'eqchi'
1301,17,1,Mujer,Sakapulteka
1301,18,1221,Hombre,
1301,18,3,Hombre,Akateka
1301,18,3,Hombre,Awakateka
1301,18,2,Hombre,Chalchiteka
1301,18,3,Hombre,Chuj
1301,18,1,Hombre,Jakalteko/Popti'
1301,18,32,Hombre,K'iche'
1301,18,23,Hombre,Mam
1301,18,38,Hombre,Q'anjob'al
1301,18,2,Hombre,Q'eqchi'
1301,18,1254,Mujer,
1301,18,6,Mujer,Akateka
1301,18,4,Mujer,Chalchiteka
1301,18,5,Mujer,Chuj
1301,18,1,Mujer,Jakalteko/Popti'
1301,18,1,Mujer,Kaqchiquel
1301,18,45,Mujer,K'iche'
1301,18,35,Mujer,Mam
1301,18,1,Mujer,Mopan
1301,18,2,Mujer,Poqomam
1301,18,1,Mujer,Poqomchi'
1301,18,37,Mujer,Q'anjob'al
1301,19,1046,Hombre,
1301,19,4,Hombre,Akateka
1301,19,3,Hombre,Awakateka
1301,19,2,Hombre,Chalchiteka
1301,19,4,Hombre,Chuj
1301,19,1,Hombre,Jakalteko/Popti'
1301,19,1,Hombre,Kaqchiquel
1301,19,16,Hombre,K'iche'
1301,19,24,Hombre,Mam
1301,19,1,Hombre,Poqomchi'
1301,19,17,Hombre,Q'anjob'al
1301,19,1,Hombre,Q'eqchi'
1301,19,1,Hombre,Sakapulteka
1301,19,1165,Mujer,
1301,19,4,Mujer,Akateka
1301,19,2,Mujer,Awakateka
1301,19,2,Mujer,Chalchiteka
1301,19,4,Mujer,Chuj
1301,19,1,Mujer,Kaqchiquel
1301,19,26,Mujer,K'iche'
1301,19,20,Mujer,Mam
1301,19,1,Mujer,Poqomam
1301,19,36,Mujer,Q'anjob'al
1301,19,1,Mujer,Q'eqchi'
1301,19,1,Mujer,Sipakapense
1301,20,1036,Hombre,
1301,20,8,Hombre,Akateka
1301,20,1,Hombre,Awakateka
1301,20,4,Hombre,Chalchiteka
1301,20,2,Hombre,Chuj
1301,20,1,Hombre,Jakalteko/Popti'
1301,20,32,Hombre,K'iche'
1301,20,18,Hombre,Mam
1301,20,2,Hombre,Poqomam
1301,20,27,Hombre,Q'anjob'al
1301,20,1,Hombre,Q'eqchi'
1301,20,1,Hombre,Sakapulteka
1301,20,1163,Mujer,
1301,20,5,Mujer,Akateka
1301,20,6,Mujer,Awakateka
1301,20,2,Mujer,Chalchiteka
1301,20,4,Mujer,Chuj
1301,20,1,Mujer,Kaqchiquel
1301,20,31,Mujer,K'iche'
1301,20,25,Mujer,Mam
1301,20,1,Mujer,Mopan
1301,20,32,Mujer,Q'anjob'al
1301,21,947,Hombre,
1301,21,1,Hombre,Achi
1301,21,3,Hombre,Akateka
1301,21,2,Hombre,Awakateka
1301,21,4,Hombre,Chalchiteka
1301,21,2,Hombre,Chuj
1301,21,2,Hombre,Jakalteko/Popti'
1301,21,1,Hombre,Kaqchiquel
1301,21,28,Hombre,K'iche'
1301,21,13,Hombre,Mam
1301,21,20,Hombre,Q'anjob'al
1301,21,1,Hombre,Q'eqchi'
1301,21,2,Hombre,Sakapulteka
1301,21,1045,Mujer,
1301,21,1,Mujer,Achi
1301,21,4,Mujer,Akateka
1301,21,2,Mujer,Awakateka
1301,21,3,Mujer,Chalchiteka
1301,21,2,Mujer,Chuj
1301,21,2,Mujer,Jakalteko/Popti'
1301,21,20,Mujer,K'iche'
1301,21,24,Mujer,Mam
1301,21,30,Mujer,Q'anjob'al
1301,21,1,Mujer,Q'eqchi'
1301,21,1,Mujer,Sakapulteka
1301,21,1,Mujer,Sipakapense
1301,21,1,Mujer,Tektiteka
1301,21,1,Mujer,Tz'utujil
1301,22,1098,Hombre,
1301,22,2,Hombre,Akateka
1301,22,1,Hombre,Awakateka
1301,22,4,Hombre,Chalchiteka
1301,22,4,Hombre,Chuj
1301,22,3,Hombre,Jakalteko/Popti'
1301,22,2,Hombre,Kaqchiquel
1301,22,23,Hombre,K'iche'
1301,22,28,Hombre,Mam
1301,22,1,Hombre,Mopan
1301,22,36,Hombre,Q'anjob'al
1301,22,1125,Mujer,
1301,22,8,Mujer,Akateka
1301,22,2,Mujer,Awakateka
1301,22,3,Mujer,Chalchiteka
1301,22,5,Mujer,Chuj
1301,22,3,Mujer,Jakalteko/Popti'
1301,22,1,Mujer,Kaqchiquel
1301,22,31,Mujer,K'iche'
1301,22,31,Mujer,Mam
1301,22,42,Mujer,Q'anjob'al
1301,22,2,Mujer,Q'eqchi'
1301,22,1,Mujer,Sakapulteka
1301,22,1,Mujer,Uspanteka
1301,23,1086,Hombre,
1301,23,1,Hombre,Akateka
1301,23,1,Hombre,Awakateka
1301,23,1,Hombre,Chalchiteka
1301,23,1,Hombre,Ixil
1301,23,2,Hombre,Jakalteko/Popti'
1301,23,1,Hombre,Kaqchiquel
1301,23,26,Hombre,K'iche'
1301,23,12,Hombre,Mam
1301,23,1,Hombre,Mopan
1301,23,1,Hombre,Poqomam
1301,23,33,Hombre,Q'anjob'al
1301,23,1,Hombre,Q'eqchi'
1301,23,1144,Mujer,
1301,23,2,Mujer,Achi
1301,23,5,Mujer,Akateka
1301,23,3,Mujer,Awakateka
1301,23,2,Mujer,Chalchiteka
1301,23,4,Mujer,Chuj
1301,23,1,Mujer,Jakalteko/Popti'
1301,23,3,Mujer,Kaqchiquel
1301,23,38,Mujer,K'iche'
1301,23,25,Mujer,Mam
1301,23,41,Mujer,Q'anjob'al
1301,23,1,Mujer,Sakapulteka
1301,24,927,Hombre,
1301,24,6,Hombre,Akateka
1301,24,2,Hombre,Awakateka
1301,24,6,Hombre,Chalchiteka
1301,24,1,Hombre,Ixil
1301,24,2,Hombre,Kaqchiquel
1301,24,30,Hombre,K'iche'
1301,24,15,Hombre,Mam
1301,24,1,Hombre,Poqomam
1301,24,24,Hombre,Q'anjob'al
1301,24,1036,Mujer,
1301,24,7,Mujer,Akateka
1301,24,1,Mujer,Awakateka
1301,24,4,Mujer,Chalchiteka
1301,24,3,Mujer,Chuj
1301,24,1,Mujer,Ixil
1301,24,1,Mujer,Jakalteko/Popti'
1301,24,27,Mujer,K'iche'
1301,24,30,Mujer,Mam
1301,24,26,Mujer,Q'anjob'al
1301,24,1,Mujer,Q'eqchi'
1301,24,1,Mujer,Sakapulteka
1301,25,961,Hombre,
1301,25,6,Hombre,Akateka
1301,25,2,Hombre,Awakateka
1301,25,2,Hombre,Chalchiteka
1301,25,1,Hombre,Ch'orti'
1301,25,4,Hombre,Chuj
1301,25,1,Hombre,Ixil
1301,25,1,Hombre,Jakalteko/Popti'
1301,25,27,Hombre,K'iche'
1301,25,20,Hombre,Mam
1301,25,1,Hombre,Poqomam
1301,25,36,Hombre,Q'anjob'al
1301,25,1,Hombre,Q'eqchi'
1301,25,1143,Mujer,
1301,25,5,Mujer,Akateka
1301,25,3,Mujer,Awakateka
1301,25,6,Mujer,Chalchiteka
1301,25,1,Mujer,Chuj
1301,25,1,Mujer,Ixil
1301,25,2,Mujer,Jakalteko/Popti'
1301,25,1,Mujer,Kaqchiquel
1301,25,23,Mujer,K'iche'
1301,25,32,Mujer,Mam
1301,25,1,Mujer,Poqomam
1301,25,30,Mujer,Q'anjob'al
1301,25,4,Mujer,Q'eqchi'
1301,25,1,Mujer,Sakapulteka
1301,26,854,Hombre,
1301,26,7,Hombre,Akateka
1301,26,3,Hombre,Chalchiteka
1301,26,2,Hombre,Chuj
1301,26,1,Hombre,Ixil
1301,26,14,Hombre,K'iche'
1301,26,10,Hombre,Mam
1301,26,1,Hombre,Poqomam
1301,26,24,Hombre,Q'anjob'al
1301,26,2,Hombre,Q'eqchi'
1301,26,1,Hombre,Sakapulteka
1301,26,1027,Mujer,
1301,26,1,Mujer,Achi
1301,26,12,Mujer,Akateka
1301,26,1,Mujer,Awakateka
1301,26,3,Mujer,Chuj
1301,26,1,Mujer,Ixil
1301,26,1,Mujer,Jakalteko/Popti'
1301,26,3,Mujer,Kaqchiquel
1301,26,21,Mujer,K'iche'
1301,26,24,Mujer,Mam
1301,26,40,Mujer,Q'anjob'al
1301,27,870,Hombre,
1301,27,3,Hombre,Akateka
1301,27,4,Hombre,Awakateka
1301,27,2,Hombre,Chuj
1301,27,1,Hombre,Jakalteko/Popti'
1301,27,2,Hombre,Kaqchiquel
1301,27,22,Hombre,K'iche'
1301,27,19,Hombre,Mam
1301,27,1,Hombre,Poqomam
1301,27,22,Hombre,Q'anjob'al
1301,27,2,Hombre,Q'eqchi'
1301,27,1,Hombre,Sakapulteka
1301,27,1,Hombre,Tektiteka
1301,27,1,Hombre,Uspanteka
1301,27,1006,Mujer,
1301,27,6,Mujer,Akateka
1301,27,6,Mujer,Awakateka
1301,27,3,Mujer,Chalchiteka
1301,27,1,Mujer,Ch'orti'
1301,27,1,Mujer,Chuj
1301,27,1,Mujer,Ixil
1301,27,3,Mujer,Jakalteko/Popti'
1301,27,26,Mujer,K'iche'
1301,27,27,Mujer,Mam
1301,27,37,Mujer,Q'anjob'al
1301,27,1,Mujer,Q'eqchi'
1301,27,1,Mujer,Tz'utujil
1301,28,941,Hombre,
1301,28,6,Hombre,Akateka
1301,28,2,Hombre,Chalchiteka
1301,28,1,Hombre,Jakalteko/Popti'
1301,28,28,Hombre,K'iche'
1301,28,25,Hombre,Mam
1301,28,25,Hombre,Q'anjob'al
1301,28,1,Hombre,Q'eqchi'
1301,28,1114,Mujer,
1301,28,2,Mujer,Achi
1301,28,5,Mujer,Akateka
1301,28,5,Mujer,Awakateka
1301,28,3,Mujer,Chalchiteka
1301,28,4,Mujer,Chuj
1301,28,2,Mujer,Jakalteko/Popti'
1301,28,1,Mujer,Kaqchiquel
1301,28,23,Mujer,K'iche'
1301,28,28,Mujer,Mam
1301,28,39,Mujer,Q'anjob'al
1301,28,1,Mujer,Q'eqchi'
1301,28,1,Mujer,Sakapulteka
1301,29,784,Hombre,
1301,29,4,Hombre,Akateka
1301,29,3,Hombre,Awakateka
1301,29,2,Hombre,Chalchiteka
1301,29,1,Hombre,Chuj
1301,29,2,Hombre,Jakalteko/Popti'
1301,29,2,Hombre,Kaqchiquel
1301,29,24,Hombre,K'iche'
1301,29,16,Hombre,Mam
1301,29,1,Hombre,Mopan
1301,29,19,Hombre,Q'anjob'al
1301,29,2,Hombre,Q'eqchi'
1301,29,891,Mujer,
1301,29,1,Mujer,Achi
1301,29,5,Mujer,Akateka
1301,29,4,Mujer,Awakateka
1301,29,5,Mujer,Chalchiteka
1301,29,3,Mujer,Jakalteko/Popti'
1301,29,25,Mujer,K'iche'
1301,29,28,Mujer,Mam
1301,29,24,Mujer,Q'anjob'al
1301,29,2,Mujer,Q'eqchi'
1301,29,1,Mujer,Sakapulteka
1301,30,892,Hombre,
1301,30,1,Hombre,Achi
1301,30,5,Hombre,Akateka
1301,30,5,Hombre,Awakateka
1301,30,1,Hombre,Chalchiteka
1301,30,1,Hombre,Chuj
1301,30,1,Hombre,Ixil
1301,30,4,Hombre,Kaqchiquel
1301,30,29,Hombre,K'iche'
1301,30,15,Hombre,Mam
1301,30,28,Hombre,Q'anjob'al
1301,30,2,Hombre,Q'eqchi'
1301,30,1,Hombre,Sipakapense
1301,30,1028,Mujer,
1301,30,4,Mujer,Akateka
1301,30,3,Mujer,Awakateka
1301,30,1,Mujer,Chalchiteka
1301,30,4,Mujer,Chuj
1301,30,4,Mujer,Jakalteko/Popti'
1301,30,1,Mujer,Kaqchiquel
1301,30,26,Mujer,K'iche'
1301,30,20,Mujer,Mam
1301,30,1,Mujer,Poqomam
1301,30,1,Mujer,Poqomchi'
1301,30,35,Mujer,Q'anjob'al
1301,30,1,Mujer,Tz'utujil
1301,31,652,Hombre,
1301,31,2,Hombre,Akateka
1301,31,2,Hombre,Awakateka
1301,31,1,Hombre,Chalchiteka
1301,31,1,Hombre,Chuj
1301,31,1,Hombre,Kaqchiquel
1301,31,12,Hombre,K'iche'
1301,31,13,Hombre,Mam
1301,31,10,Hombre,Q'anjob'al
1301,31,2,Hombre,Sakapulteka
1301,31,740,Mujer,
1301,31,2,Mujer,Akateka
1301,31,1,Mujer,Awakateka
1301,31,1,Mujer,Chuj
1301,31,4,Mujer,Jakalteko/Popti'
1301,31,1,Mujer,Kaqchiquel
1301,31,20,Mujer,K'iche'
1301,31,11,Mujer,Mam
1301,31,21,Mujer,Q'anjob'al
1301,31,1,Mujer,Sakapulteka
1301,32,762,Hombre,
1301,32,3,Hombre,Akateka
1301,32,2,Hombre,Awakateka
1301,32,1,Hombre,Chalchiteka
1301,32,1,Hombre,Kaqchiquel
1301,32,18,Hombre,K'iche'
1301,32,14,Hombre,Mam
1301,32,18,Hombre,Q'anjob'al
1301,32,1,Hombre,Q'eqchi'
1301,32,1,Hombre,Sakapulteka
1301,32,880,Mujer,
1301,32,3,Mujer,Akateka
1301,32,1,Mujer,Awakateka
1301,32,3,Mujer,Chalchiteka
1301,32,1,Mujer,Chuj
1301,32,1,Mujer,Jakalteko/Popti'
1301,32,1,Mujer,Kaqchiquel
1301,32,21,Mujer,K'iche'
1301,32,21,Mujer,Mam
1301,32,29,Mujer,Q'anjob'al
1301,33,660,Hombre,
1301,33,2,Hombre,Akateka
1301,33,1,Hombre,Awakateka
1301,33,2,Hombre,Chuj
1301,33,1,Hombre,Ixil
1301,33,1,Hombre,Kaqchiquel
1301,33,22,Hombre,K'iche'
1301,33,9,Hombre,Mam
1301,33,18,Hombre,Q'anjob'al
1301,33,1,Hombre,Tz'utujil
1301,33,842,Mujer,
1301,33,1,Mujer,Achi
1301,33,4,Mujer,Akateka
1301,33,4,Mujer,Awakateka
1301,33,2,Mujer,Chalchiteka
1301,33,1,Mujer,Chuj
1301,33,4,Mujer,Jakalteko/Popti'
1301,33,19,Mujer,K'iche'
1301,33,20,Mujer,Mam
1301,33,1,Mujer,Poqomam
1301,33,33,Mujer,Q'anjob'al
1301,33,1,Mujer,Q'eqchi'
1301,34,686,Hombre,
1301,34,1,Hombre,Akateka
1301,34,1,Hombre,Chuj
1301,34,1,Hombre,Jakalteko/Popti'
1301,34,1,Hombre,Kaqchiquel
1301,34,19,Hombre,K'iche'
1301,34,11,Hombre,Mam
1301,34,15,Hombre,Q'anjob'al
1301,34,1,Hombre,Q'eqchi'
1301,34,813,Mujer,
1301,34,1,Mujer,Achi
1301,34,4,Mujer,Akateka
1301,34,2,Mujer,Awakateka
1301,34,1,Mujer,Chalchiteka
1301,34,2,Mujer,Chuj
1301,34,2,Mujer,Jakalteko/Popti'
1301,34,1,Mujer,Kaqchiquel
1301,34,20,Mujer,K'iche'
1301,34,21,Mujer,Mam
1301,34,33,Mujer,Q'anjob'al
1301,34,1,Mujer,Tz'utujil
1301,35,771,Hombre,
1301,35,1,Hombre,Awakateka
1301,35,1,Hombre,Chalchiteka
1301,35,1,Hombre,Jakalteko/Popti'
1301,35,1,Hombre,Kaqchiquel
1301,35,16,Hombre,K'iche'
1301,35,7,Hombre,Mam
1301,35,1,Hombre,Poqomam
1301,35,24,Hombre,Q'anjob'al
1301,35,1,Hombre,Q'eqchi'
