MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,"PCP14||Utiliza ropa maya, garífuna, afrodescendiente o xinka"
406,21,821,Mujer,Sí
2004,1,808,Hombre,No
2001,32,802,Mujer,
2004,4,801,Hombre,No
2001,38,798,Mujer,
2004,3,791,Mujer,No
2001,34,787,Mujer,
2001,40,782,Mujer,
406,19,779,Hombre,No
2001,36,779,Mujer,
406,20,777,Hombre,No
2001,33,776,Mujer,
2004,1,768,Mujer,No
403,17,767,Hombre,No
2001,37,760,Mujer,
406,23,759,Hombre,No
2004,3,757,Hombre,No
406,24,757,Hombre,No
2004,4,756,Mujer,No
403,15,755,Hombre,No
2004,5,751,Hombre,No
406,27,751,Mujer,Sí
406,24,738,Mujer,Sí
406,25,738,Mujer,Sí
403,18,735,Hombre,No
403,5,728,Hombre,No
2004,6,727,Mujer,No
2001,32,727,Hombre,
2001,29,725,Hombre,
406,1,723,Mujer,Sí
2004,11,723,Hombre,No
2004,5,719,Mujer,No
2004,7,718,Hombre,No
2004,13,717,Hombre,No
403,16,713,Hombre,No
2001,34,713,Hombre,
403,2,712,Hombre,No
403,6,712,Hombre,No
2004,10,712,Hombre,No
403,4,710,Hombre,No
2004,0,704,Hombre,No
2004,6,703,Hombre,No
2004,8,700,Hombre,No
406,25,699,Hombre,No
2004,15,698,Hombre,No
406,26,693,Mujer,Sí
401,18,692,Hombre,No
403,18,692,Mujer,Sí
403,13,691,Hombre,No
401,17,691,Hombre,No
2001,31,691,Mujer,
2001,35,691,Hombre,
2004,0,690,Mujer,No
2007,18,690,Mujer,
2004,15,685,Mujer,No
2004,10,684,Mujer,No
407,17,679,Mujer,Sí
403,8,677,Hombre,No
2001,33,677,Hombre,
2001,38,677,Hombre,
403,15,676,Mujer,Sí
2007,17,676,Mujer,
403,3,675,Hombre,No
2004,12,674,Hombre,No
406,21,674,Hombre,No
2007,18,671,Hombre,
2004,12,670,Mujer,No
2001,40,670,Hombre,
2004,16,667,Hombre,No
403,17,667,Mujer,Sí
2004,18,667,Mujer,No
2001,42,667,Mujer,
406,30,662,Mujer,Sí
2005,2,660,Hombre,No
403,14,660,Hombre,No
2001,39,659,Mujer,
2007,5,658,Hombre,
403,7,658,Hombre,No
403,12,658,Hombre,No
2007,2,657,Mujer,
407,18,656,Mujer,Sí
406,28,655,Mujer,Sí
403,1,649,Hombre,No
2004,9,648,Hombre,No
2004,14,648,Hombre,No
403,9,647,Hombre,No
403,10,645,Hombre,No
403,11,645,Hombre,No
401,20,644,Hombre,No
2004,7,641,Mujer,No
2004,17,634,Hombre,No
2007,2,633,Hombre,
2007,16,632,Hombre,
406,29,632,Mujer,Sí
2004,8,631,Mujer,No
407,18,629,Hombre,No
407,6,627,Hombre,No
407,14,627,Hombre,No
407,17,627,Hombre,No
2004,9,626,Mujer,No
401,15,625,Hombre,No
407,9,623,Hombre,No
407,4,622,Hombre,No
2007,13,622,Mujer,
2007,20,621,Mujer,
2007,6,620,Hombre,
401,22,620,Hombre,No
203,17,619,Hombre,
2004,13,618,Mujer,No
2007,17,614,Hombre,
407,22,613,Mujer,Sí
2007,16,612,Mujer,
401,23,612,Hombre,No
2007,15,610,Mujer,
403,20,610,Hombre,No
407,5,608,Hombre,No
203,4,607,Hombre,
407,7,607,Mujer,Sí
2007,7,607,Hombre,
406,28,607,Hombre,No
203,8,606,Hombre,
2007,5,605,Mujer,
2007,14,605,Hombre,
2007,3,603,Mujer,
2001,37,602,Hombre,
403,12,601,Mujer,Sí
407,2,600,Hombre,No
407,7,600,Hombre,No
2004,18,600,Hombre,No
407,8,598,Mujer,Sí
2007,15,597,Hombre,
403,19,597,Mujer,Sí
403,20,595,Mujer,Sí
2007,4,594,Hombre,
403,0,593,Hombre,No
407,4,593,Mujer,Sí
407,12,593,Hombre,No
407,15,593,Hombre,No
407,20,592,Hombre,No
2007,22,591,Mujer,
203,2,590,Hombre,
401,19,589,Hombre,No
403,19,589,Hombre,No
407,3,588,Hombre,No
203,4,588,Mujer,
2007,8,587,Hombre,
407,10,587,Hombre,No
2007,19,587,Hombre,
403,16,586,Mujer,Sí
406,27,586,Hombre,No
2001,45,586,Mujer,
407,10,585,Mujer,Sí
2007,19,585,Mujer,
2007,23,585,Mujer,
2007,1,584,Hombre,
2007,7,584,Mujer,
401,14,584,Hombre,No
2007,3,582,Hombre,
403,14,582,Mujer,Sí
403,22,581,Mujer,Sí
2007,6,580,Mujer,
407,11,580,Hombre,No
401,16,580,Hombre,No
407,12,579,Mujer,Sí
401,24,579,Hombre,No
2001,50,579,Mujer,
2007,1,578,Mujer,
407,6,576,Mujer,Sí
407,13,576,Mujer,Sí
2007,22,576,Hombre,
407,1,574,Hombre,No
2007,4,574,Mujer,
203,5,574,Hombre,
407,15,574,Mujer,Sí
203,18,572,Hombre,
203,7,571,Hombre,
401,13,570,Hombre,No
407,20,570,Mujer,Sí
203,3,569,Mujer,
401,3,569,Hombre,No
403,13,569,Mujer,Sí
2004,17,569,Mujer,No
203,6,568,Hombre,
203,6,568,Mujer,
2001,39,568,Hombre,
2001,43,568,Mujer,
2005,2,567,Mujer,No
407,5,567,Mujer,Sí
2004,14,567,Mujer,No
2004,11,566,Mujer,No
403,22,566,Hombre,No
406,26,566,Hombre,No
407,11,565,Mujer,Sí
406,32,565,Mujer,Sí
407,14,564,Mujer,Sí
2007,11,563,Hombre,
203,17,563,Mujer,
404,17,562,Hombre,No
2007,12,561,Hombre,
404,17,560,Mujer,Sí
2001,41,559,Mujer,
407,16,558,Mujer,Sí
403,23,558,Mujer,Sí
407,22,557,Hombre,No
2005,1,556,Hombre,No
2007,9,556,Hombre,
203,18,556,Mujer,
401,17,555,Hombre,
2007,8,554,Mujer,
407,0,553,Hombre,No
406,30,553,Hombre,No
401,10,552,Hombre,No
2004,16,551,Mujer,No
203,3,549,Hombre,
203,11,549,Mujer,
2007,21,549,Mujer,
203,10,548,Hombre,
407,24,548,Mujer,Sí
401,18,546,Mujer,
407,8,545,Hombre,No
407,19,544,Hombre,No
401,6,542,Hombre,No
2007,10,542,Mujer,
401,12,542,Hombre,No
203,0,539,Hombre,
2007,9,539,Mujer,
2007,12,539,Mujer,
401,18,539,Hombre,
407,3,538,Mujer,Sí
2005,5,537,Hombre,No
401,7,537,Hombre,No
2007,14,537,Mujer,
2007,24,535,Mujer,
2005,4,534,Mujer,No
404,18,534,Hombre,No
407,19,534,Mujer,Sí
407,23,534,Mujer,Sí
403,24,533,Mujer,Sí
401,25,533,Hombre,No
2001,47,533,Mujer,
407,13,532,Hombre,No
203,1,531,Hombre,
407,9,531,Mujer,Sí
401,4,530,Hombre,No
2007,11,530,Mujer,
2001,48,530,Mujer,
2005,10,529,Hombre,No
2007,20,529,Hombre,
203,14,528,Mujer,
406,0,527,Mujer,No
2007,23,527,Hombre,
2005,4,526,Hombre,No
203,5,526,Mujer,
2001,42,525,Hombre,
203,12,524,Mujer,
2007,13,522,Hombre,
2007,30,522,Mujer,
403,23,520,Hombre,No
406,33,519,Mujer,Sí
2001,36,519,Hombre,
2001,44,519,Mujer,
2005,3,518,Hombre,No
404,15,518,Mujer,Sí
404,18,518,Mujer,Sí
2005,7,517,Mujer,No
403,8,517,Mujer,Sí
403,10,516,Mujer,Sí
2005,0,515,Mujer,No
203,2,515,Mujer,
2005,6,514,Mujer,No
407,2,513,Mujer,Sí
407,23,513,Hombre,No
406,0,512,Mujer,Sí
403,7,512,Mujer,Sí
203,10,512,Mujer,
203,9,511,Hombre,
2007,10,511,Hombre,
203,15,511,Hombre,
203,19,511,Hombre,
406,35,511,Mujer,Sí
203,7,510,Mujer,
2005,7,510,Hombre,No
401,18,510,Mujer,Sí
401,5,509,Hombre,No
407,25,509,Hombre,No
401,21,508,Hombre,No
406,29,508,Hombre,No
2001,50,508,Hombre,
401,2,507,Hombre,No
203,12,507,Hombre,
203,15,507,Mujer,
401,17,506,Mujer,
403,21,506,Hombre,No
2001,31,506,Hombre,
401,9,505,Hombre,No
404,15,505,Hombre,No
2001,45,505,Hombre,
401,26,504,Hombre,No
404,4,503,Hombre,No
2004,20,503,Hombre,No
2007,0,502,Mujer,
2005,3,502,Mujer,No
203,9,502,Mujer,
406,32,502,Hombre,No
404,2,501,Hombre,No
203,8,501,Mujer,
401,8,501,Hombre,No
401,11,501,Hombre,No
2007,21,500,Hombre,
203,1,499,Mujer,
401,1,499,Hombre,No
203,16,499,Hombre,
203,20,499,Mujer,
403,6,498,Mujer,Sí
2001,43,498,Hombre,
404,12,497,Hombre,No
407,21,497,Mujer,Sí
407,25,497,Mujer,Sí
2004,19,496,Hombre,No
407,28,496,Mujer,Sí
203,14,495,Hombre,
407,16,495,Hombre,No
2005,5,494,Mujer,No
203,13,494,Hombre,
2005,0,493,Hombre,No
407,26,493,Mujer,Sí
2005,13,492,Hombre,No
401,19,492,Mujer,
407,21,492,Hombre,No
2007,25,492,Mujer,
203,16,491,Mujer,
404,22,491,Hombre,No
401,17,489,Mujer,Sí
203,0,488,Mujer,
404,14,488,Mujer,Sí
203,20,488,Hombre,
203,22,488,Hombre,
401,30,488,Hombre,No
203,13,487,Mujer,
403,24,487,Hombre,No
2005,15,486,Mujer,No
401,28,486,Hombre,No
404,16,485,Mujer,Sí
403,11,484,Mujer,Sí
2007,24,484,Hombre,
2001,53,483,Mujer,
401,16,482,Hombre,
407,27,482,Mujer,Sí
2001,46,482,Mujer,
403,0,481,Mujer,No
404,13,481,Hombre,No
203,19,481,Mujer,
404,20,481,Hombre,No
2005,9,480,Mujer,No
203,11,479,Hombre,
406,31,479,Mujer,Sí
2005,9,478,Hombre,No
2004,19,478,Mujer,No
404,16,477,Hombre,No
2005,1,476,Mujer,No
407,30,476,Mujer,Sí
404,6,475,Hombre,No
404,20,475,Mujer,Sí
404,22,475,Mujer,Sí
406,34,474,Hombre,No
406,38,474,Mujer,Sí
401,0,473,Hombre,No
2004,20,473,Mujer,No
406,31,472,Hombre,No
2005,13,471,Mujer,No
401,15,471,Hombre,
2005,16,471,Mujer,No
2004,23,471,Mujer,No
407,24,471,Hombre,No
406,36,471,Mujer,Sí
403,9,470,Mujer,Sí
2005,11,470,Mujer,No
404,19,470,Mujer,Sí
207,18,469,Mujer,
401,22,469,Hombre,
2007,27,469,Mujer,
401,6,468,Hombre,
2005,10,468,Mujer,No
2007,0,467,Hombre,
404,1,467,Hombre,No
404,13,467,Mujer,Sí
404,23,467,Hombre,No
404,8,465,Hombre,No
403,21,465,Mujer,Sí
403,25,465,Mujer,Sí
2001,58,465,Mujer,
404,3,464,Hombre,No
403,25,464,Hombre,No
406,34,464,Mujer,Sí
2005,17,463,Mujer,No
2001,55,463,Mujer,
401,3,462,Hombre,
2005,18,462,Mujer,No
2005,12,461,Mujer,No
404,10,460,Hombre,No
2004,22,460,Hombre,No
2005,11,459,Hombre,No
404,14,459,Hombre,No
407,1,457,Mujer,Sí
2001,52,457,Mujer,
2005,14,456,Mujer,No
403,5,455,Mujer,Sí
2005,15,455,Hombre,No
401,5,454,Hombre,
401,13,454,Hombre,
403,1,453,Mujer,No
2005,6,453,Hombre,No
404,6,451,Mujer,Sí
2005,8,451,Hombre,No
404,21,451,Mujer,Sí
2005,16,450,Hombre,No
404,12,449,Mujer,Sí
2005,18,449,Hombre,No
401,2,448,Hombre,
401,19,448,Hombre,
2007,25,448,Hombre,
2005,12,447,Hombre,No
401,22,447,Mujer,
2001,49,447,Mujer,
401,20,446,Mujer,
2004,21,446,Hombre,No
404,23,446,Mujer,Sí
401,12,445,Hombre,
2005,14,444,Hombre,No
207,17,444,Hombre,
406,33,444,Hombre,No
404,5,443,Mujer,Sí
207,17,443,Mujer,
404,24,443,Hombre,No
2005,8,442,Mujer,No
2005,17,442,Hombre,No
2004,24,442,Mujer,No
2007,28,442,Mujer,
404,10,441,Mujer,Sí
401,15,441,Mujer,
207,6,440,Mujer,
207,18,439,Hombre,
404,19,439,Hombre,No
403,26,437,Mujer,Sí
403,30,437,Mujer,Sí
404,8,436,Mujer,Sí
404,9,436,Hombre,No
2004,22,436,Mujer,No
401,25,436,Mujer,
401,1,435,Hombre,
406,35,435,Hombre,No
207,5,434,Hombre,
401,14,434,Hombre,
403,27,434,Mujer,Sí
406,37,433,Mujer,Sí
401,8,432,Mujer,
207,16,432,Hombre,
2004,23,432,Hombre,No
403,28,432,Mujer,Sí
2001,41,432,Hombre,
403,4,431,Mujer,Sí
404,0,430,Hombre,No
401,8,430,Hombre,
401,27,430,Hombre,No
207,2,429,Mujer,
407,28,429,Hombre,No
404,4,428,Mujer,Sí
203,22,427,Mujer,
404,24,427,Mujer,Sí
203,21,426,Mujer,
401,10,425,Hombre,
401,15,425,Mujer,Sí
203,23,425,Hombre,
203,24,425,Mujer,
203,25,425,Hombre,
406,38,425,Hombre,No
2004,24,424,Hombre,No
2007,26,424,Mujer,
401,6,423,Mujer,
207,10,423,Hombre,
404,7,422,Hombre,No
404,25,422,Mujer,Sí
403,26,422,Hombre,No
2007,32,422,Mujer,
404,7,421,Mujer,Sí
203,24,420,Hombre,
401,0,419,Hombre,
404,11,419,Hombre,No
404,11,419,Mujer,Sí
401,20,419,Hombre,
404,25,418,Hombre,No
2004,21,417,Mujer,No
407,29,417,Mujer,Sí
406,36,417,Hombre,No
2001,56,417,Mujer,
207,7,416,Hombre,
207,22,415,Hombre,
404,28,415,Hombre,No
401,10,414,Mujer,
2001,54,414,Mujer,
207,19,413,Mujer,
2007,26,413,Hombre,
2001,57,413,Mujer,
2001,60,413,Mujer,
401,23,411,Hombre,
401,24,411,Mujer,
407,26,411,Hombre,No
401,4,410,Hombre,
2001,44,410,Hombre,
401,2,409,Mujer,
404,5,409,Hombre,No
401,7,409,Hombre,
401,14,409,Mujer,
401,21,409,Hombre,
401,22,409,Mujer,Sí
2004,25,409,Mujer,No
2007,28,409,Hombre,
2001,60,409,Hombre,
403,2,408,Mujer,No
403,35,408,Mujer,Sí
207,16,407,Mujer,
401,20,407,Mujer,Sí
401,28,407,Mujer,
401,5,406,Mujer,
401,12,406,Mujer,
401,25,406,Hombre,
401,1,405,Mujer,
207,9,405,Hombre,
401,16,405,Mujer,
401,9,404,Hombre,
406,39,404,Mujer,Sí
207,4,403,Hombre,
401,13,403,Mujer,
404,27,403,Hombre,No
406,42,403,Mujer,Sí
401,9,401,Mujer,
207,9,400,Mujer,
203,23,400,Mujer,
207,5,399,Mujer,
207,19,399,Hombre,
404,21,399,Hombre,No
404,28,399,Mujer,Sí
406,39,398,Hombre,No
2001,48,398,Hombre,
2007,38,397,Mujer,
2001,46,396,Hombre,
207,8,395,Mujer,
401,16,395,Mujer,Sí
401,11,394,Hombre,
401,23,394,Mujer,Sí
401,24,394,Mujer,Sí
403,38,394,Mujer,Sí
203,21,393,Hombre,
407,27,393,Hombre,No
401,29,393,Hombre,No
207,6,392,Hombre,
207,20,392,Mujer,
401,23,392,Mujer,
203,25,392,Mujer,
401,25,392,Mujer,Sí
2004,25,392,Hombre,No
401,28,392,Hombre,
207,12,391,Hombre,
401,24,391,Hombre,
404,2,389,Mujer,Sí
401,3,389,Mujer,
403,3,389,Mujer,No
207,20,389,Hombre,
2007,29,389,Mujer,
401,21,388,Mujer,
207,22,388,Mujer,
2001,47,387,Hombre,
207,2,386,Hombre,
401,35,385,Hombre,No
406,41,385,Mujer,Sí
2007,33,383,Mujer,
207,11,382,Hombre,
401,7,381,Mujer,
207,15,381,Hombre,
404,9,380,Mujer,Sí
401,14,380,Mujer,Sí
407,32,380,Mujer,Sí
401,0,379,Mujer,
203,27,379,Mujer,
403,28,379,Hombre,No
401,33,379,Hombre,No
407,35,379,Mujer,Sí
406,40,379,Mujer,Sí
2001,51,378,Mujer,
2001,59,378,Mujer,
2007,27,377,Hombre,
401,32,377,Hombre,No
401,10,376,Mujer,Sí
207,15,376,Mujer,
2007,30,376,Hombre,
207,3,375,Hombre,
404,27,374,Mujer,Sí
401,30,374,Mujer,
406,40,374,Hombre,No
2001,52,374,Hombre,
203,28,373,Mujer,
407,30,373,Hombre,No
207,3,372,Mujer,
207,7,372,Mujer,
207,14,372,Mujer,
2009,18,372,Mujer,
401,19,372,Mujer,Sí
2005,19,372,Mujer,No
406,37,372,Hombre,No
401,0,371,Mujer,No
401,6,371,Mujer,Sí
207,12,371,Mujer,
2005,19,371,Hombre,No
403,32,371,Mujer,Sí
403,40,370,Mujer,Sí
2001,55,370,Hombre,
403,3,369,Mujer,Sí
2007,35,369,Mujer,
2005,20,368,Mujer,No
207,30,368,Mujer,
407,33,368,Mujer,Sí
2001,53,368,Hombre,
401,11,367,Mujer,
401,27,367,Hombre,
403,30,367,Hombre,No
407,36,367,Mujer,Sí
2009,17,366,Mujer,
401,27,366,Mujer,
207,23,365,Mujer,
203,26,365,Mujer,
401,26,365,Mujer,
401,38,364,Hombre,No
401,12,363,Mujer,Sí
404,26,363,Hombre,No
404,26,363,Mujer,Sí
2004,26,362,Hombre,No
2004,27,362,Mujer,No
406,1,361,Mujer,No
401,34,361,Hombre,No
401,38,361,Mujer,
401,40,361,Hombre,No
203,29,360,Mujer,
2001,58,360,Hombre,
401,30,359,Hombre,
403,33,359,Mujer,Sí
407,34,359,Mujer,Sí
2007,40,359,Mujer,
207,8,358,Hombre,
207,21,358,Mujer,
401,4,357,Mujer,
207,14,357,Hombre,
403,27,356,Hombre,No
406,46,356,Mujer,Sí
2009,15,355,Hombre,
2009,20,355,Mujer,
404,3,354,Mujer,Sí
401,8,354,Mujer,Sí
401,13,354,Mujer,Sí
403,29,354,Mujer,Sí
407,37,354,Mujer,Sí
401,27,353,Mujer,Sí
409,18,352,Hombre,No
2005,22,352,Hombre,No
207,25,352,Mujer,
407,40,352,Mujer,Sí
401,9,351,Mujer,Sí
401,26,351,Hombre,
203,28,351,Hombre,
401,36,351,Hombre,No
207,4,350,Mujer,
207,10,350,Mujer,
401,21,350,Mujer,Sí
207,13,348,Mujer,
2001,54,348,Hombre,
403,2,347,Mujer,Sí
207,21,347,Hombre,
406,45,347,Mujer,Sí
207,24,346,Mujer,
207,26,346,Mujer,
401,34,346,Mujer,
406,43,345,Mujer,Sí
2005,2,344,Hombre,
207,27,343,Mujer,
2004,28,343,Hombre,No
404,30,343,Hombre,No
404,30,343,Mujer,Sí
401,37,343,Hombre,No
2001,65,343,Mujer,
207,11,342,Mujer,
407,29,342,Hombre,No
407,33,342,Hombre,No
2005,23,341,Mujer,No
203,27,341,Hombre,
401,30,341,Mujer,Sí
407,31,341,Mujer,Sí
407,38,341,Mujer,Sí
401,33,340,Mujer,
2007,34,340,Mujer,
401,35,340,Mujer,
2005,23,339,Hombre,No
2001,57,339,Hombre,
207,1,338,Hombre,
409,12,338,Hombre,No
401,29,338,Mujer,
2007,31,338,Mujer,
2001,56,337,Hombre,
2001,63,337,Mujer,
409,2,336,Hombre,No
401,11,336,Mujer,Sí
2004,30,336,Mujer,No
207,13,335,Hombre,
2009,15,335,Mujer,
2005,20,335,Hombre,No
409,22,335,Hombre,No
203,30,335,Mujer,
406,47,334,Mujer,Sí
2004,26,333,Mujer,No
2007,37,333,Mujer,
207,1,332,Mujer,
2009,17,331,Hombre,
203,26,331,Hombre,
401,26,331,Mujer,Sí
401,28,331,Mujer,Sí
404,29,331,Mujer,Sí
404,32,331,Mujer,Sí
406,44,331,Mujer,Sí
401,17,330,Mujer,No
407,34,330,Hombre,No
409,6,329,Hombre,No
207,24,329,Hombre,
401,40,329,Mujer,
2005,22,328,Mujer,No
207,25,328,Hombre,
2004,27,328,Hombre,No
207,29,328,Mujer,
203,30,328,Hombre,
407,32,328,Hombre,No
403,5,327,Mujer,No
2009,18,327,Hombre,
207,23,327,Hombre,
207,28,327,Mujer,
2004,28,327,Mujer,No
2001,49,327,Hombre,
2005,1,326,Hombre,
2009,23,326,Mujer,
409,5,325,Mujer,Sí
403,34,325,Mujer,Sí
403,36,325,Mujer,Sí
403,40,325,Hombre,No
409,10,324,Hombre,No
2004,30,324,Hombre,No
401,33,324,Mujer,Sí
403,37,324,Mujer,Sí
406,42,324,Hombre,No
406,48,324,Mujer,Sí
401,39,323,Hombre,No
404,40,323,Mujer,Sí
2005,0,322,Mujer,
2009,5,322,Mujer,
402,12,322,Hombre,No
207,27,322,Hombre,
2007,29,322,Hombre,
401,35,322,Mujer,Sí
407,35,322,Hombre,No
2009,4,321,Hombre,
409,17,321,Hombre,No
409,18,321,Mujer,Sí
2009,19,321,Hombre,
401,32,321,Mujer,Sí
401,38,321,Mujer,Sí
409,3,320,Hombre,No
2009,14,320,Mujer,
2009,16,319,Mujer,
409,17,319,Mujer,Sí
2009,3,318,Hombre,
401,7,318,Mujer,Sí
409,16,318,Hombre,No
2009,16,318,Hombre,
409,11,317,Mujer,Sí
2009,19,317,Mujer,
409,22,317,Mujer,Sí
404,0,316,Mujer,No
2007,36,316,Mujer,
2009,7,315,Hombre,
409,8,315,Hombre,No
2005,21,315,Hombre,No
207,0,314,Mujer,
409,13,314,Mujer,Sí
2005,21,314,Mujer,No
2007,33,314,Hombre,
2001,51,313,Hombre,
2001,64,313,Mujer,
2005,1,312,Mujer,
409,7,312,Hombre,No
2005,24,312,Mujer,No
2009,25,312,Mujer,
207,30,312,Hombre,
207,32,312,Mujer,
2004,32,312,Mujer,No
401,40,312,Mujer,Sí
406,41,312,Hombre,No
409,4,311,Hombre,No
2009,6,311,Hombre,
203,32,311,Mujer,
407,40,311,Hombre,No
2005,5,310,Hombre,
403,4,309,Mujer,No
409,5,309,Hombre,No
401,40,309,Hombre,
401,5,308,Mujer,Sí
402,7,307,Hombre,No
409,10,307,Mujer,Sí
401,36,307,Mujer,
407,38,307,Hombre,No
407,39,307,Hombre,No
2007,42,307,Mujer,
2009,21,306,Mujer,
2009,22,306,Hombre,
2005,25,306,Mujer,No
403,35,306,Hombre,No
404,35,306,Mujer,Sí
406,43,306,Hombre,No
207,0,305,Hombre,
401,2,305,Mujer,No
2005,3,305,Mujer,
409,14,305,Mujer,Sí
2007,32,305,Hombre,
409,14,304,Hombre,No
409,15,304,Hombre,No
401,33,304,Hombre,
203,35,304,Mujer,
203,38,304,Mujer,
2001,62,304,Mujer,
401,37,303,Mujer,
401,38,303,Hombre,
2005,4,302,Hombre,
412,18,302,Hombre,No
207,33,302,Mujer,
403,42,302,Mujer,Sí
409,9,301,Hombre,No
401,32,301,Mujer,
207,29,300,Hombre,
203,32,300,Hombre,
207,36,300,Mujer,
207,38,300,Mujer,
401,39,300,Mujer,
406,45,300,Hombre,No
409,15,299,Mujer,Sí
409,20,299,Mujer,Sí
407,41,299,Mujer,Sí
2005,9,298,Hombre,
412,12,298,Hombre,No
2009,13,298,Mujer,
401,29,298,Hombre,
402,12,297,Mujer,Sí
402,17,297,Hombre,No
404,29,297,Hombre,No
2004,29,297,Mujer,No
207,35,297,Mujer,
2007,35,297,Hombre,
407,42,297,Mujer,Sí
402,14,296,Hombre,No
2009,22,296,Mujer,
401,1,295,Mujer,No
2009,2,295,Mujer,
409,3,295,Mujer,Sí
2009,6,295,Mujer,
402,18,295,Hombre,No
203,36,295,Mujer,
404,38,295,Mujer,Sí
2005,4,294,Mujer,
2009,5,294,Hombre,
412,7,294,Hombre,No
412,10,294,Hombre,No
2009,12,294,Hombre,
402,17,294,Mujer,Sí
2009,23,294,Hombre,
2009,24,294,Mujer,
413,6,293,Hombre,No
402,10,293,Hombre,No
409,23,293,Mujer,Sí
404,37,293,Mujer,Sí
2005,15,292,Hombre,
409,25,292,Mujer,Sí
207,28,292,Hombre,
401,32,292,Hombre,
406,47,292,Hombre,No
2005,2,291,Mujer,
402,16,291,Mujer,Sí
207,26,291,Hombre,
404,32,291,Hombre,No
403,38,291,Hombre,No
403,39,291,Mujer,Sí
409,8,289,Mujer,Sí
401,36,289,Hombre,
2007,36,289,Hombre,
2007,40,289,Hombre,
409,9,288,Mujer,Sí
403,33,288,Hombre,No
404,36,288,Mujer,Sí
407,42,288,Hombre,No
2009,4,287,Mujer,
412,17,287,Hombre,No
2005,24,287,Hombre,No
401,29,287,Mujer,Sí
2007,34,287,Hombre,
401,42,287,Hombre,No
2009,2,286,Hombre,
409,12,286,Mujer,Sí
2005,15,286,Mujer,
402,18,286,Mujer,Sí
409,19,286,Mujer,Sí
2009,20,286,Hombre,
407,39,286,Mujer,Sí
401,2,285,Mujer,Sí
409,7,285,Mujer,Sí
409,19,285,Hombre,No
2005,25,285,Hombre,No
207,32,285,Hombre,
404,33,285,Mujer,Sí
412,5,284,Hombre,No
401,31,284,Mujer,
404,34,284,Mujer,Sí
203,38,284,Hombre,
407,43,284,Mujer,Sí
2009,3,283,Mujer,
2005,7,283,Hombre,
2005,12,283,Hombre,
402,20,283,Hombre,No
