MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP23_A||Lee-Escribe Idioma 1,PCP23_B||Lee-Escribe Idioma 2,PCP23_C||Lee-Escribe Idioma 3
1406,8,1,Mujer,Español,Achí,
1406,8,1,Mujer,Español,Akateko,
1406,8,1,Mujer,Inglés,,
1407,8,1,Hombre,Akateko,,
1407,8,1,Hombre,K'iche',,
1407,8,1,Mujer,Español,K'iche',
1408,8,1,Hombre,Chalchiteko,,
1408,8,1,Hombre,K'iche',,
1408,8,1,Mujer,Español,Achí,
1408,8,1,Mujer,K'iche',,
1409,8,1,Hombre,Achí,,
1409,8,1,Hombre,Español,Achí,
1409,8,1,Hombre,Español,K'iche',
1409,8,1,Hombre,K'iche',,
1409,8,1,Hombre,Tz'utujil,,
1409,8,1,Mujer,Achí,Español,
1409,8,1,Mujer,K'iche',,
1410,8,1,Hombre,Achí,K'iche',Español
1410,8,1,Hombre,Español,Achí,
1410,8,1,Hombre,Español,Akateko,
1410,8,1,Hombre,Poqomam,Español,
1410,8,1,Mujer,Achí,Español,
1411,8,1,Hombre,Español,Ixil,Achí
1411,8,1,Hombre,Ixil,,
1411,8,1,Hombre,Ixil,Español,Achí
1411,8,1,Hombre,K'iche',,
1411,8,1,Mujer,Español,K'iche',
1411,8,1,Mujer,Tektiteka,,
1412,8,1,Hombre,Achí,Español,
1412,8,1,Hombre,Akateko,,
1412,8,1,Hombre,Español,Achí,
1413,8,1,Hombre,Akateko,,
1413,8,1,Hombre,Español,Achí,
1413,8,1,Hombre,Otro idioma,,
1413,8,1,Mujer,Akateko,,
1413,8,1,Mujer,Español,Achí,
1413,8,1,Mujer,Español,Inglés,
1413,8,1,Mujer,K'iche',,
1413,8,1,Mujer,Tz'utujil,,
1414,8,1,Hombre,K'iche',,
1414,8,1,Hombre,K'iche',Español,
1414,8,1,Hombre,Tektiteka,,
1415,8,1,Hombre,Akateko,,
1415,8,1,Hombre,Español,Uspanteka,
1415,8,1,Hombre,K'iche',Uspanteka,Español
1415,8,1,Hombre,Q'eqchi',Español,
1415,8,1,Hombre,Tz'utujil,Español,
1415,8,1,Hombre,Uspanteka,Español,
1415,8,1,Mujer,Achí,,
1415,8,1,Mujer,Akateko,,
1415,8,1,Mujer,Español,Achí,
1415,8,1,Mujer,Español,K'iche',
1415,8,1,Mujer,Español,Q'eqchi',
1415,8,1,Mujer,Q'eqchi',Español,
1415,8,1,Mujer,Uspanteka,Español,
1416,8,1,Hombre,Español,K'iche',
1416,8,1,Hombre,Xinka,,
1416,8,1,Mujer,Achí,Español,
1416,8,1,Mujer,Español,Tektiteka,
1416,8,1,Mujer,Mam,,
1416,8,1,Mujer,Sakapulteka,Español,
1416,8,1,Mujer,Sakapulteka,Español,Akateko
1417,8,1,Mujer,Chalchiteko,,
1417,8,1,Mujer,K'iche',,
1417,8,1,Mujer,Tz'utujil,,
1418,8,1,Hombre,Achí,K'iche',Español
1418,8,1,Hombre,Español,Inglés,
1418,8,1,Hombre,Español,K'iche',
1418,8,1,Mujer,Achí,,
1418,8,1,Mujer,Español,Akateko,
1418,8,1,Mujer,K'iche',,
1419,8,1,Hombre,Achí,Español,
1419,8,1,Hombre,Akateko,,
1419,8,1,Hombre,Chalchiteko,,
1419,8,1,Hombre,Español,K'iche',
1419,8,1,Hombre,K'iche',Español,
1419,8,1,Mujer,Akateko,,
1419,8,1,Mujer,Español,K'iche',
1419,8,1,Mujer,Poqomchi',Akateko,
1419,8,1,Mujer,Poqomchi',Español,
1420,8,1,Hombre,Akateko,,
1420,8,1,Hombre,Español,K'iche',
1420,8,1,Hombre,K'iche',Español,
1420,8,1,Hombre,Mam,Español,
1420,8,1,Hombre,Señas,,
1420,8,1,Mujer,Español,Achí,
1420,8,1,Mujer,Español,Akateko,
1420,8,1,Mujer,Español,Mam,
1420,8,1,Mujer,K'iche',Español,
1421,8,1,Mujer,Español,K'iche',
1421,8,1,Mujer,Español,K'iche',Achí
1101,9,1,Hombre,Chalchiteko,,
1101,9,1,Hombre,Español,Inglés,
1101,9,1,Hombre,Español,Otro idioma,Inglés
1101,9,1,Hombre,Otro idioma,,
1101,9,1,Mujer,Achí,Español,
1101,9,1,Mujer,Español,Inglés,
1101,9,1,Mujer,Kaqchiquel,,
1101,9,1,Mujer,Otro idioma,,
1102,9,1,Hombre,Achí,Español,
1102,9,1,Hombre,Español,K'iche',
1103,9,1,Mujer,Akateko,,
1103,9,1,Mujer,Garífuna,,
1104,9,1,Hombre,Español,Inglés,
1105,9,1,Mujer,Chalchiteko,,
1105,9,1,Mujer,Mam,Español,
1106,9,1,Hombre,Español,Akateko,
1106,9,1,Hombre,Español,Inglés,
1106,9,1,Mujer,Achí,Español,
1106,9,1,Mujer,Español,Akateko,
1106,9,1,Mujer,Español,Inglés,
1106,9,1,Mujer,Tz'utujil,,
1107,9,1,Hombre,Achí,Español,
1107,9,1,Hombre,Ixil,Español,
1107,9,1,Mujer,Tz'utujil,,
1108,9,1,Mujer,Chalchiteko,,
1108,9,1,Mujer,Español,Akateko,
1109,9,1,Mujer,Achí,Español,
1109,9,1,Mujer,Español,Akateko,
1109,9,1,Mujer,Mam,Español,
1401,9,1,Hombre,Akateko,,
1401,9,1,Hombre,Español,Akateko,
1401,9,1,Hombre,Otro idioma,,
1401,9,1,Mujer,Español,Achí,
1401,9,1,Mujer,Español,Akateko,
1401,9,1,Mujer,K'iche',,
1402,9,1,Hombre,Akateko,,
1402,9,1,Hombre,Español,K'iche',Achí
1402,9,1,Hombre,Sipakapense,Español,
1402,9,1,Mujer,Español,Achí,
1402,9,1,Mujer,K'iche',,
1402,9,1,Mujer,Q'anjob'al,Español,
1403,9,1,Hombre,Español,Akateko,
1403,9,1,Hombre,K'iche',,
1403,9,1,Mujer,Awakateko,Poqomam,
1404,9,1,Hombre,Español,K'iche',
1404,9,1,Hombre,K'iche',,
1404,9,1,Mujer,Español,Akateko,
1404,9,1,Mujer,Otro idioma,,
1405,9,1,Hombre,Achí,,
1405,9,1,Hombre,Akateko,Español,
1405,9,1,Hombre,Chalchiteko,,
1405,9,1,Hombre,Chalchiteko,Español,
1405,9,1,Hombre,Español,Achí,
1405,9,1,Hombre,Español,Awakateko,
1405,9,1,Hombre,Otro idioma,,
1405,9,1,Hombre,Tz'utujil,,
1406,9,1,Hombre,Español,Akateko,
1406,9,1,Hombre,Español,Inglés,K'iche'
1406,9,1,Hombre,Inglés,,
1406,9,1,Hombre,K'iche',Otro idioma,
1406,9,1,Mujer,Achí,,
1406,9,1,Mujer,Akateko,,
1406,9,1,Mujer,Español,K'iche',Inglés
1406,9,1,Mujer,Mam,,
1406,9,1,Mujer,Tektiteka,,
1406,9,1,Mujer,Tektiteka,Achí,
1406,9,1,Mujer,Xinka,,
1407,9,1,Mujer,Akateko,,
1408,9,1,Hombre,Chalchiteko,,
1408,9,1,Hombre,Español,Achí,
1408,9,1,Hombre,Tz'utujil,,
1408,9,1,Mujer,Achí,,
1408,9,1,Mujer,Akateko,,
1408,9,1,Mujer,Chalchiteko,,
1408,9,1,Mujer,Español,Akateko,
1408,9,1,Mujer,K'iche',,
1409,9,1,Hombre,Chalchiteko,,
1409,9,1,Hombre,Español,K'iche',
1409,9,1,Hombre,K'iche',,
1409,9,1,Mujer,K'iche',,
1410,9,1,Hombre,Mam,Chalchiteko,
1410,9,1,Hombre,Otro idioma,,
1410,9,1,Mujer,K'iche',Inglés,
1410,9,1,Mujer,K'iche',Poqomam,
1411,9,1,Hombre,K'iche',Español,
1411,9,1,Mujer,Ixil,K'iche',
1411,9,1,Mujer,Xinka,,
1412,9,1,Hombre,Achí,Español,
1412,9,1,Hombre,K'iche',Akateko,
1412,9,1,Mujer,Español,Awakateko,
1413,9,1,Hombre,Español,Akateko,
1413,9,1,Hombre,Inglés,,
1413,9,1,Mujer,Español,Achí,
1414,9,1,Hombre,K'iche',,
1414,9,1,Hombre,K'iche',Español,Achí
1414,9,1,Mujer,K'iche',,
1414,9,1,Mujer,Uspanteka,,
1415,9,1,Hombre,K'iche',Uspanteka,Español
1415,9,1,Hombre,Poqomam,Español,
1415,9,1,Hombre,Uspanteka,Español,
1415,9,1,Hombre,Uspanteka,K'iche',Español
1415,9,1,Mujer,Akateko,,
1415,9,1,Mujer,Español,Q'eqchi',Awakateko
1415,9,1,Mujer,Español,Uspanteka,K'iche'
1415,9,1,Mujer,Uspanteka,Español,
1415,9,1,Mujer,Uspanteka,K'iche',
1416,9,1,Hombre,Akateko,,
1416,9,1,Hombre,Español,Sakapulteka,
1416,9,1,Hombre,Inglés,,
1416,9,1,Hombre,Xinka,,
1416,9,1,Mujer,Español,K'iche',
1416,9,1,Mujer,Sakapulteka,Español,
1417,9,1,Mujer,Achí,Español,
1417,9,1,Mujer,Español,K'iche',
1417,9,1,Mujer,K'iche',,
1418,9,1,Hombre,Español,Achí,
1418,9,1,Hombre,Español,K'iche',
1418,9,1,Hombre,K'iche',,
1418,9,1,Hombre,K'iche',Español,Achí
1419,9,1,Hombre,Chalchiteko,,
1419,9,1,Hombre,Español,Achí,
1419,9,1,Hombre,Español,Poqomchi',
1419,9,1,Hombre,Inglés,Español,
1419,9,1,Hombre,K'iche',,
1419,9,1,Mujer,Español,Achí,
1419,9,1,Mujer,Español,Inglés,
1419,9,1,Mujer,Español,K'iche',
1419,9,1,Mujer,Poqomchi',Español,
1420,9,1,Hombre,Akateko,,
1420,9,1,Hombre,Akateko,Español,
1420,9,1,Hombre,Español,Awakateko,
1420,9,1,Hombre,Español,Kaqchiquel,
1420,9,1,Hombre,Ixil,Q'eqchi',Español
1420,9,1,Hombre,Mam,Español,
1420,9,1,Hombre,Q'anjob'al,,
1420,9,1,Hombre,Q'eqchi',Español,Achí
1420,9,1,Mujer,Achí,Español,
1420,9,1,Mujer,Achí,Q'eqchi',Español
1420,9,1,Mujer,K'iche',Inglés,Español
1420,9,1,Mujer,Q'eqchi',Español,Achí
1420,9,1,Mujer,Q'eqchi',Español,Akateko
1420,9,1,Mujer,Q'eqchi',Otro idioma,
1420,9,1,Mujer,Tektiteka,,
1420,9,1,Mujer,Tz'utujil,,
1421,9,1,Hombre,Español,Achí,
1101,10,1,Hombre,Achí,,
1101,10,1,Hombre,Español,Awakateko,
1101,10,1,Hombre,K'iche',Español,
1101,10,1,Hombre,Otro idioma,,
1101,10,1,Hombre,Uspanteka,,
1101,10,1,Mujer,Akateko,,
1101,10,1,Mujer,Español,Awakateko,
1101,10,1,Mujer,Español,Inglés,
1101,10,1,Mujer,Mam,Español,
1102,10,1,Hombre,Chalchiteko,,
1102,10,1,Hombre,K'iche',Achí,Español
1102,10,1,Mujer,Chalchiteko,,
1102,10,1,Mujer,Español,Akateko,
1102,10,1,Mujer,Español,Inglés,
1103,10,1,Mujer,Achí,Español,
1103,10,1,Mujer,Chalchiteko,,
1105,10,1,Hombre,Achí,Español,
1105,10,1,Hombre,K'iche',Español,
1105,10,1,Mujer,Chalchiteko,,
1105,10,1,Mujer,Español,Kaqchiquel,
1106,10,1,Mujer,Akateko,,
1106,10,1,Mujer,K'iche',Español,
1107,10,1,Hombre,Mam,Español,
1107,10,1,Mujer,Español,Mam,
1107,10,1,Mujer,Inglés,Español,
1107,10,1,Mujer,Ixil,Español,
1107,10,1,Mujer,Mam,Español,
1108,10,1,Hombre,Inglés,,
1108,10,1,Mujer,Xinka,Akateko,
1109,10,1,Hombre,Achí,Español,
1109,10,1,Hombre,Akateko,,
1109,10,1,Hombre,Español,Awakateko,
1109,10,1,Mujer,Español,Awakateko,
1401,10,1,Hombre,Achí,Español,
1401,10,1,Hombre,Español,Akateko,
1401,10,1,Hombre,Mam,,
1401,10,1,Hombre,Q'anjob'al,Español,
1401,10,1,Mujer,Achí,,
1401,10,1,Mujer,Español,Inglés,
1402,10,1,Hombre,Español,Achí,
1402,10,1,Hombre,Español,Kaqchiquel,
1402,10,1,Hombre,Tektiteka,K'iche',Español
1402,10,1,Mujer,Español,Achí,
1402,10,1,Mujer,Español,K'iche',Achí
1403,10,1,Mujer,Español,K'iche',Achí
1403,10,1,Mujer,K'iche',,
1404,10,1,Hombre,Achí,Español,
1404,10,1,Mujer,Español,Achí,
1405,10,1,Hombre,Achí,,
1405,10,1,Hombre,Achí,Ixil,Español
1405,10,1,Hombre,Akateko,,
1405,10,1,Hombre,Akateko,Chalchiteko,
1405,10,1,Hombre,Español,Achí,
1405,10,1,Hombre,Español,K'iche',Ixil
1405,10,1,Hombre,K'iche',,
1405,10,1,Hombre,Tz'utujil,,
1405,10,1,Hombre,Xinka,,
1405,10,1,Mujer,Akateko,,
1405,10,1,Mujer,Chalchiteko,Ixil,
1405,10,1,Mujer,Español,K'iche',Ixil
1405,10,1,Mujer,Ixil,Achí,
1405,10,1,Mujer,Ixil,Español,Akateko
1405,10,1,Mujer,Ixil,K'iche',
1406,10,1,Hombre,Achí,Español,
1406,10,1,Hombre,Akateko,,
1406,10,1,Hombre,Español,Achí,
1406,10,1,Hombre,Español,Awakateko,
1406,10,1,Hombre,Español,Inglés,
1406,10,1,Hombre,Español,K'iche',Akateko
1406,10,1,Hombre,Inglés,,
1406,10,1,Hombre,Otro idioma,,
1406,10,1,Hombre,Tektiteka,,
1406,10,1,Mujer,Achí,Español,
1406,10,1,Mujer,Español,Inglés,
1406,10,1,Mujer,Español,Inglés,K'iche'
1406,10,1,Mujer,Español,K'iche',Inglés
1406,10,1,Mujer,K'iche',Akateko,
1406,10,1,Mujer,K'iche',Poqomchi',
1407,10,1,Hombre,Español,Achí,
1407,10,1,Hombre,K'iche',,
1408,10,1,Hombre,Chalchiteko,,
1408,10,1,Mujer,Achí,,
1408,10,1,Mujer,Akateko,,
1408,10,1,Mujer,Chalchiteko,,
1408,10,1,Mujer,Español,Achí,
1408,10,1,Mujer,Español,K'iche',
1409,10,1,Hombre,Tz'utujil,,
1409,10,1,Mujer,Español,Achí,
1410,10,1,Hombre,Achí,,
1410,10,1,Hombre,Achí,Español,
1410,10,1,Hombre,K'iche',Awakateko,
1410,10,1,Hombre,Poqomam,Español,
1410,10,1,Hombre,Tektiteka,Español,
1411,10,1,Hombre,Akateko,,
1411,10,1,Hombre,Ixil,,
1411,10,1,Mujer,Akateko,,
1411,10,1,Mujer,Español,Ixil,Achí
1411,10,1,Mujer,Español,K'iche',
1412,10,1,Hombre,Achí,Chalchiteko,
1412,10,1,Hombre,Achí,Español,
1412,10,1,Hombre,Chalchiteko,,
1412,10,1,Hombre,Español,Inglés,
1412,10,1,Hombre,Xinka,,
1412,10,1,Mujer,Akateko,,
1412,10,1,Mujer,Español,Achí,
1412,10,1,Mujer,Poqomchi',,
1412,10,1,Mujer,Tz'utujil,,
1413,10,1,Hombre,Achí,,
1413,10,1,Hombre,Español,Achí,
1413,10,1,Hombre,Otro idioma,,
1413,10,1,Hombre,Tektiteka,,
1413,10,1,Mujer,Achí,,
1413,10,1,Mujer,Achí,Poqomam,
1413,10,1,Mujer,Español,Achí,
1413,10,1,Mujer,Español,Akateko,
1413,10,1,Mujer,Español,Inglés,
1413,10,1,Mujer,Ixil,Xinka,
1413,10,1,Mujer,Mam,,
1414,10,1,Hombre,Achí,Español,
1414,10,1,Hombre,Garífuna,,
1414,10,1,Hombre,K'iche',Español,
1414,10,1,Mujer,K'iche',Español,
1415,10,1,Hombre,Achí,,
1415,10,1,Hombre,Achí,Español,
1415,10,1,Hombre,Español,Uspanteka,
1415,10,1,Hombre,Ixil,Español,
1415,10,1,Mujer,Español,K'iche',Uspanteka
1415,10,1,Mujer,Español,Uspanteka,
1415,10,1,Mujer,K'iche',Uspanteka,Español
1415,10,1,Mujer,Uspanteka,Español,
1415,10,1,Mujer,Uspanteka,K'iche',Español
1416,10,1,Hombre,Español,Inglés,Achí
1416,10,1,Hombre,Español,Poqomam,
1416,10,1,Hombre,Garífuna,,
1416,10,1,Hombre,K'iche',Tektiteka,
1416,10,1,Hombre,Sakapulteka,Inglés,Español
1416,10,1,Mujer,Español,Achí,
1416,10,1,Mujer,Español,Q'anjob'al,
1416,10,1,Mujer,Tektiteka,,
1416,10,1,Mujer,Tz'utujil,,
1417,10,1,Hombre,K'iche',,
1417,10,1,Mujer,Achí,Español,
1417,10,1,Mujer,Español,K'iche',
1417,10,1,Mujer,Poqomchi',,
1418,10,1,Mujer,Akateko,Español,
1418,10,1,Mujer,Español,K'iche',
1419,10,1,Hombre,Achí,Español,
1419,10,1,Hombre,Akateko,,
1419,10,1,Hombre,Español,Akateko,
1419,10,1,Hombre,Español,Q'eqchi',
1419,10,1,Hombre,Tektiteka,,
1419,10,1,Mujer,Español,Poqomchi',
1419,10,1,Mujer,Español,Q'eqchi',
1419,10,1,Mujer,Español,Tektiteka,
1419,10,1,Mujer,K'iche',Español,
1419,10,1,Mujer,Tz'utujil,,
1420,10,1,Hombre,Achí,Español,
1420,10,1,Hombre,Chalchiteko,,
1420,10,1,Hombre,Español,Señas,
1420,10,1,Hombre,Español,Tz'utujil,
1420,10,1,Hombre,Mam,,
1420,10,1,Hombre,Q'eqchi',Tektiteka,
1420,10,1,Hombre,Tz'utujil,K'iche',
1420,10,1,Hombre,Uspanteka,,
1420,10,1,Mujer,Achí,Español,
1420,10,1,Mujer,Español,Achí,
1420,10,1,Mujer,Español,Akateko,
1420,10,1,Mujer,Español,Mam,
1420,10,1,Mujer,Español,Poqomchi',
1420,10,1,Mujer,Español,Q'anjob'al,Achí
1420,10,1,Mujer,Ixil,Español,
1420,10,1,Mujer,Tektiteka,,
1421,10,1,Mujer,Español,Inglés,
1101,11,1,Hombre,Achí,Xinka,
1101,11,1,Hombre,Inglés,Español,
1101,11,1,Mujer,Español,Chuj,
1101,11,1,Mujer,Español,Mam,
1101,11,1,Mujer,K'iche',Español,
1101,11,1,Mujer,Otro idioma,Akateko,
1101,11,1,Mujer,Xinka,,
1102,11,1,Hombre,Achí,Español,
1102,11,1,Hombre,Español,K'iche',
1102,11,1,Hombre,Tz'utujil,,
1102,11,1,Hombre,Uspanteka,,
1102,11,1,Mujer,Akateko,,
1102,11,1,Mujer,Chalchiteko,,
1102,11,1,Mujer,Español,Akateko,
1102,11,1,Mujer,Inglés,Español,
1102,11,1,Mujer,Kaqchiquel,,
1102,11,1,Mujer,Tz'utujil,,
1103,11,1,Hombre,,,
1103,11,1,Hombre,Español,Akateko,
1103,11,1,Mujer,Achí,Español,
1104,11,1,Hombre,Chalchiteko,,
1104,11,1,Hombre,Español,Inglés,
1104,11,1,Hombre,Otro idioma,,
1104,11,1,Mujer,Xinka,,
1106,11,1,Hombre,Achí,Español,
1106,11,1,Hombre,Akateko,,
1106,11,1,Hombre,Español,Akateko,
1106,11,1,Mujer,Español,Akateko,
1106,11,1,Mujer,Español,Inglés,
1106,11,1,Mujer,Garífuna,,
1107,11,1,Hombre,Achí,Español,
1107,11,1,Hombre,Español,Akateko,
1107,11,1,Hombre,K'iche',Español,
1107,11,1,Mujer,Achí,Español,
1107,11,1,Mujer,Akateko,,
1107,11,1,Mujer,Español,Akateko,
1107,11,1,Mujer,Español,Awakateko,
1107,11,1,Mujer,Otro idioma,,
1108,11,1,Hombre,Español,Awakateko,
1108,11,1,Hombre,Español,Mam,
1108,11,1,Mujer,Akateko,,
1108,11,1,Mujer,Español,Awakateko,
1108,11,1,Mujer,Español,Mam,
1109,11,1,Hombre,Achí,Español,
1109,11,1,Hombre,Akateko,,
1109,11,1,Hombre,Chalchiteko,,
1109,11,1,Hombre,Español,Akateko,
1109,11,1,Hombre,Español,Inglés,
1109,11,1,Hombre,Otro idioma,,
1109,11,1,Mujer,Español,Akateko,
1109,11,1,Mujer,Español,Mam,
1401,11,1,Hombre,Achí,Español,
1401,11,1,Hombre,Español,Akateko,
1401,11,1,Hombre,Otro idioma,,
1401,11,1,Hombre,Tz'utujil,,
1401,11,1,Mujer,Español,K'iche',Inglés
1401,11,1,Mujer,Otro idioma,,
1401,11,1,Mujer,Xinka,,
1402,11,1,Hombre,K'iche',,
1402,11,1,Hombre,Sakapulteka,Español,
1402,11,1,Mujer,Achí,Español,
1402,11,1,Mujer,Español,K'iche',Achí
1402,11,1,Mujer,Español,Mopan,
1402,11,1,Mujer,K'iche',,
1403,11,1,Hombre,,,
1403,11,1,Hombre,Akateko,K'iche',Español
1403,11,1,Hombre,Chalchiteko,,
1404,11,1,Hombre,Akateko,,
