MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP23_A||Lee-Escribe Idioma 1,PCP23_B||Lee-Escribe Idioma 2,PCP23_C||Lee-Escribe Idioma 3
1603,7,1,Mujer,Poqomchi',Q'eqchi',Español
1604,7,1,Hombre,Akateko,,
1604,7,1,Mujer,Español,Akateko,
1604,7,1,Mujer,Español,Poqomchi',
1604,7,1,Mujer,Español,Poqomchi',Inglés
1604,7,1,Mujer,Poqomchi',,
1604,7,1,Mujer,Q'eqchi',,
1605,7,1,Hombre,Español,Poqomchi',
1605,7,1,Hombre,Poqomchi',,
1605,7,1,Hombre,Poqomchi',Español,
1605,7,1,Hombre,Q'eqchi',,
1605,7,1,Mujer,Poqomchi',,
1606,7,1,Hombre,Achí,Español,
1606,7,1,Mujer,Español,Achí,
1606,7,1,Mujer,Español,Q'eqchi',
1607,7,1,Hombre,Achí,,
1607,7,1,Hombre,Español,Akateko,
1607,7,1,Hombre,Señas,,
1607,7,1,Mujer,Achí,Español,
1607,7,1,Mujer,Q'eqchi',Achí,
1607,7,1,Mujer,Q'eqchi',Español,Akateko
1608,7,1,Mujer,Español,Akateko,
1609,7,1,Hombre,Español,Akateko,
1609,7,1,Hombre,Kaqchiquel,,
1609,7,1,Hombre,Q'eqchi',Achí,
1609,7,1,Hombre,Q'eqchi',Poqomchi',
1609,7,1,Hombre,Señas,Q'eqchi',
1609,7,1,Mujer,Chalchiteko,,
1609,7,1,Mujer,Español,Q'eqchi',Akateko
1609,7,1,Mujer,Poqomam,,
1609,7,1,Mujer,Poqomchi',,
1609,7,1,Mujer,Q'eqchi',Akateko,
1609,7,1,Mujer,Q'eqchi',Español,Achí
1609,7,1,Mujer,Q'eqchi',Español,Akateko
1610,7,1,Hombre,Achí,Español,
1610,7,1,Hombre,Akateko,,
1610,7,1,Hombre,Español,Achí,
1610,7,1,Hombre,Español,Achí,Q'eqchi'
1610,7,1,Hombre,Español,Akateko,
1610,7,1,Mujer,Achí,Español,
1610,7,1,Mujer,Q'eqchi',Akateko,
1610,7,1,Mujer,Q'eqchi',Español,Akateko
1610,7,1,Mujer,Q'eqchi',Español,Inglés
1611,7,1,Hombre,Achí,Q'eqchi',
1611,7,1,Mujer,Español,Akateko,
1611,7,1,Mujer,Q'eqchi',Akateko,
1612,7,1,Hombre,Español,Akateko,
1612,7,1,Hombre,Poqomchi',,
1612,7,1,Hombre,Q'eqchi',Akateko,
1612,7,1,Mujer,Achí,Español,
1612,7,1,Mujer,Español,Achí,
1612,7,1,Mujer,Q'eqchi',Español,Achí
1613,7,1,Hombre,Akateko,,
1613,7,1,Hombre,Español,Achí,
1613,7,1,Hombre,Español,Poqomam,
1613,7,1,Hombre,Español,Q'anjob'al,
1613,7,1,Hombre,Español,Señas,
1613,7,1,Hombre,Poqomam,,
1613,7,1,Hombre,Señas,,
1613,7,1,Mujer,Español,K'iche',
1614,7,1,Hombre,Otro idioma,,
1614,7,1,Hombre,Señas,,
1614,7,1,Mujer,Achí,,
1614,7,1,Mujer,Español,Achí,
1614,7,1,Mujer,Español,Kaqchiquel,
1614,7,1,Mujer,Otro idioma,,
1615,7,1,Hombre,Achí,Español,
1615,7,1,Hombre,Chalchiteko,,
1615,7,1,Mujer,Achí,Mopan,Español
1615,7,1,Mujer,Q'eqchi',Español,Achí
1615,7,1,Mujer,Q'eqchi',Señas,
1616,7,1,Hombre,Achí,,
1616,7,1,Hombre,Akateko,,
1616,7,1,Hombre,Español,Poqomchi',
1616,7,1,Mujer,Achí,,
1616,7,1,Mujer,Español,Achí,
1616,7,1,Mujer,Q'eqchi',Español,Achí
1616,7,1,Mujer,Tektiteka,,
1617,7,1,Hombre,Akateko,,
1617,7,1,Mujer,Chalchiteko,,
1617,7,1,Mujer,Q'eqchi',Español,Achí
1501,8,1,Hombre,Achí,,
1501,8,1,Hombre,Achí,Español,
1501,8,1,Hombre,Español,Achí,
1501,8,1,Hombre,Español,Awakateko,
1501,8,1,Hombre,Señas,,
1501,8,1,Hombre,Xinka,,
1501,8,1,Mujer,Akateko,Español,
1501,8,1,Mujer,Español,Achí,Inglés
1501,8,1,Mujer,Xinka,,
1502,8,1,Mujer,Achí,Inglés,Español
1503,8,1,Hombre,Achí,,
1503,8,1,Hombre,Akateko,,
1503,8,1,Hombre,Español,Achí,
1503,8,1,Hombre,Español,Akateko,
1503,8,1,Hombre,Español,Awakateko,
1503,8,1,Hombre,Otro idioma,,
1503,8,1,Hombre,Tz'utujil,,
1503,8,1,Mujer,Español,Akateko,
1504,8,1,Hombre,Achí,,
1504,8,1,Hombre,Achí,Español,
1504,8,1,Hombre,Akateko,,
1504,8,1,Hombre,Español,Achí,
1504,8,1,Hombre,Español,Inglés,
1504,8,1,Mujer,Achí,,
1504,8,1,Mujer,Español,Achí,
1504,8,1,Mujer,Español,Akateko,
1504,8,1,Mujer,Tz'utujil,,
1505,8,1,Hombre,Achí,Español,
1505,8,1,Hombre,Akateko,,
1505,8,1,Hombre,Español,Achí,
1505,8,1,Hombre,Español,Akateko,
1505,8,1,Mujer,Español,Achí,
1506,8,1,Mujer,Español,Inglés,
1507,8,1,Hombre,Akateko,,
1507,8,1,Hombre,Español,Inglés,
1508,8,1,Hombre,Achí,Español,
1508,8,1,Hombre,Español,Akateko,
1508,8,1,Hombre,Español,Poqomchi',
1508,8,1,Hombre,Español,Poqomchi',Q'eqchi'
1508,8,1,Hombre,Q'eqchi',,
1508,8,1,Mujer,Poqomchi',,
1601,8,1,Hombre,Achí,,
1601,8,1,Hombre,Achí,Q'eqchi',
1601,8,1,Hombre,Español,Achí,
1601,8,1,Hombre,Español,Inglés,Q'eqchi'
1601,8,1,Hombre,Español,K'iche',
1601,8,1,Hombre,Español,Q'eqchi',Achí
1601,8,1,Hombre,Español,Q'eqchi',Akateko
1601,8,1,Hombre,Español,Q'eqchi',Inglés
1601,8,1,Hombre,Mam,,
1601,8,1,Hombre,Q'eqchi',Achí,
1601,8,1,Hombre,Q'eqchi',Español,Achí
1601,8,1,Hombre,Q'eqchi',Español,Akateko
1601,8,1,Hombre,Q'eqchi',Otro idioma,
1601,8,1,Hombre,Señas,,
1601,8,1,Hombre,Tektiteka,,
1601,8,1,Hombre,Xinka,,
1601,8,1,Mujer,Achí,,
1601,8,1,Mujer,Akateko,,
1601,8,1,Mujer,Español,Q'anjob'al,
1601,8,1,Mujer,Español,Tektiteka,Q'eqchi'
1601,8,1,Mujer,Inglés,Español,Q'eqchi'
1601,8,1,Mujer,Mam,Español,
1601,8,1,Mujer,Mam,Español,Achí
1601,8,1,Mujer,Otro idioma,,
1601,8,1,Mujer,Poqomam,,
1601,8,1,Mujer,Q'eqchi',Español,Achí
1601,8,1,Mujer,Q'eqchi',Otro idioma,
1601,8,1,Mujer,Señas,,
1602,8,1,Hombre,Español,Poqomchi',
1602,8,1,Hombre,Poqomchi',,
1602,8,1,Hombre,Uspanteka,,
1602,8,1,Mujer,Achí,Español,
1602,8,1,Mujer,Español,Poqomchi',
1603,8,1,Hombre,Achí,Español,
1603,8,1,Hombre,Español,Inglés,
1603,8,1,Hombre,Poqomchi',Español,
1603,8,1,Hombre,Poqomchi',Q'eqchi',Español
1603,8,1,Mujer,Español,Poqomchi',Inglés
1603,8,1,Mujer,Garífuna,,
1603,8,1,Mujer,Poqomchi',Achí,
1603,8,1,Mujer,Poqomchi',Q'eqchi',Español
1604,8,1,Hombre,Achí,,
1604,8,1,Hombre,Español,Inglés,
1604,8,1,Hombre,Español,Inglés,Poqomchi'
1604,8,1,Mujer,Achí,,
1604,8,1,Mujer,Akateko,,
1604,8,1,Mujer,Español,Akateko,
1604,8,1,Mujer,Español,Poqomchi',Q'eqchi'
1604,8,1,Mujer,Tektiteka,,
1605,8,1,Hombre,Akateko,,
1605,8,1,Hombre,Español,Achí,
1605,8,1,Hombre,Español,Q'eqchi',
1605,8,1,Mujer,Español,Achí,
1605,8,1,Mujer,Poqomchi',,
1605,8,1,Mujer,Poqomchi',Español,
1605,8,1,Mujer,Q'eqchi',Español,
1606,8,1,Hombre,Akateko,,
1606,8,1,Hombre,Español,Achí,
1606,8,1,Mujer,Español,Achí,
1607,8,1,Hombre,Achí,,
1607,8,1,Hombre,Español,Achí,
1607,8,1,Hombre,Español,Akateko,
1607,8,1,Hombre,Español,Q'eqchi',Akateko
1607,8,1,Hombre,Q'eqchi',Español,Achí
1607,8,1,Hombre,Q'eqchi',Español,Akateko
1607,8,1,Mujer,Español,Señas,
1607,8,1,Mujer,Poqomchi',Español,
1607,8,1,Mujer,Q'eqchi',Español,Achí
1608,8,1,Hombre,Achí,Q'eqchi',
1608,8,1,Hombre,Akateko,,
1608,8,1,Hombre,Español,Akateko,
1608,8,1,Hombre,Otro idioma,,
1608,8,1,Hombre,Poqomam,Español,
1608,8,1,Hombre,Q'eqchi',Akateko,
1608,8,1,Mujer,Chalchiteko,,
1608,8,1,Mujer,Q'eqchi',Akateko,Español
1608,8,1,Mujer,Q'eqchi',Español,Achí
1609,8,1,Hombre,Achí,Español,
1609,8,1,Hombre,Akateko,,
1609,8,1,Hombre,Chalchiteko,,
1609,8,1,Hombre,Español,Achí,
1609,8,1,Hombre,Español,Inglés,Q'eqchi'
1609,8,1,Hombre,Poqomam,Español,
1609,8,1,Hombre,Poqomchi',Español,
1609,8,1,Hombre,Q'eqchi',Awakateko,
1609,8,1,Hombre,Q'eqchi',Español,Awakateko
1609,8,1,Hombre,Q'eqchi',Español,Inglés
1609,8,1,Hombre,Señas,Español,
1609,8,1,Hombre,Señas,Q'eqchi',
1609,8,1,Hombre,Tektiteka,,
1609,8,1,Mujer,Achí,Español,Q'eqchi'
1609,8,1,Mujer,Achí,Q'eqchi',Español
1609,8,1,Mujer,Akateko,,
1609,8,1,Mujer,Awakateko,,
1609,8,1,Mujer,Español,Achí,
1609,8,1,Mujer,Español,Kaqchiquel,
1609,8,1,Mujer,Español,Q'eqchi',Akateko
1609,8,1,Mujer,Español,Q'eqchi',Awakateko
1609,8,1,Mujer,Mam,,
1609,8,1,Mujer,Mam,Español,
1609,8,1,Mujer,Poqomchi',Español,
1609,8,1,Mujer,Q'eqchi',Achí,
1610,8,1,Hombre,Achí,,
1610,8,1,Hombre,Español,Inglés,
1610,8,1,Hombre,Español,Q'eqchi',Achí
1610,8,1,Hombre,Español,Q'eqchi',Inglés
1610,8,1,Hombre,Inglés,Español,
1610,8,1,Hombre,Q'eqchi',Achí,
1610,8,1,Mujer,Akateko,,
1610,8,1,Mujer,Español,Achí,
1610,8,1,Mujer,Español,Q'eqchi',Inglés
1611,8,1,Hombre,Achí,Español,
1611,8,1,Hombre,Q'eqchi',Akateko,
1611,8,1,Hombre,Q'eqchi',Chalchiteko,
1611,8,1,Mujer,Español,Achí,
1611,8,1,Mujer,Q'eqchi',Español,Achí
1612,8,1,Hombre,Achí,Q'eqchi',Español
1612,8,1,Hombre,Español,Achí,
1612,8,1,Hombre,Español,Akateko,
1612,8,1,Hombre,Q'eqchi',Achí,
1612,8,1,Mujer,Español,Achí,
1612,8,1,Mujer,Q'eqchi',Otro idioma,
1612,8,1,Mujer,Tektiteka,,
1613,8,1,Hombre,Achí,Español,
1613,8,1,Hombre,Español,Achí,
1613,8,1,Hombre,Español,Akateko,
1613,8,1,Hombre,Español,Kaqchiquel,
1613,8,1,Hombre,Español,Mam,
1613,8,1,Hombre,Español,Q'eqchi',Achí
1613,8,1,Hombre,Xinka,,
1613,8,1,Mujer,Achí,,
1613,8,1,Mujer,Akateko,,
1613,8,1,Mujer,Español,Achí,
1613,8,1,Mujer,Español,K'iche',
1613,8,1,Mujer,Q'eqchi',Español,Chalchiteko
1613,8,1,Mujer,Xinka,Q'eqchi',
1614,8,1,Hombre,Akateko,,
1614,8,1,Hombre,Español,Q'eqchi',
1614,8,1,Hombre,Otro idioma,Q'eqchi',
1614,8,1,Mujer,Kaqchiquel,,
1614,8,1,Mujer,Otro idioma,,
1614,8,1,Mujer,Otro idioma,Español,
1615,8,1,Hombre,Achí,Mopan,Español
1615,8,1,Hombre,Achí,Q'eqchi',Español
1615,8,1,Hombre,Akateko,,
1615,8,1,Hombre,Uspanteka,,
1615,8,1,Mujer,Achí,Q'eqchi',Español
1615,8,1,Mujer,Español,Akateko,
1615,8,1,Mujer,Español,Q'eqchi',Achí
1616,8,1,Hombre,Akateko,,
1616,8,1,Hombre,Español,Q'anjob'al,Inglés
1616,8,1,Hombre,Q'eqchi',Achí,Español
1616,8,1,Hombre,Tektiteka,,
1616,8,1,Mujer,Akateko,,
1616,8,1,Mujer,Chalchiteko,,
1616,8,1,Mujer,Tektiteka,,
1616,8,1,Mujer,Tz'utujil,,
1617,8,1,Hombre,Español,Achí,
1617,8,1,Hombre,Español,Poqomchi',
1617,8,1,Hombre,Español,Q'eqchi',Achí
1617,8,1,Hombre,Q'eqchi',Achí,Español
1617,8,1,Hombre,Q'eqchi',Español,Poqomchi'
1617,8,1,Mujer,Achí,Español,
1617,8,1,Mujer,Q'eqchi',Garífuna,
1501,9,1,Hombre,Español,Akateko,
1501,9,1,Hombre,Español,Inglés,
1501,9,1,Hombre,Uspanteka,,
1501,9,1,Mujer,Achí,,
1501,9,1,Mujer,Español,Inglés,
1502,9,1,Hombre,Inglés,,
1502,9,1,Mujer,Achí,,
1502,9,1,Mujer,Akateko,Chalchiteko,
1502,9,1,Mujer,Inglés,,
1502,9,1,Mujer,Poqomchi',Achí,
1503,9,1,Hombre,Achí,,
1503,9,1,Mujer,Achí,,
1503,9,1,Mujer,Español,Achí,
1504,9,1,Hombre,Achí,,
1504,9,1,Hombre,Español,Akateko,
1504,9,1,Mujer,Español,Achí,
1504,9,1,Mujer,Español,Akateko,
1504,9,1,Mujer,Español,Inglés,
1505,9,1,Hombre,Achí,Kaqchiquel,Español
1505,9,1,Mujer,Akateko,,
1505,9,1,Mujer,Español,Achí,
1507,9,1,Hombre,Achí,Español,
1507,9,1,Hombre,Español,Q'eqchi',
1507,9,1,Mujer,Español,Akateko,
1507,9,1,Mujer,Español,Inglés,
1507,9,1,Mujer,Poqomchi',,
1508,9,1,Hombre,Español,Poqomchi',
1508,9,1,Hombre,Español,Q'eqchi',Inglés
1508,9,1,Hombre,Tz'utujil,,
1508,9,1,Mujer,Español,Achí,
1508,9,1,Mujer,Español,Q'eqchi',Achí
1508,9,1,Mujer,Poqomchi',,
1508,9,1,Mujer,Poqomchi',Español,Akateko
1508,9,1,Mujer,Tz'utujil,,
1601,9,1,Hombre,Akateko,,
1601,9,1,Hombre,Español,K'iche',
1601,9,1,Hombre,Español,Poqomchi',
1601,9,1,Hombre,Español,Q'eqchi',Inglés
1601,9,1,Hombre,K'iche',Español,
1601,9,1,Hombre,Poqomchi',,
1601,9,1,Hombre,Q'eqchi',Español,Achí
1601,9,1,Hombre,Q'eqchi',Poqomchi',
1601,9,1,Hombre,Q'eqchi',Uspanteka,
1601,9,1,Hombre,Tektiteka,,
1601,9,1,Mujer,Achí,Q'eqchi',Akateko
1601,9,1,Mujer,Achí,Q'eqchi',Español
1601,9,1,Mujer,Akateko,,
1601,9,1,Mujer,Chalchiteko,,
1601,9,1,Mujer,Español,Inglés,Otro idioma
1601,9,1,Mujer,Español,K'iche',
1601,9,1,Mujer,Español,Q'anjob'al,Q'eqchi'
1601,9,1,Mujer,Español,Q'eqchi',Poqomchi'
1601,9,1,Mujer,Q'eqchi',Tektiteka,
1601,9,1,Mujer,Xinka,Q'eqchi',
1602,9,1,Hombre,Achí,Español,
1602,9,1,Hombre,Poqomchi',,
1602,9,1,Mujer,Poqomchi',Español,
1603,9,1,Hombre,Achí,Español,
1603,9,1,Hombre,Español,Akateko,
1603,9,1,Hombre,Poqomchi',,
1603,9,1,Hombre,Poqomchi',Achí,
1603,9,1,Hombre,Poqomchi',Q'eqchi',Español
1603,9,1,Hombre,Q'eqchi',,
1603,9,1,Mujer,Español,Poqomchi',
1603,9,1,Mujer,Poqomchi',,
1603,9,1,Mujer,Poqomchi',Achí,
1603,9,1,Mujer,Poqomchi',Español,
1604,9,1,Hombre,Achí,Español,
1604,9,1,Hombre,Español,Achí,
1604,9,1,Hombre,Español,Inglés,
1604,9,1,Mujer,Español,Akateko,
1604,9,1,Mujer,Español,Poqomchi',Achí
1604,9,1,Mujer,Español,Poqomchi',Inglés
1604,9,1,Mujer,Garífuna,,
1605,9,1,Hombre,Poqomchi',,
1605,9,1,Hombre,Tz'utujil,,
1605,9,1,Mujer,Español,Achí,
1605,9,1,Mujer,Español,Poqomchi',
1605,9,1,Mujer,Poqomchi',,
1606,9,1,Hombre,Español,Achí,
1606,9,1,Hombre,Español,Q'eqchi',Achí
1606,9,1,Mujer,Achí,Español,
1606,9,1,Mujer,Akateko,,
1606,9,1,Mujer,Chalchiteko,,
1606,9,1,Mujer,Poqomam,Español,
1606,9,1,Mujer,Poqomchi',,
1607,9,1,Hombre,Achí,Q'eqchi',
1607,9,1,Hombre,Akateko,,
1607,9,1,Hombre,Español,Señas,
1607,9,1,Hombre,Q'eqchi',Español,Akateko
1607,9,1,Mujer,Achí,Q'eqchi',
1607,9,1,Mujer,Q'anjob'al,Español,
1607,9,1,Mujer,Q'eqchi',Akateko,
1607,9,1,Mujer,Q'eqchi',Español,Achí
1608,9,1,Hombre,Español,Q'eqchi',Akateko
1608,9,1,Hombre,Poqomam,,
1608,9,1,Hombre,Q'anjob'al,Español,
1608,9,1,Mujer,Achí,Español,
1608,9,1,Mujer,Achí,Q'eqchi',Español
1608,9,1,Mujer,Poqomam,,
1609,9,1,Hombre,Achí,Español,
1609,9,1,Hombre,Achí,Español,Q'eqchi'
1609,9,1,Hombre,Akateko,Q'eqchi',Español
1609,9,1,Hombre,Chalchiteko,,
1609,9,1,Hombre,Español,Awakateko,
1609,9,1,Hombre,Español,Q'eqchi',Poqomchi'
1609,9,1,Hombre,Garífuna,,
1609,9,1,Hombre,Otro idioma,Q'eqchi',
1609,9,1,Hombre,Q'eqchi',Chalchiteko,
1609,9,1,Hombre,Q'eqchi',Inglés,
1609,9,1,Hombre,Q'eqchi',Señas,
1609,9,1,Hombre,Señas,,
1609,9,1,Hombre,Señas,Español,
1609,9,1,Mujer,Achí,Español,Q'eqchi'
1609,9,1,Mujer,Achí,Q'eqchi',Español
1609,9,1,Mujer,Español,Akateko,
1609,9,1,Mujer,Español,Inglés,
1609,9,1,Mujer,Español,Q'eqchi',Achí
1609,9,1,Mujer,Jakalteko/Popti',Español,
1609,9,1,Mujer,Mam,,
1609,9,1,Mujer,Poqomam,,
1609,9,1,Mujer,Q'eqchi',Achí,Español
1609,9,1,Mujer,Q'eqchi',Mam,
1609,9,1,Mujer,Señas,,
1610,9,1,Hombre,Español,Achí,
1610,9,1,Hombre,Español,Akateko,
1610,9,1,Hombre,Español,Q'eqchi',Achí
1610,9,1,Hombre,Itza',Español,
1610,9,1,Hombre,Q'eqchi',Achí,Español
1610,9,1,Hombre,Q'eqchi',Akateko,
1610,9,1,Hombre,Q'eqchi',Señas,
1610,9,1,Mujer,Akateko,,
1610,9,1,Mujer,Español,Akateko,
1610,9,1,Mujer,Español,Q'eqchi',Achí
1610,9,1,Mujer,Q'eqchi',Uspanteka,
1611,9,1,Hombre,Akateko,,
1611,9,1,Hombre,Español,Q'eqchi',Akateko
1611,9,1,Hombre,Q'eqchi',Español,Achí
1611,9,1,Mujer,Q'eqchi',Akateko,
1611,9,1,Mujer,Q'eqchi',Español,Achí
1611,9,1,Mujer,Q'eqchi',Xinka,
1611,9,1,Mujer,Tektiteka,,
1612,9,1,Hombre,Achí,Español,Q'eqchi'
1612,9,1,Hombre,Akateko,,
1612,9,1,Hombre,Mam,Q'eqchi',
1612,9,1,Hombre,Poqomchi',Español,
1612,9,1,Hombre,Q'anjob'al,Español,
1612,9,1,Hombre,Q'eqchi',Achí,
1612,9,1,Hombre,Q'eqchi',Akateko,
1612,9,1,Hombre,Q'eqchi',Español,Achí
1612,9,1,Hombre,Q'eqchi',Tektiteka,
1612,9,1,Hombre,Q'eqchi',Tz'utujil,
1612,9,1,Mujer,Achí,Español,
1612,9,1,Mujer,Español,Achí,
1612,9,1,Mujer,Español,Q'eqchi',Akateko
1612,9,1,Mujer,Itza',Español,
1612,9,1,Mujer,Q'eqchi',Español,Achí
1613,9,1,Hombre,Achí,Español,Q'eqchi'
1613,9,1,Hombre,Español,Achí,
1613,9,1,Hombre,Español,Akateko,
1613,9,1,Hombre,Español,Mopan,
1613,9,1,Hombre,Español,Q'eqchi',Achí
1613,9,1,Mujer,Español,Akateko,
1613,9,1,Mujer,Español,Mopan,
1613,9,1,Mujer,Kaqchiquel,,
1613,9,1,Mujer,Otro idioma,Q'eqchi',
1613,9,1,Mujer,Señas,,
1614,9,1,Hombre,Español,Achí,
1614,9,1,Hombre,Español,Q'eqchi',Achí
1614,9,1,Mujer,Otro idioma,,
1615,9,1,Hombre,Español,Q'eqchi',Achí
1615,9,1,Hombre,Español,Q'eqchi',Akateko
1615,9,1,Mujer,Achí,Español,
1615,9,1,Mujer,Achí,Q'eqchi',Español
1615,9,1,Mujer,Akateko,,
1615,9,1,Mujer,Español,Q'eqchi',Achí
1615,9,1,Mujer,Mam,,
1615,9,1,Mujer,Q'eqchi',Inglés,
1615,9,1,Mujer,Señas,,
1616,9,1,Hombre,Español,Akateko,
1616,9,1,Mujer,Español,Akateko,
1616,9,1,Mujer,Español,Q'eqchi',Achí
1616,9,1,Mujer,Q'eqchi',Achí,Español
1617,9,1,Hombre,Español,Poqomam,
1617,9,1,Hombre,Itza',,
1617,9,1,Hombre,Q'eqchi',Español,Achí
1617,9,1,Mujer,Achí,Español,
1617,9,1,Mujer,Achí,Q'eqchi',Español
1617,9,1,Mujer,Español,Poqomchi',
1617,9,1,Mujer,Q'eqchi',Español,Achí
1501,10,1,Hombre,Achí,Español,
1501,10,1,Hombre,Akateko,,
1501,10,1,Hombre,Español,Achí,
1501,10,1,Hombre,Español,Inglés,
1501,10,1,Hombre,Español,Q'eqchi',
1501,10,1,Hombre,Inglés,Achí,
1501,10,1,Mujer,Achí,Español,
1501,10,1,Mujer,Español,Inglés,Achí
1501,10,1,Mujer,Español,Poqomam,
1501,10,1,Mujer,Q'eqchi',Español,
1502,10,1,Hombre,Español,K'iche',
1502,10,1,Hombre,Tz'utujil,,
1502,10,1,Mujer,Español,Akateko,
1502,10,1,Mujer,Tektiteka,,
1503,10,1,Hombre,Achí,,
1503,10,1,Hombre,Español,Inglés,
1503,10,1,Hombre,Tz'utujil,,
1503,10,1,Mujer,Achí,,
1503,10,1,Mujer,Chalchiteko,,
1503,10,1,Mujer,Español,Akateko,
1504,10,1,Hombre,Achí,Chalchiteko,
1504,10,1,Hombre,Español,Akateko,
1504,10,1,Hombre,Poqomchi',,
1504,10,1,Mujer,Achí,Tektiteka,
1505,10,1,Hombre,Achí,Español,
1505,10,1,Hombre,Español,Achí,
1505,10,1,Hombre,Español,Kaqchiquel,
1505,10,1,Hombre,Kaqchiquel,Español,
1505,10,1,Mujer,Español,Achí,
1505,10,1,Mujer,Español,Akateko,
1506,10,1,Mujer,Poqomchi',,
1507,10,1,Hombre,Achí,Español,
1507,10,1,Hombre,Akateko,Español,
1507,10,1,Hombre,Español,Achí,
1507,10,1,Hombre,Español,Akateko,
1507,10,1,Mujer,Español,Akateko,
1507,10,1,Mujer,Español,Awakateko,
1508,10,1,Hombre,Akateko,,
1508,10,1,Hombre,Español,Achí,
1508,10,1,Hombre,Español,Q'eqchi',Achí
1508,10,1,Hombre,Poqomchi',Q'eqchi',Español
1508,10,1,Hombre,Poqomchi',Q'eqchi',Tektiteka
1508,10,1,Mujer,Achí,Español,
1508,10,1,Mujer,Akateko,,
1508,10,1,Mujer,Español,Akateko,
1508,10,1,Mujer,Poqomchi',,
1508,10,1,Mujer,Xinka,,
1601,10,1,Hombre,Español,Achí,
1601,10,1,Hombre,Español,Mam,
1601,10,1,Hombre,Español,Poqomam,
1601,10,1,Hombre,Español,Q'eqchi',Kaqchiquel
1601,10,1,Hombre,Español,Q'eqchi',Poqomchi'
1601,10,1,Hombre,Mam,Q'eqchi',Español
1601,10,1,Hombre,Poqomam,,
1601,10,1,Hombre,Poqomchi',Q'eqchi',Español
1601,10,1,Hombre,Q'anjob'al,Español,
1601,10,1,Hombre,Q'eqchi',Akateko,
1601,10,1,Hombre,Q'eqchi',Chalchiteko,
1601,10,1,Hombre,Señas,Q'eqchi',
1601,10,1,Hombre,Tz'utujil,Kaqchiquel,Achí
1601,10,1,Mujer,Achí,Q'eqchi',
1601,10,1,Mujer,Akateko,Español,
1601,10,1,Mujer,Español,Achí,
1601,10,1,Mujer,Español,Q'anjob'al,
1601,10,1,Mujer,Itza',Akateko,
1601,10,1,Mujer,Mam,Español,
1601,10,1,Mujer,Mopan,Español,
1601,10,1,Mujer,Poqomchi',Español,
1601,10,1,Mujer,Q'eqchi',Achí,Español
1601,10,1,Mujer,Q'eqchi',Español,Achí
1601,10,1,Mujer,Q'eqchi',Español,Uspanteka
1601,10,1,Mujer,Q'eqchi',Garífuna,
1601,10,1,Mujer,Q'eqchi',Poqomchi',Español
1601,10,1,Mujer,Q'eqchi',Sakapulteka,
1602,10,1,Hombre,Achí,Español,
1602,10,1,Hombre,Español,Poqomchi',
1602,10,1,Hombre,Poqomchi',,
1602,10,1,Mujer,Español,Inglés,
1602,10,1,Mujer,Poqomchi',,
1603,10,1,Hombre,Achí,Español,
1603,10,1,Hombre,Poqomam,,
1603,10,1,Hombre,Poqomchi',Español,
1603,10,1,Hombre,Q'eqchi',,
1603,10,1,Mujer,Achí,Español,
