MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP15||Idioma Materno
918,3,87,Mujer,
919,3,371,Hombre,
919,3,369,Mujer,
920,3,1109,Hombre,
920,3,1147,Mujer,
921,3,478,Hombre,
921,3,496,Mujer,
922,3,244,Hombre,
922,3,233,Mujer,
923,3,248,Hombre,
923,3,244,Mujer,
924,3,238,Hombre,
924,3,236,Mujer,
1701,3,415,Hombre,
1701,3,375,Mujer,
1702,3,87,Hombre,
1702,3,73,Mujer,
1703,3,477,Hombre,
1703,3,484,Mujer,
1704,3,474,Hombre,
1704,3,446,Mujer,
1705,3,945,Hombre,
1705,3,938,Mujer,
1706,3,187,Hombre,
1706,3,166,Mujer,
1707,3,266,Hombre,
1707,3,265,Mujer,
1708,3,380,Hombre,
1708,3,334,Mujer,
1709,3,888,Hombre,
1709,3,855,Mujer,
1710,3,1325,Hombre,
1710,3,1367,Mujer,
1711,3,338,Hombre,
1711,3,341,Mujer,
1712,3,635,Hombre,
1712,3,649,Mujer,
1713,3,429,Hombre,
1713,3,464,Mujer,
1714,3,167,Hombre,
1714,3,187,Mujer,
901,4,5,Hombre,Achí
901,4,1565,Hombre,Español
901,4,1,Hombre,Garífuna
901,4,3,Hombre,Inglés
901,4,1,Hombre,Kaqchiquel
901,4,23,Hombre,K'iche'
901,4,5,Hombre,Mam
901,4,3,Hombre,No habla
901,4,2,Hombre,Otro idioma
901,4,1,Hombre,Q'anjob'al
901,4,2,Hombre,Q'eqchi'
901,4,3,Hombre,Tz'utujil
901,4,5,Mujer,Achí
901,4,3,Mujer,Akateko
901,4,1,Mujer,Chalchiteko
901,4,1,Mujer,Ch'orti'
901,4,1551,Mujer,Español
901,4,2,Mujer,Garífuna
901,4,2,Mujer,Kaqchiquel
901,4,21,Mujer,K'iche'
901,4,5,Mujer,Mam
901,4,8,Mujer,No habla
901,4,3,Mujer,Otro idioma
901,4,2,Mujer,Q'anjob'al
901,4,1,Mujer,Sakapulteko
901,4,1,Mujer,Tektiteko
902,4,1,Hombre,Achí
902,4,173,Hombre,Español
902,4,6,Hombre,K'iche'
902,4,1,Hombre,No habla
902,4,1,Hombre,Xinka
902,4,1,Mujer,Akateko
902,4,157,Mujer,Español
902,4,4,Mujer,K'iche'
903,4,1,Hombre,Achí
903,4,354,Hombre,Español
903,4,11,Hombre,K'iche'
903,4,1,Hombre,No habla
903,4,1,Mujer,Achí
903,4,1,Mujer,Ch'orti'
903,4,349,Mujer,Español
903,4,1,Mujer,Garífuna
903,4,12,Mujer,K'iche'
903,4,1,Mujer,Tz'utujil
904,4,1,Hombre,Achí
904,4,1,Hombre,Akateko
904,4,272,Hombre,Español
904,4,49,Hombre,K'iche'
904,4,1,Hombre,No habla
904,4,2,Hombre,Otro idioma
904,4,1,Hombre,Poqomchi'
904,4,253,Mujer,Español
904,4,53,Mujer,K'iche'
904,4,1,Mujer,Mam
904,4,2,Mujer,No habla
905,4,110,Hombre,Español
905,4,86,Mujer,Español
905,4,1,Mujer,K'iche'
905,4,1,Mujer,Poqomchi'
906,4,2,Hombre,Achí
906,4,120,Hombre,Español
906,4,1,Hombre,K'iche'
906,4,136,Hombre,Mam
906,4,139,Mujer,Español
906,4,126,Mujer,Mam
906,4,1,Mujer,No habla
907,4,1,Hombre,Akateko
907,4,13,Hombre,Español
907,4,233,Hombre,Mam
907,4,12,Mujer,Español
907,4,228,Mujer,Mam
907,4,1,Mujer,Poqomchi'
908,4,21,Hombre,Español
908,4,94,Hombre,Mam
908,4,13,Mujer,Español
908,4,94,Mujer,Mam
908,4,1,Mujer,Poqomam
909,4,2,Hombre,Achí
909,4,1,Hombre,Akateko
909,4,165,Hombre,Español
909,4,2,Hombre,K'iche'
909,4,459,Hombre,Mam
909,4,2,Hombre,No habla
909,4,1,Mujer,Awakateko
909,4,162,Mujer,Español
909,4,1,Mujer,Inglés
909,4,4,Mujer,Kaqchiquel
909,4,1,Mujer,K'iche'
909,4,470,Mujer,Mam
909,4,2,Mujer,No habla
910,4,87,Hombre,Español
910,4,4,Hombre,Mam
910,4,1,Hombre,Tz'utujil
910,4,88,Mujer,Español
910,4,1,Mujer,K'iche'
910,4,1,Mujer,Mam
911,4,2,Hombre,Achí
911,4,50,Hombre,Español
911,4,1,Hombre,Inglés
911,4,136,Hombre,Mam
911,4,51,Mujer,Español
911,4,171,Mujer,Mam
912,4,156,Hombre,Español
912,4,2,Hombre,Inglés
912,4,187,Hombre,Mam
912,4,1,Hombre,No habla
912,4,179,Mujer,Español
912,4,207,Mujer,Mam
912,4,1,Mujer,No habla
913,4,91,Hombre,Español
913,4,34,Hombre,K'iche'
913,4,1,Mujer,Achí
913,4,1,Mujer,Ch'orti'
913,4,101,Mujer,Español
913,4,16,Mujer,K'iche'
913,4,1,Mujer,No habla
913,4,1,Mujer,Q'anjob'al
914,4,360,Hombre,Español
914,4,17,Hombre,K'iche'
914,4,3,Hombre,No habla
914,4,1,Hombre,Otro idioma
914,4,1,Hombre,Tz'utujil
914,4,1,Hombre,Xinka
914,4,2,Mujer,Achí
914,4,1,Mujer,Chalchiteko
914,4,354,Mujer,Español
914,4,1,Mujer,Inglés
914,4,12,Mujer,K'iche'
914,4,1,Mujer,Mam
914,4,2,Mujer,No habla
914,4,2,Mujer,Tz'utujil
915,4,35,Hombre,Español
915,4,3,Hombre,K'iche'
915,4,140,Hombre,Mam
915,4,1,Hombre,No habla
915,4,2,Mujer,Achí
915,4,34,Mujer,Español
915,4,5,Mujer,K'iche'
915,4,180,Mujer,Mam
915,4,1,Mujer,No habla
916,4,1,Hombre,Achí
916,4,35,Hombre,Español
916,4,76,Hombre,K'iche'
916,4,1,Hombre,Tektiteko
916,4,38,Mujer,Español
916,4,72,Mujer,K'iche'
917,4,525,Hombre,Español
917,4,2,Hombre,Mam
917,4,4,Hombre,No habla
917,4,497,Mujer,Español
917,4,1,Mujer,Inglés
917,4,2,Mujer,Mam
917,4,1,Mujer,No habla
918,4,77,Hombre,Español
918,4,13,Hombre,K'iche'
918,4,1,Hombre,Tz'utujil
918,4,1,Hombre,Uspanteko
918,4,68,Mujer,Español
918,4,13,Mujer,K'iche'
919,4,1,Hombre,Akateko
919,4,329,Hombre,Español
919,4,1,Hombre,Garífuna
919,4,2,Hombre,K'iche'
919,4,5,Hombre,Mam
919,4,2,Hombre,No habla
919,4,1,Mujer,Achí
919,4,303,Mujer,Español
919,4,1,Mujer,K'iche'
919,4,4,Mujer,Mam
919,4,1,Mujer,No habla
919,4,1,Mujer,Q'anjob'al
919,4,1,Mujer,Tz'utujil
919,4,1,Mujer,Uspanteko
920,4,3,Hombre,Achí
920,4,1137,Hombre,Español
920,4,1,Hombre,Garífuna
920,4,1,Hombre,Inglés
920,4,2,Hombre,K'iche'
920,4,8,Hombre,No habla
920,4,1,Hombre,Otro idioma
920,4,1,Hombre,Señas
920,4,2,Mujer,Achí
920,4,2,Mujer,Chalchiteko
920,4,1103,Mujer,Español
920,4,1,Mujer,Mam
920,4,8,Mujer,No habla
920,4,1,Mujer,Otro idioma
921,4,1,Hombre,Ch'orti'
921,4,449,Hombre,Español
921,4,11,Hombre,Mam
921,4,3,Hombre,No habla
921,4,2,Mujer,Achí
921,4,467,Mujer,Español
921,4,1,Mujer,Garífuna
921,4,17,Mujer,Mam
921,4,1,Mujer,Señas
921,4,1,Mujer,Tz'utujil
922,4,1,Hombre,Achí
922,4,1,Hombre,Akateko
922,4,230,Hombre,Español
922,4,2,Hombre,Mam
922,4,1,Hombre,Tz'utujil
922,4,201,Mujer,Español
922,4,1,Mujer,Garífuna
922,4,1,Mujer,Otro idioma
923,4,1,Hombre,Akateko
923,4,226,Hombre,Español
923,4,3,Hombre,K'iche'
923,4,1,Hombre,Mam
923,4,2,Hombre,No habla
923,4,207,Mujer,Español
923,4,3,Mujer,K'iche'
923,4,1,Mujer,Mam
923,4,1,Mujer,No habla
923,4,1,Mujer,Q'eqchi'
924,4,65,Hombre,Español
924,4,2,Hombre,Inglés
924,4,176,Hombre,Mam
924,4,68,Mujer,Español
924,4,179,Mujer,Mam
924,4,1,Mujer,Tz'utujil
1701,4,1,Hombre,Achí
1701,4,1,Hombre,Chalchiteko
1701,4,402,Hombre,Español
1701,4,1,Hombre,Inglés
1701,4,1,Hombre,K'iche'
1701,4,2,Hombre,Poqomchi'
1701,4,7,Hombre,Q'eqchi'
1701,4,366,Mujer,Español
1701,4,1,Mujer,K'iche'
1701,4,1,Mujer,No habla
1701,4,13,Mujer,Q'eqchi'
1702,4,73,Hombre,Español
1702,4,1,Hombre,No habla
1702,4,13,Hombre,Q'eqchi'
1702,4,71,Mujer,Español
1702,4,11,Mujer,Q'eqchi'
1703,4,454,Hombre,Español
1703,4,1,Hombre,Kaqchiquel
1703,4,1,Hombre,Mam
1703,4,1,Hombre,Mopan
1703,4,16,Hombre,Q'eqchi'
1703,4,450,Mujer,Español
1703,4,1,Mujer,Kaqchiquel
1703,4,1,Mujer,K'iche'
1703,4,1,Mujer,Mam
1703,4,12,Mujer,Q'eqchi'
1703,4,1,Mujer,Tektiteko
1703,4,1,Mujer,Uspanteko
1704,4,1,Hombre,Ch'orti'
1704,4,419,Hombre,Español
1704,4,1,Hombre,No habla
1704,4,66,Hombre,Q'eqchi'
1704,4,1,Hombre,Xinka
1704,4,1,Mujer,Achí
1704,4,404,Mujer,Español
1704,4,1,Mujer,Otro idioma
1704,4,53,Mujer,Q'eqchi'
1705,4,5,Hombre,Achí
1705,4,1,Hombre,Akateko
1705,4,1,Hombre,Awakateko
1705,4,758,Hombre,Español
1705,4,5,Hombre,K'iche'
1705,4,2,Hombre,No habla
1705,4,1,Hombre,Otro idioma
1705,4,1,Hombre,Poqomchi'
1705,4,174,Hombre,Q'eqchi'
1705,4,4,Mujer,Achí
1705,4,1,Mujer,Chalchiteko
1705,4,788,Mujer,Español
1705,4,1,Mujer,Inglés
1705,4,3,Mujer,K'iche'
1705,4,1,Mujer,Poqomam
1705,4,1,Mujer,Poqomchi'
1705,4,152,Mujer,Q'eqchi'
1705,4,1,Mujer,Señas
1706,4,1,Hombre,Achí
1706,4,150,Hombre,Español
1706,4,1,Hombre,Inglés
1706,4,1,Hombre,K'iche'
1706,4,42,Hombre,Q'eqchi'
1706,4,1,Mujer,Achí
1706,4,173,Mujer,Español
1706,4,48,Mujer,Q'eqchi'
1707,4,269,Hombre,Español
1707,4,1,Hombre,Mopan
1707,4,1,Hombre,Poqomchi'
1707,4,9,Hombre,Q'eqchi'
1707,4,1,Mujer,Achí
1707,4,1,Mujer,Akateko
1707,4,237,Mujer,Español
1707,4,2,Mujer,No habla
1707,4,13,Mujer,Q'eqchi'
1708,4,312,Hombre,Español
1708,4,39,Hombre,Q'eqchi'
1708,4,1,Mujer,Chalchiteko
1708,4,335,Mujer,Español
1708,4,3,Mujer,K'iche'
1708,4,1,Mujer,No habla
1708,4,32,Mujer,Q'eqchi'
1709,4,4,Hombre,Achí
1709,4,379,Hombre,Español
1709,4,1,Hombre,Kaqchiquel
1709,4,1,Hombre,K'iche'
1709,4,6,Hombre,Mopan
1709,4,2,Hombre,No habla
1709,4,1,Hombre,Poqomam
1709,4,2,Hombre,Poqomchi'
1709,4,540,Hombre,Q'eqchi'
1709,4,2,Mujer,Achí
1709,4,1,Mujer,Chalchiteko
1709,4,327,Mujer,Español
1709,4,2,Mujer,Inglés
1709,4,13,Mujer,Mopan
1709,4,4,Mujer,No habla
1709,4,2,Mujer,Poqomchi'
1709,4,497,Mujer,Q'eqchi'
1710,4,7,Hombre,Achí
1710,4,581,Hombre,Español
1710,4,1,Hombre,Garífuna
1710,4,1,Hombre,Itza'
1710,4,3,Hombre,Kaqchiquel
1710,4,1,Hombre,Mam
1710,4,1,Hombre,No habla
1710,4,3,Hombre,Poqomchi'
1710,4,831,Hombre,Q'eqchi'
1710,4,1,Hombre,Sipakapense
1710,4,7,Mujer,Achí
1710,4,1,Mujer,Chalchiteko
1710,4,555,Mujer,Español
1710,4,1,Mujer,Itza'
1710,4,3,Mujer,Kaqchiquel
1710,4,1,Mujer,K'iche'
1710,4,1,Mujer,Mam
1710,4,4,Mujer,No habla
1710,4,1,Mujer,Poqomam
1710,4,1,Mujer,Poqomchi'
1710,4,759,Mujer,Q'eqchi'
1710,4,1,Mujer,Señas
1710,4,1,Mujer,Tz'utujil
1711,4,358,Hombre,Español
1711,4,2,Hombre,Inglés
1711,4,4,Hombre,Q'eqchi'
1711,4,1,Mujer,Chalchiteko
1711,4,364,Mujer,Español
1711,4,5,Mujer,Q'eqchi'
1711,4,1,Mujer,Uspanteko
1712,4,1,Hombre,Achí
1712,4,422,Hombre,Español
1712,4,3,Hombre,K'iche'
1712,4,1,Hombre,Mopan
1712,4,4,Hombre,Poqomchi'
1712,4,235,Hombre,Q'eqchi'
1712,4,1,Mujer,Achí
1712,4,412,Mujer,Español
1712,4,3,Mujer,K'iche'
1712,4,1,Mujer,Q'anjob'al
1712,4,232,Mujer,Q'eqchi'
1713,4,1,Hombre,Achí
1713,4,390,Hombre,Español
1713,4,2,Hombre,K'iche'
1713,4,1,Hombre,Mam
1713,4,1,Hombre,Poqomchi'
1713,4,1,Hombre,Q'anjob'al
1713,4,63,Hombre,Q'eqchi'
1713,4,2,Hombre,Tz'utujil
1713,4,2,Mujer,Achí
1713,4,2,Mujer,Akateko
1713,4,398,Mujer,Español
1713,4,1,Mujer,K'iche'
1713,4,2,Mujer,Mam
1713,4,1,Mujer,No habla
1713,4,1,Mujer,Poqomchi'
1713,4,1,Mujer,Q'anjob'al
1713,4,62,Mujer,Q'eqchi'
1714,4,2,Hombre,Achí
1714,4,139,Hombre,Español
1714,4,1,Hombre,Mopan
1714,4,1,Hombre,No habla
1714,4,34,Hombre,Q'eqchi'
1714,4,1,Hombre,Tz'utujil
1714,4,116,Mujer,Español
1714,4,1,Mujer,Kaqchiquel
1714,4,42,Mujer,Q'eqchi'
1714,4,1,Mujer,Señas
901,5,3,Hombre,Achí
901,5,1,Hombre,Akateko
901,5,1,Hombre,Chalchiteko
901,5,1,Hombre,Chuj
901,5,1594,Hombre,Español
901,5,10,Hombre,K'iche'
901,5,6,Hombre,Mam
901,5,3,Hombre,No habla
901,5,5,Hombre,Otro idioma
901,5,2,Hombre,Poqomchi'
901,5,1,Hombre,Q'anjob'al
901,5,3,Mujer,Achí
901,5,2,Mujer,Akateko
901,5,4,Mujer,Chalchiteko
901,5,1570,Mujer,Español
901,5,2,Mujer,Inglés
901,5,13,Mujer,K'iche'
901,5,5,Mujer,Mam
901,5,4,Mujer,No habla
901,5,1,Mujer,Otro idioma
901,5,2,Mujer,Poqomchi'
901,5,2,Mujer,Q'anjob'al
901,5,3,Mujer,Tektiteko
901,5,1,Mujer,Tz'utujil
902,5,193,Hombre,Español
902,5,1,Hombre,Inglés
902,5,7,Hombre,K'iche'
902,5,1,Hombre,Mam
902,5,1,Hombre,Otro idioma
902,5,1,Hombre,Q'anjob'al
902,5,1,Hombre,Q'eqchi'
902,5,1,Mujer,Achí
902,5,182,Mujer,Español
902,5,3,Mujer,K'iche'
902,5,1,Mujer,Mam
903,5,345,Hombre,Español
903,5,12,Hombre,K'iche'
903,5,3,Mujer,Achí
903,5,357,Mujer,Español
903,5,14,Mujer,K'iche'
903,5,1,Mujer,Q'eqchi'
904,5,1,Hombre,Achí
904,5,267,Hombre,Español
904,5,55,Hombre,K'iche'
904,5,1,Hombre,No habla
904,5,2,Hombre,Otro idioma
904,5,276,Mujer,Español
904,5,52,Mujer,K'iche'
904,5,2,Mujer,Mam
904,5,1,Mujer,No habla
905,5,82,Hombre,Español
905,5,86,Mujer,Español
905,5,1,Mujer,Mam
906,5,2,Hombre,Achí
906,5,121,Hombre,Español
906,5,1,Hombre,Inglés
906,5,1,Hombre,K'iche'
906,5,159,Hombre,Mam
906,5,1,Mujer,Achí
906,5,108,Mujer,Español
906,5,147,Mujer,Mam
907,5,10,Hombre,Español
907,5,188,Hombre,Mam
907,5,2,Mujer,Achí
907,5,1,Mujer,Akateko
907,5,13,Mujer,Español
907,5,208,Mujer,Mam
908,5,1,Hombre,Achí
908,5,27,Hombre,Español
908,5,100,Hombre,Mam
908,5,1,Mujer,Akateko
908,5,20,Mujer,Español
908,5,103,Mujer,Mam
908,5,1,Mujer,No habla
909,5,1,Hombre,Achí
909,5,1,Hombre,Akateko
909,5,188,Hombre,Español
909,5,3,Hombre,K'iche'
909,5,471,Hombre,Mam
909,5,2,Hombre,No habla
909,5,1,Hombre,Tz'utujil
909,5,171,Mujer,Español
909,5,455,Mujer,Mam
910,5,82,Hombre,Español
910,5,2,Hombre,Mam
910,5,66,Mujer,Español
910,5,1,Mujer,Mam
911,5,1,Hombre,Achí
911,5,55,Hombre,Español
911,5,185,Hombre,Mam
911,5,49,Mujer,Español
911,5,172,Mujer,Mam
911,5,1,Mujer,No habla
911,5,1,Mujer,Sipakapense
912,5,179,Hombre,Español
912,5,201,Hombre,Mam
912,5,1,Hombre,Poqomchi'
912,5,185,Mujer,Español
912,5,1,Mujer,Garífuna
912,5,219,Mujer,Mam
913,5,1,Hombre,Achí
913,5,117,Hombre,Español
913,5,27,Hombre,K'iche'
913,5,1,Hombre,Mam
913,5,2,Mujer,Achí
913,5,123,Mujer,Español
913,5,42,Mujer,K'iche'
914,5,3,Hombre,Achí
914,5,1,Hombre,Chalchiteko
914,5,387,Hombre,Español
914,5,1,Hombre,Ixil
914,5,15,Hombre,K'iche'
914,5,2,Hombre,Mam
914,5,1,Mujer,Chalchiteko
914,5,383,Mujer,Español
914,5,11,Mujer,K'iche'
914,5,1,Mujer,Tz'utujil
915,5,1,Hombre,Akateko
915,5,34,Hombre,Español
915,5,4,Hombre,K'iche'
915,5,179,Hombre,Mam
915,5,38,Mujer,Español
915,5,1,Mujer,Ixil
915,5,8,Mujer,K'iche'
915,5,158,Mujer,Mam
916,5,44,Hombre,Español
916,5,89,Hombre,K'iche'
916,5,1,Mujer,Akateko
916,5,45,Mujer,Español
916,5,84,Mujer,K'iche'
917,5,1,Hombre,Achí
917,5,1,Hombre,Akateko
917,5,541,Hombre,Español
917,5,1,Hombre,K'iche'
917,5,1,Hombre,No habla
917,5,1,Mujer,Chalchiteko
917,5,536,Mujer,Español
917,5,1,Mujer,Inglés
917,5,3,Mujer,Mam
917,5,1,Mujer,No habla
918,5,1,Hombre,Achí
918,5,72,Hombre,Español
918,5,20,Hombre,K'iche'
918,5,1,Mujer,Achí
918,5,67,Mujer,Español
918,5,20,Mujer,K'iche'
919,5,2,Hombre,Achí
919,5,1,Hombre,Akateko
919,5,2,Hombre,Chalchiteko
919,5,316,Hombre,Español
919,5,2,Hombre,K'iche'
919,5,1,Hombre,Mam
919,5,1,Hombre,No habla
919,5,1,Mujer,Achí
919,5,2,Mujer,Akateko
919,5,1,Mujer,Chalchiteko
919,5,346,Mujer,Español
919,5,2,Mujer,K'iche'
919,5,1,Mujer,Mam
920,5,2,Hombre,Achí
920,5,1175,Hombre,Español
920,5,3,Hombre,K'iche'
920,5,1,Hombre,Mam
920,5,2,Hombre,No habla
920,5,1,Hombre,Otro idioma
920,5,1,Hombre,Tz'utujil
920,5,3,Mujer,Achí
920,5,1173,Mujer,Español
920,5,2,Mujer,K'iche'
920,5,2,Mujer,Mam
920,5,3,Mujer,No habla
921,5,2,Hombre,Achí
921,5,1,Hombre,Akateko
921,5,480,Hombre,Español
921,5,15,Hombre,Mam
921,5,2,Hombre,No habla
921,5,469,Mujer,Español
921,5,16,Mujer,Mam
922,5,2,Hombre,Akateko
922,5,263,Hombre,Español
922,5,233,Mujer,Español
923,5,185,Hombre,Español
923,5,4,Hombre,K'iche'
923,5,1,Hombre,No habla
923,5,1,Mujer,Achí
923,5,217,Mujer,Español
923,5,1,Mujer,K'iche'
923,5,1,Mujer,Q'anjob'al
924,5,82,Hombre,Español
924,5,142,Hombre,Mam
924,5,59,Mujer,Español
924,5,1,Mujer,Inglés
924,5,180,Mujer,Mam
924,5,1,Mujer,No habla
1701,5,1,Hombre,Achí
1701,5,389,Hombre,Español
1701,5,2,Hombre,K'iche'
1701,5,1,Hombre,No habla
1701,5,9,Hombre,Q'eqchi'
1701,5,391,Mujer,Español
1701,5,2,Mujer,K'iche'
1701,5,1,Mujer,No habla
1701,5,7,Mujer,Q'eqchi'
1702,5,82,Hombre,Español
1702,5,12,Hombre,Q'eqchi'
1702,5,1,Hombre,Tektiteko
1702,5,74,Mujer,Español
1702,5,1,Mujer,No habla
1702,5,15,Mujer,Q'eqchi'
1703,5,1,Hombre,Chalchiteko
1703,5,519,Hombre,Español
1703,5,1,Hombre,Inglés
1703,5,1,Hombre,K'iche'
1703,5,1,Hombre,No habla
1703,5,16,Hombre,Q'eqchi'
1703,5,2,Mujer,Achí
1703,5,1,Mujer,Ch'orti'
1703,5,492,Mujer,Español
1703,5,1,Mujer,Inglés
1703,5,2,Mujer,Kaqchiquel
1703,5,2,Mujer,Mam
1703,5,1,Mujer,No habla
1703,5,20,Mujer,Q'eqchi'
1704,5,2,Hombre,Achí
1704,5,380,Hombre,Español
1704,5,2,Hombre,K'iche'
1704,5,1,Hombre,No habla
1704,5,64,Hombre,Q'eqchi'
