MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP15||Idioma Materno
301,0,301,Hombre,
301,0,273,Mujer,
302,0,150,Hombre,
302,0,127,Mujer,
303,0,146,Hombre,
303,0,125,Mujer,
304,0,327,Hombre,
304,0,365,Mujer,
305,0,114,Hombre,
305,0,140,Mujer,
306,0,222,Hombre,
306,0,249,Mujer,
307,0,41,Hombre,
307,0,60,Mujer,
308,0,181,Hombre,
308,0,166,Mujer,
309,0,109,Hombre,
309,0,105,Mujer,
310,0,77,Hombre,
310,0,72,Mujer,
311,0,234,Hombre,
311,0,208,Mujer,
312,0,273,Hombre,
312,0,235,Mujer,
313,0,108,Hombre,
313,0,94,Mujer,
314,0,199,Hombre,
314,0,214,Mujer,
315,0,92,Hombre,
315,0,100,Mujer,
316,0,33,Hombre,
316,0,37,Mujer,
1201,0,434,Hombre,
1201,0,441,Mujer,
1202,0,673,Hombre,
1202,0,720,Mujer,
1203,0,222,Hombre,
1203,0,195,Mujer,
1204,0,877,Hombre,
1204,0,814,Mujer,
1205,0,686,Hombre,
1205,0,709,Mujer,
1206,0,1068,Hombre,
1206,0,1065,Mujer,
1207,0,802,Hombre,
1207,0,792,Mujer,
1208,0,180,Hombre,
1208,0,184,Mujer,
1209,0,685,Hombre,
1209,0,682,Mujer,
1210,0,516,Hombre,
1210,0,497,Mujer,
1211,0,165,Hombre,
1211,0,175,Mujer,
1212,0,311,Hombre,
1212,0,276,Mujer,
1213,0,451,Hombre,
1213,0,466,Mujer,
1214,0,194,Hombre,
1214,0,185,Mujer,
1215,0,886,Hombre,
1215,0,894,Mujer,
1216,0,280,Hombre,
1216,0,302,Mujer,
1217,0,435,Hombre,
1217,0,388,Mujer,
1218,0,108,Hombre,
1218,0,97,Mujer,
1219,0,583,Hombre,
1219,0,507,Mujer,
1220,0,281,Hombre,
1220,0,255,Mujer,
1221,0,207,Hombre,
1221,0,180,Mujer,
1222,0,238,Hombre,
1222,0,197,Mujer,
1223,0,238,Hombre,
1223,0,233,Mujer,
1224,0,236,Hombre,
1224,0,220,Mujer,
1225,0,205,Hombre,
1225,0,186,Mujer,
1226,0,255,Hombre,
1226,0,279,Mujer,
1227,0,148,Hombre,
1227,0,161,Mujer,
1228,0,50,Hombre,
1228,0,67,Mujer,
1229,0,151,Hombre,
1229,0,164,Mujer,
1230,0,345,Hombre,
1230,0,334,Mujer,
301,1,382,Hombre,
301,1,310,Mujer,
302,1,163,Hombre,
302,1,170,Mujer,
303,1,193,Hombre,
303,1,162,Mujer,
304,1,379,Hombre,
304,1,356,Mujer,
305,1,132,Hombre,
305,1,127,Mujer,
306,1,244,Hombre,
306,1,265,Mujer,
307,1,62,Hombre,
307,1,69,Mujer,
308,1,190,Hombre,
308,1,174,Mujer,
309,1,116,Hombre,
309,1,119,Mujer,
310,1,108,Hombre,
310,1,96,Mujer,
311,1,217,Hombre,
311,1,219,Mujer,
312,1,342,Hombre,
312,1,291,Mujer,
313,1,118,Hombre,
313,1,113,Mujer,
314,1,222,Hombre,
314,1,261,Mujer,
315,1,95,Hombre,
315,1,89,Mujer,
316,1,36,Hombre,
316,1,35,Mujer,
1201,1,492,Hombre,
1201,1,504,Mujer,
1202,1,809,Hombre,
1202,1,761,Mujer,
1203,1,225,Hombre,
1203,1,244,Mujer,
1204,1,933,Hombre,
1204,1,843,Mujer,
1205,1,748,Hombre,
1205,1,719,Mujer,
1206,1,1126,Hombre,
1206,1,1041,Mujer,
1207,1,970,Hombre,
1207,1,888,Mujer,
1208,1,216,Hombre,
1208,1,223,Mujer,
1209,1,810,Hombre,
1209,1,754,Mujer,
1210,1,559,Hombre,
1210,1,530,Mujer,
1211,1,190,Hombre,
1211,1,158,Mujer,
1212,1,313,Hombre,
1212,1,322,Mujer,
1213,1,498,Hombre,
1213,1,503,Mujer,
1214,1,179,Hombre,
1214,1,195,Mujer,
1215,1,1115,Hombre,
1215,1,1031,Mujer,
1216,1,292,Hombre,
1216,1,286,Mujer,
1217,1,453,Hombre,
1217,1,465,Mujer,
1218,1,134,Hombre,
1218,1,145,Mujer,
1219,1,573,Hombre,
1219,1,512,Mujer,
1220,1,278,Hombre,
1220,1,271,Mujer,
1221,1,189,Hombre,
1221,1,209,Mujer,
1222,1,259,Hombre,
1222,1,252,Mujer,
1223,1,349,Hombre,
1223,1,336,Mujer,
1224,1,235,Hombre,
1224,1,232,Mujer,
1225,1,188,Hombre,
1225,1,191,Mujer,
1226,1,308,Hombre,
1226,1,304,Mujer,
1227,1,138,Hombre,
1227,1,149,Mujer,
1228,1,59,Hombre,
1228,1,66,Mujer,
1229,1,166,Hombre,
1229,1,189,Mujer,
1230,1,399,Hombre,
1230,1,350,Mujer,
301,2,393,Hombre,
301,2,363,Mujer,
302,2,187,Hombre,
302,2,160,Mujer,
303,2,158,Hombre,
303,2,183,Mujer,
304,2,424,Hombre,
304,2,397,Mujer,
305,2,138,Hombre,
305,2,127,Mujer,
306,2,294,Hombre,
306,2,250,Mujer,
307,2,69,Hombre,
307,2,63,Mujer,
308,2,200,Hombre,
308,2,223,Mujer,
309,2,142,Hombre,
309,2,121,Mujer,
310,2,117,Hombre,
310,2,113,Mujer,
311,2,245,Hombre,
311,2,243,Mujer,
312,2,301,Hombre,
312,2,307,Mujer,
313,2,113,Hombre,
313,2,127,Mujer,
314,2,243,Hombre,
314,2,265,Mujer,
315,2,104,Hombre,
315,2,110,Mujer,
316,2,38,Hombre,
316,2,39,Mujer,
1201,2,474,Hombre,
1201,2,543,Mujer,
1202,2,848,Hombre,
1202,2,873,Mujer,
1203,2,258,Hombre,
1203,2,275,Mujer,
1204,2,974,Hombre,
1204,2,969,Mujer,
1205,2,791,Hombre,
1205,2,744,Mujer,
1206,2,1117,Hombre,
1206,2,1114,Mujer,
1207,2,1029,Hombre,
1207,2,1045,Mujer,
1208,2,223,Hombre,
1208,2,188,Mujer,
1209,2,807,Hombre,
1209,2,807,Mujer,
1210,2,598,Hombre,
1210,2,538,Mujer,
1211,2,182,Hombre,
1211,2,196,Mujer,
1212,2,384,Hombre,
1212,2,385,Mujer,
1213,2,608,Hombre,
1213,2,574,Mujer,
1214,2,220,Hombre,
1214,2,224,Mujer,
1215,2,1251,Hombre,
1215,2,1198,Mujer,
1216,2,344,Hombre,
1216,2,400,Mujer,
1217,2,434,Hombre,
1217,2,423,Mujer,
1218,2,128,Hombre,
1218,2,133,Mujer,
1219,2,616,Hombre,
1219,2,652,Mujer,
1220,2,331,Hombre,
1220,2,334,Mujer,
1221,2,253,Hombre,
1221,2,214,Mujer,
1222,2,255,Hombre,
1222,2,246,Mujer,
1223,2,330,Hombre,
1223,2,338,Mujer,
1224,2,249,Hombre,
1224,2,249,Mujer,
1225,2,228,Hombre,
1225,2,217,Mujer,
1226,2,305,Hombre,
1226,2,286,Mujer,
1227,2,192,Hombre,
1227,2,150,Mujer,
1228,2,78,Hombre,
1228,2,68,Mujer,
1229,2,181,Hombre,
1229,2,195,Mujer,
1230,2,414,Hombre,
1230,2,397,Mujer,
301,3,390,Hombre,
301,3,412,Mujer,
302,3,179,Hombre,
302,3,165,Mujer,
303,3,179,Hombre,
303,3,175,Mujer,
304,3,402,Hombre,
304,3,423,Mujer,
305,3,115,Hombre,
305,3,143,Mujer,
306,3,283,Hombre,
306,3,317,Mujer,
307,3,69,Hombre,
307,3,85,Mujer,
308,3,207,Hombre,
308,3,216,Mujer,
309,3,170,Hombre,
309,3,150,Mujer,
310,3,129,Hombre,
310,3,121,Mujer,
311,3,249,Hombre,
311,3,281,Mujer,
312,3,349,Hombre,
312,3,330,Mujer,
313,3,139,Hombre,
313,3,152,Mujer,
314,3,246,Hombre,
314,3,267,Mujer,
315,3,102,Hombre,
315,3,112,Mujer,
316,3,50,Hombre,
316,3,32,Mujer,
1201,3,520,Hombre,
1201,3,490,Mujer,
1202,3,895,Hombre,
1202,3,849,Mujer,
1203,3,254,Hombre,
1203,3,213,Mujer,
1204,3,828,Hombre,
1204,3,842,Mujer,
1205,3,725,Hombre,
1205,3,730,Mujer,
1206,3,1079,Hombre,
1206,3,1082,Mujer,
1207,3,989,Hombre,
1207,3,1001,Mujer,
1208,3,214,Hombre,
1208,3,192,Mujer,
1209,3,812,Hombre,
1209,3,779,Mujer,
1210,3,555,Hombre,
1210,3,558,Mujer,
1211,3,190,Hombre,
1211,3,174,Mujer,
1212,3,347,Hombre,
1212,3,350,Mujer,
1213,3,546,Hombre,
1213,3,519,Mujer,
1214,3,214,Hombre,
1214,3,205,Mujer,
1215,3,1168,Hombre,
1215,3,1118,Mujer,
1216,3,334,Hombre,
1216,3,337,Mujer,
1217,3,476,Hombre,
1217,3,420,Mujer,
1218,3,154,Hombre,
1218,3,137,Mujer,
1219,3,651,Hombre,
1219,3,604,Mujer,
1220,3,343,Hombre,
1220,3,330,Mujer,
1221,3,203,Hombre,
1221,3,204,Mujer,
1222,3,236,Hombre,
1222,3,251,Mujer,
1223,3,354,Hombre,
1223,3,328,Mujer,
1224,3,258,Hombre,
1224,3,240,Mujer,
1225,3,207,Hombre,
1225,3,188,Mujer,
1226,3,298,Hombre,
1226,3,298,Mujer,
1227,3,152,Hombre,
1227,3,162,Mujer,
1228,3,56,Hombre,
1228,3,72,Mujer,
1229,3,175,Hombre,
1229,3,156,Mujer,
1230,3,365,Hombre,
1230,3,373,Mujer,
301,4,1,Hombre,Achí
301,4,379,Hombre,Español
301,4,2,Hombre,Inglés
301,4,1,Hombre,Kaqchiquel
301,4,3,Hombre,K'iche'
301,4,1,Hombre,No habla
301,4,379,Mujer,Español
301,4,1,Mujer,Garífuna
301,4,1,Mujer,Inglés
301,4,2,Mujer,Kaqchiquel
301,4,3,Mujer,K'iche'
301,4,1,Mujer,Otro idioma
302,4,1,Hombre,Achí
302,4,179,Hombre,Español
302,4,4,Hombre,K'iche'
302,4,1,Mujer,Achí
302,4,190,Mujer,Español
302,4,1,Mujer,Ixil
302,4,1,Mujer,Kaqchiquel
302,4,1,Mujer,K'iche'
302,4,1,Mujer,No habla
303,4,1,Hombre,Akateko
303,4,175,Hombre,Español
303,4,2,Hombre,Kaqchiquel
303,4,1,Hombre,K'iche'
303,4,1,Hombre,No habla
303,4,198,Mujer,Español
304,4,1,Hombre,Achí
304,4,1,Hombre,Akateko
304,4,1,Hombre,Chalchiteko
304,4,369,Hombre,Español
304,4,25,Hombre,Kaqchiquel
304,4,1,Hombre,K'iche'
304,4,3,Hombre,No habla
304,4,1,Hombre,Poqomam
304,4,1,Mujer,Akateko
304,4,1,Mujer,Chalchiteko
304,4,348,Mujer,Español
304,4,23,Mujer,Kaqchiquel
304,4,2,Mujer,K'iche'
304,4,1,Mujer,No habla
304,4,1,Mujer,Poqomchi'
305,4,139,Hombre,Español
305,4,8,Hombre,Kaqchiquel
305,4,2,Hombre,No habla
305,4,1,Mujer,Achí
305,4,125,Mujer,Español
305,4,13,Mujer,Kaqchiquel
305,4,1,Mujer,Q'anjob'al
306,4,1,Hombre,Awakateko
306,4,308,Hombre,Español
306,4,18,Hombre,Kaqchiquel
306,4,1,Hombre,Mam
306,4,2,Hombre,No habla
306,4,3,Mujer,Achí
306,4,2,Mujer,Akateko
306,4,289,Mujer,Español
306,4,1,Mujer,Inglés
306,4,15,Mujer,Kaqchiquel
306,4,1,Mujer,No habla
306,4,1,Mujer,Otro idioma
306,4,1,Mujer,Tektiteko
307,4,90,Hombre,Español
307,4,2,Hombre,No habla
307,4,79,Mujer,Español
308,4,1,Hombre,Chalchiteko
308,4,239,Hombre,Español
308,4,1,Hombre,Kaqchiquel
308,4,2,Hombre,No habla
308,4,1,Hombre,Poqomchi'
308,4,1,Hombre,Q'eqchi'
308,4,2,Mujer,Achí
308,4,191,Mujer,Español
308,4,3,Mujer,Inglés
308,4,1,Mujer,No habla
309,4,155,Hombre,Español
309,4,1,Hombre,No habla
309,4,1,Hombre,Otro idioma
309,4,2,Hombre,Q'eqchi'
309,4,153,Mujer,Español
309,4,1,Mujer,No habla
309,4,1,Mujer,Tz'utujil
309,4,1,Mujer,Xinka
310,4,118,Hombre,Español
310,4,1,Hombre,No habla
310,4,111,Mujer,Español
310,4,1,Mujer,No habla
311,4,1,Hombre,Achí
311,4,211,Hombre,Español
311,4,1,Hombre,Inglés
311,4,35,Hombre,Kaqchiquel
311,4,1,Hombre,No habla
311,4,2,Hombre,Poqomchi'
311,4,1,Hombre,Tz'utujil
311,4,1,Mujer,Achí
311,4,199,Mujer,Español
311,4,44,Mujer,Kaqchiquel
311,4,1,Mujer,K'iche'
312,4,1,Hombre,Achí
312,4,1,Hombre,Akateko
312,4,319,Hombre,Español
312,4,2,Hombre,Kaqchiquel
312,4,1,Hombre,No habla
312,4,284,Mujer,Español
312,4,1,Mujer,Garífuna
312,4,2,Mujer,No habla
313,4,1,Hombre,Ch'orti'
313,4,115,Hombre,Español
313,4,1,Hombre,Garífuna
313,4,1,Hombre,Inglés
313,4,1,Hombre,No habla
313,4,1,Hombre,Q'anjob'al
313,4,1,Mujer,Achí
313,4,1,Mujer,Chalchiteko
313,4,120,Mujer,Español
313,4,1,Mujer,Kaqchiquel
314,4,1,Hombre,Chalchiteko
314,4,259,Hombre,Español
314,4,1,Hombre,Garífuna
314,4,2,Hombre,Kaqchiquel
314,4,3,Hombre,No habla
314,4,1,Hombre,Señas
314,4,1,Mujer,Chalchiteko
314,4,252,Mujer,Español
314,4,1,Mujer,Garífuna
314,4,1,Mujer,Kaqchiquel
314,4,1,Mujer,K'iche'
314,4,1,Mujer,No habla
315,4,106,Hombre,Español
315,4,2,Hombre,Kaqchiquel
315,4,2,Hombre,No habla
315,4,1,Mujer,Achí
315,4,107,Mujer,Español
315,4,2,Mujer,Kaqchiquel
315,4,2,Mujer,No habla
315,4,1,Mujer,Otro idioma
316,4,36,Hombre,Español
316,4,2,Hombre,Kaqchiquel
316,4,2,Hombre,K'iche'
316,4,1,Hombre,No habla
316,4,23,Mujer,Español
316,4,2,Mujer,Kaqchiquel
316,4,1,Mujer,No habla
1201,4,2,Hombre,Achí
1201,4,479,Hombre,Español
1201,4,4,Hombre,Mam
1201,4,2,Hombre,No habla
1201,4,1,Hombre,Q'anjob'al
1201,4,1,Mujer,Ch'orti'
1201,4,527,Mujer,Español
1201,4,1,Mujer,Garífuna
1201,4,2,Mujer,Mam
1201,4,1,Mujer,Q'anjob'al
1202,4,1,Hombre,Chalchiteko
1202,4,856,Hombre,Español
1202,4,1,Hombre,Garífuna
1202,4,3,Hombre,K'iche'
1202,4,3,Hombre,Mam
1202,4,4,Mujer,Achí
1202,4,1,Mujer,Chalchiteko
1202,4,830,Mujer,Español
1202,4,1,Mujer,K'iche'
1202,4,1,Mujer,Mam
1202,4,3,Mujer,No habla
1203,4,238,Hombre,Español
1203,4,3,Hombre,Mam
1203,4,1,Mujer,Achí
1203,4,238,Mujer,Español
1203,4,1,Mujer,Inglés
1203,4,3,Mujer,Mam
1204,4,6,Hombre,Achí
1204,4,1,Hombre,Akateko
1204,4,128,Hombre,Español
1204,4,1,Hombre,Kaqchiquel
1204,4,765,Hombre,Mam
1204,4,1,Hombre,Poqomam
1204,4,3,Mujer,Achí
1204,4,1,Mujer,Akateko
1204,4,138,Mujer,Español
1204,4,698,Mujer,Mam
1204,4,1,Mujer,No habla
1204,4,1,Mujer,Tz'utujil
1205,4,2,Hombre,Achí
1205,4,2,Hombre,Akateko
1205,4,246,Hombre,Español
1205,4,454,Hombre,Mam
1205,4,1,Hombre,Mopan
1205,4,1,Hombre,Uspanteko
1205,4,2,Mujer,Achí
1205,4,262,Mujer,Español
1205,4,463,Mujer,Mam
1205,4,1,Mujer,Mopan
1205,4,2,Mujer,No habla
1206,4,2,Hombre,Achí
1206,4,1,Hombre,Akateko
1206,4,1,Hombre,Awakateko
1206,4,1,Hombre,Chalchiteko
1206,4,130,Hombre,Español
1206,4,1,Hombre,Kaqchiquel
1206,4,884,Hombre,Mam
1206,4,11,Hombre,No habla
1206,4,1,Hombre,Señas
1206,4,4,Mujer,Achí
1206,4,2,Mujer,Akateko
1206,4,144,Mujer,Español
1206,4,924,Mujer,Mam
1206,4,7,Mujer,No habla
1207,4,2,Hombre,Achí
1207,4,1035,Hombre,Español
1207,4,2,Hombre,Mam
1207,4,2,Hombre,No habla
1207,4,1,Hombre,Tz'utujil
1207,4,1,Mujer,Achí
1207,4,1028,Mujer,Español
1207,4,1,Mujer,No habla
1207,4,1,Mujer,Xinka
1208,4,2,Hombre,Achí
1208,4,205,Hombre,Español
1208,4,2,Hombre,Mam
1208,4,203,Mujer,Español
1208,4,2,Mujer,Mam
1209,4,4,Hombre,Achí
1209,4,1,Hombre,Akateko
1209,4,520,Hombre,Español
1209,4,254,Hombre,Mam
1209,4,4,Hombre,No habla
1209,4,1,Hombre,Uspanteko
1209,4,2,Mujer,Achí
1209,4,1,Mujer,Akateko
1209,4,480,Mujer,Español
1209,4,1,Mujer,Inglés
1209,4,264,Mujer,Mam
1209,4,5,Mujer,No habla
1209,4,1,Mujer,Uspanteko
1210,4,521,Hombre,Español
1210,4,24,Hombre,Mam
1210,4,1,Mujer,Achí
1210,4,502,Mujer,Español
1210,4,21,Mujer,Mam
1211,4,206,Hombre,Español
1211,4,3,Hombre,Mam
1211,4,187,Mujer,Español
1212,4,1,Hombre,Achí
1212,4,3,Hombre,Chalchiteko
1212,4,363,Hombre,Español
1212,4,2,Hombre,Mam
1212,4,1,Hombre,No habla
1212,4,1,Hombre,Q'anjob'al
1212,4,340,Mujer,Español
1212,4,1,Mujer,Inglés
1212,4,2,Mujer,Mam
1212,4,1,Mujer,No habla
1212,4,1,Mujer,Señas
1213,4,1,Hombre,Ch'orti'
1213,4,535,Hombre,Español
1213,4,2,Hombre,Mam
1213,4,2,Hombre,No habla
1213,4,1,Hombre,Q'eqchi'
1213,4,2,Mujer,Achí
1213,4,1,Mujer,Awakateko
1213,4,1,Mujer,Ch'orti'
1213,4,541,Mujer,Español
1213,4,3,Mujer,Garífuna
1213,4,1,Mujer,Mam
1213,4,1,Mujer,Señas
1214,4,222,Hombre,Español
1214,4,1,Mujer,Achí
1214,4,195,Mujer,Español
1215,4,3,Hombre,Achí
1215,4,1131,Hombre,Español
1215,4,1,Hombre,Garífuna
1215,4,6,Hombre,Mam
1215,4,6,Hombre,No habla
1215,4,7,Hombre,Otro idioma
1215,4,1,Hombre,Tz'utujil
1215,4,1,Mujer,Achí
1215,4,1106,Mujer,Español
1215,4,3,Mujer,Mam
1215,4,4,Mujer,No habla
1215,4,10,Mujer,Otro idioma
1215,4,1,Mujer,Tz'utujil
1215,4,1,Mujer,Uspanteko
1215,4,1,Mujer,Xinka
1216,4,342,Hombre,Español
1216,4,325,Mujer,Español
1216,4,1,Mujer,Garífuna
1216,4,1,Mujer,Q'eqchi'
1217,4,379,Hombre,Español
1217,4,2,Hombre,Kaqchiquel
1217,4,2,Hombre,Mam
1217,4,1,Hombre,No habla
1217,4,1,Mujer,Achí
1217,4,1,Mujer,Akateko
1217,4,427,Mujer,Español
1217,4,3,Mujer,Mam
1217,4,2,Mujer,No habla
1218,4,114,Hombre,Español
1218,4,1,Hombre,No habla
1218,4,131,Mujer,Español
1219,4,1,Hombre,Achí
1219,4,536,Hombre,Español
1219,4,9,Hombre,Mam
1219,4,2,Hombre,No habla
1219,4,1,Hombre,Uspanteko
1219,4,575,Mujer,Español
1219,4,5,Mujer,Mam
1219,4,2,Mujer,No habla
1219,4,1,Mujer,Otro idioma
1220,4,295,Hombre,Español
1220,4,298,Mujer,Español
1221,4,218,Hombre,Español
1221,4,1,Hombre,Garífuna
1221,4,1,Mujer,Achí
1221,4,226,Mujer,Español
1222,4,235,Hombre,Español
1222,4,1,Hombre,No habla
1222,4,1,Hombre,Tz'utujil
1222,4,227,Mujer,Español
1222,4,1,Mujer,K'iche'
1222,4,1,Mujer,Mam
1222,4,1,Mujer,Otro idioma
1223,4,1,Hombre,Achí
1223,4,1,Hombre,Akateko
1223,4,229,Hombre,Español
1223,4,2,Hombre,Inglés
1223,4,76,Hombre,Mam
1223,4,1,Hombre,Tz'utujil
1223,4,1,Hombre,Uspanteko
1223,4,2,Mujer,Achí
1223,4,238,Mujer,Español
1223,4,88,Mujer,Mam
1223,4,2,Mujer,No habla
1224,4,257,Hombre,Español
1224,4,10,Hombre,Mam
1224,4,1,Mujer,Achí
1224,4,205,Mujer,Español
1224,4,11,Mujer,Mam
1224,4,1,Mujer,No habla
1225,4,212,Hombre,Español
1225,4,226,Mujer,Español
1226,4,291,Hombre,Español
1226,4,1,Hombre,Inglés
1226,4,1,Hombre,K'iche'
1226,4,17,Hombre,Mam
1226,4,8,Hombre,No habla
1226,4,32,Hombre,Sipakapense
1226,4,242,Mujer,Español
1226,4,15,Mujer,Mam
1226,4,10,Mujer,No habla
1226,4,1,Mujer,Q'eqchi'
1226,4,39,Mujer,Sipakapense
1226,4,1,Mujer,Xinka
1227,4,164,Hombre,Español
1227,4,1,Hombre,No habla
1227,4,152,Mujer,Español
1228,4,1,Hombre,Achí
1228,4,37,Hombre,Español
1228,4,24,Hombre,Mam
1228,4,40,Mujer,Español
1228,4,22,Mujer,Mam
1229,4,1,Hombre,Achí
1229,4,134,Hombre,Español
1229,4,39,Hombre,Mam
1229,4,1,Mujer,Chalchiteko
1229,4,106,Mujer,Español
1229,4,28,Mujer,Mam
1229,4,1,Mujer,No habla
1230,4,384,Hombre,Español
1230,4,1,Hombre,Mam
1230,4,3,Hombre,No habla
1230,4,1,Hombre,Xinka
1230,4,343,Mujer,Español
301,5,1,Hombre,Achí
301,5,1,Hombre,Chalchiteko
301,5,329,Hombre,Español
301,5,3,Hombre,Inglés
301,5,3,Hombre,K'iche'
301,5,2,Hombre,No habla
301,5,1,Mujer,Akateko
301,5,361,Mujer,Español
301,5,1,Mujer,Ixil
301,5,3,Mujer,Kaqchiquel
301,5,2,Mujer,K'iche'
301,5,1,Mujer,Q'anjob'al
301,5,1,Mujer,Uspanteko
302,5,184,Hombre,Español
302,5,1,Hombre,Inglés
302,5,1,Hombre,Kaqchiquel
302,5,1,Hombre,K'iche'
302,5,1,Hombre,Otro idioma
302,5,1,Hombre,Uspanteko
302,5,146,Mujer,Español
302,5,1,Mujer,K'iche'
303,5,156,Hombre,Español
303,5,1,Hombre,Kaqchiquel
303,5,190,Mujer,Español
304,5,1,Hombre,Achí
304,5,1,Hombre,Akateko
304,5,1,Hombre,Chalchiteko
304,5,363,Hombre,Español
304,5,31,Hombre,Kaqchiquel
304,5,2,Hombre,No habla
304,5,2,Hombre,Poqomchi'
304,5,1,Hombre,Tz'utujil
304,5,1,Hombre,Uspanteko
304,5,1,Mujer,Chalchiteko
304,5,386,Mujer,Español
304,5,26,Mujer,Kaqchiquel
305,5,114,Hombre,Español
305,5,14,Hombre,Kaqchiquel
305,5,1,Hombre,Mam
305,5,115,Mujer,Español
305,5,13,Mujer,Kaqchiquel
306,5,2,Hombre,Achí
306,5,266,Hombre,Español
306,5,1,Hombre,Ixil
306,5,19,Hombre,Kaqchiquel
306,5,1,Hombre,Poqomchi'
306,5,4,Mujer,Achí
306,5,276,Mujer,Español
306,5,1,Mujer,Inglés
306,5,12,Mujer,Kaqchiquel
306,5,1,Mujer,No habla
306,5,1,Mujer,Otro idioma
307,5,79,Hombre,Español
307,5,66,Mujer,Español
307,5,2,Mujer,Kaqchiquel
308,5,1,Hombre,Achí
308,5,202,Hombre,Español
308,5,3,Hombre,K'iche'
308,5,1,Hombre,Otro idioma
308,5,1,Hombre,Xinka
308,5,179,Mujer,Español
308,5,2,Mujer,Inglés
308,5,2,Mujer,Ixil
308,5,1,Mujer,Kaqchiquel
308,5,1,Mujer,Mam
308,5,2,Mujer,No habla
309,5,120,Hombre,Español
309,5,1,Hombre,Kaqchiquel
309,5,1,Hombre,Q'eqchi'
309,5,1,Mujer,Achí
309,5,127,Mujer,Español
309,5,1,Mujer,Inglés
309,5,2,Mujer,K'iche'
309,5,1,Mujer,Q'eqchi'
310,5,98,Hombre,Español
310,5,1,Hombre,K'iche'
310,5,1,Hombre,No habla
310,5,109,Mujer,Español
311,5,232,Hombre,Español
311,5,55,Hombre,Kaqchiquel
311,5,2,Hombre,K'iche'
311,5,2,Hombre,No habla
311,5,1,Mujer,Akateko
311,5,231,Mujer,Español
311,5,50,Mujer,Kaqchiquel
311,5,1,Mujer,Señas
312,5,1,Hombre,Achí
312,5,344,Hombre,Español
312,5,1,Hombre,K'iche'
312,5,1,Hombre,Q'anjob'al
312,5,293,Mujer,Español
313,5,126,Hombre,Español
313,5,1,Hombre,Inglés
313,5,1,Hombre,Kaqchiquel
313,5,2,Hombre,Q'anjob'al
313,5,1,Hombre,Tz'utujil
313,5,117,Mujer,Español
313,5,3,Mujer,Q'anjob'al
313,5,1,Mujer,Tz'utujil
314,5,3,Hombre,Achí
314,5,286,Hombre,Español
314,5,2,Hombre,Kaqchiquel
314,5,1,Hombre,K'iche'
314,5,1,Hombre,Poqomchi'
314,5,1,Hombre,Señas
314,5,291,Mujer,Español
314,5,1,Mujer,Garífuna
314,5,1,Mujer,Inglés
315,5,1,Hombre,Achí
315,5,103,Hombre,Español
315,5,1,Hombre,No habla
315,5,111,Mujer,Español
315,5,3,Mujer,Kaqchiquel
316,5,36,Hombre,Español
316,5,2,Hombre,Kaqchiquel
316,5,34,Mujer,Español
1201,5,558,Hombre,Español
1201,5,1,Hombre,Inglés
1201,5,4,Hombre,Mam
1201,5,1,Hombre,No habla
1201,5,1,Mujer,Achí
1201,5,447,Mujer,Español
1201,5,1,Mujer,Inglés
1201,5,2,Mujer,Mam
1202,5,1,Hombre,Achí
1202,5,861,Hombre,Español
1202,5,2,Hombre,K'iche'
1202,5,6,Hombre,Mam
1202,5,1,Hombre,Otro idioma
1202,5,1,Hombre,Tektiteko
1202,5,1,Mujer,Achí
1202,5,1,Mujer,Akateko
1202,5,797,Mujer,Español
1202,5,1,Mujer,Inglés
1202,5,1,Mujer,K'iche'
1202,5,4,Mujer,Mam
1202,5,1,Mujer,Poqomchi'
1203,5,227,Hombre,Español
1203,5,1,Hombre,Garífuna
1203,5,1,Mujer,Akateko
1203,5,203,Mujer,Español
1203,5,2,Mujer,Mam
1203,5,1,Mujer,Otro idioma
1204,5,4,Hombre,Achí
1204,5,122,Hombre,Español
1204,5,746,Hombre,Mam
1204,5,1,Hombre,No habla
1204,5,2,Hombre,Uspanteko
1204,5,5,Mujer,Achí
1204,5,2,Mujer,Akateko
1204,5,1,Mujer,Chalchiteko
1204,5,125,Mujer,Español
1204,5,717,Mujer,Mam
1204,5,1,Mujer,Uspanteko
1205,5,2,Hombre,Achí
1205,5,261,Hombre,Español
1205,5,485,Hombre,Mam
1205,5,2,Hombre,No habla
1205,5,1,Hombre,Q'eqchi'
1205,5,2,Mujer,Achí
1205,5,270,Mujer,Español
1205,5,439,Mujer,Mam
1205,5,2,Mujer,No habla
1205,5,1,Mujer,Sipakapense
1206,5,1,Hombre,Achí
1206,5,160,Hombre,Español
1206,5,878,Hombre,Mam
1206,5,1,Hombre,Mopan
1206,5,2,Hombre,No habla
1206,5,3,Mujer,Achí
1206,5,2,Mujer,Akateko
1206,5,156,Mujer,Español
1206,5,894,Mujer,Mam
1206,5,2,Mujer,No habla
1207,5,3,Hombre,Achí
1207,5,1,Hombre,Chalchiteko
1207,5,1041,Hombre,Español
1207,5,2,Hombre,Mam
1207,5,1,Hombre,No habla
1207,5,2,Mujer,Achí
1207,5,922,Mujer,Español
1207,5,1,Mujer,Mam
1207,5,1,Mujer,No habla
1207,5,1,Mujer,Otro idioma
1208,5,1,Hombre,Achí
1208,5,224,Hombre,Español
1208,5,217,Mujer,Español
1208,5,4,Mujer,Mam
1209,5,1,Hombre,Achí
1209,5,4,Hombre,Akateko
