MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP12||Autoidentificación
2106,0,4,Hombre,Xinka
2106,0,234,Mujer,Ladina (o)
2106,0,2,Mujer,Maya
2106,0,11,Mujer,Xinka
2107,0,1,Hombre,Afrodescendiente/Creole/Afromestizo
2107,0,1,Hombre,Extranjera (o)
2107,0,2,Hombre,Garífuna
2107,0,304,Hombre,Ladina (o)
2107,0,2,Hombre,Maya
2107,0,123,Hombre,Xinka
2107,0,5,Mujer,Afrodescendiente/Creole/Afromestizo
2107,0,1,Mujer,Extranjera (o)
2107,0,1,Mujer,Garífuna
2107,0,305,Mujer,Ladina (o)
2107,0,5,Mujer,Maya
2107,0,129,Mujer,Xinka
2201,0,2,Hombre,Afrodescendiente/Creole/Afromestizo
2201,0,5,Hombre,Garífuna
2201,0,857,Hombre,Ladina (o)
2201,0,18,Hombre,Maya
2201,0,571,Hombre,Xinka
2201,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
2201,0,1,Mujer,Extranjera (o)
2201,0,857,Mujer,Ladina (o)
2201,0,20,Mujer,Maya
2201,0,585,Mujer,Xinka
2202,0,177,Hombre,Ladina (o)
2202,0,1,Hombre,Maya
2202,0,1,Hombre,Xinka
2202,0,183,Mujer,Ladina (o)
2202,0,1,Mujer,Maya
2202,0,4,Mujer,Xinka
2203,0,1,Hombre,Extranjera (o)
2203,0,246,Hombre,Ladina (o)
2203,0,3,Hombre,Maya
2203,0,16,Hombre,Xinka
2203,0,234,Mujer,Ladina (o)
2203,0,13,Mujer,Xinka
2204,0,1,Hombre,Extranjera (o)
2204,0,112,Hombre,Ladina (o)
2204,0,2,Hombre,Maya
2204,0,2,Hombre,Xinka
2204,0,124,Mujer,Ladina (o)
2204,0,3,Mujer,Maya
2204,0,3,Mujer,Xinka
2205,0,2,Hombre,Extranjera (o)
2205,0,1,Hombre,Garífuna
2205,0,399,Hombre,Ladina (o)
2205,0,9,Hombre,Maya
2205,0,5,Hombre,Xinka
2205,0,2,Mujer,Extranjera (o)
2205,0,421,Mujer,Ladina (o)
2205,0,4,Mujer,Maya
2205,0,9,Mujer,Xinka
2206,0,1,Hombre,Garífuna
2206,0,140,Hombre,Ladina (o)
2206,0,1,Hombre,Maya
2206,0,37,Hombre,Xinka
2206,0,124,Mujer,Ladina (o)
2206,0,1,Mujer,Maya
2206,0,38,Mujer,Xinka
2207,0,1,Hombre,Garífuna
2207,0,144,Hombre,Ladina (o)
2207,0,4,Hombre,Maya
2207,0,2,Hombre,Xinka
2207,0,127,Mujer,Ladina (o)
2207,0,5,Mujer,Xinka
2208,0,53,Hombre,Ladina (o)
2208,0,1,Hombre,Xinka
2208,0,45,Mujer,Ladina (o)
2208,0,1,Mujer,Maya
2209,0,40,Hombre,Ladina (o)
2209,0,1,Hombre,Maya
2209,0,9,Hombre,Xinka
2209,0,54,Mujer,Ladina (o)
2209,0,7,Mujer,Xinka
2210,0,76,Hombre,Ladina (o)
2210,0,7,Hombre,Xinka
2210,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
2210,0,74,Mujer,Ladina (o)
2210,0,1,Mujer,Maya
2210,0,14,Mujer,Xinka
2211,0,3,Hombre,Afrodescendiente/Creole/Afromestizo
2211,0,2,Hombre,Garífuna
2211,0,291,Hombre,Ladina (o)
2211,0,4,Hombre,Maya
2211,0,31,Hombre,Xinka
2211,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
2211,0,1,Mujer,Extranjera (o)
2211,0,1,Mujer,Garífuna
2211,0,280,Mujer,Ladina (o)
2211,0,2,Mujer,Maya
2211,0,37,Mujer,Xinka
2212,0,1,Hombre,Afrodescendiente/Creole/Afromestizo
2212,0,236,Hombre,Ladina (o)
2212,0,5,Hombre,Maya
2212,0,15,Hombre,Xinka
2212,0,2,Mujer,Garífuna
2212,0,246,Mujer,Ladina (o)
2212,0,2,Mujer,Maya
2212,0,20,Mujer,Xinka
2213,0,4,Hombre,Afrodescendiente/Creole/Afromestizo
2213,0,1,Hombre,Extranjera (o)
2213,0,1,Hombre,Garífuna
2213,0,145,Hombre,Ladina (o)
2213,0,2,Hombre,Maya
2213,0,153,Hombre,Xinka
2213,0,1,Mujer,Garífuna
2213,0,141,Mujer,Ladina (o)
2213,0,3,Mujer,Maya
2213,0,158,Mujer,Xinka
2214,0,3,Hombre,Garífuna
2214,0,312,Hombre,Ladina (o)
2214,0,4,Hombre,Maya
2214,0,72,Hombre,Xinka
2214,0,2,Mujer,Afrodescendiente/Creole/Afromestizo
2214,0,1,Mujer,Extranjera (o)
2214,0,291,Mujer,Ladina (o)
2214,0,2,Mujer,Maya
2214,0,74,Mujer,Xinka
2215,0,78,Hombre,Ladina (o)
2215,0,82,Mujer,Ladina (o)
2216,0,102,Hombre,Ladina (o)
2216,0,1,Hombre,Maya
2216,0,1,Hombre,Xinka
2216,0,95,Mujer,Ladina (o)
2216,0,2,Mujer,Maya
2216,0,1,Mujer,Xinka
2217,0,1,Hombre,Garífuna
2217,0,131,Hombre,Ladina (o)
2217,0,1,Hombre,Maya
2217,0,93,Hombre,Xinka
2217,0,1,Mujer,Extranjera (o)
2217,0,106,Mujer,Ladina (o)
2217,0,88,Mujer,Xinka
1701,1,2,Hombre,Garífuna
1701,1,320,Hombre,Ladina (o)
1701,1,23,Hombre,Maya
1701,1,309,Mujer,Ladina (o)
1701,1,21,Mujer,Maya
1702,1,57,Hombre,Ladina (o)
1702,1,17,Hombre,Maya
1702,1,40,Mujer,Ladina (o)
1702,1,23,Mujer,Maya
1703,1,4,Hombre,Afrodescendiente/Creole/Afromestizo
1703,1,364,Hombre,Ladina (o)
1703,1,24,Hombre,Maya
1703,1,1,Hombre,Xinka
1703,1,3,Mujer,Afrodescendiente/Creole/Afromestizo
1703,1,374,Mujer,Ladina (o)
1703,1,23,Mujer,Maya
1704,1,1,Hombre,Extranjera (o)
1704,1,363,Hombre,Ladina (o)
1704,1,60,Hombre,Maya
1704,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1704,1,1,Mujer,Extranjera (o)
1704,1,312,Mujer,Ladina (o)
1704,1,64,Mujer,Maya
1705,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1705,1,1,Hombre,Extranjera (o)
1705,1,715,Hombre,Ladina (o)
1705,1,157,Hombre,Maya
1705,1,1,Mujer,Extranjera (o)
1705,1,677,Mujer,Ladina (o)
1705,1,162,Mujer,Maya
1706,1,146,Hombre,Ladina (o)
1706,1,60,Hombre,Maya
1706,1,1,Mujer,Extranjera (o)
1706,1,142,Mujer,Ladina (o)
1706,1,37,Mujer,Maya
1707,1,1,Hombre,Extranjera (o)
1707,1,275,Hombre,Ladina (o)
1707,1,13,Hombre,Maya
1707,1,259,Mujer,Ladina (o)
1707,1,19,Mujer,Maya
1708,1,1,Hombre,Extranjera (o)
1708,1,304,Hombre,Ladina (o)
1708,1,38,Hombre,Maya
1708,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1708,1,1,Mujer,Garífuna
1708,1,306,Mujer,Ladina (o)
1708,1,35,Mujer,Maya
1709,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1709,1,289,Hombre,Ladina (o)
1709,1,543,Hombre,Maya
1709,1,3,Mujer,Afrodescendiente/Creole/Afromestizo
1709,1,324,Mujer,Ladina (o)
1709,1,521,Mujer,Maya
1710,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1710,1,409,Hombre,Ladina (o)
1710,1,879,Hombre,Maya
1710,1,1,Hombre,Xinka
1710,1,3,Mujer,Afrodescendiente/Creole/Afromestizo
1710,1,2,Mujer,Extranjera (o)
1710,1,446,Mujer,Ladina (o)
1710,1,812,Mujer,Maya
1711,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1711,1,1,Hombre,Garífuna
1711,1,351,Hombre,Ladina (o)
1711,1,9,Hombre,Maya
1711,1,1,Hombre,Xinka
1711,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1711,1,1,Mujer,Extranjera (o)
1711,1,314,Mujer,Ladina (o)
1711,1,3,Mujer,Maya
1712,1,401,Hombre,Ladina (o)
1712,1,250,Hombre,Maya
1712,1,2,Mujer,Extranjera (o)
1712,1,429,Mujer,Ladina (o)
1712,1,248,Mujer,Maya
1713,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1713,1,369,Hombre,Ladina (o)
1713,1,77,Hombre,Maya
1713,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1713,1,2,Mujer,Extranjera (o)
1713,1,1,Mujer,Garífuna
1713,1,319,Mujer,Ladina (o)
1713,1,87,Mujer,Maya
1714,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1714,1,109,Hombre,Ladina (o)
1714,1,31,Hombre,Maya
1714,1,3,Mujer,Afrodescendiente/Creole/Afromestizo
1714,1,123,Mujer,Ladina (o)
1714,1,31,Mujer,Maya
2101,1,3,Hombre,Afrodescendiente/Creole/Afromestizo
2101,1,3,Hombre,Extranjera (o)
2101,1,8,Hombre,Garífuna
2101,1,867,Hombre,Ladina (o)
2101,1,15,Hombre,Maya
2101,1,1081,Hombre,Xinka
2101,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
2101,1,1,Mujer,Extranjera (o)
2101,1,10,Mujer,Garífuna
2101,1,813,Mujer,Ladina (o)
2101,1,20,Mujer,Maya
2101,1,1073,Mujer,Xinka
2102,1,5,Hombre,Afrodescendiente/Creole/Afromestizo
2102,1,2,Hombre,Garífuna
2102,1,710,Hombre,Ladina (o)
2102,1,57,Hombre,Maya
2102,1,3,Mujer,Afrodescendiente/Creole/Afromestizo
2102,1,705,Mujer,Ladina (o)
2102,1,65,Mujer,Maya
2103,1,92,Hombre,Ladina (o)
2103,1,127,Hombre,Maya
2103,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
2103,1,64,Mujer,Ladina (o)
2103,1,131,Mujer,Maya
2104,1,65,Hombre,Ladina (o)
2104,1,1,Hombre,Xinka
2104,1,73,Mujer,Ladina (o)
2104,1,1,Mujer,Xinka
2105,1,17,Hombre,Ladina (o)
2105,1,4,Hombre,Maya
2105,1,227,Hombre,Xinka
2105,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
2105,1,1,Mujer,Garífuna
2105,1,18,Mujer,Ladina (o)
2105,1,1,Mujer,Maya
2105,1,213,Mujer,Xinka
2106,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
2106,1,294,Hombre,Ladina (o)
2106,1,4,Hombre,Maya
2106,1,5,Hombre,Xinka
2106,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
2106,1,244,Mujer,Ladina (o)
2106,1,4,Mujer,Maya
2106,1,3,Mujer,Xinka
2107,1,353,Hombre,Ladina (o)
2107,1,7,Hombre,Maya
2107,1,128,Hombre,Xinka
2107,1,4,Mujer,Garífuna
2107,1,309,Mujer,Ladina (o)
2107,1,2,Mujer,Maya
2107,1,133,Mujer,Xinka
2201,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
2201,1,4,Hombre,Garífuna
2201,1,929,Hombre,Ladina (o)
2201,1,18,Hombre,Maya
2201,1,617,Hombre,Xinka
2201,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
2201,1,6,Mujer,Garífuna
2201,1,894,Mujer,Ladina (o)
2201,1,14,Mujer,Maya
2201,1,578,Mujer,Xinka
2202,1,2,Hombre,Garífuna
2202,1,200,Hombre,Ladina (o)
2202,1,4,Hombre,Maya
2202,1,3,Hombre,Xinka
2202,1,1,Mujer,Extranjera (o)
2202,1,190,Mujer,Ladina (o)
2202,1,1,Mujer,Maya
2202,1,1,Mujer,Xinka
2203,1,250,Hombre,Ladina (o)
2203,1,4,Hombre,Maya
2203,1,13,Hombre,Xinka
2203,1,2,Mujer,Extranjera (o)
2203,1,247,Mujer,Ladina (o)
2203,1,2,Mujer,Maya
2203,1,17,Mujer,Xinka
2204,1,1,Hombre,Extranjera (o)
2204,1,132,Hombre,Ladina (o)
2204,1,2,Hombre,Maya
2204,1,2,Hombre,Xinka
2204,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
2204,1,102,Mujer,Ladina (o)
2204,1,3,Mujer,Xinka
2205,1,1,Hombre,Extranjera (o)
2205,1,412,Hombre,Ladina (o)
2205,1,10,Hombre,Maya
2205,1,4,Hombre,Xinka
2205,1,1,Mujer,Extranjera (o)
2205,1,443,Mujer,Ladina (o)
2205,1,8,Mujer,Maya
2205,1,4,Mujer,Xinka
2206,1,144,Hombre,Ladina (o)
2206,1,30,Hombre,Xinka
2206,1,1,Mujer,Extranjera (o)
2206,1,106,Mujer,Ladina (o)
2206,1,1,Mujer,Maya
2206,1,36,Mujer,Xinka
2207,1,146,Hombre,Ladina (o)
2207,1,5,Hombre,Xinka
2207,1,149,Mujer,Ladina (o)
2207,1,1,Mujer,Maya
2207,1,5,Mujer,Xinka
2208,1,52,Hombre,Ladina (o)
2208,1,1,Hombre,Maya
2208,1,44,Mujer,Ladina (o)
2209,1,55,Hombre,Ladina (o)
2209,1,1,Hombre,Maya
2209,1,11,Hombre,Xinka
2209,1,56,Mujer,Ladina (o)
2209,1,13,Mujer,Xinka
2210,1,66,Hombre,Ladina (o)
2210,1,3,Hombre,Maya
2210,1,11,Hombre,Xinka
2210,1,1,Mujer,Extranjera (o)
2210,1,61,Mujer,Ladina (o)
2210,1,16,Mujer,Xinka
2211,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
2211,1,1,Hombre,Garífuna
2211,1,340,Hombre,Ladina (o)
2211,1,1,Hombre,Maya
2211,1,53,Hombre,Xinka
2211,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
2211,1,327,Mujer,Ladina (o)
2211,1,2,Mujer,Maya
2211,1,45,Mujer,Xinka
2212,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
2212,1,1,Hombre,Extranjera (o)
2212,1,1,Hombre,Garífuna
2212,1,250,Hombre,Ladina (o)
2212,1,3,Hombre,Maya
2212,1,27,Hombre,Xinka
2212,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
2212,1,1,Mujer,Garífuna
2212,1,277,Mujer,Ladina (o)
2212,1,1,Mujer,Maya
2212,1,26,Mujer,Xinka
2213,1,7,Hombre,Afrodescendiente/Creole/Afromestizo
2213,1,1,Hombre,Garífuna
2213,1,156,Hombre,Ladina (o)
2213,1,1,Hombre,Maya
2213,1,155,Hombre,Xinka
2213,1,3,Mujer,Afrodescendiente/Creole/Afromestizo
2213,1,3,Mujer,Garífuna
2213,1,171,Mujer,Ladina (o)
2213,1,3,Mujer,Maya
2213,1,168,Mujer,Xinka
2214,1,4,Hombre,Afrodescendiente/Creole/Afromestizo
2214,1,2,Hombre,Extranjera (o)
2214,1,1,Hombre,Garífuna
2214,1,435,Hombre,Ladina (o)
2214,1,5,Hombre,Maya
2214,1,74,Hombre,Xinka
2214,1,5,Mujer,Afrodescendiente/Creole/Afromestizo
2214,1,379,Mujer,Ladina (o)
2214,1,3,Mujer,Maya
2214,1,95,Mujer,Xinka
2215,1,109,Hombre,Ladina (o)
2215,1,107,Mujer,Ladina (o)
2215,1,2,Mujer,Maya
2216,1,106,Hombre,Ladina (o)
2216,1,1,Hombre,Maya
2216,1,1,Hombre,Xinka
2216,1,111,Mujer,Ladina (o)
2216,1,1,Mujer,Maya
2216,1,1,Mujer,Xinka
2217,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
2217,1,1,Hombre,Extranjera (o)
2217,1,1,Hombre,Garífuna
2217,1,128,Hombre,Ladina (o)
2217,1,2,Hombre,Maya
2217,1,81,Hombre,Xinka
2217,1,1,Mujer,Garífuna
2217,1,133,Mujer,Ladina (o)
2217,1,2,Mujer,Maya
2217,1,85,Mujer,Xinka
1701,2,1,Hombre,Extranjera (o)
1701,2,332,Hombre,Ladina (o)
1701,2,17,Hombre,Maya
1701,2,1,Mujer,Extranjera (o)
1701,2,339,Mujer,Ladina (o)
1701,2,17,Mujer,Maya
1702,2,65,Hombre,Ladina (o)
1702,2,27,Hombre,Maya
1702,2,60,Mujer,Ladina (o)
1702,2,29,Mujer,Maya
1703,2,2,Hombre,Afrodescendiente/Creole/Afromestizo
1703,2,1,Hombre,Garífuna
1703,2,439,Hombre,Ladina (o)
1703,2,36,Hombre,Maya
1703,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
1703,2,1,Mujer,Extranjera (o)
1703,2,452,Mujer,Ladina (o)
1703,2,29,Mujer,Maya
1704,2,2,Hombre,Extranjera (o)
1704,2,381,Hombre,Ladina (o)
1704,2,84,Hombre,Maya
1704,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1704,2,1,Mujer,Extranjera (o)
1704,2,355,Mujer,Ladina (o)
1704,2,62,Mujer,Maya
1705,2,4,Hombre,Afrodescendiente/Creole/Afromestizo
1705,2,1,Hombre,Extranjera (o)
1705,2,759,Hombre,Ladina (o)
1705,2,219,Hombre,Maya
1705,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1705,2,2,Mujer,Extranjera (o)
1705,2,774,Mujer,Ladina (o)
1705,2,196,Mujer,Maya
1706,2,2,Hombre,Extranjera (o)
1706,2,171,Hombre,Ladina (o)
1706,2,36,Hombre,Maya
1706,2,136,Mujer,Ladina (o)
1706,2,34,Mujer,Maya
1707,2,291,Hombre,Ladina (o)
1707,2,11,Hombre,Maya
1707,2,265,Mujer,Ladina (o)
1707,2,15,Mujer,Maya
1708,2,330,Hombre,Ladina (o)
1708,2,29,Hombre,Maya
1708,2,301,Mujer,Ladina (o)
1708,2,33,Mujer,Maya
1709,2,3,Hombre,Afrodescendiente/Creole/Afromestizo
1709,2,2,Hombre,Garífuna
1709,2,325,Hombre,Ladina (o)
1709,2,606,Hombre,Maya
1709,2,8,Mujer,Afrodescendiente/Creole/Afromestizo
1709,2,1,Mujer,Extranjera (o)
1709,2,331,Mujer,Ladina (o)
1709,2,600,Mujer,Maya
1710,2,5,Hombre,Afrodescendiente/Creole/Afromestizo
1710,2,1,Hombre,Extranjera (o)
1710,2,1,Hombre,Garífuna
1710,2,498,Hombre,Ladina (o)
1710,2,934,Hombre,Maya
1710,2,2,Hombre,Xinka
1710,2,9,Mujer,Afrodescendiente/Creole/Afromestizo
1710,2,514,Mujer,Ladina (o)
1710,2,899,Mujer,Maya
1711,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1711,2,1,Hombre,Extranjera (o)
1711,2,329,Hombre,Ladina (o)
1711,2,9,Hombre,Maya
1711,2,1,Mujer,Extranjera (o)
1711,2,316,Mujer,Ladina (o)
1711,2,11,Mujer,Maya
1712,2,3,Hombre,Afrodescendiente/Creole/Afromestizo
1712,2,1,Hombre,Extranjera (o)
1712,2,385,Hombre,Ladina (o)
1712,2,253,Hombre,Maya
1712,2,4,Mujer,Afrodescendiente/Creole/Afromestizo
1712,2,3,Mujer,Extranjera (o)
1712,2,1,Mujer,Garífuna
1712,2,418,Mujer,Ladina (o)
1712,2,233,Mujer,Maya
1713,2,2,Hombre,Afrodescendiente/Creole/Afromestizo
1713,2,359,Hombre,Ladina (o)
1713,2,102,Hombre,Maya
1713,2,3,Mujer,Afrodescendiente/Creole/Afromestizo
1713,2,1,Mujer,Extranjera (o)
1713,2,338,Mujer,Ladina (o)
1713,2,94,Mujer,Maya
1714,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1714,2,114,Hombre,Ladina (o)
1714,2,38,Hombre,Maya
1714,2,3,Mujer,Afrodescendiente/Creole/Afromestizo
1714,2,142,Mujer,Ladina (o)
1714,2,49,Mujer,Maya
2101,2,2,Hombre,Afrodescendiente/Creole/Afromestizo
2101,2,1,Hombre,Extranjera (o)
2101,2,5,Hombre,Garífuna
2101,2,890,Hombre,Ladina (o)
2101,2,20,Hombre,Maya
2101,2,1225,Hombre,Xinka
2101,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
2101,2,1,Mujer,Extranjera (o)
2101,2,3,Mujer,Garífuna
2101,2,931,Mujer,Ladina (o)
2101,2,20,Mujer,Maya
2101,2,1179,Mujer,Xinka
2102,2,4,Hombre,Afrodescendiente/Creole/Afromestizo
2102,2,775,Hombre,Ladina (o)
2102,2,85,Hombre,Maya
2102,2,3,Hombre,Xinka
2102,2,3,Mujer,Afrodescendiente/Creole/Afromestizo
2102,2,1,Mujer,Garífuna
2102,2,817,Mujer,Ladina (o)
2102,2,82,Mujer,Maya
2102,2,1,Mujer,Xinka
2103,2,79,Hombre,Ladina (o)
2103,2,169,Hombre,Maya
2103,2,79,Mujer,Ladina (o)
2103,2,145,Mujer,Maya
2104,2,66,Hombre,Ladina (o)
2104,2,1,Hombre,Maya
2104,2,79,Mujer,Ladina (o)
2104,2,2,Mujer,Xinka
2105,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
2105,2,1,Hombre,Garífuna
2105,2,13,Hombre,Ladina (o)
2105,2,2,Hombre,Maya
2105,2,235,Hombre,Xinka
2105,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
2105,2,3,Mujer,Garífuna
2105,2,17,Mujer,Ladina (o)
2105,2,6,Mujer,Maya
2105,2,239,Mujer,Xinka
2106,2,1,Hombre,Garífuna
2106,2,270,Hombre,Ladina (o)
2106,2,2,Hombre,Maya
2106,2,6,Hombre,Xinka
2106,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
2106,2,1,Mujer,Extranjera (o)
2106,2,264,Mujer,Ladina (o)
2106,2,3,Mujer,Maya
2106,2,5,Mujer,Xinka
2107,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
2107,2,1,Hombre,Extranjera (o)
2107,2,2,Hombre,Garífuna
2107,2,354,Hombre,Ladina (o)
2107,2,9,Hombre,Maya
2107,2,134,Hombre,Xinka
2107,2,4,Mujer,Afrodescendiente/Creole/Afromestizo
2107,2,2,Mujer,Extranjera (o)
2107,2,1,Mujer,Garífuna
2107,2,344,Mujer,Ladina (o)
2107,2,4,Mujer,Maya
2107,2,126,Mujer,Xinka
2201,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
2201,2,4,Hombre,Extranjera (o)
2201,2,2,Hombre,Garífuna
2201,2,1007,Hombre,Ladina (o)
2201,2,11,Hombre,Maya
2201,2,606,Hombre,Xinka
2201,2,6,Mujer,Garífuna
2201,2,924,Mujer,Ladina (o)
2201,2,18,Mujer,Maya
2201,2,632,Mujer,Xinka
2202,2,2,Hombre,Garífuna
2202,2,173,Hombre,Ladina (o)
2202,2,1,Hombre,Maya
2202,2,1,Hombre,Xinka
2202,2,1,Mujer,Extranjera (o)
2202,2,1,Mujer,Garífuna
2202,2,198,Mujer,Ladina (o)
