MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP23_A||Lee-Escribe Idioma 1,PCP23_B||Lee-Escribe Idioma 2,PCP23_C||Lee-Escribe Idioma 3
1009,7,1,Hombre,Español,Akateko,
1009,7,1,Hombre,Otro idioma,,
1009,7,1,Mujer,Español,Akateko,
1010,7,1,Hombre,Español,Akateko,
1010,7,1,Mujer,Achí,Español,
1012,7,1,Mujer,Akateko,,
1012,7,1,Mujer,Español,Akateko,
1012,7,1,Mujer,K'iche',,
1013,7,1,Hombre,Achí,Español,
1013,7,1,Hombre,Español,Akateko,
1013,7,1,Mujer,Achí,Español,
1013,7,1,Mujer,Akateko,,
1013,7,1,Mujer,Tz'utujil,,
1014,7,1,Hombre,Akateko,,
1014,7,1,Hombre,Español,Kaqchiquel,
1014,7,1,Mujer,Akateko,,
1015,7,1,Hombre,Mam,Español,
1015,7,1,Hombre,Otro idioma,,
1016,7,1,Hombre,Español,Achí,
1017,7,1,Mujer,Español,Awakateko,
1020,7,1,Hombre,Akateko,,
1020,7,1,Hombre,Tektiteka,,
1021,7,1,Hombre,Akateko,,
1021,7,1,Hombre,Xinka,,
1021,7,1,Mujer,Achí,,
701,8,1,Hombre,Español,Inglés,
701,8,1,Hombre,Español,Kaqchiquel,Inglés
701,8,1,Hombre,Inglés,,
701,8,1,Hombre,Kaqchiquel,Español,Inglés
701,8,1,Hombre,K'iche',Español,
701,8,1,Hombre,Mam,,
701,8,1,Mujer,Akateko,,
701,8,1,Mujer,Español,Achí,
701,8,1,Mujer,Español,Tektiteka,
701,8,1,Mujer,Inglés,,
701,8,1,Mujer,Inglés,Español,
701,8,1,Mujer,K'iche',,
701,8,1,Mujer,K'iche',Español,
702,8,1,Mujer,Español,Kaqchiquel,
703,8,1,Hombre,K'iche',,
703,8,1,Hombre,Tz'utujil,Español,
703,8,1,Mujer,,,
703,8,1,Mujer,Tz'utujil,,
704,8,1,Hombre,Achí,Español,
704,8,1,Hombre,Español,K'iche',Akateko
704,8,1,Hombre,K'iche',Español,
704,8,1,Mujer,Achí,Español,
704,8,1,Mujer,Chalchiteko,,
704,8,1,Mujer,K'iche',Español,
704,8,1,Mujer,Otro idioma,,
705,8,1,Hombre,Achí,Español,
705,8,1,Hombre,Español,Achí,
705,8,1,Hombre,Español,Q'anjob'al,
705,8,1,Mujer,Akateko,,
705,8,1,Mujer,Español,Achí,
706,8,1,Hombre,Chalchiteko,,
706,8,1,Hombre,Kaqchiquel,,
706,8,1,Mujer,Poqomam,Español,
707,8,1,Hombre,K'iche',Español,
707,8,1,Mujer,K'iche',Español,
708,8,1,Hombre,Akateko,,
709,8,1,Hombre,Español,Kaqchiquel,
709,8,1,Hombre,Kaqchiquel,Español,
710,8,1,Hombre,Español,Akateko,
710,8,1,Mujer,Inglés,,
710,8,1,Mujer,Inglés,Español,
710,8,1,Mujer,Kaqchiquel,Español,
711,8,1,Hombre,Español,Kaqchiquel,
711,8,1,Hombre,Kaqchiquel,,
712,8,1,Hombre,Kaqchiquel,,
712,8,1,Mujer,Kaqchiquel,,
713,8,1,Hombre,Español,Achí,
713,8,1,Hombre,Español,Kaqchiquel,
713,8,1,Mujer,Español,Akateko,
713,8,1,Mujer,Español,Kaqchiquel,
716,8,1,Mujer,Español,Kaqchiquel,
718,8,1,Hombre,Español,Garífuna,
718,8,1,Hombre,Español,Inglés,
718,8,1,Hombre,Español,Tz'utujil,
718,8,1,Hombre,Poqomchi',,
718,8,1,Hombre,Tz'utujil,,
718,8,1,Mujer,Español,Inglés,
718,8,1,Mujer,Tz'utujil,,
719,8,1,Hombre,Akateko,,
719,8,1,Hombre,Español,Inglés,
719,8,1,Mujer,Achí,Español,
719,8,1,Mujer,Español,Achí,
719,8,1,Mujer,Español,Tz'utujil,Inglés
719,8,1,Mujer,Inglés,Español,
719,8,1,Mujer,Tz'utujil,,
1001,8,1,Hombre,Akateko,,
1001,8,1,Hombre,Otro idioma,,
1001,8,1,Hombre,Uspanteka,,
1001,8,1,Mujer,Chalchiteko,,
1001,8,1,Mujer,Español,Akateko,
1001,8,1,Mujer,Español,Inglés,
1001,8,1,Mujer,Español,K'iche',Inglés
1002,8,1,Hombre,Achí,Español,
1002,8,1,Mujer,Español,Akateko,
1002,8,1,Mujer,Inglés,,
1003,8,1,Hombre,Achí,Español,
1003,8,1,Hombre,Chalchiteko,,
1003,8,1,Hombre,Inglés,,
1003,8,1,Mujer,Chalchiteko,,
1003,8,1,Mujer,Español,Akateko,
1004,8,1,Mujer,Español,K'iche',Inglés
1008,8,1,Hombre,Español,Akateko,
1009,8,1,Hombre,Español,K'iche',
1009,8,1,Mujer,Español,K'iche',
1010,8,1,Hombre,Akateko,,
1010,8,1,Hombre,Español,Achí,
1010,8,1,Hombre,Español,Inglés,K'iche'
1010,8,1,Hombre,K'iche',,
1010,8,1,Mujer,Español,Akateko,
1010,8,1,Mujer,K'iche',,
1011,8,1,Hombre,Español,Tz'utujil,Inglés
1011,8,1,Mujer,Achí,Español,
1013,8,1,Hombre,Achí,Español,
1013,8,1,Hombre,Akateko,,
1013,8,1,Hombre,Español,Akateko,
1013,8,1,Hombre,Inglés,Español,Achí
1013,8,1,Mujer,Achí,,
1014,8,1,Hombre,Mam,,
1014,8,1,Mujer,Chalchiteko,,
1014,8,1,Mujer,Español,Akateko,
1014,8,1,Mujer,Kaqchiquel,Español,
1017,8,1,Hombre,Tz'utujil,,
1017,8,1,Mujer,Akateko,,
1018,8,1,Hombre,Español,Inglés,
1019,8,1,Hombre,Español,Achí,
1020,8,1,Mujer,K'iche',,
1021,8,1,Hombre,Español,Akateko,
1021,8,1,Mujer,Akateko,,
1021,8,1,Mujer,Español,Akateko,
1021,8,1,Mujer,Inglés,Español,
701,9,1,Hombre,Español,Kaqchiquel,Inglés
701,9,1,Hombre,Kaqchiquel,,
701,9,1,Hombre,K'iche',Español,
701,9,1,Mujer,Achí,,
701,9,1,Mujer,Español,Awakateko,
701,9,1,Mujer,Español,Inglés,
701,9,1,Mujer,Español,Kaqchiquel,Akateko
701,9,1,Mujer,Garífuna,,
701,9,1,Mujer,Kaqchiquel,Español,Inglés
701,9,1,Mujer,Tz'utujil,,
702,9,1,Hombre,Español,Kaqchiquel,
702,9,1,Hombre,Tz'utujil,,
702,9,1,Mujer,,,
702,9,1,Mujer,Español,K'iche',
703,9,1,Hombre,Tz'utujil,Español,
703,9,1,Mujer,Español,Tz'utujil,Achí
703,9,1,Mujer,K'iche',Español,
704,9,1,Hombre,Español,K'iche',Achí
704,9,1,Mujer,Español,K'iche',Inglés
704,9,1,Mujer,K'iche',Español,
705,9,1,Hombre,Chalchiteko,,
705,9,1,Mujer,Español,Achí,
705,9,1,Mujer,Tektiteka,Español,
706,9,1,Hombre,Español,Akateko,
706,9,1,Hombre,Español,K'iche',Achí
706,9,1,Hombre,Tz'utujil,,
706,9,1,Mujer,K'iche',Español,Achí
706,9,1,Mujer,K'iche',Mam,
708,9,1,Hombre,Kaqchiquel,,
708,9,1,Mujer,Español,Achí,
709,9,1,Hombre,Español,Inglés,
709,9,1,Mujer,Achí,Español,
709,9,1,Mujer,Kaqchiquel,,
710,9,1,Hombre,Inglés,,
710,9,1,Mujer,Español,Akateko,
710,9,1,Mujer,Inglés,,
710,9,1,Mujer,Inglés,Español,
710,9,1,Mujer,Inglés,Español,Otro idioma
712,9,1,Hombre,Español,Kaqchiquel,
712,9,1,Mujer,Kaqchiquel,,
713,9,1,Hombre,Español,Achí,
713,9,1,Mujer,Achí,,
713,9,1,Mujer,Kaqchiquel,,
714,9,1,Hombre,Achí,Español,
714,9,1,Hombre,Akateko,,
716,9,1,Mujer,Inglés,Otro idioma,
717,9,1,Hombre,Español,Tz'utujil,
717,9,1,Hombre,Tz'utujil,,
717,9,1,Mujer,Achí,Español,
717,9,1,Mujer,Español,K'iche',
717,9,1,Mujer,Español,Tz'utujil,
717,9,1,Mujer,Tz'utujil,,
718,9,1,Hombre,Español,Tz'utujil,Achí
718,9,1,Hombre,Tz'utujil,,
718,9,1,Mujer,Tz'utujil,,
719,9,1,Hombre,Español,Inglés,
719,9,1,Hombre,Tz'utujil,Español,Achí
719,9,1,Hombre,Tz'utujil,Español,Inglés
719,9,1,Mujer,Chalchiteko,,
719,9,1,Mujer,Español,Tz'utujil,Achí
719,9,1,Mujer,Inglés,Español,
719,9,1,Mujer,Kaqchiquel,Español,Inglés
719,9,1,Mujer,Tz'utujil,Español,Inglés
1001,9,1,Hombre,Español,Achí,
1001,9,1,Hombre,Español,Ch'orti',
1001,9,1,Mujer,Chalchiteko,,
1001,9,1,Mujer,Español,Akateko,
1002,9,1,Mujer,Achí,Español,
1002,9,1,Mujer,Akateko,,
1003,9,1,Hombre,Español,Inglés,
1003,9,1,Hombre,K'iche',Español,
1003,9,1,Hombre,Q'anjob'al,,
1003,9,1,Mujer,Español,Inglés,
1003,9,1,Mujer,Español,K'iche',
1004,9,1,Hombre,Español,K'iche',
1004,9,1,Mujer,Akateko,,
1004,9,1,Mujer,Español,Akateko,
1004,9,1,Mujer,Español,Inglés,
1005,9,1,Hombre,Achí,Español,
1006,9,1,Hombre,Akateko,,
1006,9,1,Hombre,Español,Akateko,
1006,9,1,Mujer,Akateko,,
1006,9,1,Mujer,Mam,,
1008,9,1,Hombre,Otro idioma,,
1008,9,1,Hombre,Tz'utujil,,
1008,9,1,Mujer,Xinka,,
1009,9,1,Hombre,Akateko,,
1009,9,1,Hombre,Español,Akateko,
1009,9,1,Hombre,K'iche',Español,
1009,9,1,Mujer,Chalchiteko,,
1009,9,1,Mujer,Español,Akateko,
1009,9,1,Mujer,Tektiteka,,
1010,9,1,Hombre,Akateko,,
1010,9,1,Hombre,Español,Inglés,
1010,9,1,Hombre,Uspanteka,,
1010,9,1,Mujer,Akateko,,
1011,9,1,Hombre,Tz'utujil,,
1011,9,1,Mujer,Achí,Español,
1011,9,1,Mujer,Español,K'iche',Inglés
1011,9,1,Mujer,Otro idioma,,
1012,9,1,Hombre,Español,Akateko,
1012,9,1,Hombre,Español,Awakateko,
1013,9,1,Hombre,Otro idioma,,
1013,9,1,Hombre,Tz'utujil,,
1013,9,1,Mujer,Achí,Español,
1013,9,1,Mujer,Akateko,,
1013,9,1,Mujer,Chalchiteko,,
1013,9,1,Mujer,Tz'utujil,,
1014,9,1,Hombre,Tz'utujil,,
1014,9,1,Mujer,Achí,Español,
1014,9,1,Mujer,Español,Akateko,
1014,9,1,Mujer,Español,Awakateko,
1014,9,1,Mujer,Español,Inglés,
1015,9,1,Hombre,Español,Akateko,
1015,9,1,Hombre,Tz'utujil,,
1015,9,1,Mujer,Inglés,,
1015,9,1,Mujer,K'iche',Español,
1015,9,1,Mujer,Mam,Español,
1017,9,1,Hombre,Español,K'iche',
1017,9,1,Mujer,,,
1017,9,1,Mujer,Inglés,,
1018,9,1,Mujer,,,
1019,9,1,Mujer,Español,Achí,
1020,9,1,Hombre,Akateko,,
1020,9,1,Hombre,Inglés,,
1020,9,1,Mujer,Mam,,
1021,9,1,Hombre,Español,Akateko,
1021,9,1,Hombre,Español,Awakateko,
1021,9,1,Mujer,Achí,Español,
1021,9,1,Mujer,Español,Inglés,
1021,9,1,Mujer,Español,K'iche',
701,10,1,Hombre,Español,Achí,
701,10,1,Hombre,Español,Kaqchiquel,Inglés
701,10,1,Hombre,Español,Kaqchiquel,K'iche'
701,10,1,Hombre,Español,K'iche',
701,10,1,Hombre,Kaqchiquel,,
701,10,1,Hombre,K'iche',Español,
701,10,1,Hombre,Tz'utujil,,
701,10,1,Hombre,Xinka,,
701,10,1,Mujer,Inglés,,
701,10,1,Mujer,Kaqchiquel,Akateko,
701,10,1,Mujer,Kaqchiquel,Español,Inglés
701,10,1,Mujer,K'iche',,
701,10,1,Mujer,K'iche',Español,
701,10,1,Mujer,Tz'utujil,,
703,10,1,Hombre,Español,Kaqchiquel,
703,10,1,Hombre,Tz'utujil,,
703,10,1,Hombre,Tz'utujil,Español,
703,10,1,Mujer,Español,Akateko,
703,10,1,Mujer,Español,K'iche',
703,10,1,Mujer,Español,Tz'utujil,
704,10,1,Hombre,Español,Inglés,K'iche'
704,10,1,Hombre,K'iche',,
704,10,1,Mujer,Español,K'iche',Akateko
705,10,1,Hombre,Akateko,,
705,10,1,Hombre,Chalchiteko,,
705,10,1,Hombre,Español,Akateko,
705,10,1,Hombre,Tektiteka,Español,
705,10,1,Mujer,Español,Achí,
705,10,1,Mujer,Español,Akateko,
705,10,1,Mujer,Kaqchiquel,Español,
705,10,1,Mujer,K'iche',Achí,Español
705,10,1,Mujer,Tektiteka,,
706,10,1,Hombre,Chuj,Itza',
706,10,1,Hombre,K'iche',Español,Akateko
706,10,1,Hombre,K'iche',Tektiteka,
706,10,1,Mujer,Achí,Español,
706,10,1,Mujer,Chuj,Itza',
706,10,1,Mujer,Español,Inglés,
707,10,1,Hombre,Tz'utujil,,
707,10,1,Mujer,Achí,Español,
707,10,1,Mujer,K'iche',,
708,10,1,Hombre,Español,Achí,
708,10,1,Hombre,Kaqchiquel,,
709,10,1,Hombre,Español,K'iche',
709,10,1,Hombre,Kaqchiquel,Español,
709,10,1,Hombre,K'iche',Español,
709,10,1,Mujer,Inglés,Español,
710,10,1,Hombre,Achí,Español,
710,10,1,Hombre,Chalchiteko,,
710,10,1,Hombre,Español,Akateko,
710,10,1,Hombre,Español,Kaqchiquel,
710,10,1,Hombre,Inglés,,
710,10,1,Mujer,Akateko,Chalchiteko,
710,10,1,Mujer,Inglés,Español,
711,10,1,Hombre,Español,Kaqchiquel,
711,10,1,Mujer,Kaqchiquel,,
712,10,1,Hombre,Kaqchiquel,,
712,10,1,Mujer,Español,Kaqchiquel,
713,10,1,Hombre,Akateko,,
713,10,1,Hombre,Chalchiteko,,
713,10,1,Hombre,Español,Kaqchiquel,
713,10,1,Mujer,Achí,,
713,10,1,Mujer,Español,Achí,
713,10,1,Mujer,Español,Kaqchiquel,
713,10,1,Mujer,Inglés,,
716,10,1,Mujer,,,
717,10,1,Hombre,Achí,Español,
717,10,1,Hombre,Español,Tz'utujil,
717,10,1,Mujer,Inglés,,
718,10,1,Hombre,,,
718,10,1,Hombre,Español,Inglés,
718,10,1,Hombre,Español,Tz'utujil,Inglés
718,10,1,Mujer,,,
718,10,1,Mujer,Achí,Español,
718,10,1,Mujer,Chalchiteko,,
718,10,1,Mujer,Tz'utujil,Inglés,
719,10,1,Hombre,Inglés,Español,
719,10,1,Hombre,Tz'utujil,Español,Achí
719,10,1,Mujer,Achí,Español,
719,10,1,Mujer,Español,Achí,
719,10,1,Mujer,Español,Tz'utujil,Inglés
1001,10,1,Hombre,Español,Uspanteka,
1001,10,1,Hombre,Inglés,Español,
1001,10,1,Mujer,Achí,Español,
1001,10,1,Mujer,Chalchiteko,,
1001,10,1,Mujer,Español,K'iche',
1001,10,1,Mujer,Español,Mam,
1001,10,1,Mujer,Inglés,K'iche',
1001,10,1,Mujer,K'iche',Español,
1001,10,1,Mujer,Tz'utujil,,
1001,10,1,Mujer,Xinka,,
1002,10,1,Hombre,Achí,Español,
1002,10,1,Hombre,Español,Inglés,
1002,10,1,Mujer,Achí,Español,
1002,10,1,Mujer,Español,Awakateko,
1003,10,1,Hombre,Akateko,,
1003,10,1,Hombre,Español,Inglés,
1003,10,1,Hombre,Español,K'iche',
1003,10,1,Hombre,Xinka,,
1004,10,1,Hombre,Achí,Español,
1004,10,1,Hombre,Akateko,,
1004,10,1,Hombre,Español,Inglés,
1004,10,1,Mujer,Inglés,Español,
1005,10,1,Hombre,Mam,,
1005,10,1,Mujer,Achí,Español,
1006,10,1,Hombre,Chalchiteko,,
1006,10,1,Hombre,Mam,,
1006,10,1,Mujer,Chalchiteko,,
1006,10,1,Mujer,Xinka,,
1007,10,1,Hombre,Español,Akateko,
1007,10,1,Hombre,Español,Awakateko,
1007,10,1,Hombre,Español,Mam,
1008,10,1,Hombre,Akateko,Awakateko,Achí
1008,10,1,Hombre,Español,Akateko,
1008,10,1,Mujer,Achí,Español,
1009,10,1,Hombre,Español,K'iche',
1009,10,1,Mujer,Achí,Español,
1009,10,1,Mujer,Español,Akateko,
1009,10,1,Mujer,Español,Inglés,
1009,10,1,Mujer,K'iche',,
1010,10,1,Hombre,Español,Akateko,
1010,10,1,Hombre,Español,Inglés,
1010,10,1,Hombre,Español,K'iche',
1010,10,1,Mujer,K'iche',,
1010,10,1,Mujer,Tz'utujil,Español,
1011,10,1,Mujer,Chalchiteko,,
1012,10,1,Hombre,K'iche',,
1012,10,1,Mujer,K'iche',,
1013,10,1,Hombre,Español,Tz'utujil,
1013,10,1,Hombre,Tz'utujil,Español,
1013,10,1,Hombre,Xinka,,
1013,10,1,Mujer,Achí,Español,
1013,10,1,Mujer,Chalchiteko,,
1013,10,1,Mujer,Español,Akateko,
1013,10,1,Mujer,Español,Inglés,
1014,10,1,Hombre,Español,Kaqchiquel,
1014,10,1,Hombre,Otro idioma,,
1014,10,1,Mujer,Achí,Español,
1014,10,1,Mujer,Español,Awakateko,
1014,10,1,Mujer,Español,Inglés,
1014,10,1,Mujer,Español,Kaqchiquel,
1014,10,1,Mujer,Kaqchiquel,Español,
1014,10,1,Mujer,K'iche',Español,
1014,10,1,Mujer,Mam,,
1014,10,1,Mujer,Xinka,,
1015,10,1,Hombre,Akateko,,
1015,10,1,Hombre,Tektiteka,,
1015,10,1,Mujer,Achí,Español,
1015,10,1,Mujer,Español,Chalchiteko,
1015,10,1,Mujer,Español,Inglés,
1015,10,1,Mujer,Uspanteka,,
1016,10,1,Hombre,Uspanteka,,
1016,10,1,Mujer,Español,Akateko,
1017,10,1,Hombre,,,
1017,10,1,Hombre,Español,Awakateko,
1017,10,1,Hombre,Español,Inglés,
1017,10,1,Hombre,Español,K'iche',
1017,10,1,Mujer,Español,Akateko,
1017,10,1,Mujer,Español,Inglés,K'iche'
1020,10,1,Hombre,Akateko,,
1020,10,1,Hombre,Español,Akateko,
1020,10,1,Hombre,Otro idioma,,
1020,10,1,Mujer,Español,Akateko,
1021,10,1,Hombre,Español,Akateko,
1021,10,1,Hombre,Español,Inglés,
1021,10,1,Mujer,Español,Inglés,
701,11,1,Hombre,Español,Achí,
701,11,1,Hombre,Español,Inglés,
701,11,1,Hombre,Español,Inglés,Kaqchiquel
701,11,1,Hombre,Inglés,Español,
701,11,1,Hombre,Inglés,Kaqchiquel,Español
701,11,1,Mujer,Chalchiteko,,
701,11,1,Mujer,Español,Inglés,
701,11,1,Mujer,Español,Kaqchiquel,Inglés
701,11,1,Mujer,Español,K'iche',
701,11,1,Mujer,K'iche',Español,
702,11,1,Mujer,Español,Achí,
703,11,1,Hombre,,,
703,11,1,Hombre,Español,Tz'utujil,Akateko
703,11,1,Mujer,Español,Inglés,
704,11,1,Hombre,Español,Inglés,
704,11,1,Mujer,Achí,,
704,11,1,Mujer,K'iche',,
704,11,1,Mujer,K'iche',Español,Inglés
705,11,1,Hombre,Achí,K'iche',
705,11,1,Hombre,Chalchiteko,,
705,11,1,Hombre,Español,Akateko,
705,11,1,Hombre,Ixil,Español,
705,11,1,Hombre,K'iche',Poqomchi',
705,11,1,Mujer,Achí,K'iche',Español
705,11,1,Mujer,Akateko,,
705,11,1,Mujer,K'iche',Español,Achí
705,11,1,Mujer,Tektiteka,Español,
706,11,1,Hombre,Akateko,,
706,11,1,Mujer,Achí,Akateko,
706,11,1,Mujer,Español,Akateko,
706,11,1,Mujer,Español,Awakateko,
706,11,1,Mujer,K'iche',Chalchiteko,
706,11,1,Mujer,K'iche',Español,Achí
706,11,1,Mujer,Sipakapense,Español,
707,11,1,Hombre,Achí,Español,
707,11,1,Mujer,,,
708,11,1,Hombre,Español,Awakateko,
709,11,1,Hombre,Español,Kaqchiquel,
709,11,1,Hombre,Español,K'iche',
709,11,1,Hombre,Kaqchiquel,Español,
709,11,1,Hombre,Kaqchiquel,K'iche',Español
709,11,1,Hombre,K'iche',Español,
709,11,1,Mujer,Español,K'iche',
709,11,1,Mujer,Español,K'iche',Kaqchiquel
709,11,1,Mujer,K'iche',,
710,11,1,Hombre,Akateko,,
710,11,1,Hombre,Chalchiteko,Inglés,
710,11,1,Mujer,Español,Achí,
710,11,1,Mujer,Español,Inglés,Otro idioma
710,11,1,Mujer,Inglés,Español,
711,11,1,Hombre,Español,Kaqchiquel,
711,11,1,Hombre,Kaqchiquel,,
711,11,1,Mujer,Kaqchiquel,,
711,11,1,Mujer,Kaqchiquel,Español,
712,11,1,Hombre,Achí,Español,
712,11,1,Mujer,Español,Inglés,
713,11,1,Hombre,Xinka,,
716,11,1,Hombre,Español,Achí,
716,11,1,Hombre,Kaqchiquel,Español,Inglés
716,11,1,Mujer,Español,Inglés,
716,11,1,Mujer,Kaqchiquel,Español,
717,11,1,Hombre,Español,Achí,
717,11,1,Hombre,Español,Tz'utujil,Inglés
717,11,1,Hombre,Inglés,,
717,11,1,Mujer,Garífuna,,
718,11,1,Mujer,Español,Inglés,
718,11,1,Mujer,Tz'utujil,Español,Inglés
719,11,1,Hombre,Chalchiteko,,
719,11,1,Hombre,Español,Tz'utujil,Achí
719,11,1,Mujer,Akateko,Chalchiteko,
719,11,1,Mujer,Español,Achí,
719,11,1,Mujer,Inglés,Español,
719,11,1,Mujer,Kaqchiquel,Español,
719,11,1,Mujer,Tz'utujil,Español,Inglés
1001,11,1,Hombre,Chalchiteko,Español,
1001,11,1,Hombre,Español,Akateko,
1001,11,1,Hombre,Español,Inglés,
1001,11,1,Mujer,Achí,Español,
1001,11,1,Mujer,Akateko,,
1001,11,1,Mujer,Chalchiteko,,
1001,11,1,Mujer,Español,Akateko,
1001,11,1,Mujer,Español,Inglés,
1002,11,1,Hombre,Español,Achí,
1002,11,1,Hombre,Inglés,,
1002,11,1,Mujer,Achí,Español,
1002,11,1,Mujer,Akateko,,
1002,11,1,Mujer,Chalchiteko,,
1002,11,1,Mujer,Español,Inglés,
1002,11,1,Mujer,Inglés,Español,
1003,11,1,Hombre,Achí,Español,
1003,11,1,Hombre,Español,Inglés,
1003,11,1,Mujer,Español,K'iche',
1004,11,1,Hombre,Español,K'iche',Otro idioma
1006,11,1,Hombre,Chalchiteko,,
1006,11,1,Mujer,Achí,Español,
1006,11,1,Mujer,Akateko,,
1006,11,1,Mujer,Inglés,,
1006,11,1,Mujer,Mam,Español,
1007,11,1,Hombre,Español,Inglés,
1009,11,1,Hombre,Achí,Español,
1009,11,1,Hombre,Español,Akateko,
1009,11,1,Hombre,Inglés,Español,
1010,11,1,Hombre,Chalchiteko,,
1010,11,1,Hombre,K'iche',Español,
1010,11,1,Hombre,Mam,,
1010,11,1,Mujer,Achí,Español,
1010,11,1,Mujer,Akateko,,
1010,11,1,Mujer,Chalchiteko,,
1010,11,1,Mujer,Español,K'iche',
1011,11,1,Mujer,Español,Akateko,
1011,11,1,Mujer,Otro idioma,,
1013,11,1,Hombre,Tz'utujil,Español,
1013,11,1,Mujer,Achí,,
1013,11,1,Mujer,Achí,Español,
1013,11,1,Mujer,Akateko,,
1013,11,1,Mujer,Español,Akateko,
1013,11,1,Mujer,Tz'utujil,Español,
1014,11,1,Hombre,Akateko,,
1014,11,1,Hombre,Español,Awakateko,
1014,11,1,Hombre,Español,Inglés,Achí
1014,11,1,Hombre,Kaqchiquel,,
1014,11,1,Mujer,Español,Akateko,
1014,11,1,Mujer,Español,Awakateko,
1015,11,1,Hombre,Achí,Español,
1015,11,1,Hombre,Español,Akateko,
1015,11,1,Mujer,Achí,Español,
1015,11,1,Mujer,Español,Akateko,
1016,11,1,Mujer,Español,Kaqchiquel,
1017,11,1,Hombre,Achí,Español,
1017,11,1,Mujer,Español,K'iche',
1017,11,1,Mujer,Uspanteka,,
1018,11,1,Hombre,,,
1020,11,1,Hombre,Español,K'iche',
1020,11,1,Hombre,Español,Mam,
1021,11,1,Hombre,Español,Inglés,
1021,11,1,Hombre,Mam,,
701,12,1,Hombre,Español,Achí,
701,12,1,Hombre,Español,Inglés,
701,12,1,Hombre,Español,K'iche',
701,12,1,Hombre,K'iche',,
701,12,1,Hombre,Mam,,
701,12,1,Hombre,Uspanteka,,
701,12,1,Mujer,Español,K'iche',
701,12,1,Mujer,Inglés,,
701,12,1,Mujer,Kaqchiquel,Español,K'iche'
701,12,1,Mujer,K'iche',,
