MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP12||Autoidentificación
311,1,7,Mujer,Ladina (o)
311,1,212,Mujer,Maya
312,1,1,Hombre,Extranjera (o)
312,1,338,Hombre,Ladina (o)
312,1,3,Hombre,Maya
312,1,1,Mujer,Extranjera (o)
312,1,287,Mujer,Ladina (o)
312,1,3,Mujer,Maya
313,1,1,Hombre,Extranjera (o)
313,1,111,Hombre,Ladina (o)
313,1,6,Hombre,Maya
313,1,107,Mujer,Ladina (o)
313,1,6,Mujer,Maya
314,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
314,1,103,Hombre,Ladina (o)
314,1,118,Hombre,Maya
314,1,146,Mujer,Ladina (o)
314,1,115,Mujer,Maya
315,1,11,Hombre,Ladina (o)
315,1,84,Hombre,Maya
315,1,9,Mujer,Ladina (o)
315,1,80,Mujer,Maya
316,1,5,Hombre,Ladina (o)
316,1,30,Hombre,Maya
316,1,1,Hombre,Xinka
316,1,5,Mujer,Ladina (o)
316,1,30,Mujer,Maya
1201,1,480,Hombre,Ladina (o)
1201,1,12,Hombre,Maya
1201,1,3,Mujer,Extranjera (o)
1201,1,1,Mujer,Garífuna
1201,1,479,Mujer,Ladina (o)
1201,1,21,Mujer,Maya
1202,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1202,1,1,Hombre,Extranjera (o)
1202,1,693,Hombre,Ladina (o)
1202,1,114,Hombre,Maya
1202,1,3,Mujer,Garífuna
1202,1,653,Mujer,Ladina (o)
1202,1,105,Mujer,Maya
1203,1,1,Hombre,Extranjera (o)
1203,1,127,Hombre,Ladina (o)
1203,1,97,Hombre,Maya
1203,1,145,Mujer,Ladina (o)
1203,1,99,Mujer,Maya
1204,1,4,Hombre,Ladina (o)
1204,1,929,Hombre,Maya
1204,1,3,Mujer,Ladina (o)
1204,1,840,Mujer,Maya
1205,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1205,1,11,Hombre,Ladina (o)
1205,1,736,Hombre,Maya
1205,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1205,1,14,Mujer,Ladina (o)
1205,1,704,Mujer,Maya
1206,1,1,Hombre,Garífuna
1206,1,29,Hombre,Ladina (o)
1206,1,1096,Hombre,Maya
1206,1,24,Mujer,Ladina (o)
1206,1,1017,Mujer,Maya
1207,1,1,Hombre,Extranjera (o)
1207,1,5,Hombre,Garífuna
1207,1,882,Hombre,Ladina (o)
1207,1,82,Hombre,Maya
1207,1,1,Mujer,Garífuna
1207,1,808,Mujer,Ladina (o)
1207,1,79,Mujer,Maya
1208,1,189,Hombre,Ladina (o)
1208,1,27,Hombre,Maya
1208,1,210,Mujer,Ladina (o)
1208,1,13,Mujer,Maya
1209,1,2,Hombre,Garífuna
1209,1,28,Hombre,Ladina (o)
1209,1,780,Hombre,Maya
1209,1,1,Mujer,Garífuna
1209,1,18,Mujer,Ladina (o)
1209,1,735,Mujer,Maya
1210,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1210,1,499,Hombre,Ladina (o)
1210,1,59,Hombre,Maya
1210,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1210,1,480,Mujer,Ladina (o)
1210,1,49,Mujer,Maya
1211,1,188,Hombre,Ladina (o)
1211,1,2,Hombre,Maya
1211,1,155,Mujer,Ladina (o)
1211,1,3,Mujer,Maya
1212,1,310,Hombre,Ladina (o)
1212,1,3,Hombre,Maya
1212,1,315,Mujer,Ladina (o)
1212,1,7,Mujer,Maya
1213,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1213,1,492,Hombre,Ladina (o)
1213,1,5,Hombre,Maya
1213,1,496,Mujer,Ladina (o)
1213,1,7,Mujer,Maya
1214,1,178,Hombre,Ladina (o)
1214,1,1,Hombre,Maya
1214,1,194,Mujer,Ladina (o)
1214,1,1,Mujer,Maya
1215,1,1063,Hombre,Ladina (o)
1215,1,52,Hombre,Maya
1215,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1215,1,3,Mujer,Extranjera (o)
1215,1,1,Mujer,Garífuna
1215,1,983,Mujer,Ladina (o)
1215,1,43,Mujer,Maya
1216,1,275,Hombre,Ladina (o)
1216,1,17,Hombre,Maya
1216,1,277,Mujer,Ladina (o)
1216,1,9,Mujer,Maya
1217,1,447,Hombre,Ladina (o)
1217,1,5,Hombre,Maya
1217,1,1,Hombre,Xinka
1217,1,1,Mujer,Extranjera (o)
1217,1,1,Mujer,Garífuna
1217,1,459,Mujer,Ladina (o)
1217,1,4,Mujer,Maya
1218,1,134,Hombre,Ladina (o)
1218,1,144,Mujer,Ladina (o)
1218,1,1,Mujer,Maya
1219,1,1,Hombre,Garífuna
1219,1,544,Hombre,Ladina (o)
1219,1,28,Hombre,Maya
1219,1,2,Mujer,Extranjera (o)
1219,1,489,Mujer,Ladina (o)
1219,1,21,Mujer,Maya
1220,1,278,Hombre,Ladina (o)
1220,1,270,Mujer,Ladina (o)
1220,1,1,Mujer,Maya
1221,1,188,Hombre,Ladina (o)
1221,1,1,Hombre,Maya
1221,1,1,Mujer,Garífuna
1221,1,207,Mujer,Ladina (o)
1221,1,1,Mujer,Maya
1222,1,1,Hombre,Extranjera (o)
1222,1,258,Hombre,Ladina (o)
1222,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1222,1,250,Mujer,Ladina (o)
1222,1,1,Mujer,Maya
1223,1,28,Hombre,Ladina (o)
1223,1,321,Hombre,Maya
1223,1,1,Mujer,Extranjera (o)
1223,1,27,Mujer,Ladina (o)
1223,1,308,Mujer,Maya
1224,1,215,Hombre,Ladina (o)
1224,1,20,Hombre,Maya
1224,1,208,Mujer,Ladina (o)
1224,1,24,Mujer,Maya
1225,1,1,Hombre,Extranjera (o)
1225,1,158,Hombre,Ladina (o)
1225,1,29,Hombre,Maya
1225,1,161,Mujer,Ladina (o)
1225,1,30,Mujer,Maya
1226,1,36,Hombre,Ladina (o)
1226,1,272,Hombre,Maya
1226,1,10,Mujer,Ladina (o)
1226,1,293,Mujer,Maya
1226,1,1,Mujer,Xinka
1227,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1227,1,130,Hombre,Ladina (o)
1227,1,7,Hombre,Maya
1227,1,146,Mujer,Ladina (o)
1227,1,3,Mujer,Maya
1228,1,31,Hombre,Ladina (o)
1228,1,28,Hombre,Maya
1228,1,43,Mujer,Ladina (o)
1228,1,23,Mujer,Maya
1229,1,60,Hombre,Ladina (o)
1229,1,106,Hombre,Maya
1229,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1229,1,75,Mujer,Ladina (o)
1229,1,113,Mujer,Maya
1230,1,2,Hombre,Extranjera (o)
1230,1,395,Hombre,Ladina (o)
1230,1,2,Hombre,Maya
1230,1,350,Mujer,Ladina (o)
301,2,5,Hombre,Extranjera (o)
301,2,342,Hombre,Ladina (o)
301,2,46,Hombre,Maya
301,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
301,2,2,Mujer,Extranjera (o)
301,2,305,Mujer,Ladina (o)
301,2,54,Mujer,Maya
302,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
302,2,173,Hombre,Ladina (o)
302,2,13,Hombre,Maya
302,2,147,Mujer,Ladina (o)
302,2,13,Mujer,Maya
303,2,144,Hombre,Ladina (o)
303,2,14,Hombre,Maya
303,2,1,Mujer,Garífuna
303,2,171,Mujer,Ladina (o)
303,2,11,Mujer,Maya
304,2,1,Hombre,Garífuna
304,2,39,Hombre,Ladina (o)
304,2,384,Hombre,Maya
304,2,1,Mujer,Extranjera (o)
304,2,1,Mujer,Garífuna
304,2,26,Mujer,Ladina (o)
304,2,369,Mujer,Maya
305,2,12,Hombre,Ladina (o)
305,2,126,Hombre,Maya
305,2,19,Mujer,Ladina (o)
305,2,108,Mujer,Maya
306,2,1,Hombre,Extranjera (o)
306,2,53,Hombre,Ladina (o)
306,2,240,Hombre,Maya
306,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
306,2,1,Mujer,Extranjera (o)
306,2,46,Mujer,Ladina (o)
306,2,200,Mujer,Maya
306,2,1,Mujer,Xinka
307,2,51,Hombre,Ladina (o)
307,2,18,Hombre,Maya
307,2,49,Mujer,Ladina (o)
307,2,14,Mujer,Maya
308,2,2,Hombre,Afrodescendiente/Creole/Afromestizo
308,2,1,Hombre,Garífuna
308,2,175,Hombre,Ladina (o)
308,2,20,Hombre,Maya
308,2,2,Hombre,Xinka
308,2,2,Mujer,Extranjera (o)
308,2,1,Mujer,Garífuna
308,2,193,Mujer,Ladina (o)
308,2,26,Mujer,Maya
308,2,1,Mujer,Xinka
309,2,136,Hombre,Ladina (o)
309,2,6,Hombre,Maya
309,2,1,Mujer,Extranjera (o)
309,2,113,Mujer,Ladina (o)
309,2,7,Mujer,Maya
310,2,89,Hombre,Ladina (o)
310,2,28,Hombre,Maya
310,2,85,Mujer,Ladina (o)
310,2,28,Mujer,Maya
311,2,5,Hombre,Ladina (o)
311,2,240,Hombre,Maya
311,2,5,Mujer,Ladina (o)
311,2,238,Mujer,Maya
312,2,2,Hombre,Extranjera (o)
312,2,287,Hombre,Ladina (o)
312,2,12,Hombre,Maya
312,2,1,Mujer,Extranjera (o)
312,2,2,Mujer,Garífuna
312,2,298,Mujer,Ladina (o)
312,2,6,Mujer,Maya
313,2,2,Hombre,Extranjera (o)
313,2,99,Hombre,Ladina (o)
313,2,12,Hombre,Maya
313,2,118,Mujer,Ladina (o)
313,2,9,Mujer,Maya
314,2,2,Hombre,Garífuna
314,2,139,Hombre,Ladina (o)
314,2,102,Hombre,Maya
314,2,139,Mujer,Ladina (o)
314,2,126,Mujer,Maya
315,2,20,Hombre,Ladina (o)
315,2,84,Hombre,Maya
315,2,15,Mujer,Ladina (o)
315,2,95,Mujer,Maya
316,2,4,Hombre,Ladina (o)
316,2,34,Hombre,Maya
316,2,8,Mujer,Ladina (o)
316,2,31,Mujer,Maya
1201,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1201,2,461,Hombre,Ladina (o)
1201,2,12,Hombre,Maya
1201,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1201,2,523,Mujer,Ladina (o)
1201,2,19,Mujer,Maya
1202,2,1,Hombre,Garífuna
1202,2,737,Hombre,Ladina (o)
1202,2,110,Hombre,Maya
1202,2,1,Mujer,Extranjera (o)
1202,2,1,Mujer,Garífuna
1202,2,750,Mujer,Ladina (o)
1202,2,121,Mujer,Maya
1203,2,164,Hombre,Ladina (o)
1203,2,94,Hombre,Maya
1203,2,1,Mujer,Extranjera (o)
1203,2,174,Mujer,Ladina (o)
1203,2,100,Mujer,Maya
1204,2,2,Hombre,Garífuna
1204,2,2,Hombre,Ladina (o)
1204,2,970,Hombre,Maya
1204,2,1,Mujer,Ladina (o)
1204,2,968,Mujer,Maya
1205,2,14,Hombre,Ladina (o)
1205,2,777,Hombre,Maya
1205,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1205,2,14,Mujer,Ladina (o)
1205,2,729,Mujer,Maya
1206,2,23,Hombre,Ladina (o)
1206,2,1094,Hombre,Maya
1206,2,30,Mujer,Ladina (o)
1206,2,1083,Mujer,Maya
1206,2,1,Mujer,Xinka
1207,2,3,Hombre,Extranjera (o)
1207,2,935,Hombre,Ladina (o)
1207,2,91,Hombre,Maya
1207,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1207,2,2,Mujer,Extranjera (o)
1207,2,958,Mujer,Ladina (o)
1207,2,84,Mujer,Maya
1208,2,212,Hombre,Ladina (o)
1208,2,11,Hombre,Maya
1208,2,170,Mujer,Ladina (o)
1208,2,18,Mujer,Maya
1209,2,24,Hombre,Ladina (o)
1209,2,783,Hombre,Maya
1209,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1209,2,1,Mujer,Garífuna
1209,2,30,Mujer,Ladina (o)
1209,2,775,Mujer,Maya
1210,2,1,Hombre,Garífuna
1210,2,539,Hombre,Ladina (o)
1210,2,58,Hombre,Maya
1210,2,486,Mujer,Ladina (o)
1210,2,52,Mujer,Maya
1211,2,179,Hombre,Ladina (o)
1211,2,3,Hombre,Maya
1211,2,192,Mujer,Ladina (o)
1211,2,4,Mujer,Maya
1212,2,380,Hombre,Ladina (o)
1212,2,4,Hombre,Maya
1212,2,380,Mujer,Ladina (o)
1212,2,5,Mujer,Maya
1213,2,1,Hombre,Extranjera (o)
1213,2,596,Hombre,Ladina (o)
1213,2,11,Hombre,Maya
1213,2,563,Mujer,Ladina (o)
1213,2,11,Mujer,Maya
1214,2,219,Hombre,Ladina (o)
1214,2,1,Hombre,Maya
1214,2,224,Mujer,Ladina (o)
1215,2,1190,Hombre,Ladina (o)
1215,2,61,Hombre,Maya
1215,2,3,Mujer,Afrodescendiente/Creole/Afromestizo
1215,2,1,Mujer,Extranjera (o)
1215,2,1140,Mujer,Ladina (o)
1215,2,54,Mujer,Maya
1216,2,332,Hombre,Ladina (o)
1216,2,12,Hombre,Maya
1216,2,2,Mujer,Garífuna
1216,2,393,Mujer,Ladina (o)
1216,2,5,Mujer,Maya
1217,2,2,Hombre,Extranjera (o)
1217,2,429,Hombre,Ladina (o)
1217,2,3,Hombre,Maya
1217,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1217,2,1,Mujer,Extranjera (o)
1217,2,416,Mujer,Ladina (o)
1217,2,5,Mujer,Maya
1218,2,1,Hombre,Extranjera (o)
1218,2,126,Hombre,Ladina (o)
1218,2,1,Hombre,Maya
1218,2,131,Mujer,Ladina (o)
1218,2,2,Mujer,Maya
1219,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1219,2,1,Hombre,Extranjera (o)
1219,2,590,Hombre,Ladina (o)
1219,2,24,Hombre,Maya
1219,2,1,Mujer,Garífuna
1219,2,627,Mujer,Ladina (o)
1219,2,23,Mujer,Maya
1219,2,1,Mujer,Xinka
1220,2,330,Hombre,Ladina (o)
1220,2,1,Hombre,Maya
1220,2,333,Mujer,Ladina (o)
1220,2,1,Mujer,Maya
1221,2,251,Hombre,Ladina (o)
1221,2,2,Hombre,Maya
1221,2,213,Mujer,Ladina (o)
1221,2,1,Mujer,Maya
1222,2,1,Hombre,Extranjera (o)
1222,2,1,Hombre,Garífuna
1222,2,252,Hombre,Ladina (o)
1222,2,1,Hombre,Maya
1222,2,242,Mujer,Ladina (o)
1222,2,4,Mujer,Maya
1223,2,31,Hombre,Ladina (o)
1223,2,299,Hombre,Maya
1223,2,30,Mujer,Ladina (o)
1223,2,308,Mujer,Maya
1224,2,227,Hombre,Ladina (o)
1224,2,22,Hombre,Maya
1224,2,1,Mujer,Extranjera (o)
1224,2,229,Mujer,Ladina (o)
1224,2,19,Mujer,Maya
1225,2,201,Hombre,Ladina (o)
1225,2,27,Hombre,Maya
1225,2,189,Mujer,Ladina (o)
1225,2,28,Mujer,Maya
1226,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1226,2,40,Hombre,Ladina (o)
1226,2,264,Hombre,Maya
1226,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1226,2,27,Mujer,Ladina (o)
1226,2,257,Mujer,Maya
1226,2,1,Mujer,Xinka
1227,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1227,2,187,Hombre,Ladina (o)
1227,2,4,Hombre,Maya
1227,2,141,Mujer,Ladina (o)
1227,2,9,Mujer,Maya
1228,2,45,Hombre,Ladina (o)
1228,2,33,Hombre,Maya
1228,2,1,Mujer,Extranjera (o)
1228,2,44,Mujer,Ladina (o)
1228,2,23,Mujer,Maya
1229,2,70,Hombre,Ladina (o)
1229,2,111,Hombre,Maya
1229,2,74,Mujer,Ladina (o)
1229,2,121,Mujer,Maya
1230,2,1,Hombre,Extranjera (o)
1230,2,413,Hombre,Ladina (o)
1230,2,397,Mujer,Ladina (o)
301,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
301,3,3,Hombre,Extranjera (o)
301,3,340,Hombre,Ladina (o)
301,3,46,Hombre,Maya
301,3,5,Mujer,Extranjera (o)
301,3,1,Mujer,Garífuna
301,3,351,Mujer,Ladina (o)
301,3,55,Mujer,Maya
302,3,161,Hombre,Ladina (o)
302,3,17,Hombre,Maya
302,3,1,Hombre,Xinka
302,3,1,Mujer,Extranjera (o)
302,3,1,Mujer,Garífuna
302,3,143,Mujer,Ladina (o)
302,3,20,Mujer,Maya
303,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
303,3,1,Hombre,Extranjera (o)
303,3,162,Hombre,Ladina (o)
303,3,15,Hombre,Maya
303,3,2,Mujer,Garífuna
303,3,155,Mujer,Ladina (o)
303,3,18,Mujer,Maya
304,3,2,Hombre,Afrodescendiente/Creole/Afromestizo
304,3,31,Hombre,Ladina (o)
304,3,369,Hombre,Maya
304,3,2,Mujer,Afrodescendiente/Creole/Afromestizo
304,3,38,Mujer,Ladina (o)
304,3,383,Mujer,Maya
305,3,11,Hombre,Ladina (o)
305,3,104,Hombre,Maya
305,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
305,3,19,Mujer,Ladina (o)
