MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP23_A||Lee-Escribe Idioma 1,PCP23_B||Lee-Escribe Idioma 2,PCP23_C||Lee-Escribe Idioma 3
606,8,1,Hombre,Inglés,Otro idioma,
606,8,1,Hombre,Inglés,Otro idioma,Español
606,8,1,Hombre,K'iche',Español,
606,8,1,Hombre,Otro idioma,Inglés,
606,8,1,Mujer,Achí,Español,
606,8,1,Mujer,Español,Akateko,
606,8,1,Mujer,Español,K'iche',
606,8,1,Mujer,Kaqchiquel,Español,
606,8,1,Mujer,K'iche',Achí,
606,8,1,Mujer,Otro idioma,Español,
607,8,1,Hombre,Español,Xinka,
607,8,1,Mujer,Akateko,,
608,8,1,Hombre,Achí,Español,
608,8,1,Hombre,Español,K'iche',
608,8,1,Hombre,Señas,,
608,8,1,Mujer,Achí,Español,
608,8,1,Mujer,Chalchiteko,,
608,8,1,Mujer,Español,Akateko,
609,8,1,Hombre,Español,Akateko,
609,8,1,Hombre,K'iche',Español,
609,8,1,Mujer,Akateko,,
612,8,1,Hombre,Español,Akateko,
612,8,1,Hombre,K'iche',Español,
612,8,1,Mujer,Español,Inglés,
613,8,1,Hombre,Achí,Español,
613,8,1,Hombre,Akateko,,
613,8,1,Hombre,Español,Inglés,
613,8,1,Mujer,Español,Akateko,
613,8,1,Mujer,Español,Inglés,
614,8,1,Hombre,Español,K'iche',
614,8,1,Mujer,Español,Akateko,
614,8,1,Mujer,Español,Inglés,
614,8,1,Mujer,Español,K'iche',
1201,8,1,Hombre,Achí,Español,
1201,8,1,Hombre,Español,Akateko,
1201,8,1,Hombre,Garífuna,,
1201,8,1,Hombre,Mam,Inglés,
1201,8,1,Mujer,Achí,Español,
1201,8,1,Mujer,Español,Akateko,
1201,8,1,Mujer,Poqomchi',,
1202,8,1,Hombre,Akateko,,
1202,8,1,Hombre,Español,Mam,
1202,8,1,Mujer,Akateko,,
1202,8,1,Mujer,Chalchiteko,,
1202,8,1,Mujer,Español,Akateko,
1202,8,1,Mujer,Español,Inglés,Otro idioma
1202,8,1,Mujer,Mam,Español,
1203,8,1,Mujer,Achí,Español,
1204,8,1,Hombre,Akateko,,
1204,8,1,Mujer,Achí,Español,
1204,8,1,Mujer,Español,Achí,
1204,8,1,Mujer,Español,Awakateko,
1204,8,1,Mujer,Kaqchiquel,Español,
1205,8,1,Hombre,Akateko,,
1205,8,1,Hombre,Akateko,Chalchiteko,
1205,8,1,Hombre,Español,Achí,
1205,8,1,Hombre,Español,Awakateko,
1205,8,1,Hombre,Otro idioma,,
1205,8,1,Mujer,Achí,,
1205,8,1,Mujer,Achí,Español,
1205,8,1,Mujer,Akateko,,
1205,8,1,Mujer,Akateko,Chalchiteko,
1205,8,1,Mujer,Tz'utujil,,
1206,8,1,Hombre,Achí,Español,
1206,8,1,Hombre,Chalchiteko,,
1206,8,1,Hombre,Español,Achí,
1206,8,1,Hombre,Español,Inglés,
1206,8,1,Hombre,Mam,Español,
1206,8,1,Mujer,Achí,,
1206,8,1,Mujer,Awakateko,,
1206,8,1,Mujer,Español,Achí,
1206,8,1,Mujer,Español,Chalchiteko,
1206,8,1,Mujer,Mam,Español,
1206,8,1,Mujer,Xinka,,
1207,8,1,Hombre,Akateko,,
1207,8,1,Hombre,Español,Awakateko,
1207,8,1,Hombre,Inglés,,
1207,8,1,Hombre,Xinka,,
1207,8,1,Mujer,Achí,Español,
1207,8,1,Mujer,Akateko,,
1207,8,1,Mujer,Español,Awakateko,
1207,8,1,Mujer,Uspanteka,,
1209,8,1,Hombre,Achí,Español,
1209,8,1,Mujer,Achí,Español,
1209,8,1,Mujer,Akateko,,
1209,8,1,Mujer,Español,Achí,
1209,8,1,Mujer,Español,Akateko,
1209,8,1,Mujer,Español,Mam,
1209,8,1,Mujer,Tz'utujil,,
1210,8,1,Hombre,Achí,Español,
1210,8,1,Hombre,Español,Akateko,
1210,8,1,Hombre,Español,Mam,Inglés
1210,8,1,Hombre,Mam,Achí,Español
1210,8,1,Hombre,Tz'utujil,,
1210,8,1,Mujer,Achí,Español,
1210,8,1,Mujer,Akateko,,
1210,8,1,Mujer,Español,Awakateko,
1210,8,1,Mujer,Mam,,
1210,8,1,Mujer,Tektiteka,,
1212,8,1,Hombre,Xinka,,
1212,8,1,Mujer,Chalchiteko,,
1213,8,1,Hombre,Español,Akateko,
1213,8,1,Hombre,Tz'utujil,,
1213,8,1,Mujer,Chalchiteko,,
1214,8,1,Mujer,Español,Akateko,
1215,8,1,Hombre,Español,Mam,
1216,8,1,Hombre,Español,Akateko,
1216,8,1,Hombre,Q'eqchi',,
1216,8,1,Mujer,Chalchiteko,,
1217,8,1,Hombre,Español,Mam,
1218,8,1,Mujer,Español,Mam,
1219,8,1,Hombre,Akateko,,
1219,8,1,Hombre,K'iche',,
1220,8,1,Mujer,Akateko,,
1223,8,1,Hombre,Achí,,
1223,8,1,Hombre,Español,Akateko,
1223,8,1,Hombre,Español,Inglés,
1223,8,1,Hombre,Garífuna,,
1223,8,1,Hombre,Otro idioma,,
1223,8,1,Hombre,Señas,,
1223,8,1,Mujer,Español,Akateko,
1223,8,1,Mujer,Mam,,
1223,8,1,Mujer,Otro idioma,,
1223,8,1,Mujer,Uspanteka,,
1224,8,1,Hombre,Español,Akateko,
1225,8,1,Hombre,Español,Akateko,
1226,8,1,Hombre,Español,Mam,
1226,8,1,Hombre,Español,Sipakapense,
1226,8,1,Hombre,Sipakapense,,
1226,8,1,Mujer,Español,Achí,
1226,8,1,Mujer,Otro idioma,,
1228,8,1,Mujer,Achí,Español,
1228,8,1,Mujer,Inglés,Español,
1229,8,1,Hombre,Achí,Español,
1229,8,1,Hombre,Mam,,
1229,8,1,Hombre,Xinka,,
1229,8,1,Mujer,Akateko,,
1229,8,1,Mujer,Mam,,
1229,8,1,Mujer,Mam,Español,
1229,8,1,Mujer,Señas,,
1229,8,1,Mujer,Xinka,,
1230,8,1,Hombre,Español,Akateko,
1230,8,1,Hombre,Español,Awakateko,
1230,8,1,Mujer,Español,Inglés,
601,9,1,Hombre,Akateko,,
601,9,1,Mujer,Español,Akateko,
601,9,1,Mujer,Kaqchiquel,Español,
602,9,1,Hombre,Akateko,,
602,9,1,Hombre,Chalchiteko,,
602,9,1,Hombre,Español,Awakateko,
602,9,1,Hombre,Español,Inglés,
602,9,1,Hombre,Español,K'iche',
602,9,1,Hombre,K'iche',,
602,9,1,Mujer,Tz'utujil,,
603,9,1,Hombre,Achí,Español,
603,9,1,Hombre,Kaqchiquel,Español,
603,9,1,Mujer,K'iche',,
604,9,1,Hombre,Achí,Español,
604,9,1,Hombre,Xinka,Español,
604,9,1,Mujer,Akateko,Ixil,
604,9,1,Mujer,Español,Inglés,
605,9,1,Hombre,Español,Inglés,
606,9,1,Hombre,Español,K'iche',
606,9,1,Hombre,Otro idioma,,
606,9,1,Hombre,Tektiteka,,
606,9,1,Mujer,Español,Inglés,
606,9,1,Mujer,Tz'utujil,,
607,9,1,Mujer,Akateko,Español,
608,9,1,Mujer,Chalchiteko,,
608,9,1,Mujer,Español,Akateko,
608,9,1,Mujer,Español,Awakateko,
608,9,1,Mujer,Español,Inglés,
608,9,1,Mujer,Garífuna,,
609,9,1,Hombre,Español,Akateko,
609,9,1,Mujer,Mam,,
610,9,1,Hombre,Español,Sakapulteka,
610,9,1,Mujer,K'iche',Español,
610,9,1,Mujer,Tz'utujil,,
611,9,1,Hombre,Español,K'iche',
611,9,1,Hombre,K'iche',,
611,9,1,Hombre,Tektiteka,,
611,9,1,Mujer,Achí,Español,
611,9,1,Mujer,K'iche',,
612,9,1,Hombre,Español,Akateko,
612,9,1,Hombre,Xinka,,
612,9,1,Mujer,Xinka,,
613,9,1,Hombre,Tz'utujil,,
614,9,1,Hombre,Español,Inglés,
614,9,1,Hombre,Español,Inglés,Xinka
614,9,1,Hombre,Español,K'iche',
614,9,1,Hombre,Español,Xinka,
614,9,1,Hombre,K'iche',Español,
614,9,1,Hombre,Q'anjob'al,,
614,9,1,Mujer,Achí,Español,
614,9,1,Mujer,Inglés,,
1201,9,1,Hombre,Español,Inglés,Mam
1201,9,1,Hombre,Xinka,,
1201,9,1,Mujer,Achí,Español,
1202,9,1,Hombre,Achí,Español,
1202,9,1,Hombre,Akateko,,
1202,9,1,Hombre,Chalchiteko,,
1202,9,1,Hombre,Español,Achí,Inglés
1202,9,1,Hombre,Español,Akateko,
1202,9,1,Hombre,Español,Mam,
1202,9,1,Mujer,Chalchiteko,,
1202,9,1,Mujer,Español,K'iche',
1202,9,1,Mujer,Mam,Español,
1203,9,1,Hombre,Chalchiteko,,
1204,9,1,Hombre,Mam,Achí,Español
1204,9,1,Hombre,Mam,Akateko,
1204,9,1,Hombre,Uspanteka,,
1204,9,1,Mujer,Achí,,
1204,9,1,Mujer,Español,Akateko,
1204,9,1,Mujer,Español,Awakateko,
1204,9,1,Mujer,Inglés,,
1204,9,1,Mujer,Mam,Achí,Español
1204,9,1,Mujer,Mam,Ch'orti',
1205,9,1,Hombre,Español,Achí,
1205,9,1,Hombre,Español,Mam,Achí
1205,9,1,Hombre,Garífuna,,
1205,9,1,Mujer,Akateko,Chalchiteko,
1205,9,1,Mujer,Español,Achí,
1205,9,1,Mujer,Español,Mam,Inglés
1206,9,1,Hombre,Achí,,
1206,9,1,Hombre,Achí,Español,
1206,9,1,Hombre,Chalchiteko,,
1206,9,1,Hombre,Español,Achí,
1206,9,1,Hombre,Otro idioma,,
1206,9,1,Hombre,Xinka,,
1206,9,1,Mujer,Achí,Español,Mam
1206,9,1,Mujer,Español,Achí,
1206,9,1,Mujer,Español,Mam,
1206,9,1,Mujer,Mam,Español,
1207,9,1,Hombre,Akateko,,
1207,9,1,Hombre,Español,Achí,
1207,9,1,Hombre,Español,Inglés,
1207,9,1,Hombre,Uspanteka,,
1207,9,1,Mujer,Mam,,
1207,9,1,Mujer,Otro idioma,,
1207,9,1,Mujer,Xinka,,
1208,9,1,Hombre,Mam,,
1209,9,1,Hombre,Chalchiteko,,
1209,9,1,Hombre,Mam,,
1209,9,1,Hombre,Mam,Akateko,
1209,9,1,Hombre,Tektiteka,,
1210,9,1,Hombre,Achí,Español,
1210,9,1,Hombre,Español,Inglés,
1210,9,1,Mujer,Achí,Español,
1210,9,1,Mujer,Tektiteka,,
1210,9,1,Mujer,Xinka,,
1211,9,1,Mujer,K'iche',,
1212,9,1,Hombre,Akateko,,
1212,9,1,Hombre,Español,Akateko,
1212,9,1,Hombre,Otro idioma,,
1213,9,1,Mujer,Achí,,
1213,9,1,Mujer,Tektiteka,,
1215,9,1,Hombre,Achí,Español,
1215,9,1,Hombre,Akateko,,
1215,9,1,Hombre,Chalchiteko,,
1215,9,1,Hombre,Español,Inglés,Mam
1215,9,1,Hombre,Mam,,
1215,9,1,Hombre,Xinka,,
1215,9,1,Mujer,Achí,Español,
1215,9,1,Mujer,Akateko,,
1215,9,1,Mujer,Español,Poqomchi',
1215,9,1,Mujer,Inglés,,
1215,9,1,Mujer,Xinka,,
1216,9,1,Hombre,Q'eqchi',Español,
1216,9,1,Mujer,Español,Akateko,
1216,9,1,Mujer,Q'eqchi',,
1217,9,1,Hombre,Achí,Español,
1217,9,1,Hombre,Inglés,Español,
1217,9,1,Mujer,Chalchiteko,,
1217,9,1,Mujer,Español,Akateko,
1217,9,1,Mujer,Español,Inglés,
1218,9,1,Mujer,Otro idioma,,
1219,9,1,Hombre,Akateko,,
1219,9,1,Hombre,Chalchiteko,,
1219,9,1,Hombre,Español,Inglés,
1219,9,1,Mujer,Achí,Español,
1219,9,1,Mujer,Español,Inglés,
1219,9,1,Mujer,Mam,Español,
1220,9,1,Hombre,Achí,Español,
1220,9,1,Mujer,Achí,,
1221,9,1,Hombre,Achí,Español,
1221,9,1,Hombre,Tz'utujil,,
1222,9,1,Hombre,Achí,Español,
1222,9,1,Mujer,Español,Akateko,
1222,9,1,Mujer,Señas,,
1223,9,1,Hombre,Mam,,
1223,9,1,Hombre,Xinka,,
1223,9,1,Mujer,Mam,,
1224,9,1,Hombre,Mam,,
1224,9,1,Hombre,Otro idioma,,
1226,9,1,Hombre,Achí,Español,
1226,9,1,Hombre,Chalchiteko,,
1226,9,1,Mujer,Español,Sipakapense,
1226,9,1,Mujer,Garífuna,,
1226,9,1,Mujer,Mam,Español,
1228,9,1,Hombre,Español,Mam,
1229,9,1,Hombre,Achí,Español,
1229,9,1,Hombre,Español,Inglés,
1229,9,1,Hombre,Inglés,,
1229,9,1,Hombre,Mam,Español,
1229,9,1,Mujer,Mam,,
1230,9,1,Mujer,Akateko,,
1230,9,1,Mujer,Español,Akateko,
601,10,1,Hombre,Español,Inglés,
601,10,1,Hombre,Tektiteka,,
601,10,1,Mujer,Achí,,
601,10,1,Mujer,Xinka,,
602,10,1,Hombre,Achí,Español,
602,10,1,Hombre,Español,Kaqchiquel,
602,10,1,Hombre,Español,K'iche',
602,10,1,Hombre,K'iche',,
602,10,1,Hombre,Xinka,,
602,10,1,Mujer,Achí,Español,
602,10,1,Mujer,Akateko,,
602,10,1,Mujer,Kaqchiquel,,
603,10,1,Hombre,Achí,,
603,10,1,Hombre,Inglés,Español,
603,10,1,Mujer,Español,Xinka,
604,10,1,Hombre,Español,Akateko,
604,10,1,Hombre,Español,Xinka,
605,10,1,Hombre,Español,Achí,
605,10,1,Hombre,Inglés,Español,
605,10,1,Mujer,Español,Inglés,
606,10,1,Hombre,Achí,Español,
606,10,1,Hombre,Español,Akateko,
606,10,1,Hombre,Inglés,Otro idioma,
606,10,1,Mujer,Español,Akateko,
606,10,1,Mujer,Español,Inglés,
606,10,1,Mujer,Español,Xinka,
606,10,1,Mujer,Inglés,Otro idioma,Español
607,10,1,Hombre,Achí,Español,
607,10,1,Mujer,Español,Xinka,
607,10,1,Mujer,Xinka,,
608,10,1,Hombre,Achí,Español,
608,10,1,Hombre,Akateko,,
608,10,1,Hombre,Español,Inglés,
608,10,1,Hombre,Español,Kaqchiquel,
608,10,1,Hombre,Español,K'iche',
608,10,1,Hombre,Inglés,,
608,10,1,Mujer,Akateko,,
608,10,1,Mujer,Español,Akateko,
608,10,1,Mujer,Inglés,Español,
608,10,1,Mujer,Tz'utujil,,
609,10,1,Mujer,Akateko,,
609,10,1,Mujer,Español,Xinka,
610,10,1,Hombre,Español,Akateko,
610,10,1,Mujer,Achí,Español,
610,10,1,Mujer,Tz'utujil,,
611,10,1,Hombre,Español,Akateko,
611,10,1,Hombre,Español,Inglés,
612,10,1,Hombre,Español,K'iche',
612,10,1,Mujer,Español,Akateko,
612,10,1,Mujer,Q'anjob'al,Español,
613,10,1,Hombre,Chalchiteko,,
613,10,1,Hombre,Inglés,,
613,10,1,Hombre,Poqomchi',,
614,10,1,Hombre,Español,Kaqchiquel,
614,10,1,Hombre,Español,Xinka,
614,10,1,Mujer,Español,Awakateko,
614,10,1,Mujer,Español,Xinka,Inglés
614,10,1,Mujer,K'iche',Español,Achí
614,10,1,Mujer,Xinka,Español,Inglés
1201,10,1,Hombre,Achí,Español,
1201,10,1,Hombre,Chalchiteko,,
1201,10,1,Mujer,Achí,Español,
1201,10,1,Mujer,Español,Awakateko,
1201,10,1,Mujer,Q'anjob'al,,
1202,10,1,Hombre,Achí,Español,
1202,10,1,Hombre,Español,K'iche',
1202,10,1,Hombre,Inglés,Achí,
1202,10,1,Mujer,Akateko,,
1202,10,1,Mujer,Inglés,,
1202,10,1,Mujer,Mam,Español,
1202,10,1,Mujer,Otro idioma,,
1202,10,1,Mujer,Xinka,,
1203,10,1,Hombre,Español,Mam,
1203,10,1,Mujer,Español,Inglés,
1203,10,1,Mujer,Español,Mam,
1204,10,1,Hombre,Achí,,
1204,10,1,Hombre,Español,Awakateko,
1204,10,1,Hombre,Mam,Garífuna,
1204,10,1,Hombre,Mopan,Español,
1204,10,1,Hombre,Sipakapense,Español,
1204,10,1,Mujer,Achí,,
1204,10,1,Mujer,Español,Akateko,
1204,10,1,Mujer,Mam,Achí,
1204,10,1,Mujer,Mam,Achí,Español
1204,10,1,Mujer,Señas,,
1205,10,1,Hombre,Achí,Español,
1205,10,1,Hombre,Inglés,,
1205,10,1,Hombre,Tz'utujil,,
1205,10,1,Mujer,Achí,Español,
1205,10,1,Mujer,Chalchiteko,,
1205,10,1,Mujer,Señas,,
1206,10,1,Hombre,Achí,,
1206,10,1,Mujer,Akateko,,
1206,10,1,Mujer,Español,Achí,
1206,10,1,Mujer,K'iche',,
1207,10,1,Hombre,Achí,Español,
1207,10,1,Hombre,Akateko,,
1207,10,1,Hombre,Español,Akateko,
1207,10,1,Hombre,Uspanteka,Inglés,
1207,10,1,Hombre,Xinka,,
1207,10,1,Mujer,Achí,,
1207,10,1,Mujer,Akateko,,
1207,10,1,Mujer,Mam,,
1209,10,1,Hombre,Español,Achí,
1209,10,1,Hombre,Español,Mam,
1209,10,1,Hombre,Mam,,
1209,10,1,Hombre,Mam,Español,
1209,10,1,Mujer,Akateko,,
1209,10,1,Mujer,Español,Mam,
1209,10,1,Mujer,Mam,,
1209,10,1,Mujer,Tz'utujil,,
1210,10,1,Hombre,Achí,Español,
1210,10,1,Hombre,Mam,Achí,Español
1210,10,1,Mujer,Achí,,
1210,10,1,Mujer,Achí,Español,
1210,10,1,Mujer,Akateko,,
1210,10,1,Mujer,Español,Mam,
1210,10,1,Mujer,Inglés,,
1211,10,1,Mujer,Achí,Español,
1211,10,1,Mujer,Tz'utujil,,
1212,10,1,Hombre,Español,Awakateko,
1213,10,1,Hombre,Achí,Español,
1213,10,1,Hombre,Xinka,,
1213,10,1,Mujer,Achí,Español,
1213,10,1,Mujer,Akateko,,
1213,10,1,Mujer,Kaqchiquel,Español,
1214,10,1,Hombre,Achí,Español,
1214,10,1,Hombre,Chalchiteko,,
1214,10,1,Hombre,Señas,,
1214,10,1,Mujer,Achí,Español,
1215,10,1,Hombre,Español,Awakateko,
1215,10,1,Hombre,Mam,,
1215,10,1,Hombre,Mam,Español,
1215,10,1,Hombre,Tz'utujil,,
1215,10,1,Hombre,Xinka,,
1215,10,1,Mujer,Español,Tz'utujil,
1215,10,1,Mujer,Garífuna,,
1216,10,1,Hombre,Mam,,
1216,10,1,Mujer,Uspanteka,,
1217,10,1,Hombre,Chalchiteko,,
1217,10,1,Hombre,Español,Akateko,
1217,10,1,Hombre,Español,K'iche',
1217,10,1,Hombre,Otro idioma,,
1219,10,1,Mujer,Español,Awakateko,
1220,10,1,Hombre,Achí,Español,
1220,10,1,Hombre,Awakateko,,
1220,10,1,Mujer,Inglés,,
1221,10,1,Hombre,Tz'utujil,,
1222,10,1,Hombre,Achí,Español,
1222,10,1,Hombre,Español,Inglés,
1222,10,1,Hombre,Mam,,
1222,10,1,Hombre,Tektiteka,,
1222,10,1,Mujer,Inglés,,
1222,10,1,Mujer,K'iche',,
1223,10,1,Hombre,Achí,Mam,
1223,10,1,Mujer,Achí,Español,
1223,10,1,Mujer,Chalchiteko,,
1223,10,1,Mujer,Español,Akateko,
1223,10,1,Mujer,Español,Inglés,
1223,10,1,Mujer,Mam,Español,
1223,10,1,Mujer,Otro idioma,,
1224,10,1,Hombre,Akateko,,
1224,10,1,Hombre,Español,Akateko,
1224,10,1,Hombre,Español,Inglés,
1224,10,1,Hombre,Inglés,,
1224,10,1,Mujer,Español,Akateko,
1224,10,1,Mujer,Inglés,,
1225,10,1,Hombre,Akateko,,
1226,10,1,Hombre,Español,Mam,
1228,10,1,Hombre,,,
1228,10,1,Mujer,,,
1228,10,1,Mujer,Español,Mam,
1228,10,1,Mujer,Inglés,Español,
1229,10,1,Hombre,Achí,Español,
1229,10,1,Mujer,Tz'utujil,,
1230,10,1,Hombre,Mam,Español,
1230,10,1,Mujer,Achí,Español,
601,11,1,Hombre,Akateko,,
601,11,1,Hombre,Español,Akateko,
601,11,1,Hombre,Español,Inglés,
601,11,1,Hombre,Inglés,,
601,11,1,Hombre,K'iche',Achí,Español
601,11,1,Hombre,Xinka,,
601,11,1,Mujer,Akateko,,
601,11,1,Mujer,K'iche',Español,
602,11,1,Hombre,Achí,Español,
602,11,1,Hombre,Akateko,,
602,11,1,Hombre,Español,Inglés,
602,11,1,Hombre,Español,K'iche',
602,11,1,Hombre,Español,Xinka,
602,11,1,Hombre,Otro idioma,,
602,11,1,Mujer,Achí,Español,
602,11,1,Mujer,Chalchiteko,,
602,11,1,Mujer,Español,Inglés,
602,11,1,Mujer,Español,K'iche',
602,11,1,Mujer,Ixil,Español,K'iche'
602,11,1,Mujer,Mam,,
602,11,1,Mujer,Xinka,,
603,11,1,Hombre,Español,Otro idioma,
603,11,1,Mujer,Español,Inglés,
603,11,1,Mujer,Español,Inglés,Xinka
603,11,1,Mujer,Inglés,Español,
604,11,1,Mujer,Achí,Español,
604,11,1,Mujer,Español,Xinka,
605,11,1,Hombre,Español,Inglés,
605,11,1,Mujer,Achí,Español,
605,11,1,Mujer,Español,Akateko,
605,11,1,Mujer,Español,Inglés,
605,11,1,Mujer,Q'eqchi',Español,
606,11,1,Hombre,Akateko,,
606,11,1,Hombre,Español,Inglés,
606,11,1,Hombre,Español,K'iche',
606,11,1,Hombre,Inglés,,
606,11,1,Mujer,Español,Inglés,Xinka
606,11,1,Mujer,Inglés,Otro idioma,
606,11,1,Mujer,Kaqchiquel,Español,
606,11,1,Mujer,Otro idioma,,
607,11,1,Hombre,Español,Awakateko,
607,11,1,Hombre,Kaqchiquel,Español,
607,11,1,Hombre,K'iche',Español,
607,11,1,Mujer,,,
608,11,1,Hombre,Akateko,,
608,11,1,Hombre,Español,Xinka,
608,11,1,Hombre,Uspanteka,,
609,11,1,Hombre,Español,Garífuna,Inglés
609,11,1,Hombre,Español,Xinka,
609,11,1,Hombre,Xinka,Español,Inglés
609,11,1,Mujer,Español,Xinka,
609,11,1,Mujer,Kaqchiquel,,
610,11,1,Hombre,Achí,Español,
610,11,1,Hombre,Español,Akateko,
610,11,1,Hombre,Inglés,,
610,11,1,Hombre,K'iche',Español,
610,11,1,Mujer,Chalchiteko,,
610,11,1,Mujer,Uspanteka,,
611,11,1,Hombre,Español,Achí,
611,11,1,Hombre,Español,Akateko,
612,11,1,Hombre,Akateko,,
612,11,1,Hombre,K'iche',Español,
612,11,1,Mujer,,,
612,11,1,Mujer,Español,Inglés,
613,11,1,Hombre,Akateko,,
613,11,1,Hombre,Español,Akateko,
613,11,1,Mujer,Español,K'iche',
613,11,1,Mujer,Español,K'iche',Xinka
613,11,1,Mujer,Tektiteka,,
614,11,1,Hombre,Akateko,,
614,11,1,Hombre,Español,K'iche',
614,11,1,Hombre,Español,Xinka,Inglés
614,11,1,Mujer,Español,Inglés,
614,11,1,Mujer,Español,Xinka,
1201,11,1,Hombre,Chalchiteko,,
1201,11,1,Hombre,Mam,,
1201,11,1,Mujer,Español,Inglés,
