MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP12||Autoidentificación
1324,0,128,Hombre,Ladina (o)
1324,0,56,Hombre,Maya
1324,0,135,Mujer,Ladina (o)
1324,0,41,Mujer,Maya
1325,0,239,Hombre,Maya
1325,0,234,Mujer,Maya
1326,0,8,Hombre,Afrodescendiente/Creole/Afromestizo
1326,0,175,Hombre,Ladina (o)
1326,0,1266,Hombre,Maya
1326,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
1326,0,1,Mujer,Garífuna
1326,0,173,Mujer,Ladina (o)
1326,0,1270,Mujer,Maya
1327,0,1,Hombre,Afrodescendiente/Creole/Afromestizo
1327,0,58,Hombre,Ladina (o)
1327,0,503,Hombre,Maya
1327,0,51,Mujer,Ladina (o)
1327,0,520,Mujer,Maya
1328,0,2,Hombre,Ladina (o)
1328,0,157,Hombre,Maya
1328,0,3,Mujer,Ladina (o)
1328,0,150,Mujer,Maya
1329,0,131,Hombre,Maya
1329,0,128,Mujer,Maya
1330,0,1,Hombre,Ladina (o)
1330,0,111,Hombre,Maya
1330,0,104,Mujer,Maya
1331,0,1,Hombre,Garífuna
1331,0,70,Hombre,Ladina (o)
1331,0,43,Hombre,Maya
1331,0,67,Mujer,Ladina (o)
1331,0,35,Mujer,Maya
1332,0,155,Hombre,Ladina (o)
1332,0,8,Hombre,Maya
1332,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
1332,0,163,Mujer,Ladina (o)
1332,0,14,Mujer,Maya
1333,0,21,Hombre,Ladina (o)
1333,0,79,Hombre,Maya
1333,0,16,Mujer,Ladina (o)
1333,0,75,Mujer,Maya
1801,0,7,Hombre,Afrodescendiente/Creole/Afromestizo
1801,0,2,Hombre,Extranjera (o)
1801,0,3,Hombre,Garífuna
1801,0,717,Hombre,Ladina (o)
1801,0,53,Hombre,Maya
1801,0,1,Hombre,Xinka
1801,0,5,Mujer,Afrodescendiente/Creole/Afromestizo
1801,0,1,Mujer,Extranjera (o)
1801,0,4,Mujer,Garífuna
1801,0,682,Mujer,Ladina (o)
1801,0,41,Mujer,Maya
1801,0,1,Mujer,Xinka
1802,0,14,Hombre,Afrodescendiente/Creole/Afromestizo
1802,0,1,Hombre,Extranjera (o)
1802,0,8,Hombre,Garífuna
1802,0,305,Hombre,Ladina (o)
1802,0,554,Hombre,Maya
1802,0,1,Hombre,Xinka
1802,0,4,Mujer,Afrodescendiente/Creole/Afromestizo
1802,0,15,Mujer,Garífuna
1802,0,302,Mujer,Ladina (o)
1802,0,489,Mujer,Maya
1803,0,2,Hombre,Afrodescendiente/Creole/Afromestizo
1803,0,2,Hombre,Extranjera (o)
1803,0,67,Hombre,Ladina (o)
1803,0,946,Hombre,Maya
1803,0,7,Mujer,Afrodescendiente/Creole/Afromestizo
1803,0,1,Mujer,Extranjera (o)
1803,0,75,Mujer,Ladina (o)
1803,0,1016,Mujer,Maya
1804,0,916,Hombre,Ladina (o)
1804,0,18,Hombre,Maya
1804,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
1804,0,4,Mujer,Garífuna
1804,0,945,Mujer,Ladina (o)
1804,0,25,Mujer,Maya
1805,0,1,Hombre,Afrodescendiente/Creole/Afromestizo
1805,0,602,Hombre,Ladina (o)
1805,0,3,Hombre,Maya
1805,0,1,Mujer,Afrodescendiente/Creole/Afromestizo
1805,0,1,Mujer,Extranjera (o)
1805,0,633,Mujer,Ladina (o)
1805,0,8,Mujer,Maya
1301,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1301,1,1,Hombre,Garífuna
1301,1,1007,Hombre,Ladina (o)
1301,1,71,Hombre,Maya
1301,1,1036,Mujer,Ladina (o)
1301,1,63,Mujer,Maya
1302,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1302,1,1,Hombre,Garífuna
1302,1,1080,Hombre,Ladina (o)
1302,1,97,Hombre,Maya
1302,1,3,Mujer,Afrodescendiente/Creole/Afromestizo
1302,1,1,Mujer,Extranjera (o)
1302,1,1056,Mujer,Ladina (o)
1302,1,112,Mujer,Maya
1303,1,142,Hombre,Ladina (o)
1303,1,73,Hombre,Maya
1303,1,1,Mujer,Extranjera (o)
1303,1,131,Mujer,Ladina (o)
1303,1,72,Mujer,Maya
1304,1,3,Hombre,Garífuna
1304,1,690,Hombre,Ladina (o)
1304,1,162,Hombre,Maya
1304,1,1,Mujer,Garífuna
1304,1,663,Mujer,Ladina (o)
1304,1,135,Mujer,Maya
1305,1,123,Hombre,Ladina (o)
1305,1,535,Hombre,Maya
1305,1,1,Mujer,Extranjera (o)
1305,1,113,Mujer,Ladina (o)
1305,1,520,Mujer,Maya
1306,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1306,1,86,Hombre,Ladina (o)
1306,1,456,Hombre,Maya
1306,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1306,1,91,Mujer,Ladina (o)
1306,1,394,Mujer,Maya
1307,1,1,Hombre,Extranjera (o)
1307,1,5,Hombre,Ladina (o)
1307,1,390,Hombre,Maya
1307,1,7,Mujer,Ladina (o)
1307,1,427,Mujer,Maya
1308,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1308,1,2,Hombre,Garífuna
1308,1,39,Hombre,Ladina (o)
1308,1,745,Hombre,Maya
1308,1,3,Mujer,Afrodescendiente/Creole/Afromestizo
1308,1,34,Mujer,Ladina (o)
1308,1,733,Mujer,Maya
1309,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1309,1,1,Hombre,Garífuna
1309,1,26,Hombre,Ladina (o)
1309,1,698,Hombre,Maya
1309,1,1,Mujer,Garífuna
1309,1,30,Mujer,Ladina (o)
1309,1,661,Mujer,Maya
1310,1,514,Hombre,Maya
1310,1,3,Mujer,Ladina (o)
1310,1,532,Mujer,Maya
1311,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1311,1,399,Hombre,Ladina (o)
1311,1,96,Hombre,Maya
1311,1,8,Mujer,Afrodescendiente/Creole/Afromestizo
1311,1,406,Mujer,Ladina (o)
1311,1,91,Mujer,Maya
1312,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1312,1,354,Hombre,Ladina (o)
1312,1,340,Hombre,Maya
1312,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
1312,1,1,Mujer,Extranjera (o)
1312,1,386,Mujer,Ladina (o)
1312,1,333,Mujer,Maya
1312,1,1,Mujer,Xinka
1313,1,466,Hombre,Maya
1313,1,1,Mujer,Garífuna
1313,1,2,Mujer,Ladina (o)
1313,1,476,Mujer,Maya
1314,1,1,Hombre,Garífuna
1314,1,1,Hombre,Ladina (o)
1314,1,232,Hombre,Maya
1314,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1314,1,1,Mujer,Ladina (o)
1314,1,204,Mujer,Maya
1315,1,55,Hombre,Ladina (o)
1315,1,382,Hombre,Maya
1315,1,45,Mujer,Ladina (o)
1315,1,360,Mujer,Maya
1316,1,265,Hombre,Maya
1316,1,251,Mujer,Maya
1317,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1317,1,1,Hombre,Garífuna
1317,1,5,Hombre,Ladina (o)
1317,1,665,Hombre,Maya
1317,1,1,Mujer,Ladina (o)
1317,1,625,Mujer,Maya
1318,1,12,Hombre,Ladina (o)
1318,1,685,Hombre,Maya
1318,1,1,Mujer,Extranjera (o)
1318,1,11,Mujer,Ladina (o)
1318,1,672,Mujer,Maya
1319,1,7,Hombre,Ladina (o)
1319,1,528,Hombre,Maya
1319,1,3,Mujer,Ladina (o)
1319,1,510,Mujer,Maya
1320,1,1,Hombre,Garífuna
1320,1,16,Hombre,Ladina (o)
1320,1,482,Hombre,Maya
1320,1,20,Mujer,Ladina (o)
1320,1,473,Mujer,Maya
1321,1,123,Hombre,Ladina (o)
1321,1,20,Hombre,Maya
1321,1,139,Mujer,Ladina (o)
1321,1,21,Mujer,Maya
1322,1,1,Hombre,Garífuna
1322,1,14,Hombre,Ladina (o)
1322,1,275,Hombre,Maya
1322,1,16,Mujer,Ladina (o)
1322,1,273,Mujer,Maya
1323,1,3,Hombre,Afrodescendiente/Creole/Afromestizo
1323,1,16,Hombre,Ladina (o)
1323,1,390,Hombre,Maya
1323,1,11,Mujer,Ladina (o)
1323,1,349,Mujer,Maya
1324,1,1,Hombre,Garífuna
1324,1,150,Hombre,Ladina (o)
1324,1,54,Hombre,Maya
1324,1,1,Mujer,Extranjera (o)
1324,1,145,Mujer,Ladina (o)
1324,1,44,Mujer,Maya
1325,1,1,Hombre,Ladina (o)
1325,1,325,Hombre,Maya
1325,1,1,Mujer,Ladina (o)
1325,1,323,Mujer,Maya
1326,1,2,Hombre,Afrodescendiente/Creole/Afromestizo
1326,1,1,Hombre,Garífuna
1326,1,179,Hombre,Ladina (o)
1326,1,1373,Hombre,Maya
1326,1,5,Mujer,Afrodescendiente/Creole/Afromestizo
1326,1,1,Mujer,Garífuna
1326,1,185,Mujer,Ladina (o)
1326,1,1357,Mujer,Maya
1327,1,1,Hombre,Afrodescendiente/Creole/Afromestizo
1327,1,67,Hombre,Ladina (o)
1327,1,527,Hombre,Maya
1327,1,1,Mujer,Garífuna
1327,1,56,Mujer,Ladina (o)
1327,1,526,Mujer,Maya
1327,1,1,Mujer,Xinka
1328,1,3,Hombre,Ladina (o)
1328,1,150,Hombre,Maya
1328,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1328,1,2,Mujer,Ladina (o)
1328,1,131,Mujer,Maya
1329,1,1,Hombre,Ladina (o)
1329,1,124,Hombre,Maya
1329,1,141,Mujer,Maya
1330,1,111,Hombre,Maya
1330,1,2,Mujer,Ladina (o)
1330,1,119,Mujer,Maya
1331,1,1,Hombre,Garífuna
1331,1,75,Hombre,Ladina (o)
1331,1,28,Hombre,Maya
1331,1,56,Mujer,Ladina (o)
1331,1,32,Mujer,Maya
1332,1,194,Hombre,Ladina (o)
1332,1,9,Hombre,Maya
1332,1,176,Mujer,Ladina (o)
1332,1,4,Mujer,Maya
1333,1,20,Hombre,Ladina (o)
1333,1,86,Hombre,Maya
1333,1,12,Mujer,Ladina (o)
1333,1,78,Mujer,Maya
1801,1,5,Hombre,Afrodescendiente/Creole/Afromestizo
1801,1,1,Hombre,Extranjera (o)
1801,1,9,Hombre,Garífuna
1801,1,753,Hombre,Ladina (o)
1801,1,54,Hombre,Maya
1801,1,3,Mujer,Afrodescendiente/Creole/Afromestizo
1801,1,1,Mujer,Extranjera (o)
1801,1,11,Mujer,Garífuna
1801,1,730,Mujer,Ladina (o)
1801,1,54,Mujer,Maya
1801,1,3,Mujer,Xinka
1802,1,7,Hombre,Afrodescendiente/Creole/Afromestizo
1802,1,17,Hombre,Garífuna
1802,1,353,Hombre,Ladina (o)
1802,1,539,Hombre,Maya
1802,1,4,Mujer,Afrodescendiente/Creole/Afromestizo
1802,1,16,Mujer,Garífuna
1802,1,353,Mujer,Ladina (o)
1802,1,534,Mujer,Maya
1803,1,7,Hombre,Afrodescendiente/Creole/Afromestizo
1803,1,62,Hombre,Ladina (o)
1803,1,1029,Hombre,Maya
1803,1,5,Mujer,Afrodescendiente/Creole/Afromestizo
1803,1,55,Mujer,Ladina (o)
1803,1,988,Mujer,Maya
1804,1,3,Hombre,Afrodescendiente/Creole/Afromestizo
1804,1,2,Hombre,Extranjera (o)
1804,1,988,Hombre,Ladina (o)
1804,1,27,Hombre,Maya
1804,1,1,Mujer,Afrodescendiente/Creole/Afromestizo
1804,1,2,Mujer,Extranjera (o)
1804,1,956,Mujer,Ladina (o)
1804,1,24,Mujer,Maya
1805,1,651,Hombre,Ladina (o)
1805,1,8,Hombre,Maya
1805,1,2,Mujer,Afrodescendiente/Creole/Afromestizo
1805,1,635,Mujer,Ladina (o)
1805,1,8,Mujer,Maya
1301,2,7,Hombre,Extranjera (o)
1301,2,1127,Hombre,Ladina (o)
1301,2,98,Hombre,Maya
1301,2,3,Mujer,Afrodescendiente/Creole/Afromestizo
1301,2,4,Mujer,Extranjera (o)
1301,2,1,Mujer,Garífuna
1301,2,1099,Mujer,Ladina (o)
1301,2,89,Mujer,Maya
1302,2,3,Hombre,Afrodescendiente/Creole/Afromestizo
1302,2,4,Hombre,Garífuna
1302,2,1088,Hombre,Ladina (o)
1302,2,136,Hombre,Maya
1302,2,4,Mujer,Afrodescendiente/Creole/Afromestizo
1302,2,1037,Mujer,Ladina (o)
1302,2,120,Mujer,Maya
1303,2,1,Hombre,Garífuna
1303,2,159,Hombre,Ladina (o)
1303,2,87,Hombre,Maya
1303,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1303,2,148,Mujer,Ladina (o)
1303,2,83,Mujer,Maya
1304,2,732,Hombre,Ladina (o)
1304,2,155,Hombre,Maya
1304,2,2,Mujer,Garífuna
1304,2,728,Mujer,Ladina (o)
1304,2,163,Mujer,Maya
1305,2,1,Hombre,Garífuna
1305,2,161,Hombre,Ladina (o)
1305,2,571,Hombre,Maya
1305,2,152,Mujer,Ladina (o)
1305,2,569,Mujer,Maya
1306,2,84,Hombre,Ladina (o)
1306,2,444,Hombre,Maya
1306,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
1306,2,92,Mujer,Ladina (o)
1306,2,407,Mujer,Maya
1307,2,2,Hombre,Extranjera (o)
1307,2,6,Hombre,Ladina (o)
1307,2,390,Hombre,Maya
1307,2,1,Mujer,Extranjera (o)
1307,2,1,Mujer,Garífuna
1307,2,5,Mujer,Ladina (o)
1307,2,451,Mujer,Maya
1308,2,26,Hombre,Ladina (o)
1308,2,739,Hombre,Maya
1308,2,1,Mujer,Garífuna
1308,2,28,Mujer,Ladina (o)
1308,2,736,Mujer,Maya
1309,2,1,Hombre,Garífuna
1309,2,41,Hombre,Ladina (o)
1309,2,661,Hombre,Maya
1309,2,41,Mujer,Ladina (o)
1309,2,656,Mujer,Maya
1310,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1310,2,1,Hombre,Garífuna
1310,2,4,Hombre,Ladina (o)
1310,2,560,Hombre,Maya
1310,2,4,Mujer,Ladina (o)
1310,2,511,Mujer,Maya
1311,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1311,2,446,Hombre,Ladina (o)
1311,2,81,Hombre,Maya
1311,2,4,Mujer,Afrodescendiente/Creole/Afromestizo
1311,2,2,Mujer,Extranjera (o)
1311,2,1,Mujer,Garífuna
1311,2,467,Mujer,Ladina (o)
1311,2,89,Mujer,Maya
1312,2,2,Hombre,Afrodescendiente/Creole/Afromestizo
1312,2,430,Hombre,Ladina (o)
1312,2,344,Hombre,Maya
1312,2,1,Mujer,Extranjera (o)
1312,2,369,Mujer,Ladina (o)
1312,2,351,Mujer,Maya
1313,2,2,Hombre,Ladina (o)
1313,2,440,Hombre,Maya
1313,2,2,Mujer,Ladina (o)
1313,2,478,Mujer,Maya
1314,2,1,Hombre,Ladina (o)
1314,2,226,Hombre,Maya
1314,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1314,2,218,Mujer,Maya
1315,2,56,Hombre,Ladina (o)
1315,2,371,Hombre,Maya
1315,2,1,Mujer,Garífuna
1315,2,46,Mujer,Ladina (o)
1315,2,386,Mujer,Maya
1316,2,1,Hombre,Garífuna
1316,2,2,Hombre,Ladina (o)
1316,2,233,Hombre,Maya
1316,2,222,Mujer,Maya
1317,2,1,Hombre,Ladina (o)
1317,2,594,Hombre,Maya
1317,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1317,2,1,Mujer,Ladina (o)
1317,2,639,Mujer,Maya
1318,2,18,Hombre,Ladina (o)
1318,2,691,Hombre,Maya
1318,2,1,Mujer,Garífuna
1318,2,8,Mujer,Ladina (o)
1318,2,699,Mujer,Maya
1319,2,1,Hombre,Garífuna
1319,2,3,Hombre,Ladina (o)
1319,2,592,Hombre,Maya
1319,2,8,Mujer,Ladina (o)
1319,2,529,Mujer,Maya
1320,2,10,Hombre,Ladina (o)
1320,2,439,Hombre,Maya
1320,2,1,Hombre,Xinka
1320,2,20,Mujer,Ladina (o)
1320,2,439,Mujer,Maya
1321,2,3,Hombre,Afrodescendiente/Creole/Afromestizo
1321,2,1,Hombre,Extranjera (o)
1321,2,1,Hombre,Garífuna
1321,2,124,Hombre,Ladina (o)
1321,2,18,Hombre,Maya
1321,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1321,2,137,Mujer,Ladina (o)
1321,2,27,Mujer,Maya
1322,2,1,Hombre,Garífuna
1322,2,18,Hombre,Ladina (o)
1322,2,252,Hombre,Maya
1322,2,22,Mujer,Ladina (o)
1322,2,246,Mujer,Maya
1323,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1323,2,12,Hombre,Ladina (o)
1323,2,356,Hombre,Maya
1323,2,3,Mujer,Afrodescendiente/Creole/Afromestizo
1323,2,18,Mujer,Ladina (o)
1323,2,335,Mujer,Maya
1323,2,1,Mujer,Xinka
1324,2,1,Hombre,Garífuna
1324,2,146,Hombre,Ladina (o)
1324,2,54,Hombre,Maya
1324,2,133,Mujer,Ladina (o)
1324,2,75,Mujer,Maya
1325,2,314,Hombre,Maya
1325,2,327,Mujer,Maya
1326,2,3,Hombre,Afrodescendiente/Creole/Afromestizo
1326,2,207,Hombre,Ladina (o)
1326,2,1490,Hombre,Maya
1326,2,3,Mujer,Afrodescendiente/Creole/Afromestizo
1326,2,3,Mujer,Garífuna
1326,2,209,Mujer,Ladina (o)
1326,2,1358,Mujer,Maya
1327,2,1,Hombre,Afrodescendiente/Creole/Afromestizo
1327,2,51,Hombre,Ladina (o)
1327,2,536,Hombre,Maya
1327,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1327,2,84,Mujer,Ladina (o)
1327,2,554,Mujer,Maya
1328,2,2,Hombre,Ladina (o)
1328,2,119,Hombre,Maya
1328,2,3,Mujer,Ladina (o)
1328,2,163,Mujer,Maya
1329,2,127,Hombre,Maya
1329,2,133,Mujer,Maya
1330,2,132,Hombre,Maya
1330,2,1,Mujer,Extranjera (o)
1330,2,124,Mujer,Maya
1331,2,54,Hombre,Ladina (o)
1331,2,31,Hombre,Maya
1331,2,88,Mujer,Ladina (o)
1331,2,42,Mujer,Maya
1332,2,218,Hombre,Ladina (o)
1332,2,9,Hombre,Maya
1332,2,215,Mujer,Ladina (o)
1332,2,10,Mujer,Maya
1333,2,11,Hombre,Ladina (o)
1333,2,80,Hombre,Maya
1333,2,15,Mujer,Ladina (o)
1333,2,86,Mujer,Maya
1801,2,5,Hombre,Afrodescendiente/Creole/Afromestizo
1801,2,8,Hombre,Garífuna
1801,2,822,Hombre,Ladina (o)
1801,2,54,Hombre,Maya
1801,2,1,Hombre,Xinka
1801,2,4,Mujer,Afrodescendiente/Creole/Afromestizo
1801,2,2,Mujer,Extranjera (o)
1801,2,12,Mujer,Garífuna
1801,2,776,Mujer,Ladina (o)
1801,2,62,Mujer,Maya
1802,2,8,Hombre,Afrodescendiente/Creole/Afromestizo
1802,2,2,Hombre,Extranjera (o)
1802,2,17,Hombre,Garífuna
1802,2,417,Hombre,Ladina (o)
1802,2,575,Hombre,Maya
1802,2,6,Mujer,Afrodescendiente/Creole/Afromestizo
1802,2,1,Mujer,Extranjera (o)
1802,2,15,Mujer,Garífuna
1802,2,361,Mujer,Ladina (o)
1802,2,596,Mujer,Maya
1803,2,5,Hombre,Afrodescendiente/Creole/Afromestizo
1803,2,2,Hombre,Garífuna
1803,2,71,Hombre,Ladina (o)
1803,2,1030,Hombre,Maya
1803,2,9,Mujer,Afrodescendiente/Creole/Afromestizo
1803,2,1,Mujer,Extranjera (o)
1803,2,73,Mujer,Ladina (o)
1803,2,1037,Mujer,Maya
1804,2,4,Hombre,Extranjera (o)
1804,2,1,Hombre,Garífuna
1804,2,1046,Hombre,Ladina (o)
1804,2,14,Hombre,Maya
1804,2,2,Mujer,Afrodescendiente/Creole/Afromestizo
1804,2,1,Mujer,Garífuna
1804,2,1095,Mujer,Ladina (o)
1804,2,29,Mujer,Maya
1805,2,1,Hombre,Extranjera (o)
1805,2,730,Hombre,Ladina (o)
1805,2,13,Hombre,Maya
1805,2,1,Mujer,Afrodescendiente/Creole/Afromestizo
1805,2,2,Mujer,Extranjera (o)
1805,2,1,Mujer,Garífuna
1805,2,753,Mujer,Ladina (o)
1805,2,11,Mujer,Maya
1301,3,4,Hombre,Extranjera (o)
1301,3,1124,Hombre,Ladina (o)
1301,3,71,Hombre,Maya
1301,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
1301,3,1,Mujer,Extranjera (o)
1301,3,1102,Mujer,Ladina (o)
1301,3,88,Mujer,Maya
1302,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1302,3,1044,Hombre,Ladina (o)
1302,3,131,Hombre,Maya
1302,3,1,Mujer,Garífuna
1302,3,972,Mujer,Ladina (o)
1302,3,127,Mujer,Maya
1303,3,1,Hombre,Extranjera (o)
1303,3,146,Hombre,Ladina (o)
1303,3,73,Hombre,Maya
1303,3,133,Mujer,Ladina (o)
1303,3,89,Mujer,Maya
1304,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1304,3,1,Hombre,Extranjera (o)
1304,3,1,Hombre,Garífuna
1304,3,701,Hombre,Ladina (o)
1304,3,173,Hombre,Maya
1304,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
1304,3,712,Mujer,Ladina (o)
1304,3,172,Mujer,Maya
1305,3,1,Hombre,Garífuna
1305,3,158,Hombre,Ladina (o)
1305,3,471,Hombre,Maya
1305,3,162,Mujer,Ladina (o)
1305,3,512,Mujer,Maya
1306,3,1,Hombre,Afrodescendiente/Creole/Afromestizo
1306,3,89,Hombre,Ladina (o)
1306,3,431,Hombre,Maya
1306,3,1,Mujer,Garífuna
1306,3,89,Mujer,Ladina (o)
1306,3,432,Mujer,Maya
1307,3,1,Hombre,Extranjera (o)
1307,3,11,Hombre,Ladina (o)
1307,3,363,Hombre,Maya
1307,3,1,Mujer,Afrodescendiente/Creole/Afromestizo
1307,3,8,Mujer,Ladina (o)
1307,3,408,Mujer,Maya
1308,3,2,Hombre,Extranjera (o)
1308,3,24,Hombre,Ladina (o)
1308,3,710,Hombre,Maya
1308,3,32,Mujer,Ladina (o)
1308,3,753,Mujer,Maya
1309,3,31,Hombre,Ladina (o)
1309,3,644,Hombre,Maya
1309,3,25,Mujer,Ladina (o)
1309,3,611,Mujer,Maya
1310,3,6,Hombre,Ladina (o)
1310,3,503,Hombre,Maya
1310,3,5,Mujer,Ladina (o)
1310,3,491,Mujer,Maya
1311,3,8,Hombre,Afrodescendiente/Creole/Afromestizo
1311,3,410,Hombre,Ladina (o)
1311,3,80,Hombre,Maya
1311,3,6,Mujer,Afrodescendiente/Creole/Afromestizo
1311,3,1,Mujer,Extranjera (o)
1311,3,1,Mujer,Garífuna
1311,3,412,Mujer,Ladina (o)
1311,3,82,Mujer,Maya
