MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,"PCP14||Utiliza ropa maya, garífuna, afrodescendiente o xinka"
102,73,129,Mujer,
110,73,129,Mujer,Sí
102,74,129,Mujer,
101,0,128,Mujer,No
109,0,128,Mujer,
108,3,128,Mujer,No
108,22,128,Mujer,Sí
109,25,128,Hombre,
109,25,128,Mujer,
109,11,127,Mujer,
101,55,127,Mujer,Sí
107,59,127,Mujer,
110,69,127,Mujer,
103,70,127,Hombre,
107,2,126,Hombre,No
109,8,126,Mujer,Sí
115,23,126,Hombre,No
106,33,126,Hombre,No
108,55,126,Hombre,No
115,86,126,Hombre,
111,1,125,Mujer,Sí
109,2,125,Mujer,
112,6,125,Hombre,No
107,11,125,Hombre,No
110,18,125,Hombre,Sí
109,24,125,Hombre,
107,26,125,Hombre,No
109,26,125,Mujer,
108,27,125,Mujer,Sí
111,30,125,Hombre,No
106,35,125,Hombre,No
108,45,125,Mujer,No
107,59,125,Hombre,
116,71,125,Hombre,
115,84,125,Hombre,
111,4,124,Hombre,
111,4,124,Mujer,
107,16,124,Hombre,No
115,20,124,Hombre,No
108,37,124,Mujer,Sí
108,40,124,Mujer,Sí
108,46,124,Hombre,No
109,56,124,Mujer,Sí
117,76,124,Mujer,
108,1,123,Mujer,No
115,27,123,Hombre,No
111,34,123,Hombre,No
108,49,123,Hombre,No
107,65,123,Mujer,
114,76,123,Mujer,
116,76,123,Hombre,
111,3,122,Mujer,No
109,9,122,Mujer,
112,11,122,Hombre,No
108,17,122,Mujer,Sí
106,22,122,Mujer,Sí
109,24,122,Mujer,
106,34,122,Hombre,No
111,38,122,Mujer,Sí
101,45,122,Mujer,No
101,57,122,Mujer,Sí
109,58,122,Hombre,No
105,66,122,Hombre,
108,89,122,Hombre,
112,8,121,Hombre,No
112,9,121,Hombre,No
111,11,121,Mujer,Sí
107,19,121,Hombre,No
112,19,121,Hombre,No
106,28,121,Mujer,Sí
108,34,121,Mujer,No
108,36,121,Mujer,Sí
108,40,121,Mujer,No
111,40,121,Hombre,No
109,56,121,Hombre,No
110,73,121,Hombre,No
114,75,121,Hombre,
116,78,121,Hombre,
115,87,121,Hombre,
108,88,121,Hombre,
110,4,120,Hombre,Sí
112,17,120,Hombre,No
109,28,120,Mujer,
106,39,120,Hombre,No
101,58,120,Mujer,Sí
108,58,120,Hombre,No
103,66,120,Hombre,
113,67,120,Hombre,
105,69,120,Mujer,
115,89,120,Mujer,
107,0,119,Hombre,No
107,3,119,Hombre,No
111,4,119,Mujer,No
112,4,119,Hombre,No
107,7,119,Hombre,No
106,17,119,Mujer,Sí
109,27,119,Hombre,
115,38,119,Hombre,No
108,45,119,Mujer,Sí
101,48,119,Mujer,No
103,69,119,Mujer,
105,70,119,Hombre,
110,72,119,Hombre,
111,6,118,Hombre,
111,37,118,Mujer,Sí
106,38,118,Hombre,No
106,42,118,Hombre,No
108,48,118,Mujer,Sí
105,61,118,Hombre,
105,67,118,Hombre,
111,8,117,Mujer,
110,12,117,Hombre,Sí
112,18,117,Hombre,No
109,27,117,Mujer,
108,37,117,Mujer,No
105,70,117,Mujer,
106,74,117,Mujer,
106,32,116,Hombre,No
108,42,116,Mujer,Sí
110,66,116,Hombre,
110,75,116,Hombre,No
111,5,115,Mujer,
112,10,115,Hombre,No
115,18,115,Hombre,No
110,20,115,Hombre,Sí
111,25,115,Mujer,
115,25,115,Hombre,No
107,27,115,Hombre,No
109,27,115,Mujer,No
110,33,115,Mujer,No
108,34,115,Mujer,Sí
106,36,115,Hombre,No
109,51,115,Hombre,No
101,56,115,Hombre,No
101,56,115,Mujer,Sí
101,60,115,Mujer,Sí
110,77,115,Mujer,Sí
112,15,114,Hombre,No
110,36,114,Mujer,No
109,54,114,Hombre,No
101,59,114,Hombre,No
106,73,114,Hombre,
117,75,114,Hombre,
110,78,114,Mujer,Sí
116,80,114,Hombre,
111,2,113,Hombre,
109,4,113,Mujer,Sí
111,20,113,Mujer,
109,28,113,Hombre,
115,30,113,Hombre,No
109,33,113,Mujer,
115,42,113,Hombre,No
101,51,113,Mujer,Sí
101,54,113,Mujer,Sí
113,61,113,Hombre,
107,63,113,Mujer,
114,74,113,Hombre,
116,80,113,Mujer,
112,7,112,Hombre,No
101,12,112,Mujer,Sí
107,17,112,Mujer,No
106,23,112,Mujer,Sí
108,29,112,Mujer,Sí
109,32,112,Hombre,
115,33,112,Hombre,No
106,38,112,Mujer,Sí
111,42,112,Mujer,Sí
108,48,112,Mujer,No
110,72,112,Mujer,
114,78,112,Hombre,
107,1,111,Hombre,No
107,3,111,Mujer,No
107,15,111,Hombre,No
110,16,111,Hombre,Sí
115,17,111,Hombre,No
106,18,111,Mujer,Sí
111,18,111,Mujer,
107,24,111,Hombre,No
107,28,111,Hombre,No
108,36,111,Mujer,No
111,40,111,Mujer,Sí
115,40,111,Hombre,No
109,57,111,Hombre,No
107,62,111,Hombre,
101,63,111,Hombre,No
105,68,111,Hombre,
110,69,111,Hombre,No
111,2,110,Mujer,
107,4,110,Mujer,No
111,12,110,Hombre,
115,24,110,Hombre,No
109,29,110,Mujer,
109,40,110,Mujer,
101,43,110,Mujer,No
109,58,110,Mujer,Sí
102,71,110,Hombre,
102,71,110,Mujer,
110,74,110,Hombre,No
107,0,109,Mujer,No
111,9,109,Mujer,
106,30,109,Mujer,Sí
112,1,108,Hombre,No
111,7,108,Hombre,
111,7,108,Mujer,
111,13,108,Mujer,
112,20,108,Hombre,No
109,30,108,Mujer,No
109,37,108,Mujer,
110,37,108,Mujer,No
108,56,108,Hombre,No
107,65,108,Hombre,
113,69,108,Mujer,
114,71,108,Mujer,
108,92,108,Mujer,
108,0,107,Hombre,No
106,3,107,Mujer,Sí
111,3,107,Hombre,
110,7,107,Hombre,Sí
106,8,107,Mujer,Sí
110,10,107,Hombre,Sí
111,10,107,Hombre,
111,20,107,Mujer,No
111,28,107,Mujer,
107,30,107,Hombre,No
115,35,107,Hombre,No
111,36,107,Hombre,No
111,36,107,Mujer,Sí
109,60,107,Hombre,No
107,64,107,Mujer,
102,74,107,Hombre,
116,77,107,Hombre,
111,22,106,Mujer,
115,26,106,Hombre,No
109,29,106,Mujer,No
108,31,106,Mujer,Sí
109,32,106,Mujer,
111,35,106,Mujer,Sí
106,37,106,Hombre,No
108,42,106,Mujer,No
101,50,106,Mujer,No
109,60,106,Mujer,Sí
101,62,106,Hombre,No
107,62,106,Mujer,
114,71,106,Hombre,
102,72,106,Hombre,
102,73,106,Hombre,
106,0,105,Mujer,No
110,6,105,Hombre,Sí
112,13,105,Hombre,No
111,16,105,Mujer,No
112,21,105,Hombre,No
111,32,105,Hombre,No
111,33,105,Mujer,Sí
107,38,105,Hombre,No
110,38,105,Mujer,No
109,55,105,Hombre,No
111,2,104,Mujer,Sí
111,5,104,Mujer,No
111,18,104,Hombre,
106,20,104,Mujer,Sí
101,59,104,Mujer,Sí
113,66,104,Hombre,
117,79,104,Mujer,
112,14,103,Hombre,No
111,15,103,Mujer,
111,17,103,Mujer,
112,24,103,Hombre,No
110,39,103,Mujer,No
106,40,103,Hombre,No
103,72,103,Hombre,
103,72,103,Mujer,
112,0,102,Mujer,No
106,4,102,Mujer,Sí
110,8,102,Hombre,Sí
111,9,102,Hombre,
110,11,102,Hombre,Sí
110,13,102,Hombre,Sí
111,18,102,Mujer,No
115,21,102,Hombre,No
110,22,102,Hombre,Sí
111,23,102,Mujer,
112,23,102,Hombre,No
111,42,102,Hombre,No
101,44,102,Mujer,No
108,60,102,Hombre,No
101,65,102,Hombre,No
103,69,102,Hombre,
117,71,102,Hombre,
103,73,102,Mujer,
115,90,102,Mujer,
111,3,101,Mujer,
110,5,101,Hombre,Sí
111,5,101,Hombre,
106,24,101,Mujer,Sí
109,35,101,Mujer,
111,37,101,Hombre,No
110,40,101,Mujer,No
108,43,101,Mujer,Sí
107,67,101,Mujer,
106,72,101,Hombre,
106,77,101,Mujer,
101,94,101,Hombre,
111,1,100,Hombre,
115,12,100,Hombre,No
110,15,100,Hombre,Sí
111,16,100,Hombre,
110,23,100,Hombre,Sí
115,32,100,Hombre,No
106,71,100,Mujer,
115,88,100,Hombre,
108,91,100,Mujer,
106,2,99,Mujer,No
111,2,99,Mujer,No
111,8,99,Hombre,
111,14,99,Hombre,
106,15,99,Mujer,Sí
111,21,99,Mujer,
109,26,99,Hombre,
108,52,99,Mujer,Sí
109,59,99,Mujer,Sí
105,69,99,Hombre,
106,76,99,Mujer,
110,76,99,Mujer,Sí
106,78,99,Mujer,
110,78,99,Hombre,No
111,9,98,Mujer,No
115,13,98,Hombre,No
110,14,98,Hombre,Sí
110,19,98,Hombre,Sí
111,38,98,Hombre,No
107,40,98,Hombre,No
106,43,98,Hombre,No
109,59,98,Hombre,No
107,63,98,Hombre,
113,70,98,Mujer,
117,74,98,Hombre,
108,0,97,Mujer,No
107,2,97,Mujer,No
106,6,97,Mujer,No
106,9,97,Mujer,Sí
111,11,97,Hombre,
112,12,97,Hombre,No
111,15,97,Mujer,No
111,17,97,Mujer,No
115,34,97,Hombre,No
101,41,97,Mujer,No
111,43,97,Mujer,Sí
101,47,97,Mujer,No
101,65,97,Mujer,Sí
109,65,97,Mujer,Sí
110,71,97,Mujer,Sí
106,1,96,Mujer,No
109,2,96,Mujer,Sí
110,9,96,Hombre,Sí
111,10,96,Mujer,
106,17,96,Mujer,No
111,39,96,Hombre,No
108,44,96,Mujer,Sí
108,57,96,Hombre,No
108,62,96,Hombre,No
113,70,96,Hombre,
110,80,96,Hombre,No
111,1,95,Mujer,
110,3,95,Hombre,Sí
106,4,95,Mujer,No
106,14,95,Mujer,Sí
111,15,95,Hombre,
106,16,95,Mujer,Sí
111,17,95,Hombre,
107,18,95,Mujer,No
106,25,95,Mujer,Sí
110,25,95,Hombre,Sí
111,26,95,Mujer,
115,29,95,Hombre,No
111,34,95,Mujer,Sí
108,41,95,Mujer,No
102,78,95,Mujer,
107,8,94,Mujer,No
115,10,94,Hombre,No
106,11,94,Mujer,Sí
110,17,94,Hombre,Sí
111,24,94,Mujer,
109,31,94,Mujer,
110,31,94,Mujer,No
109,32,94,Mujer,No
111,35,94,Hombre,No
115,37,94,Hombre,No
115,39,94,Hombre,No
108,51,94,Hombre,No
108,58,94,Mujer,Sí
108,59,94,Hombre,No
107,61,94,Mujer,
102,75,94,Hombre,
102,76,94,Mujer,
111,6,93,Mujer,No
111,12,93,Mujer,
108,16,93,Mujer,Sí
111,16,93,Mujer,
115,17,93,Mujer,No
106,21,93,Mujer,Sí
109,29,93,Hombre,
106,31,93,Hombre,No
111,31,93,Hombre,No
106,37,93,Mujer,Sí
108,46,93,Mujer,Sí
109,62,93,Hombre,No
101,64,93,Hombre,No
113,69,93,Hombre,
105,73,93,Hombre,
115,19,92,Hombre,No
115,22,92,Mujer,No
115,24,92,Mujer,No
109,30,92,Hombre,
111,30,92,Mujer,
109,33,92,Hombre,
107,34,92,Hombre,No
115,36,92,Hombre,No
110,42,92,Mujer,No
101,49,92,Mujer,No
101,52,92,Mujer,No
101,64,92,Mujer,Sí
109,65,92,Hombre,No
110,69,92,Hombre,
110,74,92,Mujer,
110,75,92,Mujer,
114,77,92,Mujer,
114,78,92,Mujer,
106,80,92,Mujer,
110,80,92,Mujer,Sí
106,10,91,Mujer,Sí
107,14,91,Mujer,No
106,19,91,Mujer,No
106,19,91,Mujer,Sí
106,40,91,Mujer,Sí
109,40,91,Hombre,
108,43,91,Mujer,No
108,47,91,Mujer,Sí
111,47,91,Hombre,No
113,72,91,Hombre,
117,76,91,Hombre,
114,77,91,Hombre,
111,14,90,Mujer,
106,20,90,Mujer,No
106,23,90,Mujer,No
111,24,90,Hombre,
106,27,90,Mujer,Sí
107,32,90,Hombre,No
109,36,90,Mujer,
109,39,90,Mujer,
111,48,90,Hombre,No
108,53,90,Mujer,Sí
101,67,90,Hombre,No
105,71,90,Hombre,
105,74,90,Hombre,
116,79,90,Mujer,
106,5,89,Mujer,No
111,6,89,Mujer,
111,10,89,Mujer,No
111,13,89,Hombre,
115,14,89,Mujer,No
111,19,89,Mujer,
111,22,89,Hombre,
111,31,89,Mujer,Sí
108,44,89,Mujer,No
115,45,89,Hombre,No
109,66,89,Mujer,Sí
109,68,89,Mujer,Sí
114,80,89,Mujer,
111,11,88,Mujer,
104,12,88,Hombre,
104,18,88,Mujer,
106,18,88,Mujer,No
115,20,88,Mujer,No
104,21,88,Hombre,
115,23,88,Mujer,Sí
112,25,88,Hombre,No
106,28,88,Mujer,No
110,30,88,Hombre,Sí
115,35,88,Mujer,Sí
109,62,88,Mujer,Sí
110,71,88,Hombre,No
113,73,88,Mujer,
117,80,88,Mujer,
104,2,87,Mujer,
107,5,87,Mujer,No
107,9,87,Mujer,No
111,12,87,Mujer,No
112,15,87,Mujer,Sí
115,18,87,Mujer,No
111,19,87,Hombre,
111,39,87,Mujer,Sí
108,41,87,Mujer,Sí
106,45,87,Mujer,Sí
111,45,87,Hombre,No
111,48,87,Mujer,Sí
108,60,87,Mujer,Sí
107,66,87,Mujer,
102,75,87,Mujer,
114,76,87,Hombre,
114,79,87,Mujer,
106,3,86,Mujer,No
106,6,86,Mujer,Sí
101,8,86,Mujer,Sí
111,11,86,Mujer,No
112,18,86,Mujer,Sí
112,22,86,Hombre,No
110,28,86,Hombre,Sí
115,28,86,Mujer,No
106,35,86,Mujer,Sí
115,40,86,Mujer,Sí
106,44,86,Hombre,No
109,44,86,Mujer,
108,50,86,Mujer,No
107,61,86,Hombre,
108,63,86,Hombre,No
109,63,86,Mujer,Sí
107,67,86,Hombre,
101,68,86,Hombre,No
106,74,86,Hombre,
116,82,86,Mujer,
110,2,85,Hombre,Sí
106,5,85,Mujer,Sí
115,6,85,Hombre,No
112,7,85,Mujer,Sí
112,8,85,Mujer,Sí
111,20,85,Hombre,
115,22,85,Mujer,Sí
115,23,85,Mujer,No
115,30,85,Mujer,Sí
115,31,85,Hombre,No
107,35,85,Hombre,No
109,42,85,Mujer,
111,46,85,Hombre,No
111,47,85,Mujer,Sí
101,54,85,Mujer,No
109,61,85,Mujer,Sí
105,72,85,Mujer,
111,7,84,Mujer,No
106,9,84,Mujer,No
106,12,84,Mujer,Sí
110,24,84,Hombre,Sí
110,26,84,Hombre,Sí
107,29,84,Hombre,No
106,33,84,Mujer,Sí
111,43,84,Hombre,No
107,64,84,Hombre,
110,71,84,Mujer,
117,77,84,Mujer,
117,78,84,Hombre,
112,1,83,Mujer,No
107,7,83,Mujer,No
115,15,83,Hombre,No
111,23,83,Hombre,
108,51,83,Mujer,Sí
107,68,83,Mujer,
110,76,83,Hombre,No
104,3,82,Hombre,
107,10,82,Mujer,No
106,12,82,Mujer,No
112,12,82,Mujer,Sí
107,16,82,Mujer,No
107,19,82,Mujer,No
107,22,82,Mujer,No
107,25,82,Mujer,No
115,27,82,Mujer,Sí
112,28,82,Hombre,No
109,43,82,Mujer,
108,47,82,Mujer,No
106,71,82,Hombre,
111,0,81,Hombre,
104,6,81,Hombre,
111,8,81,Mujer,No
112,10,81,Mujer,Sí
107,12,81,Mujer,No
112,14,81,Mujer,Sí
104,15,81,Hombre,
107,20,81,Mujer,No
104,22,81,Hombre,
111,23,81,Mujer,No
115,25,81,Mujer,Sí
107,33,81,Hombre,No
106,42,81,Mujer,Sí
101,46,81,Mujer,No
101,61,81,Hombre,No
108,64,81,Hombre,No
109,64,81,Hombre,No
109,67,81,Mujer,Sí
103,74,81,Mujer,
106,76,81,Hombre,
110,77,81,Hombre,No
106,1,80,Mujer,Sí
110,1,80,Hombre,Sí
104,4,80,Mujer,
106,13,80,Mujer,Sí
111,13,80,Mujer,No
107,15,80,Mujer,No
115,15,80,Mujer,No
106,22,80,Mujer,No
106,29,80,Mujer,Sí
109,34,80,Mujer,
109,35,80,Hombre,
111,35,80,Mujer,
109,38,80,Hombre,
109,41,80,Mujer,
111,44,80,Mujer,Sí
106,50,80,Hombre,No
108,55,80,Mujer,Sí
110,78,80,Mujer,
106,8,79,Mujer,No
106,10,79,Mujer,No
115,14,79,Hombre,No
115,16,79,Mujer,No
110,21,79,Hombre,Sí
107,23,79,Mujer,No
110,27,79,Hombre,Sí
112,27,79,Hombre,No
106,32,79,Mujer,Sí
106,34,79,Mujer,Sí
109,34,79,Hombre,
109,36,79,Hombre,
106,39,79,Mujer,Sí
107,68,79,Hombre,
105,72,79,Hombre,
105,73,79,Mujer,
104,2,78,Hombre,
104,8,78,Mujer,
101,11,78,Mujer,Sí
111,27,78,Mujer,
106,36,78,Mujer,Sí
106,48,78,Hombre,No
115,48,78,Hombre,No
108,49,78,Mujer,Sí
110,71,78,Hombre,
101,7,77,Mujer,Sí
106,7,77,Mujer,Sí
101,9,77,Mujer,Sí
101,10,77,Mujer,Sí
107,11,77,Mujer,No
115,11,77,Hombre,No
111,22,77,Mujer,No
109,39,77,Hombre,
109,43,77,Hombre,
110,45,77,Mujer,No
111,52,77,Mujer,Sí
101,56,77,Mujer,No
109,67,77,Hombre,No
103,75,77,Mujer,
101,97,77,Mujer,
101,98,77,Mujer,
111,0,76,Mujer,
107,6,76,Mujer,No
104,7,76,Hombre,
104,9,76,Hombre,
108,15,76,Mujer,Sí
104,24,76,Hombre,
106,25,76,Mujer,No
115,38,76,Mujer,Sí
115,43,76,Hombre,No
106,45,76,Hombre,No
108,52,76,Mujer,No
101,53,76,Mujer,No
108,57,76,Mujer,Sí
101,63,76,Mujer,Sí
109,64,76,Mujer,Sí
105,74,76,Mujer,
113,75,76,Mujer,
116,79,76,Hombre,
106,2,75,Mujer,Sí
104,3,75,Mujer,
104,13,75,Mujer,
106,13,75,Mujer,No
106,16,75,Mujer,No
104,18,75,Hombre,
106,21,75,Mujer,No
106,26,75,Mujer,No
106,26,75,Mujer,Sí
112,26,75,Mujer,Sí
115,41,75,Hombre,No
105,71,75,Mujer,
110,73,75,Hombre,
113,73,75,Hombre,
113,75,75,Hombre,
105,77,75,Mujer,
106,77,75,Hombre,
102,78,75,Hombre,
117,83,75,Mujer,
101,4,74,Mujer,Sí
111,14,74,Mujer,No
104,15,74,Mujer,
104,17,74,Mujer,
104,22,74,Mujer,
111,24,74,Mujer,No
112,26,74,Hombre,No
111,29,74,Mujer,
107,36,74,Hombre,No
111,41,74,Mujer,Sí
106,46,74,Mujer,Sí
108,46,74,Mujer,No
110,47,74,Mujer,No
115,47,74,Hombre,No
107,66,74,Hombre,
109,70,74,Mujer,Sí
102,77,74,Mujer,
106,79,74,Mujer,
106,80,74,Hombre,
114,82,74,Mujer,
104,1,73,Mujer,
104,5,73,Mujer,
104,7,73,Mujer,
104,9,73,Mujer,
104,10,73,Mujer,
115,16,73,Hombre,No
111,19,73,Mujer,No
106,24,73,Mujer,No
111,25,73,Hombre,
115,25,73,Mujer,No
104,28,73,Mujer,
111,32,73,Hombre,
110,35,73,Hombre,Sí
111,36,73,Mujer,
101,61,73,Mujer,Sí
101,62,73,Mujer,Sí
101,66,73,Hombre,No
113,71,73,Hombre,
110,74,73,Hombre,
105,75,73,Hombre,
105,78,73,Hombre,
114,83,73,Mujer,
112,4,72,Mujer,Sí
104,16,72,Mujer,
104,19,72,Mujer,
112,20,72,Mujer,Sí
112,22,72,Mujer,Sí
107,24,72,Mujer,No
112,25,72,Mujer,Sí
115,32,72,Mujer,No
111,33,72,Mujer,
111,41,72,Hombre,No
108,58,72,Mujer,No
102,77,72,Hombre,
114,80,72,Hombre,
116,84,72,Hombre,
112,3,71,Mujer,No
112,5,71,Mujer,No
112,6,71,Mujer,Sí
115,6,71,Mujer,No
106,7,71,Mujer,No
104,13,71,Hombre,
104,14,71,Hombre,
106,15,71,Mujer,No
112,16,71,Mujer,Sí
112,19,71,Mujer,Sí
104,21,71,Mujer,
107,21,71,Mujer,No
104,25,71,Mujer,
115,26,71,Mujer,No
115,26,71,Mujer,Sí
107,31,71,Hombre,No
112,33,71,Hombre,No
109,37,71,Hombre,
111,44,71,Hombre,No
111,46,71,Mujer,Sí
108,54,71,Mujer,Sí
113,72,71,Mujer,
105,75,71,Mujer,
110,76,71,Hombre,
117,80,71,Hombre,
104,4,70,Hombre,
104,14,70,Mujer,
115,20,70,Mujer,Sí
112,23,70,Mujer,Sí
111,26,70,Mujer,No
115,34,70,Mujer,No
107,37,70,Hombre,No
111,39,70,Mujer,
106,47,70,Hombre,No
115,50,70,Hombre,No
111,60,70,Hombre,No
109,61,70,Hombre,No
101,68,70,Mujer,Sí
106,83,70,Mujer,
108,90,70,Hombre,
110,0,69,Hombre,Sí
115,7,69,Hombre,No
106,11,69,Mujer,No
107,13,69,Mujer,No
115,13,69,Mujer,No
106,14,69,Mujer,No
104,19,69,Hombre,
104,20,69,Mujer,
104,24,69,Mujer,
104,25,69,Hombre,
111,27,69,Hombre,
111,32,69,Mujer,
111,36,69,Hombre,
107,39,69,Hombre,No
115,42,69,Mujer,Sí
109,45,69,Mujer,
111,45,69,Mujer,Sí
101,55,69,Mujer,No
113,71,69,Mujer,
103,73,69,Hombre,
106,75,69,Hombre,
115,89,69,Hombre,
115,91,69,Mujer,
104,0,68,Hombre,
104,6,68,Mujer,
115,11,68,Mujer,No
107,26,68,Mujer,No
115,28,68,Mujer,Sí
110,29,68,Hombre,Sí
111,34,68,Mujer,
111,35,68,Hombre,
109,42,68,Hombre,
115,43,68,Mujer,Sí
107,48,68,Hombre,No
109,48,68,Mujer,
101,51,68,Mujer,No
111,55,68,Hombre,No
111,55,68,Mujer,Sí
115,55,68,Hombre,No
111,56,68,Hombre,No
101,62,68,Mujer,No
108,63,68,Mujer,Sí
108,65,68,Hombre,No
101,69,68,Hombre,No
116,81,68,Mujer,
116,82,68,Hombre,
117,82,68,Mujer,
116,83,68,Hombre,
115,4,67,Mujer,No
101,5,67,Mujer,Sí
107,9,67,Mujer,Sí
112,9,67,Mujer,Sí
104,12,67,Mujer,
115,12,67,Mujer,No
106,27,67,Mujer,No
115,33,67,Mujer,Sí
115,35,67,Mujer,No
112,36,67,Hombre,No
107,42,67,Hombre,No
115,44,67,Hombre,No
106,46,67,Hombre,No
106,47,67,Mujer,Sí
111,50,67,Hombre,No
111,50,67,Mujer,Sí
115,52,67,Hombre,No
101,59,67,Mujer,No
108,67,67,Hombre,No
102,76,67,Hombre,
116,83,67,Mujer,
116,84,67,Mujer,
116,85,67,Mujer,
104,8,66,Hombre,
115,8,66,Hombre,No
107,11,66,Mujer,Sí
112,13,66,Mujer,Sí
112,17,66,Mujer,Sí
104,20,66,Hombre,
106,33,66,Mujer,No
109,33,66,Mujer,No
110,34,66,Hombre,Sí
112,35,66,Hombre,No
111,37,66,Mujer,
115,38,66,Mujer,No
110,41,66,Mujer,No
110,44,66,Mujer,No
107,45,66,Hombre,No
115,46,66,Hombre,No
109,63,66,Hombre,No
101,67,66,Mujer,Sí
103,71,66,Hombre,
107,72,66,Hombre,
102,79,66,Mujer,
110,79,66,Mujer,Sí
114,79,66,Hombre,
102,80,66,Mujer,
115,90,66,Hombre,
112,3,65,Mujer,Sí
101,6,65,Mujer,Sí
115,18,65,Mujer,Sí
111,21,65,Mujer,No
107,22,65,Mujer,Sí
115,24,65,Mujer,Sí
115,27,65,Mujer,No
107,28,65,Mujer,No
106,29,65,Mujer,No
115,30,65,Mujer,No
104,31,65,Mujer,
111,31,65,Mujer,
106,32,65,Mujer,No
109,35,65,Mujer,No
115,42,65,Mujer,No
107,44,65,Hombre,No
111,48,65,Mujer,
111,52,65,Hombre,No
111,53,65,Hombre,No
108,65,65,Mujer,Sí
108,68,65,Hombre,No
105,78,65,Mujer,
102,82,65,Mujer,
114,82,65,Hombre,
110,84,65,Mujer,Sí
117,84,65,Mujer,
101,95,65,Hombre,
112,4,64,Mujer,No
115,4,64,Hombre,No
108,14,64,Mujer,Sí
101,18,64,Hombre,Sí
112,21,64,Mujer,Sí
104,23,64,Hombre,
107,27,64,Mujer,No
111,27,64,Mujer,No
109,31,64,Mujer,No
115,32,64,Mujer,Sí
115,37,64,Mujer,No
115,37,64,Mujer,Sí
112,38,64,Hombre,No
106,41,64,Hombre,No
106,43,64,Mujer,Sí
111,49,64,Mujer,Sí
115,49,64,Hombre,No
108,54,64,Mujer,No
101,58,64,Mujer,No
103,71,64,Mujer,
113,74,64,Mujer,
109,75,64,Mujer,Sí
102,79,64,Hombre,
117,79,64,Hombre,
117,81,64,Mujer,
108,91,64,Hombre,
108,93,64,Mujer,
112,2,63,Mujer,No
115,10,63,Mujer,No
115,17,63,Mujer,Sí
111,21,63,Hombre,
111,25,63,Mujer,No
112,29,63,Hombre,No
110,32,63,Hombre,Sí
104,33,63,Mujer,
109,36,63,Mujer,No
110,46,63,Mujer,No
106,48,63,Mujer,Sí
108,57,63,Mujer,No
108,64,63,Mujer,Sí
113,74,63,Hombre,
104,1,62,Hombre,
101,3,62,Mujer,Sí
112,5,62,Mujer,Sí
115,9,62,Hombre,No
107,10,62,Mujer,Sí
111,26,62,Hombre,
106,30,62,Mujer,No
109,31,62,Hombre,
111,38,62,Hombre,
115,39,62,Mujer,Sí
111,40,62,Mujer,
110,42,62,Hombre,Sí
109,46,62,Mujer,
115,47,62,Mujer,Sí
111,49,62,Hombre,No
107,50,62,Hombre,No
110,50,62,Mujer,No
111,54,62,Mujer,Sí
110,75,62,Hombre,
103,76,62,Hombre,
110,77,62,Mujer,
103,78,62,Mujer,
105,79,62,Hombre,
114,83,62,Hombre,
108,92,62,Hombre,
115,5,61,Hombre,No
115,9,61,Mujer,No
115,19,61,Mujer,Sí
115,21,61,Mujer,No
112,28,61,Mujer,Sí
106,31,61,Mujer,Sí
111,33,61,Hombre,
115,33,61,Mujer,No
106,35,61,Mujer,No
115,36,61,Mujer,Sí
115,39,61,Mujer,No
110,40,61,Hombre,Sí
104,42,61,Mujer,
110,43,61,Mujer,No
106,49,61,Hombre,No
111,53,61,Mujer,Sí
108,56,61,Mujer,Sí
115,58,61,Hombre,No
108,62,61,Mujer,Sí
101,65,61,Mujer,No
109,68,61,Hombre,No
101,70,61,Hombre,No
101,72,61,Hombre,No
103,77,61,Mujer,
117,77,61,Hombre,
106,82,61,Mujer,
102,83,61,Mujer,
117,85,61,Mujer,
115,3,60,Mujer,No
104,10,60,Hombre,
104,17,60,Hombre,
112,17,60,Mujer,No
115,19,60,Mujer,No
115,21,60,Mujer,Sí
112,27,60,Mujer,Sí
111,28,60,Hombre,
115,29,60,Mujer,No
111,30,60,Mujer,No
112,32,60,Hombre,No
112,32,60,Mujer,Sí
111,34,60,Hombre,
111,38,60,Mujer,
106,40,60,Mujer,No
115,45,60,Mujer,Sí
110,48,60,Mujer,No
109,49,60,Mujer,
106,52,60,Hombre,No
103,75,60,Hombre,
110,82,60,Hombre,No
114,84,60,Mujer,
115,7,59,Mujer,No
107,18,59,Mujer,Sí
104,23,59,Mujer,
117,23,59,Hombre,No
112,24,59,Mujer,Sí
104,26,59,Mujer,
111,29,59,Hombre,
112,30,59,Hombre,No
112,30,59,Mujer,Sí
104,32,59,Mujer,
109,40,59,Mujer,No
107,43,59,Hombre,No
110,45,59,Hombre,Sí
115,46,59,Mujer,Sí
111,56,59,Mujer,Sí
101,57,59,Mujer,No
101,66,59,Mujer,Sí
107,69,59,Hombre,
107,69,59,Mujer,
110,76,59,Mujer,
103,79,59,Mujer,
106,81,59,Mujer,
104,16,58,Hombre,
107,17,58,Mujer,Sí
111,42,58,Mujer,
115,48,58,Mujer,Sí
106,50,58,Mujer,Sí
106,53,58,Mujer,Sí
111,65,58,Hombre,No
106,78,58,Hombre,
117,82,58,Hombre,
108,94,58,Mujer,
107,24,57,Mujer,Sí
104,26,57,Hombre,
104,27,57,Mujer,
109,48,57,Hombre,
106,51,57,Hombre,No
108,56,57,Mujer,No
109,70,57,Hombre,No
110,78,57,Hombre,
