MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP13||Comunidad Lingüística
501,5,1,Mujer,Akateka
501,5,1,Mujer,Awakateka
501,5,4,Mujer,Chalchiteka
501,5,12,Mujer,Kaqchiquel
501,5,37,Mujer,K'iche'
501,5,3,Mujer,Mam
501,5,1,Mujer,Poqomam
501,5,1,Mujer,Q'anjob'al
501,6,1503,Hombre,
501,6,1,Hombre,Achi
501,6,1,Hombre,Akateka
501,6,1,Hombre,Chalchiteka
501,6,3,Hombre,Ixil
501,6,9,Hombre,Kaqchiquel
501,6,23,Hombre,K'iche'
501,6,3,Hombre,Mam
501,6,1,Hombre,Q'eqchi'
501,6,1408,Mujer,
501,6,5,Mujer,Achi
501,6,2,Mujer,Chalchiteka
501,6,13,Mujer,Kaqchiquel
501,6,14,Mujer,K'iche'
501,6,1,Mujer,Mam
501,6,1,Mujer,Poqomam
501,6,1,Mujer,Poqomchi'
501,6,1,Mujer,Q'anjob'al
501,6,1,Mujer,Q'eqchi'
501,6,1,Mujer,Tz'utujil
501,6,1,Mujer,Uspanteka
501,7,1460,Hombre,
501,7,3,Hombre,Achi
501,7,1,Hombre,Chalchiteka
501,7,1,Hombre,Ixil
501,7,11,Hombre,Kaqchiquel
501,7,14,Hombre,K'iche'
501,7,5,Hombre,Mam
501,7,3,Hombre,Q'anjob'al
501,7,1,Hombre,Q'eqchi'
501,7,1426,Mujer,
501,7,4,Mujer,Achi
501,7,4,Mujer,Chalchiteka
501,7,1,Mujer,Itza'
501,7,1,Mujer,Jakalteko/Popti'
501,7,14,Mujer,Kaqchiquel
501,7,16,Mujer,K'iche'
501,7,8,Mujer,Mam
501,7,2,Mujer,Q'eqchi'
501,7,2,Mujer,Tz'utujil
501,7,1,Mujer,Uspanteka
501,8,1454,Hombre,
501,8,1,Hombre,Achi
501,8,1,Hombre,Chalchiteka
501,8,13,Hombre,Kaqchiquel
501,8,24,Hombre,K'iche'
501,8,2,Hombre,Mam
501,8,2,Hombre,Q'anjob'al
501,8,1,Hombre,Q'eqchi'
501,8,1,Hombre,Uspanteka
501,8,1412,Mujer,
501,8,1,Mujer,Achi
501,8,2,Mujer,Chalchiteka
501,8,2,Mujer,Ixil
501,8,17,Mujer,Kaqchiquel
501,8,18,Mujer,K'iche'
501,8,2,Mujer,Mam
501,8,2,Mujer,Poqomam
501,8,1,Mujer,Poqomchi'
501,9,1540,Hombre,
501,9,1,Hombre,Achi
501,9,5,Hombre,Chalchiteka
501,9,1,Hombre,Itza'
501,9,12,Hombre,Kaqchiquel
501,9,15,Hombre,K'iche'
501,9,3,Hombre,Mam
501,9,2,Hombre,Poqomam
501,9,1,Hombre,Poqomchi'
501,9,2,Hombre,Q'eqchi'
501,9,1369,Mujer,
501,9,3,Mujer,Achi
501,9,1,Mujer,Chalchiteka
501,9,1,Mujer,Ixil
501,9,5,Mujer,Kaqchiquel
501,9,12,Mujer,K'iche'
501,9,3,Mujer,Mam
501,9,1,Mujer,Poqomam
501,9,1,Mujer,Q'anjob'al
501,9,2,Mujer,Q'eqchi'
501,9,1,Mujer,Tz'utujil
501,10,1513,Hombre,
501,10,3,Hombre,Chalchiteka
501,10,3,Hombre,Ixil
501,10,14,Hombre,Kaqchiquel
501,10,13,Hombre,K'iche'
501,10,4,Hombre,Mam
501,10,1,Hombre,Q'anjob'al
501,10,1,Hombre,Tz'utujil
501,10,1389,Mujer,
501,10,1,Mujer,Akateka
501,10,5,Mujer,Chalchiteka
501,10,2,Mujer,Ixil
501,10,14,Mujer,Kaqchiquel
501,10,22,Mujer,K'iche'
501,10,1,Mujer,Mam
501,10,1,Mujer,Poqomchi'
501,10,1,Mujer,Q'anjob'al
501,10,4,Mujer,Q'eqchi'
501,11,1399,Hombre,
501,11,1,Hombre,Akateka
501,11,4,Hombre,Ixil
501,11,9,Hombre,Kaqchiquel
501,11,19,Hombre,K'iche'
501,11,7,Hombre,Mam
501,11,1,Hombre,Poqomchi'
501,11,1,Hombre,Q'anjob'al
501,11,1351,Mujer,
501,11,2,Mujer,Achi
501,11,1,Mujer,Chalchiteka
501,11,1,Mujer,Ch'orti'
501,11,3,Mujer,Ixil
501,11,18,Mujer,Kaqchiquel
501,11,13,Mujer,K'iche'
501,11,6,Mujer,Mam
501,11,1,Mujer,Poqomam
501,11,3,Mujer,Q'eqchi'
501,12,1557,Hombre,
501,12,1,Hombre,Akateka
501,12,1,Hombre,Chalchiteka
501,12,11,Hombre,Kaqchiquel
501,12,27,Hombre,K'iche'
501,12,2,Hombre,Mam
501,12,2,Hombre,Poqomam
501,12,1,Hombre,Poqomchi'
501,12,1,Hombre,Q'eqchi'
501,12,1,Hombre,Tz'utujil
501,12,1,Hombre,Uspanteka
501,12,1525,Mujer,
501,12,4,Mujer,Achi
501,12,1,Mujer,Akateka
501,12,2,Mujer,Chalchiteka
501,12,2,Mujer,Ixil
501,12,13,Mujer,Kaqchiquel
501,12,22,Mujer,K'iche'
501,12,1,Mujer,Mam
501,12,1,Mujer,Poqomam
501,12,2,Mujer,Q'anjob'al
501,12,1,Mujer,Uspanteka
501,13,1523,Hombre,
501,13,2,Hombre,Achi
501,13,1,Hombre,Akateka
501,13,1,Hombre,Awakateka
501,13,1,Hombre,Chalchiteka
501,13,2,Hombre,Ixil
501,13,16,Hombre,Kaqchiquel
501,13,24,Hombre,K'iche'
501,13,3,Hombre,Mam
501,13,2,Hombre,Q'anjob'al
501,13,3,Hombre,Q'eqchi'
501,13,1373,Mujer,
501,13,3,Mujer,Achi
501,13,4,Mujer,Chalchiteka
501,13,1,Mujer,Itza'
501,13,4,Mujer,Ixil
501,13,16,Mujer,Kaqchiquel
501,13,17,Mujer,K'iche'
501,13,3,Mujer,Mam
501,13,1,Mujer,Poqomam
501,13,2,Mujer,Q'anjob'al
501,13,1,Mujer,Q'eqchi'
501,13,1,Mujer,Tz'utujil
501,14,1475,Hombre,
501,14,2,Hombre,Achi
501,14,1,Hombre,Akateka
501,14,1,Hombre,Chalchiteka
501,14,1,Hombre,Ixil
501,14,1,Hombre,Jakalteko/Popti'
501,14,25,Hombre,Kaqchiquel
501,14,18,Hombre,K'iche'
501,14,1,Hombre,Mam
501,14,1,Hombre,Poqomam
501,14,2,Hombre,Q'anjob'al
501,14,2,Hombre,Q'eqchi'
501,14,1439,Mujer,
501,14,1,Mujer,Achi
501,14,1,Mujer,Akateka
501,14,3,Mujer,Chalchiteka
501,14,3,Mujer,Ixil
501,14,15,Mujer,Kaqchiquel
501,14,30,Mujer,K'iche'
501,14,3,Mujer,Mam
501,14,1,Mujer,Poqomam
501,14,1,Mujer,Poqomchi'
501,14,1,Mujer,Tz'utujil
501,14,1,Mujer,Uspanteka
501,15,1535,Hombre,
501,15,2,Hombre,Achi
501,15,1,Hombre,Ixil
501,15,20,Hombre,Kaqchiquel
501,15,25,Hombre,K'iche'
501,15,4,Hombre,Mam
501,15,2,Hombre,Poqomam
501,15,1,Hombre,Poqomchi'
501,15,3,Hombre,Q'anjob'al
501,15,1,Hombre,Q'eqchi'
501,15,1556,Mujer,
501,15,2,Mujer,Achi
501,15,1,Mujer,Akateka
501,15,2,Mujer,Chalchiteka
501,15,1,Mujer,Itza'
501,15,1,Mujer,Ixil
501,15,23,Mujer,Kaqchiquel
501,15,23,Mujer,K'iche'
501,15,2,Mujer,Mam
501,15,1,Mujer,Mopan
501,15,1,Mujer,Poqomam
501,15,2,Mujer,Q'anjob'al
501,16,1515,Hombre,
501,16,1,Hombre,Chalchiteka
501,16,1,Hombre,Ch'orti'
501,16,1,Hombre,Ixil
501,16,1,Hombre,Jakalteko/Popti'
501,16,18,Hombre,Kaqchiquel
501,16,21,Hombre,K'iche'
501,16,4,Hombre,Mam
501,16,6,Hombre,Q'anjob'al
501,16,4,Hombre,Q'eqchi'
501,16,1486,Mujer,
501,16,1,Mujer,Achi
501,16,1,Mujer,Akateka
501,16,1,Mujer,Chalchiteka
501,16,1,Mujer,Ixil
501,16,18,Mujer,Kaqchiquel
501,16,26,Mujer,K'iche'
501,16,6,Mujer,Mam
501,16,1,Mujer,Q'anjob'al
501,16,2,Mujer,Q'eqchi'
501,17,1768,Hombre,
501,17,1,Hombre,Achi
501,17,6,Hombre,Chalchiteka
501,17,17,Hombre,Kaqchiquel
501,17,37,Hombre,K'iche'
501,17,2,Hombre,Mam
501,17,1,Hombre,Q'anjob'al
501,17,1,Hombre,Q'eqchi'
501,17,1693,Mujer,
501,17,4,Mujer,Achi
501,17,3,Mujer,Chalchiteka
501,17,1,Mujer,Itza'
501,17,1,Mujer,Ixil
501,17,15,Mujer,Kaqchiquel
501,17,27,Mujer,K'iche'
501,17,3,Mujer,Mam
501,17,1,Mujer,Poqomam
501,17,1,Mujer,Q'eqchi'
501,17,1,Mujer,Uspanteka
501,18,1742,Hombre,
501,18,1,Hombre,Achi
501,18,4,Hombre,Chalchiteka
501,18,1,Hombre,Ch'orti'
501,18,1,Hombre,Itza'
501,18,1,Hombre,Ixil
501,18,1,Hombre,Jakalteko/Popti'
501,18,22,Hombre,Kaqchiquel
501,18,29,Hombre,K'iche'
501,18,4,Hombre,Mam
501,18,1,Hombre,Poqomam
501,18,3,Hombre,Q'anjob'al
501,18,2,Hombre,Q'eqchi'
501,18,1,Hombre,Uspanteka
501,18,1674,Mujer,
501,18,1,Mujer,Achi
501,18,1,Mujer,Akateka
501,18,3,Mujer,Chalchiteka
501,18,2,Mujer,Ch'orti'
501,18,2,Mujer,Ixil
501,18,18,Mujer,Kaqchiquel
501,18,36,Mujer,K'iche'
501,18,4,Mujer,Mam
501,18,2,Mujer,Poqomam
501,18,6,Mujer,Q'anjob'al
501,19,1523,Hombre,
501,19,1,Hombre,Achi
501,19,1,Hombre,Akateka
501,19,2,Hombre,Chalchiteka
501,19,1,Hombre,Chuj
501,19,1,Hombre,Ixil
501,19,1,Hombre,Jakalteko/Popti'
501,19,17,Hombre,Kaqchiquel
501,19,19,Hombre,K'iche'
501,19,6,Hombre,Mam
501,19,1,Hombre,Poqomam
501,19,1,Hombre,Poqomchi'
501,19,1,Hombre,Q'anjob'al
501,19,2,Hombre,Q'eqchi'
501,19,1395,Mujer,
501,19,1,Mujer,Akateka
501,19,4,Mujer,Chalchiteka
501,19,1,Mujer,Ch'orti'
501,19,1,Mujer,Ixil
501,19,19,Mujer,Kaqchiquel
501,19,22,Mujer,K'iche'
501,19,5,Mujer,Mam
501,19,1,Mujer,Poqomchi'
501,19,2,Mujer,Q'anjob'al
501,19,1,Mujer,Q'eqchi'
501,19,2,Mujer,Tz'utujil
501,20,1479,Hombre,
501,20,4,Hombre,Achi
501,20,4,Hombre,Chalchiteka
501,20,2,Hombre,Ixil
501,20,1,Hombre,Jakalteko/Popti'
501,20,24,Hombre,Kaqchiquel
501,20,19,Hombre,K'iche'
501,20,3,Hombre,Mam
501,20,1,Hombre,Poqomchi'
501,20,3,Hombre,Q'anjob'al
501,20,1,Hombre,Q'eqchi'
501,20,1537,Mujer,
501,20,1,Mujer,Achi
501,20,2,Mujer,Chalchiteka
501,20,1,Mujer,Itza'
501,20,2,Mujer,Ixil
501,20,20,Mujer,Kaqchiquel
501,20,20,Mujer,K'iche'
501,20,4,Mujer,Mam
501,20,2,Mujer,Poqomam
501,20,2,Mujer,Q'anjob'al
501,20,1,Mujer,Tz'utujil
501,21,1466,Hombre,
501,21,2,Hombre,Achi
501,21,3,Hombre,Chalchiteka
501,21,12,Hombre,Kaqchiquel
501,21,20,Hombre,K'iche'
501,21,3,Hombre,Mam
501,21,3,Hombre,Q'eqchi'
501,21,1480,Mujer,
501,21,3,Mujer,Achi
501,21,3,Mujer,Chalchiteka
501,21,13,Mujer,Kaqchiquel
501,21,25,Mujer,K'iche'
501,21,1,Mujer,Mam
501,21,1,Mujer,Poqomam
501,21,2,Mujer,Poqomchi'
501,21,2,Mujer,Q'eqchi'
501,22,1690,Hombre,
501,22,3,Hombre,Achi
501,22,1,Hombre,Akateka
501,22,1,Hombre,Chalchiteka
501,22,1,Hombre,Chuj
501,22,3,Hombre,Ixil
501,22,24,Hombre,Kaqchiquel
501,22,36,Hombre,K'iche'
501,22,6,Hombre,Mam
501,22,1,Hombre,Poqomchi'
501,22,1,Hombre,Q'anjob'al
501,22,3,Hombre,Q'eqchi'
501,22,1569,Mujer,
501,22,3,Mujer,Achi
501,22,4,Mujer,Chalchiteka
501,22,1,Mujer,Chuj
501,22,4,Mujer,Ixil
501,22,22,Mujer,Kaqchiquel
501,22,28,Mujer,K'iche'
501,22,4,Mujer,Mam
501,22,1,Mujer,Poqomam
501,22,1,Mujer,Q'anjob'al
501,22,1,Mujer,Q'eqchi'
501,22,1,Mujer,Uspanteka
501,23,1573,Hombre,
501,23,1,Hombre,Achi
501,23,2,Hombre,Akateka
501,23,2,Hombre,Chalchiteka
501,23,1,Hombre,Itza'
501,23,22,Hombre,Kaqchiquel
501,23,39,Hombre,K'iche'
501,23,7,Hombre,Mam
501,23,1,Hombre,Poqomam
501,23,1,Hombre,Poqomchi'
501,23,5,Hombre,Q'eqchi'
501,23,2,Hombre,Uspanteka
501,23,1586,Mujer,
501,23,2,Mujer,Achi
501,23,2,Mujer,Chalchiteka
501,23,1,Mujer,Ixil
501,23,16,Mujer,Kaqchiquel
501,23,21,Mujer,K'iche'
501,23,9,Mujer,Mam
501,23,2,Mujer,Poqomam
501,23,2,Mujer,Poqomchi'
501,23,3,Mujer,Q'anjob'al
501,23,3,Mujer,Q'eqchi'
501,24,1463,Hombre,
501,24,1,Hombre,Achi
501,24,2,Hombre,Chalchiteka
501,24,1,Hombre,Ixil
501,24,23,Hombre,Kaqchiquel
501,24,28,Hombre,K'iche'
501,24,7,Hombre,Mam
501,24,1,Hombre,Q'anjob'al
501,24,2,Hombre,Q'eqchi'
501,24,1,Hombre,Tz'utujil
501,24,1,Hombre,Uspanteka
501,24,1398,Mujer,
501,24,1,Mujer,Achi
501,24,2,Mujer,Chalchiteka
501,24,1,Mujer,Chuj
501,24,2,Mujer,Ixil
501,24,1,Mujer,Jakalteko/Popti'
501,24,16,Mujer,Kaqchiquel
501,24,21,Mujer,K'iche'
501,24,1,Mujer,Mam
501,24,1,Mujer,Q'anjob'al
501,24,1,Mujer,Q'eqchi'
501,24,1,Mujer,Uspanteka
501,25,1615,Hombre,
501,25,4,Hombre,Achi
501,25,2,Hombre,Chalchiteka
501,25,2,Hombre,Ixil
501,25,22,Hombre,Kaqchiquel
501,25,22,Hombre,K'iche'
501,25,4,Hombre,Mam
501,25,1,Hombre,Poqomchi'
501,25,2,Hombre,Q'anjob'al
501,25,4,Hombre,Q'eqchi'
501,25,1487,Mujer,
501,25,3,Mujer,Achi
501,25,4,Mujer,Chalchiteka
501,25,2,Mujer,Ixil
501,25,25,Mujer,Kaqchiquel
501,25,32,Mujer,K'iche'
501,25,3,Mujer,Mam
501,25,1,Mujer,Poqomam
501,25,3,Mujer,Poqomchi'
501,25,4,Mujer,Q'eqchi'
501,26,1373,Hombre,
501,26,2,Hombre,Achi
501,26,3,Hombre,Chalchiteka
501,26,1,Hombre,Ch'orti'
501,26,2,Hombre,Ixil
501,26,18,Hombre,Kaqchiquel
501,26,26,Hombre,K'iche'
501,26,5,Hombre,Mam
501,26,2,Hombre,Poqomam
501,26,1,Hombre,Q'anjob'al
501,26,3,Hombre,Q'eqchi'
501,26,1,Hombre,Sakapulteka
501,26,1,Hombre,Tz'utujil
501,26,1263,Mujer,
501,26,4,Mujer,Achi
501,26,1,Mujer,Chalchiteka
501,26,1,Mujer,Itza'
501,26,1,Mujer,Ixil
501,26,1,Mujer,Jakalteko/Popti'
501,26,17,Mujer,Kaqchiquel
501,26,19,Mujer,K'iche'
501,26,5,Mujer,Mam
501,26,2,Mujer,Poqomam
501,26,1,Mujer,Q'anjob'al
501,26,1,Mujer,Q'eqchi'
501,26,2,Mujer,Tz'utujil
501,27,1308,Hombre,
501,27,2,Hombre,Achi
501,27,3,Hombre,Awakateka
501,27,4,Hombre,Chalchiteka
501,27,1,Hombre,Itza'
501,27,1,Hombre,Ixil
501,27,1,Hombre,Jakalteko/Popti'
501,27,28,Hombre,Kaqchiquel
501,27,30,Hombre,K'iche'
501,27,4,Hombre,Mam
501,27,1,Hombre,Poqomam
501,27,1,Hombre,Q'eqchi'
501,27,2,Hombre,Tz'utujil
501,27,1353,Mujer,
501,27,2,Mujer,Achi
501,27,4,Mujer,Chalchiteka
501,27,2,Mujer,Jakalteko/Popti'
501,27,18,Mujer,Kaqchiquel
501,27,22,Mujer,K'iche'
501,27,5,Mujer,Mam
501,27,1,Mujer,Poqomam
501,27,1,Mujer,Poqomchi'
501,27,1,Mujer,Q'anjob'al
501,27,4,Mujer,Q'eqchi'
501,27,1,Mujer,Uspanteka
501,28,1453,Hombre,
501,28,2,Hombre,Achi
501,28,3,Hombre,Chalchiteka
501,28,1,Hombre,Chuj
501,28,30,Hombre,Kaqchiquel
501,28,27,Hombre,K'iche'
501,28,3,Hombre,Mam
501,28,1,Hombre,Mopan
501,28,1,Hombre,Poqomam
501,28,1,Hombre,Poqomchi'
501,28,3,Hombre,Q'anjob'al
501,28,5,Hombre,Q'eqchi'
501,28,1394,Mujer,
501,28,4,Mujer,Chalchiteka
501,28,2,Mujer,Ixil
501,28,18,Mujer,Kaqchiquel
501,28,25,Mujer,K'iche'
501,28,2,Mujer,Mam
501,28,1,Mujer,Q'anjob'al
501,28,2,Mujer,Q'eqchi'
501,29,1188,Hombre,
501,29,1,Hombre,Achi
501,29,1,Hombre,Akateka
501,29,14,Hombre,Kaqchiquel
501,29,23,Hombre,K'iche'
501,29,4,Hombre,Mam
501,29,1,Hombre,Mopan
501,29,1,Hombre,Poqomam
501,29,2,Hombre,Q'anjob'al
501,29,4,Hombre,Q'eqchi'
501,29,1182,Mujer,
501,29,1,Mujer,Achi
501,29,3,Mujer,Chalchiteka
501,29,1,Mujer,Itza'
501,29,1,Mujer,Ixil
501,29,18,Mujer,Kaqchiquel
501,29,18,Mujer,K'iche'
501,29,4,Mujer,Mam
501,30,1458,Hombre,
501,30,2,Hombre,Achi
501,30,4,Hombre,Chalchiteka
501,30,1,Hombre,Ch'orti'
501,30,1,Hombre,Itza'
501,30,1,Hombre,Ixil
501,30,2,Hombre,Jakalteko/Popti'
501,30,20,Hombre,Kaqchiquel
501,30,28,Hombre,K'iche'
501,30,4,Hombre,Mam
501,30,1,Hombre,Mopan
501,30,2,Hombre,Poqomam
501,30,3,Hombre,Poqomchi'
501,30,1,Hombre,Q'anjob'al
501,30,3,Hombre,Q'eqchi'
501,30,1,Hombre,Tz'utujil
501,30,1297,Mujer,
501,30,1,Mujer,Achi
501,30,3,Mujer,Chalchiteka
501,30,1,Mujer,Itza'
501,30,1,Mujer,Jakalteko/Popti'
501,30,14,Mujer,Kaqchiquel
501,30,18,Mujer,K'iche'
501,30,3,Mujer,Mam
501,30,2,Mujer,Poqomam
501,30,2,Mujer,Q'eqchi'
501,30,1,Mujer,Tz'utujil
501,31,943,Hombre,
501,31,6,Hombre,Achi
501,31,1,Hombre,Akateka
501,31,1,Hombre,Chalchiteka
501,31,2,Hombre,Ixil
501,31,14,Hombre,Kaqchiquel
501,31,17,Hombre,K'iche'
501,31,3,Hombre,Mam
501,31,2,Hombre,Q'eqchi'
501,31,894,Mujer,
501,31,3,Mujer,Achi
501,31,1,Mujer,Chalchiteka
501,31,1,Mujer,Ixil
501,31,8,Mujer,Kaqchiquel
501,31,15,Mujer,K'iche'
501,31,1,Mujer,Mam
501,31,1,Mujer,Uspanteka
501,32,1237,Hombre,
501,32,2,Hombre,Achi
501,32,2,Hombre,Akateka
501,32,3,Hombre,Chalchiteka
501,32,1,Hombre,Ixil
501,32,20,Hombre,Kaqchiquel
501,32,25,Hombre,K'iche'
501,32,3,Hombre,Mam
501,32,1,Hombre,Poqomam
501,32,2,Hombre,Q'anjob'al
501,32,3,Hombre,Q'eqchi'
501,32,2,Hombre,Tz'utujil
501,32,1164,Mujer,
501,32,2,Mujer,Achi
501,32,1,Mujer,Chalchiteka
501,32,1,Mujer,Ixil
501,32,1,Mujer,Jakalteko/Popti'
501,32,24,Mujer,Kaqchiquel
501,32,24,Mujer,K'iche'
501,32,3,Mujer,Mam
501,32,1,Mujer,Poqomam
501,32,2,Mujer,Q'anjob'al
501,33,1181,Hombre,
501,33,2,Hombre,Achi
501,33,2,Hombre,Akateka
501,33,2,Hombre,Chalchiteka
501,33,1,Hombre,Chuj
501,33,1,Hombre,Ixil
501,33,16,Hombre,Kaqchiquel
501,33,19,Hombre,K'iche'
501,33,3,Hombre,Mam
501,33,2,Hombre,Q'eqchi'
501,33,1,Hombre,Tz'utujil
501,33,1081,Mujer,
501,33,2,Mujer,Achi
501,33,1,Mujer,Awakateka
501,33,1,Mujer,Chalchiteka
501,33,1,Mujer,Chuj
501,33,13,Mujer,Kaqchiquel
501,33,14,Mujer,K'iche'
501,33,5,Mujer,Mam
501,33,1,Mujer,Poqomchi'
501,33,1,Mujer,Q'anjob'al
501,33,1,Mujer,Uspanteka
501,34,1083,Hombre,
501,34,2,Hombre,Achi
501,34,1,Hombre,Awakateka
501,34,2,Hombre,Chalchiteka
501,34,1,Hombre,Ixil
501,34,9,Hombre,Kaqchiquel
501,34,20,Hombre,K'iche'
501,34,5,Hombre,Mam
501,34,1,Hombre,Poqomchi'
501,34,1,Hombre,Q'anjob'al
501,34,5,Hombre,Q'eqchi'
501,34,1,Hombre,Tz'utujil
501,34,1074,Mujer,
501,34,1,Mujer,Achi
501,34,2,Mujer,Ixil
501,34,9,Mujer,Kaqchiquel
501,34,8,Mujer,K'iche'
501,34,1,Mujer,Mam
501,34,1,Mujer,Q'eqchi'
501,35,1128,Hombre,
501,35,2,Hombre,Achi
501,35,1,Hombre,Chalchiteka
501,35,13,Hombre,Kaqchiquel
501,35,18,Hombre,K'iche'
501,35,3,Hombre,Mam
501,35,1,Hombre,Poqomchi'
501,35,3,Hombre,Q'anjob'al
501,35,2,Hombre,Q'eqchi'
501,35,1176,Mujer,
501,35,3,Mujer,Achi
501,35,3,Mujer,Chalchiteka
501,35,17,Mujer,Kaqchiquel
501,35,13,Mujer,K'iche'
501,35,3,Mujer,Mam
501,35,1,Mujer,Poqomam
501,35,1,Mujer,Poqomchi'
501,35,1,Mujer,Q'anjob'al
501,35,1,Mujer,Q'eqchi'
501,36,1010,Hombre,
501,36,1,Hombre,Achi
501,36,1,Hombre,Awakateka
501,36,1,Hombre,Chalchiteka
501,36,1,Hombre,Itza'
501,36,11,Hombre,Kaqchiquel
501,36,9,Hombre,K'iche'
501,36,3,Hombre,Mam
501,36,5,Hombre,Poqomam
501,36,2,Hombre,Poqomchi'
501,36,1,Hombre,Q'anjob'al
501,36,3,Hombre,Q'eqchi'
501,36,2,Hombre,Uspanteka
501,36,1047,Mujer,
501,36,2,Mujer,Achi
501,36,1,Mujer,Akateka
501,36,1,Mujer,Chalchiteka
501,36,1,Mujer,Ixil
501,36,13,Mujer,Kaqchiquel
501,36,18,Mujer,K'iche'
501,36,2,Mujer,Poqomam
501,36,1,Mujer,Q'anjob'al
501,37,1013,Hombre,
501,37,3,Hombre,Achi
501,37,1,Hombre,Ixil
501,37,1,Hombre,Jakalteko/Popti'
501,37,11,Hombre,Kaqchiquel
501,37,11,Hombre,K'iche'
501,37,3,Hombre,Mam
501,37,3,Hombre,Poqomam
501,37,2,Hombre,Q'anjob'al
501,37,2,Hombre,Q'eqchi'
501,37,1048,Mujer,
501,37,2,Mujer,Achi
501,37,1,Mujer,Awakateka
501,37,1,Mujer,Chalchiteka
501,37,1,Mujer,Jakalteko/Popti'
501,37,14,Mujer,Kaqchiquel
