MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,"PCP14||Utiliza ropa maya, garífuna, afrodescendiente o xinka"
1601,27,1346,Hombre,No
1609,38,1337,Mujer,Sí
1601,9,1331,Mujer,No
1601,17,1321,Mujer,Sí
1601,28,1318,Hombre,No
1609,37,1310,Hombre,No
1601,26,1304,Hombre,No
1601,18,1299,Mujer,Sí
1601,8,1281,Mujer,No
1601,30,1279,Hombre,No
1608,3,1267,Hombre,No
1609,39,1264,Hombre,No
1609,4,1263,Mujer,No
1601,29,1256,Hombre,No
1609,39,1250,Mujer,Sí
1608,6,1238,Hombre,No
1601,10,1227,Mujer,No
1608,7,1225,Hombre,No
1601,21,1220,Mujer,Sí
1608,5,1219,Hombre,No
1601,16,1218,Mujer,Sí
1609,5,1210,Mujer,No
1601,32,1207,Hombre,No
1609,40,1196,Mujer,Sí
1608,17,1194,Hombre,No
1608,4,1193,Hombre,No
1601,33,1176,Hombre,No
1601,19,1170,Mujer,Sí
1601,22,1156,Mujer,Sí
1609,1,1150,Mujer,Sí
1608,9,1149,Hombre,No
1601,15,1148,Mujer,Sí
1601,24,1145,Mujer,Sí
1608,0,1142,Hombre,No
1613,5,1133,Hombre,No
1613,2,1131,Hombre,No
1613,3,1130,Hombre,No
1613,6,1125,Hombre,No
1608,15,1124,Hombre,No
1609,40,1120,Hombre,No
1601,20,1117,Mujer,Sí
1608,10,1111,Hombre,No
1601,23,1109,Mujer,Sí
1613,7,1099,Hombre,No
1601,11,1094,Mujer,No
1613,4,1088,Hombre,No
1608,11,1087,Hombre,No
1608,16,1079,Hombre,No
1608,17,1079,Mujer,Sí
1601,25,1079,Mujer,Sí
1608,8,1078,Hombre,No
1601,31,1077,Hombre,No
1601,13,1076,Mujer,Sí
1608,18,1076,Hombre,No
1613,10,1075,Hombre,No
1613,0,1068,Hombre,No
1609,41,1060,Mujer,Sí
1613,1,1055,Hombre,No
1607,2,1047,Hombre,No
1601,38,1046,Hombre,No
1609,41,1041,Hombre,No
1613,8,1036,Hombre,No
1601,14,1029,Mujer,Sí
1608,12,1026,Hombre,No
1613,9,1023,Hombre,No
1601,30,1023,Mujer,Sí
1601,28,1015,Mujer,Sí
1601,33,1013,Mujer,Sí
1601,13,1012,Mujer,No
1609,42,1011,Mujer,Sí
1607,5,1010,Hombre,No
1601,29,1002,Mujer,Sí
1601,11,995,Mujer,Sí
1613,13,994,Hombre,No
1613,11,992,Hombre,No
1601,10,982,Mujer,Sí
1601,27,980,Mujer,Sí
1608,14,977,Hombre,No
1613,16,977,Hombre,No
1601,9,975,Mujer,Sí
1608,18,974,Mujer,Sí
1601,15,973,Mujer,No
1601,12,968,Mujer,No
1613,18,968,Hombre,No
1608,13,965,Hombre,No
1601,26,964,Mujer,Sí
1601,34,962,Hombre,No
1609,6,961,Mujer,No
1613,12,956,Hombre,No
1607,4,955,Hombre,No
1613,17,954,Hombre,No
1607,1,953,Hombre,No
1601,37,953,Hombre,No
1601,17,951,Mujer,No
1608,16,950,Mujer,Sí
1613,15,949,Hombre,No
1608,15,948,Mujer,Sí
1608,19,947,Hombre,No
1609,42,947,Hombre,No
1601,14,944,Mujer,No
1601,18,943,Mujer,No
1601,12,942,Mujer,Sí
1607,6,941,Hombre,No
1601,39,941,Hombre,No
1613,14,940,Hombre,No
1601,16,939,Mujer,No
1601,36,932,Hombre,No
1607,3,927,Hombre,No
1601,35,924,Hombre,No
1601,32,917,Mujer,Sí
1601,40,908,Hombre,No
1608,20,906,Hombre,No
1601,31,903,Mujer,Sí
1607,7,902,Hombre,No
1601,38,896,Mujer,Sí
1607,10,889,Hombre,No
1607,0,882,Hombre,No
1508,2,880,Hombre,No
1609,43,879,Mujer,Sí
1601,7,877,Mujer,Sí
1608,14,877,Mujer,Sí
1601,34,875,Mujer,Sí
1603,0,873,Hombre,No
1508,1,873,Hombre,No
1607,8,870,Hombre,No
1608,20,868,Mujer,Sí
1613,1,867,Mujer,No
1609,45,867,Mujer,Sí
1608,13,866,Mujer,Sí
1609,43,864,Hombre,No
1608,9,863,Mujer,Sí
1609,45,858,Hombre,No
1608,21,857,Hombre,No
1608,10,855,Mujer,Sí
1601,42,853,Hombre,No
1613,2,849,Mujer,No
1601,35,848,Mujer,Sí
1608,22,847,Hombre,No
1608,12,843,Mujer,Sí
1601,37,843,Mujer,Sí
1607,9,842,Hombre,No
1508,0,840,Hombre,No
1601,8,836,Mujer,Sí
1609,0,831,Mujer,Sí
1613,0,831,Mujer,No
1603,2,831,Hombre,No
1601,5,830,Mujer,Sí
1603,3,828,Hombre,No
1603,7,826,Hombre,No
1601,36,826,Mujer,Sí
1607,17,825,Hombre,No
1603,4,821,Hombre,No
1607,0,818,Mujer,No
1601,6,818,Mujer,Sí
1603,6,817,Hombre,No
1609,7,811,Mujer,No
1613,19,811,Hombre,No
1608,7,809,Mujer,Sí
1603,1,808,Hombre,No
1608,2,808,Mujer,No
1508,4,808,Hombre,No
1608,21,807,Mujer,Sí
1508,7,804,Hombre,No
1608,1,799,Mujer,No
1608,19,799,Mujer,Sí
1508,5,794,Hombre,No
1613,18,792,Mujer,Sí
1601,40,792,Mujer,Sí
1607,16,791,Hombre,No
1609,44,790,Mujer,Sí
1601,41,789,Hombre,No
1608,22,788,Mujer,Sí
1508,1,787,Mujer,No
1615,0,786,Hombre,No
1608,8,784,Mujer,Sí
1608,11,784,Mujer,Sí
1613,17,784,Mujer,Sí
1601,39,782,Mujer,Sí
1609,44,782,Hombre,No
1508,0,779,Mujer,No
1601,19,779,Mujer,No
1608,23,779,Hombre,No
1613,16,775,Mujer,Sí
1615,5,774,Hombre,No
1613,20,774,Hombre,No
1608,23,774,Mujer,Sí
1615,3,773,Hombre,No
1508,6,773,Hombre,No
1613,15,773,Mujer,Sí
1508,3,767,Hombre,No
1615,10,767,Hombre,No
1613,3,766,Mujer,No
1603,5,766,Hombre,No
1601,20,765,Mujer,No
1607,1,763,Mujer,No
1613,21,759,Hombre,No
1603,8,757,Hombre,No
1607,12,754,Hombre,No
1615,2,750,Hombre,No
1615,4,750,Hombre,No
1608,24,750,Mujer,Sí
1603,13,746,Hombre,No
1615,7,744,Hombre,No
1613,23,744,Hombre,No
1607,2,743,Mujer,No
1615,9,743,Hombre,No
1603,10,743,Hombre,No
1603,12,735,Hombre,No
1612,2,734,Hombre,No
1615,6,734,Hombre,No
1601,43,734,Hombre,No
1607,3,732,Mujer,No
1612,17,732,Hombre,No
1615,1,729,Hombre,No
1613,13,727,Mujer,Sí
1608,24,726,Hombre,No
1607,17,721,Mujer,Sí
1613,22,721,Hombre,No
1610,4,720,Hombre,No
1613,4,720,Mujer,No
1603,9,720,Hombre,No
1615,11,719,Hombre,No
1607,15,719,Hombre,No
1608,25,719,Hombre,No
1608,6,718,Mujer,Sí
1610,10,716,Hombre,No
1603,11,715,Hombre,No
1603,15,714,Hombre,No
1609,47,714,Mujer,Sí
1612,15,713,Hombre,No
1508,9,712,Hombre,No
1613,24,712,Hombre,No
1610,3,711,Hombre,No
1508,8,711,Hombre,No
1612,1,710,Hombre,No
1607,16,710,Mujer,Sí
1607,18,710,Mujer,Sí
1607,11,707,Hombre,No
1612,18,707,Hombre,No
1612,3,706,Hombre,No
1610,5,700,Hombre,No
1608,5,697,Mujer,Sí
1607,18,697,Hombre,No
1603,17,695,Hombre,No
1608,0,694,Mujer,No
1615,8,694,Hombre,No
1607,13,693,Hombre,No
1609,46,693,Hombre,No
1508,10,692,Hombre,No
1612,10,692,Hombre,No
1613,25,692,Hombre,No
1601,21,691,Mujer,No
1609,47,691,Hombre,No
1610,2,689,Hombre,No
1508,17,687,Hombre,No
1610,9,685,Hombre,No
1609,46,684,Mujer,Sí
1613,5,683,Mujer,No
1607,14,683,Hombre,No
1601,4,682,Mujer,Sí
1612,6,682,Hombre,No
1601,22,681,Mujer,No
1613,6,680,Mujer,No
1612,7,678,Hombre,No
1608,3,677,Mujer,No
1615,13,677,Hombre,No
1612,17,673,Mujer,Sí
1612,13,672,Hombre,No
1613,14,672,Mujer,Sí
1615,18,672,Hombre,No
1601,43,672,Mujer,Sí
1613,23,669,Mujer,Sí
1610,1,667,Hombre,No
1601,45,665,Hombre,No
1612,9,663,Hombre,No
1603,14,663,Hombre,No
1601,41,662,Mujer,Sí
1601,44,661,Hombre,No
1615,17,660,Hombre,No
1603,0,659,Mujer,No
1501,18,659,Mujer,
1607,15,655,Mujer,Sí
1607,19,655,Mujer,Sí
1610,6,654,Hombre,No
1613,12,654,Mujer,Sí
1601,23,654,Mujer,No
1610,0,653,Hombre,No
1607,19,653,Hombre,No
1608,25,652,Mujer,Sí
1601,42,652,Mujer,Sí
1612,4,651,Hombre,No
1608,2,650,Mujer,Sí
1608,4,649,Mujer,Sí
1609,9,648,Mujer,No
1608,27,648,Hombre,No
1613,20,647,Mujer,Sí
1608,28,647,Hombre,No
1508,18,643,Hombre,No
1615,14,642,Hombre,No
1613,21,642,Mujer,Sí
1601,45,642,Mujer,Sí
1612,16,641,Hombre,No
1609,50,641,Hombre,No
1508,2,640,Mujer,No
1615,17,640,Mujer,Sí
1607,21,638,Mujer,Sí
1501,2,637,Hombre,
1603,18,637,Hombre,No
1608,26,637,Mujer,Sí
1608,1,636,Mujer,Sí
1501,17,636,Mujer,
1607,14,635,Mujer,Sí
1615,12,634,Hombre,No
1615,15,634,Hombre,No
1615,16,634,Hombre,No
1603,1,633,Mujer,No
1501,4,633,Hombre,
1612,5,633,Hombre,No
1607,20,633,Hombre,No
1613,22,633,Mujer,Sí
1610,7,632,Hombre,No
1508,11,632,Hombre,No
1606,2,631,Hombre,No
1609,8,631,Mujer,No
1607,21,631,Hombre,No
1610,18,628,Hombre,No
1613,11,627,Mujer,Sí
1609,48,626,Mujer,Sí
1607,5,624,Mujer,No
1612,12,624,Hombre,No
1501,8,623,Hombre,
1613,19,623,Mujer,Sí
1609,50,623,Mujer,Sí
1607,12,622,Mujer,Sí
1501,6,621,Mujer,
1501,5,620,Hombre,
1508,12,620,Hombre,No
1610,17,620,Hombre,No
1601,46,620,Hombre,No
1603,16,619,Hombre,No
1609,48,619,Hombre,No
1613,7,618,Mujer,No
1612,8,618,Hombre,No
1615,0,614,Mujer,No
1612,15,613,Mujer,Sí
1606,1,612,Hombre,No
1601,25,612,Mujer,No
1608,30,611,Mujer,Sí
1607,4,610,Mujer,No
1607,10,610,Mujer,Sí
1612,20,610,Hombre,No
1612,18,609,Mujer,Sí
1613,10,608,Mujer,Sí
1608,27,608,Mujer,Sí
1608,30,608,Hombre,No
1607,20,607,Mujer,Sí
1610,14,606,Hombre,No
1612,11,605,Hombre,No
1609,49,604,Mujer,Sí
1501,3,603,Hombre,
1508,17,603,Mujer,Sí
1608,4,602,Mujer,No
1615,18,602,Mujer,Sí
1608,26,602,Hombre,No
1608,28,601,Mujer,Sí
1613,25,600,Mujer,Sí
1616,2,598,Hombre,No
1610,12,597,Hombre,No
1607,9,596,Mujer,Sí
1610,11,595,Hombre,No
1601,24,595,Mujer,No
1613,27,594,Hombre,No
1606,4,593,Hombre,No
1501,17,593,Hombre,
1615,1,592,Mujer,No
1610,13,592,Hombre,No
1501,1,591,Hombre,
1501,1,591,Mujer,
1501,0,590,Hombre,
1613,24,590,Mujer,Sí
1601,47,590,Hombre,No
1606,3,589,Hombre,No
1610,8,589,Hombre,No
1610,16,589,Hombre,No
1608,29,589,Mujer,Sí
1612,19,587,Hombre,No
1608,3,586,Mujer,Sí
1607,22,586,Hombre,No
1612,0,585,Hombre,No
1501,10,585,Mujer,
1501,2,584,Mujer,
1608,32,584,Hombre,No
1613,28,583,Hombre,No
1508,13,582,Hombre,No
1615,13,582,Mujer,Sí
1501,4,580,Mujer,
1615,15,579,Mujer,Sí
1609,53,579,Hombre,No
1615,2,578,Mujer,No
1609,54,578,Mujer,Sí
1609,49,577,Hombre,No
1501,6,576,Hombre,
1501,10,576,Hombre,
1612,14,576,Hombre,No
1501,21,576,Mujer,
1608,5,575,Mujer,No
1501,18,575,Hombre,
1603,19,575,Hombre,No
1501,20,575,Mujer,
1508,3,574,Mujer,No
1501,19,574,Mujer,
1615,16,573,Mujer,Sí
1607,24,573,Mujer,Sí
1601,44,573,Mujer,Sí
1609,10,572,Mujer,No
1608,29,571,Hombre,No
1606,5,570,Hombre,No
1612,16,569,Mujer,Sí
1501,3,568,Mujer,
1615,14,568,Mujer,Sí
1501,15,568,Mujer,
1607,23,567,Mujer,Sí
1610,0,566,Mujer,No
1501,7,566,Hombre,
1501,11,565,Hombre,
1508,14,565,Hombre,No
1501,16,565,Mujer,
1607,22,565,Mujer,Sí
1603,2,564,Mujer,No
1508,19,564,Hombre,No
1603,20,564,Hombre,No
1616,7,562,Hombre,No
1501,12,562,Hombre,
1603,15,562,Mujer,Sí
1615,19,562,Hombre,No
1616,1,561,Hombre,No
1603,12,561,Mujer,Sí
1508,16,561,Hombre,No
1610,19,559,Hombre,No
1607,23,559,Hombre,No
1609,53,559,Mujer,Sí
1606,8,558,Hombre,No
1603,13,558,Mujer,Sí
1501,13,557,Mujer,
1501,15,557,Hombre,
1508,15,557,Hombre,No
1615,20,557,Hombre,No
1501,0,555,Mujer,
1501,19,555,Hombre,
1609,54,555,Hombre,No
1606,0,554,Hombre,No
1501,14,554,Hombre,
1501,13,553,Hombre,
1612,20,553,Mujer,Sí
1608,33,552,Mujer,Sí
1501,7,551,Mujer,
1608,31,551,Hombre,No
1501,12,550,Mujer,
1501,9,549,Mujer,
1615,20,549,Mujer,Sí
1603,18,548,Mujer,Sí
1610,15,547,Hombre,No
1501,5,546,Mujer,
1501,14,546,Mujer,
1601,48,546,Hombre,No
1609,52,545,Hombre,No
1606,7,544,Hombre,No
1615,10,544,Mujer,Sí
1607,11,543,Mujer,Sí
1508,7,542,Mujer,Sí
1603,9,542,Mujer,Sí
1603,10,542,Mujer,Sí
1603,22,542,Hombre,No
1607,6,541,Mujer,No
1508,20,541,Hombre,No
1603,7,540,Mujer,Sí
1607,13,540,Mujer,Sí
1613,9,539,Mujer,Sí
1613,8,538,Mujer,No
1615,21,538,Hombre,No
1608,34,538,Mujer,Sí
1501,23,537,Mujer,
1610,1,536,Mujer,No
1615,12,536,Mujer,Sí
1607,7,535,Mujer,Sí
1616,8,535,Hombre,No
1501,21,535,Hombre,
1603,23,535,Hombre,No
1603,6,534,Mujer,Sí
1508,12,534,Mujer,Sí
1601,46,534,Mujer,Sí
1615,3,532,Mujer,No
1501,8,532,Mujer,
1501,22,531,Mujer,
1610,23,530,Hombre,No
1508,18,529,Mujer,Sí
1610,20,529,Hombre,No
1613,9,528,Mujer,No
1615,9,528,Mujer,Sí
1610,21,528,Hombre,No
1612,12,527,Mujer,Sí
1608,35,527,Mujer,Sí
1601,50,527,Hombre,No
1606,10,526,Hombre,No
1501,20,526,Hombre,
1508,10,525,Mujer,Sí
1603,21,525,Hombre,No
1606,6,524,Hombre,No
1615,11,524,Mujer,Sí
1615,21,522,Mujer,Sí
1601,47,522,Mujer,Sí
1609,52,522,Mujer,Sí
1616,0,521,Hombre,No
1501,16,521,Hombre,
1603,17,521,Mujer,Sí
1616,17,521,Hombre,No
1608,32,521,Mujer,Sí
1612,14,520,Mujer,Sí
1601,3,519,Mujer,Sí
1603,16,519,Mujer,Sí
1607,25,519,Mujer,Sí
1606,9,517,Hombre,No
1501,22,517,Hombre,
1606,12,516,Hombre,No
1613,8,515,Mujer,Sí
1612,9,515,Mujer,Sí
1508,20,515,Mujer,Sí
1610,22,515,Hombre,No
1606,2,514,Mujer,No
1612,10,514,Mujer,Sí
1501,11,514,Mujer,
1606,18,514,Hombre,No
1612,22,514,Hombre,No
1609,51,513,Hombre,No
1612,11,512,Mujer,Sí
1508,23,512,Hombre,No
1501,24,512,Hombre,
1613,27,512,Mujer,Sí
1608,36,512,Hombre,No
1508,22,511,Hombre,No
1612,23,511,Hombre,No
1608,37,511,Mujer,Sí
1613,7,510,Mujer,Sí
1612,21,510,Hombre,No
1615,22,510,Mujer,Sí
1601,28,510,Mujer,No
1616,10,509,Hombre,No
1508,15,509,Mujer,Sí
1613,29,509,Hombre,No
1608,31,509,Mujer,Sí
1607,7,507,Mujer,No
1613,28,507,Mujer,Sí
1616,4,506,Hombre,No
1603,8,506,Mujer,Sí
1613,26,506,Hombre,No
1612,1,504,Mujer,No
1608,6,504,Mujer,No
1608,33,504,Hombre,No
1609,56,504,Hombre,No
1616,3,503,Hombre,No
1501,9,503,Hombre,
1508,13,503,Mujer,Sí
1603,14,503,Mujer,Sí
1508,21,503,Hombre,No
1501,23,503,Hombre,
1508,9,502,Mujer,Sí
1612,13,502,Mujer,Sí
1610,17,502,Mujer,Sí
1615,23,502,Hombre,No
1601,26,502,Mujer,No
1603,20,501,Mujer,Sí
1501,25,501,Mujer,
1616,5,500,Hombre,No
1612,23,500,Mujer,Sí
1608,36,500,Mujer,Sí
1609,59,500,Hombre,No
1508,11,499,Mujer,Sí
1603,11,499,Mujer,Sí
1504,3,498,Hombre,No
1607,8,498,Mujer,Sí
1610,9,498,Mujer,Sí
1603,24,498,Hombre,No
1613,30,498,Hombre,No
1615,7,497,Mujer,Sí
1508,16,496,Mujer,Sí
1615,23,496,Mujer,Sí
1504,4,495,Hombre,No
1612,19,495,Mujer,Sí
1601,49,495,Hombre,No
1609,51,494,Mujer,Sí
1610,18,493,Mujer,Sí
1603,25,493,Hombre,No
1615,19,492,Mujer,Sí
1612,0,491,Mujer,No
1612,22,491,Mujer,Sí
1607,24,490,Hombre,No
1608,34,489,Hombre,No
1609,58,489,Hombre,No
1609,58,489,Mujer,Sí
1607,8,488,Mujer,No
1613,10,488,Mujer,No
1504,17,488,Hombre,No
1606,0,487,Mujer,No
1610,2,487,Mujer,No
1612,2,487,Mujer,No
1508,19,487,Mujer,Sí
1606,1,486,Mujer,No
1615,22,486,Hombre,No
1607,25,486,Hombre,No
1608,0,485,Mujer,Sí
1610,14,485,Mujer,Sí
1601,27,485,Mujer,No
1504,1,484,Hombre,No
1608,37,484,Hombre,No
1608,7,483,Mujer,No
1612,8,483,Mujer,Sí
1504,15,483,Hombre,No
1610,22,483,Mujer,Sí
1613,33,483,Hombre,No
1609,60,483,Hombre,No
1613,29,482,Mujer,Sí
1608,35,482,Hombre,No
1616,2,481,Mujer,No
1603,5,481,Mujer,Sí
1601,50,481,Mujer,Sí
1504,18,479,Mujer,Sí
1603,19,479,Mujer,Sí
1613,31,479,Hombre,No
1609,59,479,Mujer,Sí
1603,3,478,Mujer,No
1606,11,478,Hombre,No
1606,17,478,Hombre,No
1610,15,477,Mujer,Sí
1616,15,477,Hombre,No
1607,28,477,Mujer,Sí
1616,9,476,Hombre,No
1606,13,476,Hombre,No
1508,14,476,Mujer,Sí
1612,21,476,Mujer,Sí
1501,27,476,Mujer,
1613,6,475,Mujer,Sí
1616,14,475,Hombre,No
1501,24,475,Mujer,
1504,17,474,Mujer,Sí
1606,16,473,Hombre,No
1609,11,472,Mujer,No
1616,12,471,Hombre,No
1601,30,471,Mujer,No
1601,2,470,Mujer,Sí
1609,57,470,Mujer,Sí
1607,6,469,Mujer,Sí
1607,26,469,Mujer,Sí
1504,16,468,Mujer,Sí
1609,63,468,Hombre,No
1508,22,467,Mujer,Sí
1607,27,467,Mujer,Sí
1610,20,466,Mujer,Sí
1613,32,466,Mujer,Sí
1601,51,466,Hombre,No
1616,0,465,Mujer,No
1616,6,465,Hombre,No
1610,7,465,Mujer,Sí
1613,34,465,Hombre,No
1608,38,465,Mujer,Sí
1612,24,464,Hombre,No
1615,4,463,Mujer,No
1504,6,463,Hombre,No
1612,25,463,Mujer,Sí
1508,4,462,Mujer,No
1508,8,462,Mujer,Sí
1613,30,462,Mujer,Sí
1608,39,462,Hombre,No
1610,19,461,Mujer,Sí
1501,28,461,Mujer,
1606,17,460,Mujer,Sí
1603,26,460,Hombre,No
1609,62,460,Hombre,No
1607,5,459,Mujer,Sí
1610,12,459,Mujer,Sí
1612,3,458,Mujer,No
1508,6,458,Mujer,Sí
1612,6,458,Mujer,Sí
1603,22,458,Mujer,Sí
1610,25,458,Mujer,Sí
1615,8,457,Mujer,Sí
1608,38,456,Hombre,No
1504,2,455,Hombre,No
1609,56,455,Mujer,Sí
1609,57,455,Hombre,No
1609,55,454,Mujer,Sí
1504,7,453,Hombre,No
1504,18,453,Hombre,No
1603,21,453,Mujer,Sí
1610,23,453,Mujer,Sí
1501,30,452,Mujer,
1608,39,452,Mujer,Sí
1610,8,451,Mujer,Sí
1610,10,451,Mujer,Sí
1508,21,451,Mujer,Sí
1615,25,451,Hombre,No
1606,3,450,Mujer,No
1610,11,450,Mujer,Sí
1504,13,450,Hombre,No
1606,14,450,Hombre,No
1504,16,450,Hombre,No
1501,25,450,Hombre,
1606,15,449,Hombre,No
1607,29,449,Mujer,Sí
1615,5,447,Mujer,No
1616,16,447,Hombre,No
1603,23,447,Mujer,Sí
1615,24,447,Hombre,No
1610,24,446,Hombre,No
1603,28,446,Hombre,No
1603,4,445,Mujer,Sí
1616,18,445,Hombre,No
1504,19,445,Mujer,Sí
1601,49,445,Mujer,Sí
1601,53,445,Hombre,No
1612,25,444,Hombre,No
1607,26,444,Hombre,No
1607,28,444,Hombre,No
1609,60,444,Mujer,Sí
1609,12,443,Mujer,No
1615,24,443,Mujer,Sí
1607,27,443,Hombre,No
1609,65,443,Hombre,No
1610,6,442,Mujer,Sí
1503,18,442,Hombre,No
1601,29,442,Mujer,No
1501,32,441,Mujer,
1607,9,440,Mujer,No
1616,11,440,Hombre,No
1503,17,440,Hombre,No
1608,40,440,Mujer,Sí
1610,16,438,Mujer,Sí
1610,21,438,Mujer,Sí
1609,55,438,Hombre,No
1603,25,437,Mujer,Sí
1613,32,437,Hombre,No
1606,5,436,Mujer,No
1616,13,436,Hombre,No
1612,24,436,Mujer,Sí
1610,13,435,Mujer,Sí
1608,40,435,Hombre,No
1504,15,434,Mujer,Sí
1615,25,434,Mujer,Sí
1612,26,434,Hombre,No
1601,52,434,Hombre,No
1616,1,433,Mujer,No
1613,5,433,Mujer,Sí
1504,14,433,Hombre,No
1501,26,433,Mujer,
1613,34,433,Mujer,Sí
1613,35,433,Hombre,No
1601,48,433,Mujer,Sí
1609,63,433,Mujer,Sí
1604,1,432,Hombre,No
1613,33,432,Mujer,Sí
1606,19,431,Hombre,No
1612,7,430,Mujer,Sí
1610,5,429,Mujer,Sí
1610,29,427,Hombre,No
1610,4,424,Mujer,Sí
1615,5,424,Mujer,Sí
1606,20,424,Hombre,No
1613,26,424,Mujer,Sí
1508,23,422,Mujer,Sí
1508,24,422,Hombre,No
1603,24,421,Mujer,Sí
1603,27,421,Hombre,No
1613,36,421,Hombre,No
1601,54,421,Hombre,No
1504,0,420,Hombre,No
1601,55,420,Hombre,No
1616,3,419,Mujer,No
1612,5,419,Mujer,Sí
1501,29,417,Mujer,
1606,22,416,Hombre,No
1504,14,415,Mujer,Sí
1504,9,414,Hombre,No
1504,19,414,Hombre,No
1607,30,413,Mujer,Sí
1609,64,413,Mujer,Sí
1504,5,412,Hombre,No
1615,27,412,Mujer,Sí
1601,60,412,Hombre,No
1609,65,412,Mujer,Sí
1604,4,411,Hombre,No
1504,13,411,Mujer,Sí
1504,12,410,Hombre,No
1610,24,410,Mujer,Sí
1610,32,410,Mujer,Sí
1610,25,409,Hombre,No
1610,27,408,Mujer,Sí
1607,31,408,Hombre,No
1607,31,408,Mujer,Sí
1609,64,408,Hombre,No
1501,27,407,Hombre,
1501,35,407,Mujer,
1601,51,407,Mujer,Sí
1601,58,407,Hombre,No
1601,15,406,Hombre,
1504,21,406,Mujer,Sí
1610,28,405,Hombre,No
1508,24,404,Mujer,Sí
1508,25,403,Mujer,Sí
1610,27,403,Hombre,No
1610,28,403,Mujer,Sí
1613,31,403,Mujer,Sí
1504,7,402,Mujer,Sí
1501,38,402,Mujer,
1604,9,401,Hombre,No
1603,26,401,Mujer,Sí
1606,4,400,Mujer,No
1601,18,400,Hombre,
1606,18,400,Mujer,Sí
1508,25,400,Hombre,No
1601,17,399,Hombre,
