Id_Dep,Id_Mun,Departamento,Municipio,Comunidad Linguística,Pobl. ComLinguistica
6,611,Santa Rosa,Guazacapán,Poqomam,1
6,611,Santa Rosa,Guazacapán,Poqomchi',1
6,611,Santa Rosa,Guazacapán,Q'anjob'al,3
6,611,Santa Rosa,Guazacapán,Q'eqchi',21
6,611,Santa Rosa,Guazacapán,Sakapulteka,0
6,611,Santa Rosa,Guazacapán,Sipakapense,0
6,611,Santa Rosa,Guazacapán,Tektiteka,0
6,611,Santa Rosa,Guazacapán,Tz'utujil,3
6,611,Santa Rosa,Guazacapán,Uspanteka,0
6,612,Santa Rosa,Santa Cruz Naranjo,Achi,177
6,612,Santa Rosa,Santa Cruz Naranjo,Akateka,88
6,612,Santa Rosa,Santa Cruz Naranjo,Awakateka,10
6,612,Santa Rosa,Santa Cruz Naranjo,Chalchiteka,13
6,612,Santa Rosa,Santa Cruz Naranjo,Ch'orti',2
6,612,Santa Rosa,Santa Cruz Naranjo,Chuj,0
6,612,Santa Rosa,Santa Cruz Naranjo,Itza',0
6,612,Santa Rosa,Santa Cruz Naranjo,Ixil,3
6,612,Santa Rosa,Santa Cruz Naranjo,Jakalteko /Popti',0
6,612,Santa Rosa,Santa Cruz Naranjo,Kaqchikel,99
6,612,Santa Rosa,Santa Cruz Naranjo,K'iche',186
6,612,Santa Rosa,Santa Cruz Naranjo,Mam,17
6,612,Santa Rosa,Santa Cruz Naranjo,Mopan,0
6,612,Santa Rosa,Santa Cruz Naranjo,Poqomam,0
6,612,Santa Rosa,Santa Cruz Naranjo,Poqomchi',1
6,612,Santa Rosa,Santa Cruz Naranjo,Q'anjob'al,32
6,612,Santa Rosa,Santa Cruz Naranjo,Q'eqchi',14
6,612,Santa Rosa,Santa Cruz Naranjo,Sakapulteka,17
6,612,Santa Rosa,Santa Cruz Naranjo,Sipakapense,0
6,612,Santa Rosa,Santa Cruz Naranjo,Tektiteka,0
6,612,Santa Rosa,Santa Cruz Naranjo,Tz'utujil,0
6,612,Santa Rosa,Santa Cruz Naranjo,Uspanteka,0
6,613,Santa Rosa,Pueblo Nuevo Viñas,Achi,2
6,613,Santa Rosa,Pueblo Nuevo Viñas,Akateka,1
6,613,Santa Rosa,Pueblo Nuevo Viñas,Awakateka,6
6,613,Santa Rosa,Pueblo Nuevo Viñas,Chalchiteka,20
6,613,Santa Rosa,Pueblo Nuevo Viñas,Ch'orti',2
6,613,Santa Rosa,Pueblo Nuevo Viñas,Chuj,0
6,613,Santa Rosa,Pueblo Nuevo Viñas,Itza',0
6,613,Santa Rosa,Pueblo Nuevo Viñas,Ixil,12
6,613,Santa Rosa,Pueblo Nuevo Viñas,Jakalteko /Popti',0
6,613,Santa Rosa,Pueblo Nuevo Viñas,Kaqchikel,161
6,613,Santa Rosa,Pueblo Nuevo Viñas,K'iche',216
6,613,Santa Rosa,Pueblo Nuevo Viñas,Mam,8
6,613,Santa Rosa,Pueblo Nuevo Viñas,Mopan,1
6,613,Santa Rosa,Pueblo Nuevo Viñas,Poqomam,1
6,613,Santa Rosa,Pueblo Nuevo Viñas,Poqomchi',3
6,613,Santa Rosa,Pueblo Nuevo Viñas,Q'anjob'al,2
6,613,Santa Rosa,Pueblo Nuevo Viñas,Q'eqchi',14
6,613,Santa Rosa,Pueblo Nuevo Viñas,Sakapulteka,0
6,613,Santa Rosa,Pueblo Nuevo Viñas,Sipakapense,1
6,613,Santa Rosa,Pueblo Nuevo Viñas,Tektiteka,0
6,613,Santa Rosa,Pueblo Nuevo Viñas,Tz'utujil,2
6,613,Santa Rosa,Pueblo Nuevo Viñas,Uspanteka,1
6,614,Santa Rosa,Nueva Santa Rosa,Achi,6
6,614,Santa Rosa,Nueva Santa Rosa,Akateka,3
6,614,Santa Rosa,Nueva Santa Rosa,Awakateka,32
6,614,Santa Rosa,Nueva Santa Rosa,Chalchiteka,74
6,614,Santa Rosa,Nueva Santa Rosa,Ch'orti',3
6,614,Santa Rosa,Nueva Santa Rosa,Chuj,4
6,614,Santa Rosa,Nueva Santa Rosa,Itza',0
6,614,Santa Rosa,Nueva Santa Rosa,Ixil,2
6,614,Santa Rosa,Nueva Santa Rosa,Jakalteko /Popti',2
6,614,Santa Rosa,Nueva Santa Rosa,Kaqchikel,181
6,614,Santa Rosa,Nueva Santa Rosa,K'iche',478
6,614,Santa Rosa,Nueva Santa Rosa,Mam,14
6,614,Santa Rosa,Nueva Santa Rosa,Mopan,25
6,614,Santa Rosa,Nueva Santa Rosa,Poqomam,0
6,614,Santa Rosa,Nueva Santa Rosa,Poqomchi',6
6,614,Santa Rosa,Nueva Santa Rosa,Q'anjob'al,20
6,614,Santa Rosa,Nueva Santa Rosa,Q'eqchi',16
6,614,Santa Rosa,Nueva Santa Rosa,Sakapulteka,0
6,614,Santa Rosa,Nueva Santa Rosa,Sipakapense,7
6,614,Santa Rosa,Nueva Santa Rosa,Tektiteka,0
6,614,Santa Rosa,Nueva Santa Rosa,Tz'utujil,1
6,614,Santa Rosa,Nueva Santa Rosa,Uspanteka,0
7,701,Sololá,Sololá,Achi,225
7,701,Sololá,Sololá,Akateka,70
7,701,Sololá,Sololá,Awakateka,3
7,701,Sololá,Sololá,Chalchiteka,24
7,701,Sololá,Sololá,Ch'orti',1
7,701,Sololá,Sololá,Chuj,0
7,701,Sololá,Sololá,Itza',0
7,701,Sololá,Sololá,Ixil,11
7,701,Sololá,Sololá,Jakalteko /Popti',5
7,701,Sololá,Sololá,Kaqchikel,78542
7,701,Sololá,Sololá,K'iche',4551
7,701,Sololá,Sololá,Mam,71
7,701,Sololá,Sololá,Mopan,4
7,701,Sololá,Sololá,Poqomam,73
7,701,Sololá,Sololá,Poqomchi',6
7,701,Sololá,Sololá,Q'anjob'al,25
7,701,Sololá,Sololá,Q'eqchi',15
7,701,Sololá,Sololá,Sakapulteka,2
7,701,Sololá,Sololá,Sipakapense,7
7,701,Sololá,Sololá,Tektiteka,1
7,701,Sololá,Sololá,Tz'utujil,129
7,701,Sololá,Sololá,Uspanteka,2
7,702,Sololá,San José Chacayá,Achi,22
7,702,Sololá,San José Chacayá,Akateka,15
7,702,Sololá,San José Chacayá,Awakateka,0
7,702,Sololá,San José Chacayá,Chalchiteka,2
7,702,Sololá,San José Chacayá,Ch'orti',0
7,702,Sololá,San José Chacayá,Chuj,0
7,702,Sololá,San José Chacayá,Itza',0
7,702,Sololá,San José Chacayá,Ixil,0
7,702,Sololá,San José Chacayá,Jakalteko /Popti',0
7,702,Sololá,San José Chacayá,Kaqchikel,3049
7,702,Sololá,San José Chacayá,K'iche',802
7,702,Sololá,San José Chacayá,Mam,6
7,702,Sololá,San José Chacayá,Mopan,0
7,702,Sololá,San José Chacayá,Poqomam,1
7,702,Sololá,San José Chacayá,Poqomchi',0
7,702,Sololá,San José Chacayá,Q'anjob'al,1
7,702,Sololá,San José Chacayá,Q'eqchi',2
7,702,Sololá,San José Chacayá,Sakapulteka,0
7,702,Sololá,San José Chacayá,Sipakapense,0
7,702,Sololá,San José Chacayá,Tektiteka,1
7,702,Sololá,San José Chacayá,Tz'utujil,24
7,702,Sololá,San José Chacayá,Uspanteka,0
7,703,Sololá,Santa María Visitación,Achi,4
7,703,Sololá,Santa María Visitación,Akateka,0
7,703,Sololá,Santa María Visitación,Awakateka,0
7,703,Sololá,Santa María Visitación,Chalchiteka,1
7,703,Sololá,Santa María Visitación,Ch'orti',0
7,703,Sololá,Santa María Visitación,Chuj,1
7,703,Sololá,Santa María Visitación,Itza',0
7,703,Sololá,Santa María Visitación,Ixil,0
7,703,Sololá,Santa María Visitación,Jakalteko /Popti',0
7,703,Sololá,Santa María Visitación,Kaqchikel,44
7,703,Sololá,Santa María Visitación,K'iche',925
7,703,Sololá,Santa María Visitación,Mam,3
7,703,Sololá,Santa María Visitación,Mopan,0
7,703,Sololá,Santa María Visitación,Poqomam,0
7,703,Sololá,Santa María Visitación,Poqomchi',1
7,703,Sololá,Santa María Visitación,Q'anjob'al,0
7,703,Sololá,Santa María Visitación,Q'eqchi',2
7,703,Sololá,Santa María Visitación,Sakapulteka,0
7,703,Sololá,Santa María Visitación,Sipakapense,0
7,703,Sololá,Santa María Visitación,Tektiteka,0
7,703,Sololá,Santa María Visitación,Tz'utujil,1340
7,703,Sololá,Santa María Visitación,Uspanteka,1
7,704,Sololá,Santa Lucía Utatlán,Achi,58
7,704,Sololá,Santa Lucía Utatlán,Akateka,28
7,704,Sololá,Santa Lucía Utatlán,Awakateka,1
7,704,Sololá,Santa Lucía Utatlán,Chalchiteka,4
7,704,Sololá,Santa Lucía Utatlán,Ch'orti',0
7,704,Sololá,Santa Lucía Utatlán,Chuj,2
7,704,Sololá,Santa Lucía Utatlán,Itza',0
7,704,Sololá,Santa Lucía Utatlán,Ixil,5
7,704,Sololá,Santa Lucía Utatlán,Jakalteko /Popti',0
7,704,Sololá,Santa Lucía Utatlán,Kaqchikel,238
7,704,Sololá,Santa Lucía Utatlán,K'iche',20215
7,704,Sololá,Santa Lucía Utatlán,Mam,14
7,704,Sololá,Santa Lucía Utatlán,Mopan,0
7,704,Sololá,Santa Lucía Utatlán,Poqomam,3
7,704,Sololá,Santa Lucía Utatlán,Poqomchi',3
7,704,Sololá,Santa Lucía Utatlán,Q'anjob'al,24
7,704,Sololá,Santa Lucía Utatlán,Q'eqchi',9
7,704,Sololá,Santa Lucía Utatlán,Sakapulteka,2
7,704,Sololá,Santa Lucía Utatlán,Sipakapense,0
7,704,Sololá,Santa Lucía Utatlán,Tektiteka,1
7,704,Sololá,Santa Lucía Utatlán,Tz'utujil,16
7,704,Sololá,Santa Lucía Utatlán,Uspanteka,0
7,705,Sololá,Nahualá,Achi,206
7,705,Sololá,Nahualá,Akateka,69
7,705,Sololá,Nahualá,Awakateka,2
7,705,Sololá,Nahualá,Chalchiteka,3
7,705,Sololá,Nahualá,Ch'orti',0
7,705,Sololá,Nahualá,Chuj,3
7,705,Sololá,Nahualá,Itza',1
7,705,Sololá,Nahualá,Ixil,5
7,705,Sololá,Nahualá,Jakalteko /Popti',0
7,705,Sololá,Nahualá,Kaqchikel,61
7,705,Sololá,Nahualá,K'iche',74800
7,705,Sololá,Nahualá,Mam,18
7,705,Sololá,Nahualá,Mopan,0
7,705,Sololá,Nahualá,Poqomam,22
7,705,Sololá,Nahualá,Poqomchi',4
7,705,Sololá,Nahualá,Q'anjob'al,44
7,705,Sololá,Nahualá,Q'eqchi',8
7,705,Sololá,Nahualá,Sakapulteka,4
7,705,Sololá,Nahualá,Sipakapense,4
7,705,Sololá,Nahualá,Tektiteka,6
7,705,Sololá,Nahualá,Tz'utujil,14
7,705,Sololá,Nahualá,Uspanteka,0
7,706,Sololá,Santa Catarina Ixtahuacán,Achi,137
7,706,Sololá,Santa Catarina Ixtahuacán,Akateka,32
7,706,Sololá,Santa Catarina Ixtahuacán,Awakateka,2
7,706,Sololá,Santa Catarina Ixtahuacán,Chalchiteka,1
7,706,Sololá,Santa Catarina Ixtahuacán,Ch'orti',0
7,706,Sololá,Santa Catarina Ixtahuacán,Chuj,2
7,706,Sololá,Santa Catarina Ixtahuacán,Itza',0
7,706,Sololá,Santa Catarina Ixtahuacán,Ixil,1
7,706,Sololá,Santa Catarina Ixtahuacán,Jakalteko /Popti',0
7,706,Sololá,Santa Catarina Ixtahuacán,Kaqchikel,43
7,706,Sololá,Santa Catarina Ixtahuacán,K'iche',56532
7,706,Sololá,Santa Catarina Ixtahuacán,Mam,18
7,706,Sololá,Santa Catarina Ixtahuacán,Mopan,0
7,706,Sololá,Santa Catarina Ixtahuacán,Poqomam,5
7,706,Sololá,Santa Catarina Ixtahuacán,Poqomchi',5
7,706,Sololá,Santa Catarina Ixtahuacán,Q'anjob'al,15
7,706,Sololá,Santa Catarina Ixtahuacán,Q'eqchi',8
7,706,Sololá,Santa Catarina Ixtahuacán,Sakapulteka,4
7,706,Sololá,Santa Catarina Ixtahuacán,Sipakapense,2
7,706,Sololá,Santa Catarina Ixtahuacán,Tektiteka,14
7,706,Sololá,Santa Catarina Ixtahuacán,Tz'utujil,17
7,706,Sololá,Santa Catarina Ixtahuacán,Uspanteka,0
7,707,Sololá,Santa Clara La Laguna,Achi,18
7,707,Sololá,Santa Clara La Laguna,Akateka,5
7,707,Sololá,Santa Clara La Laguna,Awakateka,0
7,707,Sololá,Santa Clara La Laguna,Chalchiteka,0
7,707,Sololá,Santa Clara La Laguna,Ch'orti',0
7,707,Sololá,Santa Clara La Laguna,Chuj,0
7,707,Sololá,Santa Clara La Laguna,Itza',1
7,707,Sololá,Santa Clara La Laguna,Ixil,1
7,707,Sololá,Santa Clara La Laguna,Jakalteko /Popti',0
7,707,Sololá,Santa Clara La Laguna,Kaqchikel,41
7,707,Sololá,Santa Clara La Laguna,K'iche',9115
7,707,Sololá,Santa Clara La Laguna,Mam,9
7,707,Sololá,Santa Clara La Laguna,Mopan,0
7,707,Sololá,Santa Clara La Laguna,Poqomam,4
7,707,Sololá,Santa Clara La Laguna,Poqomchi',5
7,707,Sololá,Santa Clara La Laguna,Q'anjob'al,6
7,707,Sololá,Santa Clara La Laguna,Q'eqchi',11
7,707,Sololá,Santa Clara La Laguna,Sakapulteka,0
7,707,Sololá,Santa Clara La Laguna,Sipakapense,0
7,707,Sololá,Santa Clara La Laguna,Tektiteka,5
7,707,Sololá,Santa Clara La Laguna,Tz'utujil,68
7,707,Sololá,Santa Clara La Laguna,Uspanteka,0
7,708,Sololá,Concepción,Achi,35
7,708,Sololá,Concepción,Akateka,3
7,708,Sololá,Concepción,Awakateka,0
7,708,Sololá,Concepción,Chalchiteka,0
7,708,Sololá,Concepción,Ch'orti',0
7,708,Sololá,Concepción,Chuj,0
7,708,Sololá,Concepción,Itza',0
7,708,Sololá,Concepción,Ixil,0
7,708,Sololá,Concepción,Jakalteko /Popti',0
7,708,Sololá,Concepción,Kaqchikel,6509
7,708,Sololá,Concepción,K'iche',16
7,708,Sololá,Concepción,Mam,3
7,708,Sololá,Concepción,Mopan,0
7,708,Sololá,Concepción,Poqomam,3
7,708,Sololá,Concepción,Poqomchi',0
7,708,Sololá,Concepción,Q'anjob'al,0
7,708,Sololá,Concepción,Q'eqchi',3
7,708,Sololá,Concepción,Sakapulteka,0
7,708,Sololá,Concepción,Sipakapense,0
7,708,Sololá,Concepción,Tektiteka,0
7,708,Sololá,Concepción,Tz'utujil,6
7,708,Sololá,Concepción,Uspanteka,0
7,709,Sololá,San Andrés Semetabaj,Achi,43
7,709,Sololá,San Andrés Semetabaj,Akateka,11
7,709,Sololá,San Andrés Semetabaj,Awakateka,0
7,709,Sololá,San Andrés Semetabaj,Chalchiteka,0
7,709,Sololá,San Andrés Semetabaj,Ch'orti',1
7,709,Sololá,San Andrés Semetabaj,Chuj,1
7,709,Sololá,San Andrés Semetabaj,Itza',0
7,709,Sololá,San Andrés Semetabaj,Ixil,5
7,709,Sololá,San Andrés Semetabaj,Jakalteko /Popti',1
7,709,Sololá,San Andrés Semetabaj,Kaqchikel,7528
7,709,Sololá,San Andrés Semetabaj,K'iche',4403
7,709,Sololá,San Andrés Semetabaj,Mam,14
7,709,Sololá,San Andrés Semetabaj,Mopan,0
7,709,Sololá,San Andrés Semetabaj,Poqomam,9
7,709,Sololá,San Andrés Semetabaj,Poqomchi',1
7,709,Sololá,San Andrés Semetabaj,Q'anjob'al,62
7,709,Sololá,San Andrés Semetabaj,Q'eqchi',3
7,709,Sololá,San Andrés Semetabaj,Sakapulteka,1
7,709,Sololá,San Andrés Semetabaj,Sipakapense,0
7,709,Sololá,San Andrés Semetabaj,Tektiteka,18
7,709,Sololá,San Andrés Semetabaj,Tz'utujil,27
7,709,Sololá,San Andrés Semetabaj,Uspanteka,1
7,710,Sololá,Panajachel,Achi,47
7,710,Sololá,Panajachel,Akateka,26
7,710,Sololá,Panajachel,Awakateka,1
7,710,Sololá,Panajachel,Chalchiteka,21
7,710,Sololá,Panajachel,Ch'orti',0
7,710,Sololá,Panajachel,Chuj,2
7,710,Sololá,Panajachel,Itza',0
7,710,Sololá,Panajachel,Ixil,11
7,710,Sololá,Panajachel,Jakalteko /Popti',0
7,710,Sololá,Panajachel,Kaqchikel,9199
7,710,Sololá,Panajachel,K'iche',1960
7,710,Sololá,Panajachel,Mam,38
7,710,Sololá,Panajachel,Mopan,0
7,710,Sololá,Panajachel,Poqomam,5
7,710,Sololá,Panajachel,Poqomchi',0
7,710,Sololá,Panajachel,Q'anjob'al,42
7,710,Sololá,Panajachel,Q'eqchi',14
7,710,Sololá,Panajachel,Sakapulteka,0
7,710,Sololá,Panajachel,Sipakapense,1
7,710,Sololá,Panajachel,Tektiteka,0
7,710,Sololá,Panajachel,Tz'utujil,129
7,710,Sololá,Panajachel,Uspanteka,2
7,711,Sololá,Santa Catarina Palopó,Achi,19
7,711,Sololá,Santa Catarina Palopó,Akateka,4
7,711,Sololá,Santa Catarina Palopó,Awakateka,0
7,711,Sololá,Santa Catarina Palopó,Chalchiteka,0
7,711,Sololá,Santa Catarina Palopó,Ch'orti',0
7,711,Sololá,Santa Catarina Palopó,Chuj,0
7,711,Sololá,Santa Catarina Palopó,Itza',0
7,711,Sololá,Santa Catarina Palopó,Ixil,0
7,711,Sololá,Santa Catarina Palopó,Jakalteko /Popti',0
7,711,Sololá,Santa Catarina Palopó,Kaqchikel,3799
7,711,Sololá,Santa Catarina Palopó,K'iche',83
7,711,Sololá,Santa Catarina Palopó,Mam,5
7,711,Sololá,Santa Catarina Palopó,Mopan,0
7,711,Sololá,Santa Catarina Palopó,Poqomam,1
7,711,Sololá,Santa Catarina Palopó,Poqomchi',0
7,711,Sololá,Santa Catarina Palopó,Q'anjob'al,0
7,711,Sololá,Santa Catarina Palopó,Q'eqchi',1
7,711,Sololá,Santa Catarina Palopó,Sakapulteka,0
7,711,Sololá,Santa Catarina Palopó,Sipakapense,0
7,711,Sololá,Santa Catarina Palopó,Tektiteka,0
7,711,Sololá,Santa Catarina Palopó,Tz'utujil,1
7,711,Sololá,Santa Catarina Palopó,Uspanteka,0
7,712,Sololá,San Antonio Palopó,Achi,22
7,712,Sololá,San Antonio Palopó,Akateka,1
7,712,Sololá,San Antonio Palopó,Awakateka,0
7,712,Sololá,San Antonio Palopó,Chalchiteka,1
7,712,Sololá,San Antonio Palopó,Ch'orti',2
7,712,Sololá,San Antonio Palopó,Chuj,0
7,712,Sololá,San Antonio Palopó,Itza',0
7,712,Sololá,San Antonio Palopó,Ixil,1
7,712,Sololá,San Antonio Palopó,Jakalteko /Popti',0
7,712,Sololá,San Antonio Palopó,Kaqchikel,13514
7,712,Sololá,San Antonio Palopó,K'iche',107
7,712,Sololá,San Antonio Palopó,Mam,7
7,712,Sololá,San Antonio Palopó,Mopan,1
7,712,Sololá,San Antonio Palopó,Poqomam,0
7,712,Sololá,San Antonio Palopó,Poqomchi',0
7,712,Sololá,San Antonio Palopó,Q'anjob'al,0
7,712,Sololá,San Antonio Palopó,Q'eqchi',7
7,712,Sololá,San Antonio Palopó,Sakapulteka,1
7,712,Sololá,San Antonio Palopó,Sipakapense,0
7,712,Sololá,San Antonio Palopó,Tektiteka,0
7,712,Sololá,San Antonio Palopó,Tz'utujil,26
7,712,Sololá,San Antonio Palopó,Uspanteka,0
7,713,Sololá,San Lucas Tolimán,Achi,279
7,713,Sololá,San Lucas Tolimán,Akateka,32
7,713,Sololá,San Lucas Tolimán,Awakateka,1
7,713,Sololá,San Lucas Tolimán,Chalchiteka,4
7,713,Sololá,San Lucas Tolimán,Ch'orti',0
7,713,Sololá,San Lucas Tolimán,Chuj,0
7,713,Sololá,San Lucas Tolimán,Itza',0
7,713,Sololá,San Lucas Tolimán,Ixil,4
7,713,Sololá,San Lucas Tolimán,Jakalteko /Popti',0
7,713,Sololá,San Lucas Tolimán,Kaqchikel,27099
7,713,Sololá,San Lucas Tolimán,K'iche',148
7,713,Sololá,San Lucas Tolimán,Mam,13
7,713,Sololá,San Lucas Tolimán,Mopan,3
7,713,Sololá,San Lucas Tolimán,Poqomam,4
7,713,Sololá,San Lucas Tolimán,Poqomchi',0
7,713,Sololá,San Lucas Tolimán,Q'anjob'al,0
7,713,Sololá,San Lucas Tolimán,Q'eqchi',17
7,713,Sololá,San Lucas Tolimán,Sakapulteka,0
7,713,Sololá,San Lucas Tolimán,Sipakapense,2
7,713,Sololá,San Lucas Tolimán,Tektiteka,0
7,713,Sololá,San Lucas Tolimán,Tz'utujil,95
7,713,Sololá,San Lucas Tolimán,Uspanteka,2
7,714,Sololá,Santa Cruz La Laguna,Achi,28
7,714,Sololá,Santa Cruz La Laguna,Akateka,6
7,714,Sololá,Santa Cruz La Laguna,Awakateka,0
7,714,Sololá,Santa Cruz La Laguna,Chalchiteka,1
7,714,Sololá,Santa Cruz La Laguna,Ch'orti',0
7,714,Sololá,Santa Cruz La Laguna,Chuj,0
7,714,Sololá,Santa Cruz La Laguna,Itza',0
7,714,Sololá,Santa Cruz La Laguna,Ixil,0
7,714,Sololá,Santa Cruz La Laguna,Jakalteko /Popti',1
7,714,Sololá,Santa Cruz La Laguna,Kaqchikel,5708
7,714,Sololá,Santa Cruz La Laguna,K'iche',14
7,714,Sololá,Santa Cruz La Laguna,Mam,4
7,714,Sololá,Santa Cruz La Laguna,Mopan,0
7,714,Sololá,Santa Cruz La Laguna,Poqomam,6
7,714,Sololá,Santa Cruz La Laguna,Poqomchi',0
7,714,Sololá,Santa Cruz La Laguna,Q'anjob'al,1
7,714,Sololá,Santa Cruz La Laguna,Q'eqchi',0
7,714,Sololá,Santa Cruz La Laguna,Sakapulteka,0
7,714,Sololá,Santa Cruz La Laguna,Sipakapense,0
7,714,Sololá,Santa Cruz La Laguna,Tektiteka,0
7,714,Sololá,Santa Cruz La Laguna,Tz'utujil,10
7,714,Sololá,Santa Cruz La Laguna,Uspanteka,2
7,715,Sololá,San Pablo La Laguna,Achi,5
7,715,Sololá,San Pablo La Laguna,Akateka,1
7,715,Sololá,San Pablo La Laguna,Awakateka,0
7,715,Sololá,San Pablo La Laguna,Chalchiteka,0
7,715,Sololá,San Pablo La Laguna,Ch'orti',0
7,715,Sololá,San Pablo La Laguna,Chuj,0
7,715,Sololá,San Pablo La Laguna,Itza',0
7,715,Sololá,San Pablo La Laguna,Ixil,0
7,715,Sololá,San Pablo La Laguna,Jakalteko /Popti',0
7,715,Sololá,San Pablo La Laguna,Kaqchikel,12
7,715,Sololá,San Pablo La Laguna,K'iche',12
7,715,Sololá,San Pablo La Laguna,Mam,2
7,715,Sololá,San Pablo La Laguna,Mopan,0
7,715,Sololá,San Pablo La Laguna,Poqomam,0
7,715,Sololá,San Pablo La Laguna,Poqomchi',0
7,715,Sololá,San Pablo La Laguna,Q'anjob'al,0
7,715,Sololá,San Pablo La Laguna,Q'eqchi',0
7,715,Sololá,San Pablo La Laguna,Sakapulteka,0
7,715,Sololá,San Pablo La Laguna,Sipakapense,0
7,715,Sololá,San Pablo La Laguna,Tektiteka,0
7,715,Sololá,San Pablo La Laguna,Tz'utujil,7238
7,715,Sololá,San Pablo La Laguna,Uspanteka,6
7,716,Sololá,San Marcos La Laguna,Achi,6
7,716,Sololá,San Marcos La Laguna,Akateka,1
7,716,Sololá,San Marcos La Laguna,Awakateka,0
7,716,Sololá,San Marcos La Laguna,Chalchiteka,0
7,716,Sololá,San Marcos La Laguna,Ch'orti',0
7,716,Sololá,San Marcos La Laguna,Chuj,0
7,716,Sololá,San Marcos La Laguna,Itza',0
7,716,Sololá,San Marcos La Laguna,Ixil,0
7,716,Sololá,San Marcos La Laguna,Jakalteko /Popti',0
7,716,Sololá,San Marcos La Laguna,Kaqchikel,2506
7,716,Sololá,San Marcos La Laguna,K'iche',8
7,716,Sololá,San Marcos La Laguna,Mam,2
7,716,Sololá,San Marcos La Laguna,Mopan,0
7,716,Sololá,San Marcos La Laguna,Poqomam,0
7,716,Sololá,San Marcos La Laguna,Poqomchi',0
7,716,Sololá,San Marcos La Laguna,Q'anjob'al,4
7,716,Sololá,San Marcos La Laguna,Q'eqchi',0
7,716,Sololá,San Marcos La Laguna,Sakapulteka,0
7,716,Sololá,San Marcos La Laguna,Sipakapense,0
7,716,Sololá,San Marcos La Laguna,Tektiteka,0
7,716,Sololá,San Marcos La Laguna,Tz'utujil,20
7,716,Sololá,San Marcos La Laguna,Uspanteka,1
7,717,Sololá,San Juan La Laguna,Achi,35
7,717,Sololá,San Juan La Laguna,Akateka,17
7,717,Sololá,San Juan La Laguna,Awakateka,0
7,717,Sololá,San Juan La Laguna,Chalchiteka,1
7,717,Sololá,San Juan La Laguna,Ch'orti',0
7,717,Sololá,San Juan La Laguna,Chuj,0
7,717,Sololá,San Juan La Laguna,Itza',0
7,717,Sololá,San Juan La Laguna,Ixil,1
7,717,Sololá,San Juan La Laguna,Jakalteko /Popti',1
7,717,Sololá,San Juan La Laguna,Kaqchikel,82
7,717,Sololá,San Juan La Laguna,K'iche',6409
7,717,Sololá,San Juan La Laguna,Mam,10
7,717,Sololá,San Juan La Laguna,Mopan,1
7,717,Sololá,San Juan La Laguna,Poqomam,1
7,717,Sololá,San Juan La Laguna,Poqomchi',4
7,717,Sololá,San Juan La Laguna,Q'anjob'al,5
7,717,Sololá,San Juan La Laguna,Q'eqchi',2
7,717,Sololá,San Juan La Laguna,Sakapulteka,1
7,717,Sololá,San Juan La Laguna,Sipakapense,2
7,717,Sololá,San Juan La Laguna,Tektiteka,1
7,717,Sololá,San Juan La Laguna,Tz'utujil,5401
7,717,Sololá,San Juan La Laguna,Uspanteka,4
7,718,Sololá,San Pedro La Laguna,Achi,28
7,718,Sololá,San Pedro La Laguna,Akateka,25
7,718,Sololá,San Pedro La Laguna,Awakateka,0
7,718,Sololá,San Pedro La Laguna,Chalchiteka,0
7,718,Sololá,San Pedro La Laguna,Ch'orti',1
7,718,Sololá,San Pedro La Laguna,Chuj,2
7,718,Sololá,San Pedro La Laguna,Itza',1
7,718,Sololá,San Pedro La Laguna,Ixil,1
7,718,Sololá,San Pedro La Laguna,Jakalteko /Popti',0
7,718,Sololá,San Pedro La Laguna,Kaqchikel,131
7,718,Sololá,San Pedro La Laguna,K'iche',83
7,718,Sololá,San Pedro La Laguna,Mam,13
7,718,Sololá,San Pedro La Laguna,Mopan,0
7,718,Sololá,San Pedro La Laguna,Poqomam,0
7,718,Sololá,San Pedro La Laguna,Poqomchi',0
7,718,Sololá,San Pedro La Laguna,Q'anjob'al,2
7,718,Sololá,San Pedro La Laguna,Q'eqchi',1
7,718,Sololá,San Pedro La Laguna,Sakapulteka,0
7,718,Sololá,San Pedro La Laguna,Sipakapense,0
7,718,Sololá,San Pedro La Laguna,Tektiteka,0
7,718,Sololá,San Pedro La Laguna,Tz'utujil,10082
7,718,Sololá,San Pedro La Laguna,Uspanteka,2
7,719,Sololá,Santiago Atitlán,Achi,70
7,719,Sololá,Santiago Atitlán,Akateka,19
7,719,Sololá,Santiago Atitlán,Awakateka,3
7,719,Sololá,Santiago Atitlán,Chalchiteka,6
7,719,Sololá,Santiago Atitlán,Ch'orti',0
7,719,Sololá,Santiago Atitlán,Chuj,0
7,719,Sololá,Santiago Atitlán,Itza',0
7,719,Sololá,Santiago Atitlán,Ixil,4
7,719,Sololá,Santiago Atitlán,Jakalteko /Popti',1
7,719,Sololá,Santiago Atitlán,Kaqchikel,236
7,719,Sololá,Santiago Atitlán,K'iche',305
7,719,Sololá,Santiago Atitlán,Mam,12
7,719,Sololá,Santiago Atitlán,Mopan,1
7,719,Sololá,Santiago Atitlán,Poqomam,0
7,719,Sololá,Santiago Atitlán,Poqomchi',0
7,719,Sololá,Santiago Atitlán,Q'anjob'al,8
7,719,Sololá,Santiago Atitlán,Q'eqchi',1
7,719,Sololá,Santiago Atitlán,Sakapulteka,0
