MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP23_A||Lee-Escribe Idioma 1,PCP23_B||Lee-Escribe Idioma 2,PCP23_C||Lee-Escribe Idioma 3
112,11,1,Hombre,Kaqchiquel,Español,
113,11,1,Hombre,Akateko,,
113,11,1,Hombre,Chalchiteko,,
113,11,1,Hombre,Español,Achí,
113,11,1,Hombre,Otro idioma,Inglés,Español
113,11,1,Hombre,Uspanteka,,
114,11,1,Hombre,Español,Achí,
114,11,1,Hombre,Español,Ixil,
114,11,1,Hombre,Español,Poqomam,
114,11,1,Hombre,Kaqchiquel,Español,
114,11,1,Hombre,Tz'utujil,Inglés,
115,11,1,Hombre,Achí,Poqomchi',
115,11,1,Hombre,Akateko,,
115,11,1,Hombre,Chalchiteko,,
115,11,1,Hombre,Español,Achí,
115,11,1,Hombre,Español,Inglés,Achí
115,11,1,Hombre,Español,Inglés,Sakapulteka
115,11,1,Hombre,Español,K'iche',
115,11,1,Hombre,Español,Mam,
115,11,1,Hombre,Español,Q'eqchi',Inglés
115,11,1,Hombre,Inglés,Kaqchiquel,
115,11,1,Hombre,Inglés,Kaqchiquel,Español
115,11,1,Hombre,Kaqchiquel,Español,
115,11,1,Hombre,Kaqchiquel,Español,Inglés
115,11,1,Hombre,K'iche',,
115,11,1,Hombre,K'iche',Español,
115,11,1,Hombre,K'iche',Inglés,
115,11,1,Hombre,Poqomchi',Inglés,
115,11,1,Hombre,Uspanteka,,
115,11,1,Hombre,Xinka,,
116,11,1,Hombre,Achí,Español,
116,11,1,Hombre,Kaqchiquel,Español,
116,11,1,Hombre,Tz'utujil,,
116,11,1,Hombre,Xinka,,
117,11,1,Hombre,Chalchiteko,,
117,11,1,Hombre,Español,Achí,
117,11,1,Hombre,Español,Inglés,Otro idioma
117,11,1,Hombre,Español,Kaqchiquel,
117,11,1,Hombre,Español,Otro idioma,
117,11,1,Hombre,Kaqchiquel,Español,
117,11,1,Hombre,K'iche',Español,
117,11,1,Hombre,Otro idioma,,
101,12,1,Hombre,Achí,,
101,12,1,Hombre,Español,Garífuna,
101,12,1,Hombre,Español,Inglés,Q'anjob'al
101,12,1,Hombre,Español,Kaqchiquel,Achí
101,12,1,Hombre,Español,Kaqchiquel,K'iche'
101,12,1,Hombre,Español,Mam,
101,12,1,Hombre,Español,Poqomam,
101,12,1,Hombre,Español,Tz'utujil,
101,12,1,Hombre,Garífuna,Español,
101,12,1,Hombre,Inglés,Achí,
101,12,1,Hombre,Inglés,Español,Achí
101,12,1,Hombre,Inglés,Español,Otro idioma
101,12,1,Hombre,Inglés,Garífuna,
101,12,1,Hombre,Inglés,Kaqchiquel,Español
101,12,1,Hombre,Inglés,Otro idioma,
101,12,1,Hombre,Mam,,
101,12,1,Hombre,Mam,Español,
101,12,1,Hombre,Otro idioma,Español,
101,12,1,Hombre,Poqomchi',,
101,12,1,Hombre,Poqomchi',Español,
101,12,1,Hombre,Q'eqchi',Español,Achí
101,12,1,Hombre,Tektiteka,,
101,12,1,Hombre,Uspanteka,,
102,12,1,Hombre,Achí,Español,Inglés
102,12,1,Hombre,Español,Akateko,
102,12,1,Hombre,Español,Kaqchiquel,
102,12,1,Hombre,Español,K'iche',Kaqchiquel
102,12,1,Hombre,Español,Poqomam,
102,12,1,Hombre,Inglés,,
102,12,1,Hombre,K'iche',,
103,12,1,Hombre,Achí,,
103,12,1,Hombre,Español,Achí,
103,12,1,Hombre,Español,Inglés,Kaqchiquel
103,12,1,Hombre,Español,Inglés,Otro idioma
103,12,1,Hombre,Español,K'iche',
103,12,1,Hombre,Español,Otro idioma,Inglés
103,12,1,Hombre,Inglés,,
103,12,1,Hombre,Xinka,,
104,12,1,Hombre,,,
104,12,1,Hombre,Español,Inglés,
105,12,1,Hombre,Achí,,
105,12,1,Hombre,Akateko,Chalchiteko,
105,12,1,Hombre,Español,Awakateko,
105,12,1,Hombre,Español,Q'eqchi',
105,12,1,Hombre,Q'anjob'al,Español,
105,12,1,Hombre,Tektiteka,,
106,12,1,Hombre,Achí,,
106,12,1,Hombre,Achí,Español,
106,12,1,Hombre,Achí,Kaqchiquel,
106,12,1,Hombre,Español,Inglés,Q'eqchi'
106,12,1,Hombre,Español,K'iche',Kaqchiquel
106,12,1,Hombre,Kaqchiquel,Inglés,
106,12,1,Hombre,K'iche',Español,
106,12,1,Hombre,Uspanteka,,
107,12,1,Hombre,Achí,,
107,12,1,Hombre,Chalchiteko,,
107,12,1,Hombre,Español,Inglés,Kaqchiquel
107,12,1,Hombre,Español,Kaqchiquel,
107,12,1,Hombre,Kaqchiquel,,
108,12,1,Hombre,Español,Akateko,Achí
108,12,1,Hombre,Español,Ixil,
108,12,1,Hombre,Español,Poqomam,
108,12,1,Hombre,Español,Q'anjob'al,
108,12,1,Hombre,Español,Tektiteka,Kaqchiquel
