MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP15||Idioma Materno
1602,4,1,Mujer,Kaqchiquel
1602,4,148,Mujer,Poqomchi'
1602,4,50,Mujer,Q'eqchi'
1603,4,3,Hombre,Achí
1603,4,1,Hombre,Akateko
1603,4,321,Hombre,Español
1603,4,1,Hombre,Kaqchiquel
1603,4,1,Hombre,No habla
1603,4,633,Hombre,Poqomchi'
1603,4,33,Hombre,Q'eqchi'
1603,4,1,Mujer,Akateko
1603,4,302,Mujer,Español
1603,4,1,Mujer,Mopan
1603,4,577,Mujer,Poqomchi'
1603,4,26,Mujer,Q'eqchi'
1604,4,20,Hombre,Achí
1604,4,1,Hombre,Akateko
1604,4,1,Hombre,Ch'orti'
1604,4,263,Hombre,Español
1604,4,1,Hombre,Kaqchiquel
1604,4,2,Hombre,No habla
1604,4,171,Hombre,Poqomchi'
1604,4,27,Hombre,Q'eqchi'
1604,4,15,Mujer,Achí
1604,4,236,Mujer,Español
1604,4,1,Mujer,Kaqchiquel
1604,4,163,Mujer,Poqomchi'
1604,4,33,Mujer,Q'eqchi'
1605,4,2,Hombre,Achí
1605,4,50,Hombre,Español
1605,4,1,Hombre,Kaqchiquel
1605,4,1,Hombre,No habla
1605,4,136,Hombre,Poqomchi'
1605,4,63,Hombre,Q'eqchi'
1605,4,1,Mujer,Achí
1605,4,1,Mujer,Chalchiteko
1605,4,47,Mujer,Español
1605,4,3,Mujer,Kaqchiquel
1605,4,161,Mujer,Poqomchi'
1605,4,54,Mujer,Q'eqchi'
1606,4,1,Hombre,Achí
1606,4,61,Hombre,Español
1606,4,18,Hombre,No habla
1606,4,15,Hombre,Poqomchi'
1606,4,556,Hombre,Q'eqchi'
1606,4,1,Hombre,Señas
1606,4,4,Mujer,Achí
1606,4,47,Mujer,Español
1606,4,15,Mujer,No habla
1606,4,15,Mujer,Poqomchi'
1606,4,512,Mujer,Q'eqchi'
1607,4,3,Hombre,Achí
1607,4,2,Hombre,Akateko
1607,4,80,Hombre,Español
1607,4,1,Hombre,No habla
1607,4,2,Hombre,Poqomchi'
1607,4,1,Hombre,Q'anjob'al
1607,4,1023,Hombre,Q'eqchi'
1607,4,5,Mujer,Achí
1607,4,2,Mujer,Akateko
1607,4,64,Mujer,Español
1607,4,2,Mujer,No habla
1607,4,1,Mujer,Poqomam
1607,4,2,Mujer,Poqomchi'
1607,4,956,Mujer,Q'eqchi'
1608,4,3,Hombre,Achí
1608,4,1,Hombre,Akateko
1608,4,2,Hombre,Chuj
1608,4,29,Hombre,Español
1608,4,1,Hombre,Kaqchiquel
1608,4,1,Hombre,Poqomam
1608,4,1,Hombre,Poqomchi'
1608,4,1232,Hombre,Q'eqchi'
1608,4,5,Mujer,Achí
1608,4,1,Mujer,Ch'orti'
1608,4,3,Mujer,Chuj
1608,4,41,Mujer,Español
1608,4,1,Mujer,Kaqchiquel
1608,4,1,Mujer,Mam
1608,4,1,Mujer,Q'anjob'al
1608,4,1224,Mujer,Q'eqchi'
1609,4,7,Hombre,Achí
1609,4,2,Hombre,Akateko
1609,4,331,Hombre,Español
1609,4,1,Hombre,Itza'
1609,4,1,Hombre,K'iche'
1609,4,5,Hombre,No habla
1609,4,1,Hombre,Otro idioma
1609,4,4,Hombre,Poqomam
1609,4,8,Hombre,Poqomchi'
1609,4,2709,Hombre,Q'eqchi'
1609,4,1,Hombre,Sakapulteko
1609,4,10,Mujer,Achí
1609,4,3,Mujer,Akateko
1609,4,305,Mujer,Español
1609,4,1,Mujer,Itza'
1609,4,1,Mujer,Kaqchiquel
1609,4,3,Mujer,No habla
1609,4,2,Mujer,Otro idioma
1609,4,4,Mujer,Poqomam
1609,4,8,Mujer,Poqomchi'
1609,4,1,Mujer,Q'anjob'al
1609,4,2752,Mujer,Q'eqchi'
1610,4,1,Hombre,Akateko
1610,4,210,Hombre,Español
1610,4,1,Hombre,Itza'
1610,4,3,Hombre,No habla
1610,4,573,Hombre,Q'eqchi'
1610,4,2,Mujer,Achí
1610,4,1,Mujer,Akateko
1610,4,196,Mujer,Español
1610,4,1,Mujer,Itza'
1610,4,1,Mujer,No habla
1610,4,2,Mujer,Poqomchi'
1610,4,574,Mujer,Q'eqchi'
1610,4,1,Mujer,Señas
1610,4,1,Mujer,Tz'utujil
1611,4,1,Hombre,Achí
1611,4,20,Hombre,Español
1611,4,1,Hombre,Kaqchiquel
1611,4,310,Hombre,Q'eqchi'
1611,4,2,Mujer,Achí
1611,4,19,Mujer,Español
1611,4,1,Mujer,Kaqchiquel
1611,4,274,Mujer,Q'eqchi'
1612,4,2,Hombre,Achí
1612,4,1,Hombre,Akateko
1612,4,2,Hombre,Chuj
1612,4,53,Hombre,Español
1612,4,4,Hombre,No habla
1612,4,2,Hombre,Poqomchi'
1612,4,782,Hombre,Q'eqchi'
1612,4,1,Mujer,Achí
1612,4,1,Mujer,Akateko
1612,4,2,Mujer,Chuj
1612,4,65,Mujer,Español
1612,4,1,Mujer,Itza'
1612,4,4,Mujer,No habla
1612,4,1,Mujer,Q'anjob'al
1612,4,738,Mujer,Q'eqchi'
1612,4,2,Mujer,Señas
1613,4,11,Hombre,Achí
1613,4,1,Hombre,Akateko
1613,4,172,Hombre,Español
1613,4,2,Hombre,Kaqchiquel
1613,4,5,Hombre,Mam
1613,4,3,Hombre,Poqomam
1613,4,22,Hombre,Poqomchi'
1613,4,1055,Hombre,Q'eqchi'
1613,4,4,Mujer,Achí
1613,4,177,Mujer,Español
1613,4,1,Mujer,Itza'
1613,4,5,Mujer,Kaqchiquel
1613,4,3,Mujer,K'iche'
1613,4,6,Mujer,Mam
1613,4,25,Mujer,Poqomchi'
1613,4,1,Mujer,Q'anjob'al
1613,4,980,Mujer,Q'eqchi'
1614,4,1,Hombre,Achí
1614,4,1,Hombre,Akateko
1614,4,48,Hombre,Español
1614,4,1,Hombre,No habla
1614,4,1,Hombre,Otro idioma
1614,4,320,Hombre,Q'eqchi'
1614,4,1,Hombre,Señas
1614,4,46,Mujer,Español
1614,4,1,Mujer,Otro idioma
1614,4,1,Mujer,Poqomam
1614,4,312,Mujer,Q'eqchi'
1615,4,7,Hombre,Achí
1615,4,2,Hombre,Akateko
1615,4,1,Hombre,Chalchiteko
1615,4,155,Hombre,Español
1615,4,1,Hombre,K'iche'
1615,4,7,Hombre,Mam
1615,4,3,Hombre,No habla
1615,4,1,Hombre,Poqomchi'
1615,4,1,Hombre,Q'anjob'al
1615,4,765,Hombre,Q'eqchi'
1615,4,9,Mujer,Achí
1615,4,1,Mujer,Akateko
1615,4,158,Mujer,Español
1615,4,1,Mujer,Ixil
1615,4,1,Mujer,Kaqchiquel
1615,4,2,Mujer,K'iche'
1615,4,5,Mujer,Mam
1615,4,1,Mujer,Poqomchi'
1615,4,2,Mujer,Q'anjob'al
1615,4,728,Mujer,Q'eqchi'
1616,4,93,Hombre,Español
1616,4,2,Hombre,No habla
1616,4,446,Hombre,Q'eqchi'
1616,4,80,Mujer,Español
1616,4,1,Mujer,Kaqchiquel
1616,4,3,Mujer,No habla
1616,4,451,Mujer,Q'eqchi'
1617,4,6,Hombre,Achí
1617,4,1,Hombre,Akateko
1617,4,93,Hombre,Español
1617,4,2,Hombre,Kaqchiquel
1617,4,2,Hombre,Poqomam
1617,4,3,Hombre,Poqomchi'
1617,4,389,Hombre,Q'eqchi'
1617,4,3,Mujer,Achí
1617,4,100,Mujer,Español
1617,4,1,Mujer,Poqomchi'
1617,4,442,Mujer,Q'eqchi'
1501,5,83,Hombre,Achí
1501,5,660,Hombre,Español
1501,5,1,Hombre,No habla
1501,5,8,Hombre,Poqomchi'
1501,5,7,Hombre,Q'eqchi'
1501,5,1,Hombre,Señas
1501,5,91,Mujer,Achí
1501,5,1,Mujer,Akateko
1501,5,591,Mujer,Español
1501,5,1,Mujer,K'iche'
1501,5,2,Mujer,Poqomchi'
1501,5,4,Mujer,Q'eqchi'
1502,5,207,Hombre,Achí
1502,5,2,Hombre,Akateko
1502,5,222,Hombre,Español
1502,5,3,Hombre,Poqomchi'
1502,5,194,Mujer,Achí
1502,5,177,Mujer,Español
1502,5,1,Mujer,Q'eqchi'
1503,5,100,Hombre,Achí
1503,5,1,Hombre,Akateko
1503,5,1,Hombre,Chalchiteko
1503,5,342,Hombre,Español
1503,5,102,Mujer,Achí
1503,5,285,Mujer,Español
1503,5,1,Mujer,No habla
1503,5,1,Mujer,Uspanteko
1504,5,333,Hombre,Achí
1504,5,311,Hombre,Español
1504,5,5,Hombre,K'iche'
1504,5,1,Hombre,No habla
1504,5,1,Hombre,Q'eqchi'
1504,5,1,Hombre,Xinka
1504,5,355,Mujer,Achí
1504,5,274,Mujer,Español
1504,5,6,Mujer,K'iche'
1504,5,2,Mujer,No habla
1505,5,7,Hombre,Achí
1505,5,135,Hombre,Español
1505,5,4,Mujer,Achí
1505,5,120,Mujer,Español
1505,5,1,Mujer,Kaqchiquel
1506,5,93,Hombre,Español
1506,5,103,Mujer,Español
1507,5,10,Hombre,Achí
1507,5,277,Hombre,Español
1507,5,2,Hombre,Q'eqchi'
1507,5,12,Mujer,Achí
1507,5,283,Mujer,Español
1507,5,3,Mujer,Q'eqchi'
1508,5,25,Hombre,Achí
1508,5,218,Hombre,Español
1508,5,1,Hombre,Kaqchiquel
1508,5,242,Hombre,Poqomchi'
1508,5,396,Hombre,Q'eqchi'
1508,5,31,Mujer,Achí
1508,5,1,Mujer,Chalchiteko
1508,5,210,Mujer,Español
1508,5,2,Mujer,No habla
1508,5,220,Mujer,Poqomchi'
1508,5,354,Mujer,Q'eqchi'
1601,5,11,Hombre,Achí
1601,5,2,Hombre,Akateko
1601,5,1,Hombre,Chalchiteko
1601,5,878,Hombre,Español
1601,5,2,Hombre,Inglés
1601,5,1,Hombre,Itza'
1601,5,2,Hombre,Kaqchiquel
1601,5,4,Hombre,K'iche'
1601,5,9,Hombre,Mam
1601,5,2,Hombre,Poqomam
1601,5,21,Hombre,Poqomchi'
1601,5,10,Hombre,Q'anjob'al
1601,5,1611,Hombre,Q'eqchi'
1601,5,1,Hombre,Tz'utujil
1601,5,1,Hombre,Uspanteko
1601,5,8,Mujer,Achí
1601,5,2,Mujer,Akateko
1601,5,1,Mujer,Chalchiteko
1601,5,984,Mujer,Español
1601,5,2,Mujer,Itza'
1601,5,4,Mujer,Kaqchiquel
1601,5,3,Mujer,K'iche'
1601,5,4,Mujer,Mam
1601,5,1,Mujer,No habla
1601,5,2,Mujer,Poqomam
1601,5,23,Mujer,Poqomchi'
1601,5,9,Mujer,Q'anjob'al
1601,5,1675,Mujer,Q'eqchi'
1601,5,1,Mujer,Sakapulteko
1601,5,1,Mujer,Uspanteko
1602,5,10,Hombre,Achí
1602,5,195,Hombre,Español
1602,5,4,Hombre,No habla
1602,5,1,Hombre,Otro idioma
1602,5,154,Hombre,Poqomchi'
1602,5,44,Hombre,Q'eqchi'
1602,5,9,Mujer,Achí
1602,5,199,Mujer,Español
1602,5,1,Mujer,No habla
1602,5,171,Mujer,Poqomchi'
1602,5,33,Mujer,Q'eqchi'
1603,5,3,Hombre,Achí
1603,5,1,Hombre,Akateko
1603,5,310,Hombre,Español
1603,5,2,Hombre,Kaqchiquel
1603,5,2,Hombre,No habla
1603,5,575,Hombre,Poqomchi'
1603,5,43,Hombre,Q'eqchi'
1603,5,1,Hombre,Tz'utujil
1603,5,2,Mujer,Achí
1603,5,1,Mujer,Akateko
1603,5,315,Mujer,Español
1603,5,1,Mujer,Inglés
1603,5,2,Mujer,No habla
1603,5,585,Mujer,Poqomchi'
1603,5,2,Mujer,Q'anjob'al
1603,5,33,Mujer,Q'eqchi'
1604,5,16,Hombre,Achí
1604,5,261,Hombre,Español
1604,5,1,Hombre,K'iche'
1604,5,1,Hombre,Mam
1604,5,2,Hombre,No habla
1604,5,171,Hombre,Poqomchi'
1604,5,1,Hombre,Q'anjob'al
1604,5,30,Hombre,Q'eqchi'
1604,5,19,Mujer,Achí
1604,5,240,Mujer,Español
1604,5,1,Mujer,Kaqchiquel
1604,5,1,Mujer,K'iche'
1604,5,2,Mujer,No habla
1604,5,174,Mujer,Poqomchi'
1604,5,26,Mujer,Q'eqchi'
1605,5,1,Hombre,Achí
1605,5,21,Hombre,Español
1605,5,1,Hombre,Kaqchiquel
1605,5,1,Hombre,Mam
1605,5,2,Hombre,No habla
1605,5,143,Hombre,Poqomchi'
1605,5,51,Hombre,Q'eqchi'
1605,5,1,Mujer,Achí
1605,5,41,Mujer,Español
1605,5,1,Mujer,Kaqchiquel
1605,5,177,Mujer,Poqomchi'
1605,5,61,Mujer,Q'eqchi'
1606,5,2,Hombre,Achí
1606,5,56,Hombre,Español
1606,5,1,Hombre,Kaqchiquel
1606,5,8,Hombre,No habla
1606,5,14,Hombre,Poqomchi'
1606,5,551,Hombre,Q'eqchi'
1606,5,1,Mujer,Achí
1606,5,1,Mujer,Akateko
1606,5,45,Mujer,Español
1606,5,1,Mujer,K'iche'
1606,5,6,Mujer,No habla
1606,5,13,Mujer,Poqomchi'
1606,5,607,Mujer,Q'eqchi'
1607,5,6,Hombre,Achí
1607,5,68,Hombre,Español
1607,5,1,Hombre,No habla
1607,5,5,Hombre,Poqomchi'
1607,5,1,Hombre,Q'anjob'al
1607,5,1100,Hombre,Q'eqchi'
1607,5,1,Hombre,Señas
1607,5,5,Mujer,Achí
1607,5,1,Mujer,Akateko
1607,5,83,Mujer,Español
1607,5,4,Mujer,Kaqchiquel
1607,5,3,Mujer,Poqomam
1607,5,10,Mujer,Poqomchi'
1607,5,1000,Mujer,Q'eqchi'
1608,5,3,Hombre,Achí
1608,5,1,Hombre,Chuj
1608,5,56,Hombre,Español
1608,5,1,Hombre,Kaqchiquel
1608,5,1,Hombre,Mam
1608,5,2,Hombre,No habla
1608,5,1236,Hombre,Q'eqchi'
1608,5,2,Mujer,Achí
1608,5,69,Mujer,Español
1608,5,1,Mujer,Mam
1608,5,1,Mujer,No habla
1608,5,2,Mujer,Q'anjob'al
1608,5,1222,Mujer,Q'eqchi'
1608,5,1,Mujer,Tz'utujil
1609,5,5,Hombre,Achí
1609,5,2,Hombre,Akateko
1609,5,1,Hombre,Awakateko
1609,5,280,Hombre,Español
1609,5,1,Hombre,Itza'
1609,5,1,Hombre,Mopan
1609,5,2,Hombre,No habla
1609,5,1,Hombre,Poqomam
1609,5,6,Hombre,Poqomchi'
1609,5,2955,Hombre,Q'eqchi'
1609,5,1,Hombre,Señas
1609,5,1,Hombre,Xinka
1609,5,3,Mujer,Achí
1609,5,1,Mujer,Chalchiteko
1609,5,322,Mujer,Español
1609,5,2,Mujer,Itza'
1609,5,1,Mujer,No habla
1609,5,4,Mujer,Poqomam
1609,5,9,Mujer,Poqomchi'
1609,5,2912,Mujer,Q'eqchi'
1609,5,2,Mujer,Señas
1610,5,3,Hombre,Achí
1610,5,176,Hombre,Español
1610,5,2,Hombre,Kaqchiquel
1610,5,565,Hombre,Q'eqchi'
1610,5,1,Hombre,Señas
1610,5,3,Mujer,Achí
1610,5,1,Mujer,Akateko
1610,5,172,Mujer,Español
1610,5,1,Mujer,Inglés
1610,5,1,Mujer,Kaqchiquel
1610,5,1,Mujer,K'iche'
1610,5,570,Mujer,Q'eqchi'
1611,5,4,Hombre,Achí
1611,5,21,Hombre,Español
1611,5,339,Hombre,Q'eqchi'
1611,5,1,Mujer,Achí
1611,5,1,Mujer,Akateko
1611,5,14,Mujer,Español
1611,5,1,Mujer,Kaqchiquel
1611,5,330,Mujer,Q'eqchi'
1612,5,2,Hombre,Akateko
1612,5,4,Hombre,Chuj
1612,5,44,Hombre,Español
1612,5,759,Hombre,Q'eqchi'
1612,5,58,Mujer,Español
1612,5,1,Mujer,Itza'
1612,5,1,Mujer,Mam
1612,5,1,Mujer,Q'anjob'al
1612,5,779,Mujer,Q'eqchi'
1613,5,7,Hombre,Achí
1613,5,158,Hombre,Español
1613,5,1,Hombre,Itza'
1613,5,5,Hombre,Kaqchiquel
1613,5,1,Hombre,K'iche'
1613,5,3,Hombre,Mam
1613,5,1,Hombre,Mopan
1613,5,2,Hombre,Poqomam
1613,5,22,Hombre,Poqomchi'
1613,5,3,Hombre,Q'anjob'al
1613,5,1089,Hombre,Q'eqchi'
1613,5,1,Hombre,Uspanteko
1613,5,5,Mujer,Achí
1613,5,1,Mujer,Akateko
1613,5,1,Mujer,Chalchiteko
1613,5,140,Mujer,Español
1613,5,2,Mujer,Kaqchiquel
1613,5,1,Mujer,K'iche'
1613,5,3,Mujer,Mam
1613,5,16,Mujer,Poqomchi'
1613,5,2,Mujer,Q'anjob'al
1613,5,1021,Mujer,Q'eqchi'
1613,5,1,Mujer,Uspanteko
1614,5,51,Hombre,Español
1614,5,1,Hombre,Kaqchiquel
1614,5,1,Hombre,Otro idioma
1614,5,1,Hombre,Poqomchi'
1614,5,1,Hombre,Q'anjob'al
1614,5,316,Hombre,Q'eqchi'
1614,5,1,Mujer,Akateko
1614,5,45,Mujer,Español
1614,5,1,Mujer,Otro idioma
1614,5,303,Mujer,Q'eqchi'
1615,5,4,Hombre,Achí
1615,5,1,Hombre,Akateko
1615,5,158,Hombre,Español
1615,5,2,Hombre,Mam
1615,5,2,Hombre,Mopan
1615,5,2,Hombre,No habla
1615,5,2,Hombre,Poqomchi'
1615,5,792,Hombre,Q'eqchi'
1615,5,5,Mujer,Achí
1615,5,144,Mujer,Español
1615,5,1,Mujer,Ixil
1615,5,3,Mujer,Kaqchiquel
1615,5,3,Mujer,Mam
1615,5,3,Mujer,No habla
1615,5,3,Mujer,Poqomchi'
1615,5,1,Mujer,Q'anjob'al
1615,5,807,Mujer,Q'eqchi'
1616,5,2,Hombre,Achí
1616,5,82,Hombre,Español
1616,5,1,Hombre,No habla
1616,5,1,Hombre,Poqomchi'
1616,5,460,Hombre,Q'eqchi'
1616,5,1,Mujer,Achí
1616,5,88,Mujer,Español
1616,5,1,Mujer,Kaqchiquel
1616,5,4,Mujer,Poqomchi'
1616,5,478,Mujer,Q'eqchi'
1617,5,3,Hombre,Achí
1617,5,91,Hombre,Español
1617,5,4,Hombre,Kaqchiquel
1617,5,1,Hombre,Poqomchi'
1617,5,414,Hombre,Q'eqchi'
1617,5,2,Mujer,Achí
1617,5,104,Mujer,Español
1617,5,1,Mujer,Itza'
1617,5,1,Mujer,Kaqchiquel
1617,5,3,Mujer,Poqomchi'
1617,5,420,Mujer,Q'eqchi'
1501,6,90,Hombre,Achí
1501,6,615,Hombre,Español
1501,6,1,Hombre,No habla
