MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP13||Comunidad Lingüística
1101,11,11,Hombre,K'iche'
1101,11,5,Hombre,Mam
1101,11,805,Mujer,
1101,11,1,Mujer,Achi
1101,11,10,Mujer,K'iche'
1101,11,12,Mujer,Mam
1101,11,1,Mujer,Tektiteka
1101,12,976,Hombre,
1101,12,1,Hombre,Chalchiteka
1101,12,10,Hombre,K'iche'
1101,12,8,Hombre,Mam
1101,12,903,Mujer,
1101,12,7,Mujer,K'iche'
1101,12,9,Mujer,Mam
1101,13,923,Hombre,
1101,13,1,Hombre,Chalchiteka
1101,13,1,Hombre,Kaqchiquel
1101,13,14,Hombre,K'iche'
1101,13,4,Hombre,Mam
1101,13,898,Mujer,
1101,13,2,Mujer,Chalchiteka
1101,13,1,Mujer,Kaqchiquel
1101,13,12,Mujer,K'iche'
1101,13,3,Mujer,Mam
1101,13,1,Mujer,Q'anjob'al
1101,14,929,Hombre,
1101,14,1,Hombre,Chalchiteka
1101,14,1,Hombre,Kaqchiquel
1101,14,8,Hombre,K'iche'
1101,14,2,Hombre,Mam
1101,14,1,Hombre,Mopan
1101,14,886,Mujer,
1101,14,1,Mujer,Chalchiteka
1101,14,7,Mujer,K'iche'
1101,14,1,Mujer,Mam
1101,15,960,Hombre,
1101,15,1,Hombre,Chalchiteka
1101,15,1,Hombre,Kaqchiquel
1101,15,14,Hombre,K'iche'
1101,15,5,Hombre,Mam
1101,15,887,Mujer,
1101,15,1,Mujer,Achi
1101,15,2,Mujer,Chalchiteka
1101,15,1,Mujer,Kaqchiquel
1101,15,11,Mujer,K'iche'
1101,15,9,Mujer,Mam
1101,16,893,Hombre,
1101,16,1,Hombre,Chalchiteka
1101,16,1,Hombre,Kaqchiquel
1101,16,4,Hombre,K'iche'
1101,16,4,Hombre,Mam
1101,16,1,Hombre,Q'anjob'al
1101,16,885,Mujer,
1101,16,1,Mujer,Chalchiteka
1101,16,12,Mujer,K'iche'
1101,16,8,Mujer,Mam
1101,17,973,Hombre,
1101,17,1,Hombre,Achi
1101,17,1,Hombre,Akateka
1101,17,1,Hombre,Chalchiteka
1101,17,1,Hombre,Kaqchiquel
1101,17,11,Hombre,K'iche'
1101,17,7,Hombre,Mam
1101,17,996,Mujer,
1101,17,13,Mujer,K'iche'
1101,17,9,Mujer,Mam
1101,18,1018,Hombre,
1101,18,1,Hombre,Achi
1101,18,14,Hombre,K'iche'
1101,18,12,Hombre,Mam
1101,18,1009,Mujer,
1101,18,2,Mujer,Achi
1101,18,1,Mujer,Chalchiteka
1101,18,1,Mujer,Ch'orti'
1101,18,1,Mujer,Chuj
1101,18,1,Mujer,Kaqchiquel
1101,18,11,Mujer,K'iche'
1101,18,4,Mujer,Mam
1101,19,878,Hombre,
1101,19,1,Hombre,Akateka
1101,19,1,Hombre,Chalchiteka
1101,19,12,Hombre,K'iche'
1101,19,2,Hombre,Mam
1101,19,1,Hombre,Q'anjob'al
1101,19,921,Mujer,
1101,19,1,Mujer,Chalchiteka
1101,19,1,Mujer,Ch'orti'
1101,19,1,Mujer,Kaqchiquel
1101,19,12,Mujer,K'iche'
1101,19,8,Mujer,Mam
1101,19,1,Mujer,Poqomchi'
1101,20,900,Hombre,
1101,20,13,Hombre,K'iche'
1101,20,4,Hombre,Mam
1101,20,950,Mujer,
1101,20,1,Mujer,Ixil
1101,20,12,Mujer,K'iche'
1101,20,8,Mujer,Mam
1101,20,1,Mujer,Mopan
1101,21,768,Hombre,
1101,21,1,Hombre,Ch'orti'
1101,21,12,Hombre,K'iche'
1101,21,2,Hombre,Mam
1101,21,1,Hombre,Q'anjob'al
1101,21,841,Mujer,
1101,21,2,Mujer,Kaqchiquel
1101,21,12,Mujer,K'iche'
1101,21,8,Mujer,Mam
1101,21,1,Mujer,Q'eqchi'
1101,21,1,Mujer,Tz'utujil
1101,22,905,Hombre,
1101,22,1,Hombre,Kaqchiquel
1101,22,12,Hombre,K'iche'
1101,22,4,Hombre,Mam
1101,22,1,Hombre,Poqomchi'
1101,22,1,Hombre,Tz'utujil
1101,22,939,Mujer,
1101,22,1,Mujer,Kaqchiquel
1101,22,14,Mujer,K'iche'
1101,22,8,Mujer,Mam
1101,22,1,Mujer,Tz'utujil
1101,23,831,Hombre,
1101,23,3,Hombre,Chalchiteka
1101,23,1,Hombre,Kaqchiquel
1101,23,20,Hombre,K'iche'
1101,23,7,Hombre,Mam
1101,23,1,Hombre,Tz'utujil
1101,23,905,Mujer,
1101,23,3,Mujer,Kaqchiquel
1101,23,12,Mujer,K'iche'
1101,23,16,Mujer,Mam
1101,24,851,Hombre,
1101,24,1,Hombre,Kaqchiquel
1101,24,7,Hombre,K'iche'
1101,24,7,Hombre,Mam
1101,24,878,Mujer,
1101,24,1,Mujer,Achi
1101,24,2,Mujer,Kaqchiquel
1101,24,11,Mujer,K'iche'
1101,24,10,Mujer,Mam
1101,24,2,Mujer,Tz'utujil
1101,25,855,Hombre,
1101,25,3,Hombre,Chalchiteka
1101,25,1,Hombre,Kaqchiquel
1101,25,15,Hombre,K'iche'
1101,25,5,Hombre,Mam
1101,25,920,Mujer,
1101,25,1,Mujer,Chalchiteka
1101,25,1,Mujer,Ch'orti'
1101,25,19,Mujer,K'iche'
1101,25,4,Mujer,Mam
1101,25,1,Mujer,Poqomchi'
1101,26,714,Hombre,
1101,26,1,Hombre,Kaqchiquel
1101,26,14,Hombre,K'iche'
1101,26,5,Hombre,Mam
1101,26,802,Mujer,
1101,26,1,Mujer,Chalchiteka
1101,26,1,Mujer,Kaqchiquel
1101,26,12,Mujer,K'iche'
1101,26,10,Mujer,Mam
1101,27,740,Hombre,
1101,27,1,Hombre,Kaqchiquel
1101,27,11,Hombre,K'iche'
1101,27,7,Hombre,Mam
1101,27,822,Mujer,
1101,27,1,Mujer,Achi
1101,27,3,Mujer,Kaqchiquel
1101,27,10,Mujer,K'iche'
1101,27,4,Mujer,Mam
1101,27,1,Mujer,Q'eqchi'
1101,28,807,Hombre,
1101,28,1,Hombre,Akateka
1101,28,2,Hombre,Chalchiteka
1101,28,1,Hombre,Kaqchiquel
1101,28,15,Hombre,K'iche'
1101,28,9,Hombre,Mam
1101,28,794,Mujer,
1101,28,2,Mujer,Chalchiteka
1101,28,3,Mujer,Kaqchiquel
1101,28,11,Mujer,K'iche'
1101,28,6,Mujer,Mam
1101,29,575,Hombre,
1101,29,1,Hombre,Achi
1101,29,5,Hombre,K'iche'
1101,29,4,Hombre,Mam
1101,29,719,Mujer,
1101,29,2,Mujer,Kaqchiquel
1101,29,9,Mujer,K'iche'
1101,29,1,Mujer,Mam
1101,29,1,Mujer,Q'anjob'al
1101,30,806,Hombre,
1101,30,1,Hombre,Chalchiteka
1101,30,1,Hombre,Kaqchiquel
1101,30,17,Hombre,K'iche'
1101,30,4,Hombre,Mam
1101,30,788,Mujer,
1101,30,2,Mujer,Chalchiteka
1101,30,1,Mujer,Kaqchiquel
1101,30,16,Mujer,K'iche'
1101,30,11,Mujer,Mam
1101,31,497,Hombre,
1101,31,1,Hombre,Chalchiteka
1101,31,5,Hombre,K'iche'
1101,31,6,Hombre,Mam
1101,31,517,Mujer,
1101,31,1,Mujer,Chalchiteka
1101,31,1,Mujer,Ixil
1101,31,1,Mujer,Kaqchiquel
1101,31,9,Mujer,K'iche'
1101,31,2,Mujer,Mam
1101,31,1,Mujer,Q'eqchi'
1101,31,1,Mujer,Tektiteka
1101,32,614,Hombre,
1101,32,1,Hombre,Chalchiteka
1101,32,1,Hombre,Kaqchiquel
1101,32,15,Hombre,K'iche'
1101,32,10,Hombre,Mam
1101,32,656,Mujer,
1101,32,3,Mujer,Chalchiteka
1101,32,1,Mujer,Chuj
1101,32,1,Mujer,Kaqchiquel
1101,32,8,Mujer,K'iche'
1101,32,5,Mujer,Mam
1101,33,543,Hombre,
1101,33,1,Hombre,Chalchiteka
1101,33,1,Hombre,Kaqchiquel
1101,33,11,Hombre,K'iche'
1101,33,3,Hombre,Mam
1101,33,1,Hombre,Q'eqchi'
1101,33,1,Hombre,Tektiteka
1101,33,695,Mujer,
1101,33,1,Mujer,Chalchiteka
1101,33,9,Mujer,K'iche'
1101,33,4,Mujer,Mam
1101,34,547,Hombre,
1101,34,7,Hombre,K'iche'
1101,34,8,Hombre,Mam
1101,34,1,Hombre,Q'anjob'al
1101,34,609,Mujer,
1101,34,1,Mujer,Akateka
1101,34,2,Mujer,Chalchiteka
1101,34,5,Mujer,K'iche'
1101,34,2,Mujer,Mam
1101,35,597,Hombre,
1101,35,2,Hombre,Chalchiteka
1101,35,1,Hombre,Ixil
1101,35,1,Hombre,Kaqchiquel
1101,35,14,Hombre,K'iche'
1101,35,6,Hombre,Mam
1101,35,1,Hombre,Poqomchi'
1101,35,672,Mujer,
1101,35,13,Mujer,K'iche'
1101,35,2,Mujer,Mam
1101,35,1,Mujer,Q'eqchi'
1101,36,519,Hombre,
1101,36,1,Hombre,Kaqchiquel
1101,36,7,Hombre,K'iche'
1101,36,6,Hombre,Mam
1101,36,2,Hombre,Q'eqchi'
1101,36,548,Mujer,
1101,36,1,Mujer,Achi
1101,36,6,Mujer,K'iche'
1101,36,6,Mujer,Mam
1101,37,506,Hombre,
1101,37,1,Hombre,Chalchiteka
1101,37,3,Hombre,Kaqchiquel
1101,37,7,Hombre,K'iche'
1101,37,4,Hombre,Mam
1101,37,612,Mujer,
1101,37,5,Mujer,K'iche'
1101,37,2,Mujer,Mam
1101,38,609,Hombre,
1101,38,3,Hombre,Chalchiteka
1101,38,7,Hombre,K'iche'
1101,38,3,Hombre,Mam
1101,38,1,Hombre,Q'eqchi'
1101,38,694,Mujer,
1101,38,1,Mujer,Kaqchiquel
1101,38,9,Mujer,K'iche'
1101,38,3,Mujer,Mam
1101,39,418,Hombre,
1101,39,5,Hombre,K'iche'
1101,39,2,Hombre,Mam
1101,39,493,Mujer,
1101,39,1,Mujer,Chalchiteka
1101,39,6,Mujer,K'iche'
1101,39,3,Mujer,Mam
1101,39,1,Mujer,Q'eqchi'
1101,40,596,Hombre,
1101,40,1,Hombre,Achi
1101,40,2,Hombre,Chalchiteka
1101,40,1,Hombre,Kaqchiquel
1101,40,18,Hombre,K'iche'
1101,40,10,Hombre,Mam
1101,40,664,Mujer,
1101,40,1,Mujer,Kaqchiquel
1101,40,7,Mujer,K'iche'
1101,40,5,Mujer,Mam
1101,41,366,Hombre,
1101,41,6,Hombre,K'iche'
1101,41,1,Hombre,Mam
1101,41,413,Mujer,
1101,41,1,Mujer,Kaqchiquel
1101,41,5,Mujer,K'iche'
1101,41,4,Mujer,Mam
1101,42,443,Hombre,
1101,42,6,Hombre,K'iche'
1101,42,2,Hombre,Mam
1101,42,1,Hombre,Q'eqchi'
1101,42,540,Mujer,
1101,42,9,Mujer,K'iche'
1101,42,5,Mujer,Mam
1101,43,397,Hombre,
1101,43,7,Hombre,K'iche'
1101,43,4,Hombre,Mam
1101,43,1,Hombre,Q'eqchi'
1101,43,457,Mujer,
1101,43,2,Mujer,Chalchiteka
1101,43,7,Mujer,K'iche'
1101,43,3,Mujer,Mam
1101,44,365,Hombre,
1101,44,1,Hombre,Kaqchiquel
1101,44,4,Hombre,K'iche'
1101,44,4,Hombre,Mam
1101,44,1,Hombre,Tz'utujil
1101,44,458,Mujer,
1101,44,1,Mujer,Kaqchiquel
1101,44,11,Mujer,K'iche'
1101,44,5,Mujer,Mam
1101,44,1,Mujer,Q'anjob'al
1101,45,383,Hombre,
1101,45,2,Hombre,Kaqchiquel
1101,45,11,Hombre,K'iche'
1101,45,4,Hombre,Mam
1101,45,493,Mujer,
1101,45,9,Mujer,K'iche'
1101,45,2,Mujer,Mam
1101,46,300,Hombre,
1101,46,1,Hombre,Chalchiteka
1101,46,3,Hombre,K'iche'
1101,46,373,Mujer,
1101,46,8,Mujer,K'iche'
1101,46,6,Mujer,Mam
1101,47,327,Hombre,
1101,47,10,Hombre,K'iche'
1101,47,1,Hombre,Mam
1101,47,410,Mujer,
1101,47,1,Mujer,Ch'orti'
1101,47,1,Mujer,Kaqchiquel
1101,47,8,Mujer,K'iche'
1101,47,5,Mujer,Mam
1101,48,345,Hombre,
1101,48,6,Hombre,Chalchiteka
1101,48,9,Hombre,K'iche'
1101,48,4,Hombre,Mam
1101,48,1,Hombre,Q'eqchi'
1101,48,415,Mujer,
1101,48,4,Mujer,Chalchiteka
1101,48,7,Mujer,K'iche'
1101,48,6,Mujer,Mam
1101,48,1,Mujer,Tz'utujil
1101,49,270,Hombre,
1101,49,9,Hombre,K'iche'
1101,49,6,Hombre,Mam
1101,49,339,Mujer,
1101,49,4,Mujer,K'iche'
1101,49,1,Mujer,Mam
1101,50,406,Hombre,
1101,50,1,Hombre,Kaqchiquel
1101,50,8,Hombre,K'iche'
1101,50,3,Hombre,Mam
1101,50,433,Mujer,
1101,50,11,Mujer,K'iche'
1101,50,6,Mujer,Mam
1101,50,1,Mujer,Tz'utujil
1101,51,234,Hombre,
1101,51,1,Hombre,Kaqchiquel
1101,51,4,Hombre,K'iche'
1101,51,1,Hombre,Mam
1101,51,282,Mujer,
1101,51,2,Mujer,Kaqchiquel
1101,51,6,Mujer,K'iche'
1101,51,3,Mujer,Mam
1101,52,310,Hombre,
1101,52,1,Hombre,Kaqchiquel
1101,52,8,Hombre,K'iche'
1101,52,2,Hombre,Mam
1101,52,1,Hombre,Q'eqchi'
1101,52,384,Mujer,
1101,52,11,Mujer,K'iche'
1101,53,274,Hombre,
1101,53,1,Hombre,Kaqchiquel
1101,53,4,Hombre,K'iche'
1101,53,3,Hombre,Mam
1101,53,326,Mujer,
1101,53,7,Mujer,K'iche'
1101,53,4,Mujer,Mam
1101,54,266,Hombre,
1101,54,1,Hombre,Achi
1101,54,1,Hombre,Kaqchiquel
1101,54,9,Hombre,K'iche'
1101,54,6,Hombre,Mam
1101,54,347,Mujer,
1101,54,1,Mujer,Chalchiteka
1101,54,1,Mujer,Kaqchiquel
1101,54,8,Mujer,K'iche'
1101,54,4,Mujer,Mam
1101,55,287,Hombre,
1101,55,1,Hombre,Kaqchiquel
1101,55,12,Hombre,K'iche'
1101,55,2,Hombre,Mam
1101,55,1,Hombre,Q'anjob'al
1101,55,356,Mujer,
1101,55,1,Mujer,Chalchiteka
1101,55,1,Mujer,Kaqchiquel
1101,55,6,Mujer,K'iche'
1101,55,1,Mujer,Mam
1101,55,1,Mujer,Q'eqchi'
1101,56,252,Hombre,
1101,56,1,Hombre,Chalchiteka
1101,56,2,Hombre,Kaqchiquel
1101,56,6,Hombre,K'iche'
1101,56,8,Hombre,Mam
1101,56,316,Mujer,
1101,56,1,Mujer,Awakateka
1101,56,5,Mujer,Mam
1101,56,1,Mujer,Poqomchi'
1101,57,224,Hombre,
1101,57,4,Hombre,K'iche'
1101,57,5,Hombre,Mam
1101,57,1,Hombre,Tz'utujil
1101,57,320,Mujer,
1101,57,9,Mujer,K'iche'
1101,57,8,Mujer,Mam
1101,58,243,Hombre,
1101,58,1,Hombre,Kaqchiquel
1101,58,6,Hombre,K'iche'
1101,58,3,Hombre,Mam
1101,58,1,Hombre,Q'anjob'al
1101,58,344,Mujer,
1101,58,5,Mujer,K'iche'
1101,58,4,Mujer,Mam
1101,59,234,Hombre,
1101,59,1,Hombre,Kaqchiquel
1101,59,4,Hombre,K'iche'
1101,59,5,Hombre,Mam
1101,59,1,Hombre,Q'anjob'al
1101,59,266,Mujer,
1101,59,1,Mujer,Chalchiteka
1101,59,3,Mujer,K'iche'
1101,59,1,Mujer,Mam
1101,60,276,Hombre,
1101,60,1,Hombre,Kaqchiquel
1101,60,5,Hombre,K'iche'
1101,60,3,Hombre,Mam
1101,60,291,Mujer,
1101,60,6,Mujer,K'iche'
1101,60,4,Mujer,Mam
1101,61,180,Hombre,
1101,61,5,Hombre,K'iche'
1101,61,3,Hombre,Mam
1101,61,188,Mujer,
1101,61,1,Mujer,Chalchiteka
1101,61,4,Mujer,K'iche'
1101,61,3,Mujer,Mam
1101,62,236,Hombre,
1101,62,1,Hombre,Chalchiteka
1101,62,5,Hombre,K'iche'
1101,62,4,Hombre,Mam
1101,62,253,Mujer,
1101,62,1,Mujer,Kaqchiquel
1101,62,5,Mujer,K'iche'
1101,62,6,Mujer,Mam
1101,63,219,Hombre,
1101,63,1,Hombre,Kaqchiquel
1101,63,6,Hombre,K'iche'
1101,63,4,Hombre,Mam
1101,63,262,Mujer,
1101,63,2,Mujer,Chalchiteka
1101,63,4,Mujer,K'iche'
1101,63,1,Mujer,Mam
1101,64,187,Hombre,
1101,64,3,Hombre,K'iche'
1101,64,2,Hombre,Mam
1101,64,231,Mujer,
1101,64,1,Mujer,Kaqchiquel
1101,64,4,Mujer,K'iche'
1101,64,3,Mujer,Mam
1101,64,1,Mujer,Poqomchi'
1101,65,217,Hombre,
1101,65,2,Hombre,K'iche'
1101,65,3,Hombre,Mam
1101,65,266,Mujer,
1101,65,1,Mujer,Kaqchiquel
1101,65,6,Mujer,K'iche'
1101,65,3,Mujer,Mam
1101,66,162,Hombre,
1101,66,5,Hombre,K'iche'
1101,66,3,Hombre,Mam
1101,66,185,Mujer,
1101,66,1,Mujer,Kaqchiquel
1101,66,5,Mujer,K'iche'
1101,66,2,Mujer,Mam
1101,66,1,Mujer,Tz'utujil
1101,67,185,Hombre,
1101,67,2,Hombre,Kaqchiquel
1101,67,3,Hombre,K'iche'
1101,67,2,Hombre,Mam
1101,67,201,Mujer,
1101,67,1,Mujer,Ixil
1101,67,4,Mujer,K'iche'
1101,67,4,Mujer,Mam
1101,68,181,Hombre,
1101,68,2,Hombre,Chalchiteka
1101,68,2,Hombre,Kaqchiquel
1101,68,4,Hombre,K'iche'
1101,68,3,Hombre,Mam
1101,68,1,Hombre,Q'eqchi'
1101,68,236,Mujer,
1101,68,1,Mujer,Kaqchiquel
1101,68,5,Mujer,K'iche'
1101,68,5,Mujer,Mam
1101,68,1,Mujer,Q'eqchi'
1101,69,143,Hombre,
1101,69,1,Hombre,Kaqchiquel
1101,69,1,Hombre,K'iche'
1101,69,1,Hombre,Mam
1101,69,1,Hombre,Tz'utujil
1101,69,155,Mujer,
1101,69,6,Mujer,K'iche'
1101,69,3,Mujer,Mam
1101,70,163,Hombre,
1101,70,1,Hombre,Akateka
1101,70,1,Hombre,Chalchiteka
1101,70,5,Hombre,K'iche'
1101,70,7,Hombre,Mam
1101,70,1,Hombre,Q'anjob'al
1101,70,193,Mujer,
1101,70,5,Mujer,K'iche'
1101,70,4,Mujer,Mam
1101,70,1,Mujer,Q'anjob'al
1101,71,100,Hombre,
1101,71,1,Hombre,Kaqchiquel
1101,71,2,Hombre,K'iche'
1101,71,2,Hombre,Mam
1101,71,110,Mujer,
1101,71,4,Mujer,K'iche'
1101,71,3,Mujer,Mam
1101,72,135,Hombre,
1101,72,2,Hombre,K'iche'
1101,72,4,Hombre,Mam
1101,72,1,Hombre,Q'eqchi'
1101,72,139,Mujer,
1101,72,1,Mujer,Kaqchiquel
1101,72,6,Mujer,K'iche'
1101,72,2,Mujer,Mam
1101,73,122,Hombre,
1101,73,1,Hombre,Chalchiteka
1101,73,1,Hombre,Kaqchiquel
1101,73,6,Hombre,K'iche'
1101,73,3,Hombre,Mam
1101,73,131,Mujer,
1101,73,1,Mujer,Kaqchiquel
1101,73,7,Mujer,K'iche'
1101,73,1,Mujer,Mam
1101,74,103,Hombre,
1101,74,1,Hombre,Kaqchiquel
1101,74,3,Hombre,K'iche'
1101,74,1,Hombre,Tz'utujil
1101,74,110,Mujer,
1101,74,2,Mujer,K'iche'
1101,74,3,Mujer,Mam
1101,75,113,Hombre,
1101,75,1,Hombre,Kaqchiquel
1101,75,2,Hombre,K'iche'
1101,75,2,Hombre,Mam
1101,75,1,Hombre,Tz'utujil
1101,75,130,Mujer,
1101,75,8,Mujer,K'iche'
1101,75,3,Mujer,Mam
1101,76,77,Hombre,
1101,76,1,Hombre,K'iche'
1101,76,2,Hombre,Mam
1101,76,110,Mujer,
1101,76,1,Mujer,Chalchiteka
1101,76,2,Mujer,K'iche'
1101,76,3,Mujer,Mam
1101,77,83,Hombre,
1101,77,1,Hombre,Kaqchiquel
1101,77,1,Hombre,K'iche'
1101,77,2,Hombre,Mam
1101,77,101,Mujer,
1101,77,1,Mujer,Achi
1101,77,1,Mujer,Chalchiteka
1101,77,4,Mujer,K'iche'
1101,77,1,Mujer,Mam
1101,78,87,Hombre,
1101,78,1,Hombre,Kaqchiquel
1101,78,4,Hombre,K'iche'
1101,78,112,Mujer,
1101,78,1,Mujer,K'iche'
1101,78,3,Mujer,Mam
1101,79,51,Hombre,
1101,79,2,Hombre,K'iche'
1101,79,1,Hombre,Mam
1101,79,84,Mujer,
1101,79,1,Mujer,Achi
1101,79,3,Mujer,K'iche'
1101,79,3,Mujer,Mam
1101,80,93,Hombre,
1101,80,3,Hombre,K'iche'
1101,80,1,Hombre,Mam
1101,80,98,Mujer,
1101,80,1,Mujer,Kaqchiquel
1101,80,5,Mujer,K'iche'
1101,80,1,Mujer,Mam
1101,81,48,Hombre,
1101,81,1,Hombre,K'iche'
1101,81,1,Hombre,Mam
1101,81,51,Mujer,
1101,81,1,Mujer,Kaqchiquel
1101,81,3,Mujer,Mam
1101,82,70,Hombre,
1101,82,2,Hombre,K'iche'
1101,82,64,Mujer,
1101,82,4,Mujer,K'iche'
1101,82,1,Mujer,Mam
1101,83,41,Hombre,
1101,83,1,Hombre,K'iche'
1101,83,3,Hombre,Mam
1101,83,82,Mujer,
1101,83,1,Mujer,Kaqchiquel
1101,83,1,Mujer,Mam
1101,84,40,Hombre,
1101,84,63,Mujer,
1101,84,2,Mujer,Kaqchiquel
1101,85,48,Hombre,
1101,85,49,Mujer,
1101,85,1,Mujer,K'iche'
1101,86,37,Hombre,
1101,86,1,Hombre,Kaqchiquel
1101,86,1,Hombre,Mam
1101,86,31,Mujer,
1101,86,1,Mujer,Akateka
1101,86,3,Mujer,K'iche'
1101,87,31,Hombre,
1101,87,1,Hombre,Chalchiteka
1101,87,2,Hombre,Mam
1101,87,41,Mujer,
1101,87,1,Mujer,K'iche'
1101,87,1,Mujer,Mam
1101,88,37,Hombre,
1101,88,2,Hombre,K'iche'
1101,88,42,Mujer,
1101,88,1,Mujer,Achi
1101,88,1,Mujer,Kaqchiquel
1101,89,22,Hombre,
1101,89,2,Hombre,K'iche'
1101,89,1,Hombre,Mam
1101,89,31,Mujer,
1101,89,1,Mujer,K'iche'
1101,89,1,Mujer,Mam
1101,90,19,Hombre,
1101,90,1,Hombre,K'iche'
1101,90,29,Mujer,
1101,90,1,Mujer,Kaqchiquel
1101,90,1,Mujer,K'iche'
1101,91,12,Hombre,
1101,91,2,Hombre,K'iche'
1101,91,6,Mujer,
1101,91,1,Mujer,Mam
1101,92,14,Hombre,
1101,92,1,Hombre,K'iche'
1101,92,13,Mujer,
1101,92,1,Mujer,Kaqchiquel
1101,92,2,Mujer,K'iche'
1101,92,1,Mujer,Mam
1101,93,5,Hombre,
1101,93,1,Hombre,K'iche'
1101,93,7,Mujer,
1101,94,6,Hombre,
1101,94,1,Hombre,K'iche'
1101,94,1,Hombre,Mam
1101,94,7,Mujer,
1101,94,1,Mujer,K'iche'
1101,95,5,Hombre,
1101,95,1,Hombre,K'iche'
1101,95,5,Mujer,
1101,96,4,Hombre,
1101,96,3,Mujer,
1101,97,1,Hombre,K'iche'
1101,97,7,Mujer,
1101,98,4,Hombre,
1101,98,2,Mujer,
1101,98,1,Mujer,Mam
1101,99,4,Hombre,
1101,99,1,Mujer,
1101,100,4,Mujer,
1101,101,1,Hombre,
1101,102,1,Hombre,
1101,107,1,Mujer,
1102,0,176,Hombre,
1102,0,1,Hombre,Chalchiteka
1102,0,3,Hombre,Kaqchiquel
1102,0,100,Hombre,K'iche'
1102,0,1,Hombre,Q'anjob'al
1102,0,171,Mujer,
1102,0,89,Mujer,K'iche'
